placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/The+Center+for+Fully+Functional+Health/data=!4m7!3m6!1s0x8814adc9cf7e1eb1:0xac550ac367a4191e!8m2!3d39.97912!4d-86.127327!16s%2Fg%2F1q5brr4s1!19sChIJsR5-z8mtFIgRHhmkZ8MKVaw,The Center for Fully Functional Health,4.7,113,Family practice physician,"40 N Rangeline Rd, Carmel, IN 46032, United States","XVHF+J3 Carmel, Indiana, USA",https://fullyfunctional.com/?utm_source=gmb&utm_medium=organic,+1 317-989-8463,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPLyW07v20Q5Bpbv8sKAiV0XzYJaqRr2zBtytEn=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:12.267Z,,,,
https://www.google.com/maps/place/Health+and+Wellness+of+Carmel+LLC/data=!4m7!3m6!1s0x8814ac60bda41383:0x77554c3349856b07!8m2!3d39.962687!4d-86.1556726!16s%2Fg%2F1tfvzrk8!19sChIJgxOkvWCsFIgRB2uFSTNMVXc,Health and Wellness of Carmel LLC,4.7,379,Doctor,"11900 N Pennsylvania St #200, Carmel, IN 46032, United States","XR7V+3P Carmel, Indiana, USA",https://hwofc.com/,+1 317-663-7123,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6HAGg5WBOJHdbV-T2rrn083RZBLFM3ip0qGyl=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:17.460Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Be+Well+Family+Care/data=!4m7!3m6!1s0x8814acf4a137ff7d:0xf54efd209f06389!8m2!3d39.9654359!4d-86.1365365!16s%2Fg%2F11fhrfn8dr!19sChIJff83ofSsFIgRiWPwCdLvVA8,Be Well Family Care,4.7,42,Medical clinic,"12430 N Clark St, Carmel, IN 46032, United States","XV87+59 Carmel, Indiana, USA",http://www.bewellfamilycare.com/,+1 317-938-4559,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPM_TmbcniDH7ZKjj6GAMQoMvnAQyWo89d_Szq7=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–7 pm,7 am–5 pm,7 am–4 pm,7 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:21.906Z,,,,
https://www.google.com/maps/place/The+Functional+MDs/data=!4m7!3m6!1s0x8814ad4e887e8a91:0xfb4032d438561e00!8m2!3d39.9629195!4d-86.1236448!16s%2Fg%2F11y6nrsnq6!19sChIJkYp-iE6tFIgRAB5WONQyQPs,The Functional MDs,5.0,32,Medical clinic,"75 Executive Dr SUITE D, Carmel, IN 46032, United States","XV7G+5G Carmel, Indiana, USA",https://thefunctionalmds.com/,+1 855-659-7311,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO1WLcn_6p1dpX8MoWneE57zrM3giBxbKwoTe6R=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:26.324Z,,,,
https://www.google.com/maps/place/Elevate+Functional+Medicine/data=!4m7!3m6!1s0x8814abbcb54f804b:0xac42c9674578cd58!8m2!3d39.9275048!4d-86.2256787!16s%2Fg%2F11s56sxy67!19sChIJS4BPtbyrFIgRWM14RWfJQqw,Elevate Functional Medicine,5.0,121,Holistic medicine practitioner,"9640 Commerce Dr Suite 413, Carmel, IN 46032, United States","WQHF+2P Carmel, Indiana, USA",https://elevatefunctionalmed.com/,+1 317-669-9007,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOhcgdMWnRLET_vmVUrbfAAnd5gFb5YqEmvyYGr=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:30.813Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Fully+Functional+MedSpa/data=!4m7!3m6!1s0x8814adaef8fb2479:0xce1bd3d59650a450!8m2!3d39.9791362!4d-86.1273508!16s%2Fg%2F11s9gs30g9!19sChIJeST7-K6tFIgRUKRQltXTG84,Fully Functional MedSpa,5.0,3,Medical spa,"40 N Rangeline Rd, Carmel, IN 46032, United States","XVHF+M3 Carmel, Indiana, USA",http://www.fullyfunctional.com/,+1 317-343-6692,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMM3MSFCdNbxb_yRqOM4eVe14kVhRy6tZa2r3Gq=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:35.283Z,,,,
https://www.google.com/maps/place/Relish+Health+Functional+Medicine+Practice/data=!4m7!3m6!1s0x8814ac43149d4bab:0xf6199199d0037e7d!8m2!3d39.9626273!4d-86.129958!16s%2Fg%2F11c2qkp_ks!19sChIJq0udFEOsFIgRfX4D0JmRGfY,Relish Health Functional Medicine Practice,5.0,10,Alternative medicine practitioner,"188 W Carmel Dr, Carmel, IN 46032, United States","XV7C+32 Carmel, Indiana, USA",http://www.relishhealthmd.com/,+1 317-975-1011,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I--sQOfCMGO59Zlqsd2KnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.82915&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:37.739Z,,,,
https://www.google.com/maps/place/Wellspring+Functional+Health/data=!4m7!3m6!1s0x8814ada6602df97b:0x4593c81f5ac49686!8m2!3d39.9576881!4d-86.1199268!16s%2Fg%2F11fylnf1z4!19sChIJe_ktYKatFIgRhpbEWh_Ik0U,Wellspring Functional Health,5.0,9,Medical clinic,"Stratford Center, 1980 E 116th St #315, Carmel, IN 46032, United States","XV5J+32 Carmel, Indiana, USA",http://www.wellspringfunctionalhealth.com/,+1 317-750-6121,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipO6cuHrCaZ8VMNcgydlqP2uS_94M8ZNs0QZRi1t=w408-h306-k-no,true,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–6:30 pm,10:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:42.274Z,,,,
https://www.google.com/maps/place/The+Healing+Dynamics/data=!4m7!3m6!1s0x8814acb57f040c7d:0x35ba3febde1c9c11!8m2!3d39.9724556!4d-86.1966119!16s%2Fg%2F11clv80lfm!19sChIJfQwEf7WsFIgREZwc3us_ujU,The Healing Dynamics,5.0,35,Holistic medicine practitioner,"1905 S New Market St Suite 220, Carmel, IN 46032, United States","XRC3+X9 Carmel, Indiana, USA",http://www.thehealingdynamics.com/,+1 317-426-8855,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO57zqrORNDs8VLY9l4DvFfwLiNQdfqtbq9B1Cj=w630-h240-k-no,true,1–7 pm,10 am–3 pm,10 am–5 pm,10 am–3 pm,12–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:46.656Z,,,,
"https://www.google.com/maps/place/Integrative+Medicine,+Laser+and+Aesthetics/data=!4m7!3m6!1s0x8814aac1dc255555:0x404fc7b9998f504f!8m2!3d39.9403832!4d-86.2325481!16s%2Fg%2F11g8vkhsxx!19sChIJVVUl3MGqFIgRT1CPmbnHT0A","Integrative Medicine, Laser and Aesthetics",4.9,100,Alternative medicine practitioner,"3965 W 106th St Ste. 140, Carmel, IN 46032, United States","WQR8+5X Carmel, Indiana, USA",https://www.integrativemla.com/,+1 317-602-3171,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOlAV5h5MwH2kv92EAqTIsKpzDR5OAVfBicqGmt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Carmel+Indianapolis+IN/@39.978371,-86.1180435,14z",2026-02-23T18:18:50.992Z,,,,
