placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/UW+Health+1+S+Park+St+Medical+Center+Vascular+Surgery+Clinic/data=!4m7!3m6!1s0x88065708499db61d:0xffb5c2757355c96f!8m2!3d43.0667537!4d-89.4001832!16s%2Fg%2F11f9y8fz59!19sChIJHbadSQhXBogRb8lVc3XCtf8,UW Health 1 S Park St Medical Center Vascular Surgery Clinic,4.6,42,Medical clinic,"1 S Park St, Madison, WI 53715, United States","3H8X+PW Madison, Wisconsin, USA",https://www.uwhealth.org/locations/west-clinic-181/vascular-surgery-clinic-44,+1 608-263-8915,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP4ZwsMIQYvWxbHg3w5CT9ZpP01ybXLZPkDWZ5P=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:33:48.857Z,,,,
https://www.google.com/maps/place/Medical+Procedures+of+Wisconsin/data=!4m7!3m6!1s0x8807ace79ee9a191:0xfa76db55249b63bd!8m2!3d43.0560001!4d-89.4960247!16s%2Fg%2F1tfjr8hn!19sChIJkaHpnuesB4gRvWObJFXbdvo,Medical Procedures of Wisconsin,5.0,54,Doctor,"6649 Odana Rd, Madison, WI 53719, United States","3G43+CH Madison, Wisconsin, USA",http://www.medicalprocedures.com/,+1 608-251-6060,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIq29iX7biT5hJDtSlzh1P_KYGWWiiLRC0Rrcq=w408-h270-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:33:54.482Z,,,,
https://www.google.com/maps/place/UW+Health+Junction+Rd+Medical+Center+Vascular+Surgery+Clinic/data=!4m7!3m6!1s0x8807af110da6763f:0xedf71def472adc92!8m2!3d43.070426!4d-89.523996!16s%2Fg%2F1hc1g8jdl!19sChIJP3amDRGvB4gRktwqR-8d9-0,UW Health Junction Rd Medical Center Vascular Surgery Clinic,4.8,102,Medical clinic,"451 Junction Rd, Madison, WI 53717, United States","3FCG+5C Madison, Wisconsin, USA",https://www.uwhealth.org/locations/junction-rd-medical-center-964/vascular-surgery-clinic-44,+1 608-263-8915,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPlSW173N8ogPxVn1gQBKDrh56mPXZyfv1f2Rhd=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:33:59.812Z,,,,
https://www.google.com/maps/place/UW+Health+Arbor+Gate+Clinic+Heart+Clinic/data=!4m7!3m6!1s0x8807acd255d5a065:0x163b63216b434127!8m2!3d43.0345201!4d-89.4217731!16s%2Fg%2F1tjxg77n!19sChIJZaDVVdKsB4gRJ0FDayFjOxY,UW Health Arbor Gate Clinic Heart Clinic,4.9,279,Medical clinic,"2601 W Beltline Hwy Ste 200, Madison, WI 53713, United States","2HMH+R7 Madison, Wisconsin, USA",https://www.uwhealth.org/locations/arbor-gate-clinic/cardiovascular-medicine-clinic-1282,+1 608-915-0200,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMp1AJaCyPx8cxSnjToFjiZA41V_iF1LBfZ7qZR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:04.614Z,,,,
https://www.google.com/maps/place/Madison+Medispa/data=!4m7!3m6!1s0x8807a8d3bb9f9c8b:0x13550a678849adf1!8m2!3d43.1916505!4d-89.4534618!16s%2Fg%2F1v27w1y6!19sChIJi5yfu9OoB4gR8a1JiGcKVRM,Madison Medispa,4.9,129,Medical spa,"114 E Main St Suite 115, Waunakee, WI 53597, United States","5GRW+MJ Waunakee, Wisconsin, USA",https://www.madisonmedispa.com/?utm_source=gmb&utm_medium=organic,+1 608-831-7003,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMACkfomINwp5dax7A1mGYbrdq-KFCjtrmtdA7I=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:09.336Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Alexis+D.+Jacob,+MD/data=!4m7!3m6!1s0x880677526add2171:0x546d0328b8d4ac99!8m2!3d43.0595047!4d-89.4010362!16s%2Fg%2F11t7m_kgky!19sChIJcSHdalJ3BogRmazUuCgDbVQ","Alexis D. Jacob, MD",5.0,6,Vascular surgeon,"700 S Park St, Madison, WI 53715, United States","3H5X+RH Madison, Wisconsin, USA",https://www.ssmhealth.com/find-a-doctor/doctor-details/alexis-d-jacob-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_NDk3MjU1MDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-260-2920,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4n11GogFXy54ccJsdifZTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.9337&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:14.478Z,,,,
"https://www.google.com/maps/place/Benjamin+Jordan,+MD/data=!4m7!3m6!1s0x8807ad99bd73452b:0x51614b94a5bdcba7!8m2!3d43.059354!4d-89.4009888!16s%2Fg%2F11l5k1s93b!19sChIJK0VzvZmtB4gRp8u9pZRLYVE","Benjamin Jordan, MD",5.0,1,Vascular surgeon,"700 S Park St Suite A, Madison, WI 53715, United States","3H5X+PJ Madison, Wisconsin, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/benjamin-c-jordan-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MTAxOTQ4MjczNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 608-260-2920,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vjpv4aiyJJV3kdqaS6MCOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.76082&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:19.499Z,,,,
"https://www.google.com/maps/place/Sandra+Carr,+MD/data=!4m7!3m6!1s0x8807ad6b877af655:0xd6fc02b12bda1521!8m2!3d43.0703214!4d-89.5234419!16s%2Fg%2F1tgf8c3z!19sChIJVfZ6h2utB4gRIRXaK7EC_NY","Sandra Carr, MD",5.0,1,Vascular surgeon,"451 Junction Rd, Madison, WI 53717, United States","3FCG+4J Madison, Wisconsin, USA",https://www.uwhealth.org/providers/sandra-carr-md,+1 608-263-8915,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNGNOWDegIdBiV63u25QP9D_1R1y2F6wTVcQfgi=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:24.771Z,,,,
https://www.google.com/maps/place/Dr.+Victor+Weiss/data=!4m7!3m6!1s0x8807accd66400001:0x4351641c12f78fad!8m2!3d43.0670124!4d-89.399934!16s%2Fg%2F11qgb78ww8!19sChIJAQBAZs2sB4gRrY_3EhxkUUM,Dr. Victor Weiss,5.0,2,Surgeon,"1 S Park St, Madison, WI 53715, United States",,https://www.uwhealth.org/providers/victor-weiss-md,+1 608-263-8915,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OruBk_0FKq7O0g5512Z7ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.495796&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:27.461Z,,,,
https://www.google.com/maps/place/UW+Health+1+S+Park+St+Medical+Center/data=!4m7!3m6!1s0x8807accd689e5a53:0xf15db487d61b3d7d!8m2!3d43.0667488!4d-89.4001939!16s%2Fg%2F11bbwkw_rj!19sChIJU1qeaM2sB4gRfT0b1oe0XfE,UW Health 1 S Park St Medical Center,4.8,1098,Medical Center,"1 S Park St, Madison, WI 53715, United States","3H8X+MW Madison, Wisconsin, USA",https://www.uwhealth.org/locations/1-s-park-st-medical-center-1,+1 608-287-2000,"Closes soon · 5 pm · Opens 7:30 am Wed

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOCiAL_MyC6MBtcMtxnEc5np_tN7qAXNHxB61T4=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-12-16T22:34:32.206Z,,,,
