placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Hillside+Tire+%26+Service+-+Goodyear/data=!4m7!3m6!1s0x87528d49ceb68d89:0x7d315f3d12415d27!8m2!3d40.7003366!4d-112.0253547!16s%2Fg%2F1ts3lp7w!19sChIJiY22zkmNUocRJ11BEj1fMX0,Hillside Tire & Service - Goodyear,4.5,301,Tire shop,· In-store shopping · In-store pick-up,"3282 S 5600 W, West Valley City, UT 84120, United States","PX2F+4V West Valley City, Utah, USA",https://www.hillsidetire.com/,+1 801-967-1104,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzI4jJUJ9K15P-CZUI5N71QnswusuUthURd2-PjLxXt-UvZOgn75Q4cQzl1AEcqAkbnlxFwC-SZHv5rsEYiAO3lqTSo5c1QKL6UJoX8u-Nh1sKaEnp6QxNj2dCZC5cxblk80Fwiw=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:39:52.543Z,,
https://www.google.com/maps/place/Tim%27s+Automotive+%26+Tires/data=!4m7!3m6!1s0x87528ceb2856d54f:0xd7fb5188462e2d41!8m2!3d40.6949174!4d-111.9766271!16s%2Fg%2F1tcvprmt!19sChIJT9VWKOuMUocRQS0uRohR-9c,Tim's Automotive & Tires,4.5,413,Tire shop,,"3555 3600 W, West Valley City, UT 84119, United States","M2VF+X8 West Valley City, Utah, USA",http://www.takeittotims.com/,+1 801-969-3555,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQtS3lqK7kTV7y8jpUlbgtf8aLAdWcC1Q6LNCO7YbPSnw9zjAPCFo_hqzj8o9SkBcWJQESwjB_CLgjuH_wPrkgdoPmcEW1ONIOHV1N3RaO1ejBiktq-8WejS7wal5_vbb4D5w=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:39:58.818Z,,
https://www.google.com/maps/place/GCR+Tires+%26+Service/data=!4m7!3m6!1s0x8752f2c8a440bdf7:0x625e9a662a78f8fd!8m2!3d40.7175452!4d-112.018833!16s%2Fg%2F1thks58z!19sChIJ971ApMjyUocR_fh4KmaaXmI,GCR Tires & Service,4.6,162,Truck repair shop,,"5345 W 2400 S, West Valley City, UT 84120, United States","PX9J+2F West Valley City, Utah, USA",https://www.gcrtires.com/stores/us/ut/west-valley-city/774347#,+1 801-487-1087,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6RwtJ6nQUPr5c-P7twJ2RSy6vJANKDM9fmkh7SjPLcQ_gDaaG8H5x5bRqFgz685vYLOV2xAcTXsRy23KiFy3Qr7dlHgG0Qi2WJTpV8qfueyYjh_7U3fkEC47FaBpnhof0kqeak0LLPNY=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:03.973Z,,
https://www.google.com/maps/place/The+Tire+House+%26+Auto+Repair/data=!4m7!3m6!1s0x87528d2555555555:0x49257839b28aef68!8m2!3d40.6963075!4d-111.9949585!16s%2Fg%2F11hbr3mj7h!19sChIJVVVVVSWNUocRaO-Ksjl4JUk,The Tire House & Auto Repair,4.3,145,Tire shop,,"4349 W 3500 S, West Valley City, UT 84120, United States","M2W4+G2 West Valley City, Utah, USA",,+1 801-955-4909,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqd_U8RLTWPXGKJxW_96ukF73z9YFxRcyQri12fujVcNG92tsrYpIM9AmPQhpGL1lVfDXEUyhTFkBmXQ4m2J0b_mCXzXnlX2T2xsHktIWakxiLvSMTM67QcTDod2Za2azhnLPpS8VWoyqJB=w408-h307-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:09.257Z,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x87528d479b7bcc69:0xa588160f71fe3c81!8m2!3d40.69518!4d-112.0241801!16s%2Fg%2F1tdvknpc!19sChIJacx7m0eNUocRgTz-cQ8WiKU,Big O Tires,4.3,989,Auto repair shop,,"3557 S 5600 W, West Valley City, UT 84120, United States","MXWG+38 West Valley City, Utah, USA",https://www.bigotires.com/location/ut/west-valley-city/3557-s-5600-w-84120/044236?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTY3Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-997-5532,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweod8DW7qi4HYL_IMuTifzI_t0UkrARdzRVUctChFCank72JUNakbz25hvIKdLZC4ozWpHUegep_90MmE3AfKvs0hi5x3ycrUEubQ01Hu_O1nh9ECGuE7p1rq4xg5_3r49_UqLsL7A=w420-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:14.523Z,,
https://www.google.com/maps/place/Wasatch+Tire+%26+Auto+Service+Point+S/data=!4m7!3m6!1s0x87528d74c65220cb:0x51121af55cc43557!8m2!3d40.669881!4d-112.024095!16s%2Fg%2F1tcty0nb!19sChIJyyBSxnSNUocRVzXEXPUaElE,Wasatch Tire & Auto Service Point S,4.3,481,Tire shop,· In-store shopping,"4607 S 5600 W, West Valley City, UT 84120, United States","MX9G+X9 West Valley City, Utah, USA",https://wasatchtire.com/wastachtire-west-valley/?utm_source=google&utm_medium=gmb,+1 801-840-0772,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoetcXVoHHjdYVyXyp-gvqPHnbu_nMKvhde2bnogELBQ3WHjvyAIfdnQ8T8uYXW2nQsl5tM5DUogwvKbmDHuXGjMtf_NNsSbxIkpupf0H-jxBZTYHPN29oCPyY2QyeBS_1ALL66LOQCnbak=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:20.028Z,,
https://www.google.com/maps/place/Carlos+Tires/data=!4m7!3m6!1s0x8752f496ffffffff:0xf78ee2f322fa720d!8m2!3d40.7142725!4d-111.9577302!16s%2Fg%2F11c67x37jw!19sChIJ_____5b0UocRDXL6IvPijvc,Carlos Tires,4.8,235,Tire shop,· In-store shopping,"2660 W 2590 S, West Valley City, UT 84119, United States","P27R+PW West Valley City, Utah, USA",https://carlostires.org/,+1 801-867-5990,Opens soon · 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepizbN3mqcktpEt4CRWBJvtccXVy380dKpnPc_xSkA2F2c2fevY0rrUN_-m7suSOkLBTKXx7n2mD-fcm0yKZI7kbqeEHc6cHmE88cx8-Z9j-rhx1YnN9TEGxpEJtKlrXHak87I9=w408-h408-k-no,true,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:25.262Z,,
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x8752f3dd4974a713:0x4a48c1aae79a33ac!8m2!3d40.7175533!4d-112.0187847!16s%2Fg%2F11jzfm4x_s!19sChIJE6d0Sd3zUocRrDOa56rBSEo,Southern Tire Mart,4.6,31,Tire shop,· In-store shopping · In-store pick-up,"5345 W 2400 S, West Valley City, UT 84120, United States","PX9J+2F West Valley City, Utah, USA",https://stmtires.com/locations/store-640/,+1 801-487-1087,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlcDaHp7g3yuecIdY173jcve55s8ILS8QhTs_VH3_zCbSkk7pXD-Lpg_ltZA7sxFP7cLMPGmmduKnt0O9lBvrRU7WYbtj5u44wGiga0eWRCnPDHLY3-s5LWFsR8v_xgLOWcKLw=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:31.258Z,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x87528c996d7f9c91:0xfc540cf7447fef9e!8m2!3d40.6969675!4d-111.9604817!16s%2Fg%2F1tj7fjth!19sChIJkZx_bZmMUocRnu9_RPcMVPw,Big O Tires,4.4,600,Auto repair shop,,"2830 W 3500 S, West Valley City, UT 84119, United States","M2WQ+QR West Valley City, Utah, USA",https://www.bigotires.com/location/ut/west-valley-city/2830-w-3500-s-84119/044066?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTUyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 801-997-8322,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweooEQxQTMJ57xDP8qdxG2duKQiJd7m1h0GDBZNE3Nl1tvHjr4A7036wc5niadudUBszMz8dMmqQJMdyUEsWbpINEVNv4oWjIG0KXMfmnIt0m3_4MGyPLc3fqzSP94sVabs2GeZJ=w420-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:36.092Z,,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x87528ce9fff95043:0xdd86496dbb4906d4!8m2!3d40.6961181!4d-111.9819184!16s%2Fg%2F1tznmv4g!19sChIJQ1D5_-mMUocR1AZJu21Jht0,Les Schwab Tire Center,4.3,683,Tire shop,· In-store shopping · In-store pick-up,"3751 W 3500 S, West Valley City, UT 84120, United States","M2W9+C6 West Valley City, Utah, USA",https://www.lesschwab.com/stores/ut/west-valley-city/3751-w-3500-s?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 801-963-1300,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1X9lcEwf8Wzl6I3FZdJPjC3aOixLAj-eY5l50XS9Mcz_yaC0BdQFWacHWjkSHkgN7d7FsqxITxfa68Ttqq5-o9hSrkx3ZLPIwI2RkxxvsNm6xYvxSOtgTOWe7ypF5mDBKpu_H=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-03-23T15:40:41.168Z,LGBTQ+ friendly,
