placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/California+Vein+%26+Laser/data=!4m7!3m6!1s0x80944388f8ba3c59:0xb274a344bf49616f!8m2!3d36.8433536!4d-119.7751145!16s%2Fg%2F11qjkf514x!19sChIJWTy6-IhDlIARb2FJv0SjdLI,California Vein & Laser,5.0,19,Doctor,"7335 N First St Suite 103, Fresno, CA 93720, United States","R6VF+8X Fresno, California, USA",https://www.californiaveinlaser.com/,+1 559-438-2800,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAJsdv0zimxiTJTAf8uF5axJmGWpfpV5DUMvSsD7XgZKsWXYBxPGpj0ZuGOwyW86kSWg77O-eGOme8JMeQWk3FDcjfnZvD5phzUm6vYWtoB65UrZkqN35KmfC-M1scUxPQmnE4NRdRMo4=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:45:41.169Z,,
"https://www.google.com/maps/place/Heart,+Artery,+and+Vein+Center+-+Fresno/data=!4m7!3m6!1s0x8094693635ecd549:0x5d900aac815e8371!8m2!3d36.8087825!4d-119.7952275!16s%2Fg%2F11hdss7r_7!19sChIJSdXsNTZplIARcYNegawKkF0","Heart, Artery, and Vein Center - Fresno",4.0,63,Medical Center,"222 W Shaw Ave, Fresno, CA 93704, United States","R653+GW Fresno, California, USA",https://www.heartarteryveincenter.com/,+1 559-224-5003,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNqkvpvCugG1wbfulNlNybHOc3KAL84QYi0MErv=w408-h289-k-no,true,"8 am–12 pm, 1:30–5 pm","8 am–12 pm, 1:30–5 pm","8 am–12 pm, 1:30–5 pm",Closed,Closed,Closed,"8 am–12 pm, 1:30–5 pm","https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:45:46.021Z,,
https://www.google.com/maps/place/South+Valley+Vascular/data=!4m7!3m6!1s0x80945d3176851df1:0x2f5503c9c276c514!8m2!3d36.8390235!4d-119.7460467!16s%2Fg%2F11hy9nrsrk!19sChIJ8R2FdjFdlIARFMV2wskDVS8,South Valley Vascular,4.8,101,Vascular surgeon,"7045 N Maple Ave Suite 108, Fresno, CA 93720, United States","R7Q3+JH Fresno, California, USA",https://www.southvalleyvascular.com/?utm_source=gmb-fresno&utm_medium=organic,+1 559-625-4118,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiaAtC12wS5oae5Y3U8WZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.3251&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:45:50.699Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Central+Valley+Vein+and+Wound+Center/data=!4m7!3m6!1s0x80945db38ccaaec7:0x698e702cac10f81c!8m2!3d36.7955159!4d-119.728199!16s%2Fg%2F11p0hh4qc2!19sChIJx67KjLNdlIARHPgQrCxwjmk,Central Valley Vein and Wound Center,4.5,17,Medical Center,"3120 Willow Ave Suite 101, Clovis, CA 93612, United States","Q7WC+6P Clovis, California, USA",https://www.cvveinandwound.com/,+1 559-721-4910,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8NA9eIItTf9AmDeasrLs5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.76694&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:45:55.399Z,,
https://www.google.com/maps/place/VeinPros:+Dr.+Gaede/data=!4m7!3m6!1s0x80945d355e920537:0x68e7fc143abf795e!8m2!3d36.8399514!4d-119.7655235!16s%2Fg%2F1tfbnkw_!19sChIJNwWSXjVdlIARXnm_OhT852g,VeinPros: Dr. Gaede,4.9,34,Internist,"7191 N Millbrook Ave #115, Fresno, CA 93720, United States","R6QM+XQ Fresno, California, USA",,+1 559-261-0266,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g18paMHx-vvD02hvmLi1HA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.20851&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12:30 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:45:59.806Z,,
"https://www.google.com/maps/place/Elmore+Medical+Vein+%26+Laser:+Mario+H.+Gonzalez,+MD/data=!4m7!3m6!1s0x80945d33ca3de4ff:0x6f77125e49cafab0!8m2!3d36.839443!4d-119.757729!16s%2Fg%2F1tdvp_3x!19sChIJ_-Q9yjNdlIARsPrKSV4Sd28","Elmore Medical Vein & Laser: Mario H. Gonzalez, MD",4.2,17,Vascular surgeon,"7131 N 11th St #101, Fresno, CA 93720, United States","R6QR+QW Fresno, California, USA",http://elmoremedical.com/,+1 559-435-0717,"Open · Closes 5 pm

Confirmed by phone call 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMhq7ciTjtWeR-f33y1Ri6fjXNj_7sA6VMMICyd=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:46:04.232Z,,
https://www.google.com/maps/place/Inspire+Health+Medical+Group+-+Vascular+Surgery/data=!4m7!3m6!1s0x809442cb7a5cf153:0xb6a38e9250e69252!8m2!3d36.8443635!4d-119.760563!16s%2Fg%2F1tf4f8k5!19sChIJU_FcestClIARUpLmUJKOo7Y,Inspire Health Medical Group - Vascular Surgery,4.7,79,Medical group,"1247 E Alluvial Ave #101, Fresno, CA 93720, United States","R6VQ+PQ Fresno, California, USA",https://www.inspirehealth.org/medical-practice-locations/inspire-health-medical-group-vascular-surgery/?utm_source=GMBSocialClimb&utm_medium=IHMGVasc,+1 559-431-6226,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlO3Y35DJG8umSy8qebduF-zwXKibW1SSCvI2v=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:46:08.717Z,,
https://www.google.com/maps/place/Vascular+Center+Of+Intervention/data=!4m7!3m6!1s0x80945d4a51d18ebf:0x46bbfb1719d7546c!8m2!3d36.8357837!4d-119.7679019!16s%2Fg%2F11bwcd569h!19sChIJv47RUUpdlIARbFTXGRf7u0Y,Vascular Center Of Intervention,4.0,30,Surgical center,"1177 E Warner Ave, Fresno, CA 93710, United States","R6PJ+8R Fresno, California, USA",http://www.vcifresno.com/,+1 559-702-1390,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNfm35P7D_j_-34DvPQYubznQAQlBDOFaDBzdWE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T22:46:13.328Z,,
https://www.google.com/maps/place/Fresno+Fibroid+Center/data=!4m7!3m6!1s0x80945db5b7b3f3f1:0xbabaff99ba5f227c!8m2!3d36.837875!4d-119.761028!16s%2Fg%2F11k_2f7nyz!19sChIJ8fOzt7VdlIARfCJfupn_uro,Fresno Fibroid Center,3.4,7,Medical clinic,"1510 E Herndon Ave Suite 110, Fresno, CA 93720, United States","R6QQ+5H Fresno, California, USA",https://www.fresnofibroidcenter.com/,+1 559-216-0746,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPorWRpGk7l2WFtbLRSOMom18ARi4r3oE9YP2V1=w486-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T22:46:25.772Z,,
"https://www.google.com/maps/place/Valley+Legs,+Beauty+and+Diagnostis/data=!4m7!3m6!1s0x80945d2eea1e3541:0x77b1a2f887bc6e4d!8m2!3d36.8388461!4d-119.7498759!16s%2Fg%2F1q5gr1cx6!19sChIJQTUe6i5dlIARTW68h_iisXc","Valley Legs, Beauty and Diagnostis",,,Medical clinic,"1805 E Fir Ave #101, Fresno, CA 93720, United States","R7Q2+G2 Fresno, California, USA",,+1 559-298-9600,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i2Sg9Yun1DoEw_NqYstSjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.41263&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–12 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T22:46:30.091Z,,
