placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Bowery+Management/data=!4m7!3m6!1s0x8830d628f977c347:0xe2e44a8c1bfefb1a!8m2!3d41.1079112!4d-81.5477473!16s%2Fg%2F1td776p6!19sChIJR8N3-SjWMIgRGvv-G4xK5OI,Bowery Management,3.0,4,Property management company,"333 N Portage Path #31, Akron, OH 44303, United States","4F52+5W Akron, Ohio, USA",http://www.bowerymgmt.com/,+1 330-762-1074,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Yb_PbMFqVihCAor7CVYrRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.77382&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:22:47.905Z,,,,
https://www.google.com/maps/place/KMLK+Property+Management/data=!4m7!3m6!1s0x883129e6bcee9d91:0xc19fc4a6029a1fd5!8m2!3d41.0676072!4d-81.5113588!16s%2Fg%2F11v0p5t4hh!19sChIJkZ3uvOYpMYgR1R-aAqbEn8E,KMLK Property Management,2.4,7,Property management company,"543 Kling St #2, Akron, OH 44311, United States","3F9Q+2F Akron, Ohio, USA",http://akronstudenthousing.com/,+1 234-900-5335,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IPFm6HkP5fN6h0AUKgx7wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.247154&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:22:54.129Z,,,,
https://www.google.com/maps/place/CP+Property+Management+Services/data=!4m7!3m6!1s0x88312945ced9faf5:0x2ea9c1ecc7ba576b!8m2!3d41.1009522!4d-81.4917015!16s%2Fg%2F11tr_fw9_y!19sChIJ9frZzkUpMYgRa1e6x-zBqS4,CP Property Management Services,5.0,1,Property management company,"704 E Glenwood Ave Unit A, Akron, OH 44310, United States","4G25+98 Akron, Ohio, USA",http://www.cpproperty.net/,+1 330-607-8736,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e4DpGo8w1noMlAXZFl-9pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.73112&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:22:59.114Z,,,,
https://www.google.com/maps/place/Ohio+Property+Management+and+Development+Company/data=!4m7!3m6!1s0x8830d7d3e59a8721:0x74245b79cf25b41e!8m2!3d41.0944243!4d-81.5449943!16s%2Fg%2F11n15k26h1!19sChIJIYea5dPXMIgRHrQlz3lbJHQ,Ohio Property Management and Development Company,1.0,1,Property management company,"100 S Portage Path, Akron, OH 44303, United States","3FV4+Q2 Akron, Ohio, USA",,+1 330-864-1223,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gGevsuEQYGnSSOlUTHe2kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.82564&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:04.021Z,,,,
https://www.google.com/maps/place/Square+Management/data=!4m7!3m6!1s0x8830d7b1543c7215:0xa7917bf605f1edb2!8m2!3d41.0958302!4d-81.543281!16s%2Fg%2F1tgf3vw7!19sChIJFXI8VLHXMIgRsu3xBfZ7kac,Square Management,2.6,50,Apartment rental agency,"15 S Highland Ave, Akron, OH 44303, United States","3FW4+8M Akron, Ohio, USA",http://squaremanagement.com/,+1 330-253-2400,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqihWcQ8_EMUx6QqHUaYhCS7Lyq6MAesddScdD-86RBYbCHZAkyJVyzral7UJvRNun9OThJcFfE_epFDvlsnBlkkk-zcBTl_0a9H6LXB-PCoNn7WopTKq2hKgbCBFAz3B-VxKc=w426-h240-k-no,false,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:09.103Z,,,,
"https://www.google.com/maps/place/Summit+Management+Services,+Inc./data=!4m7!3m6!1s0x8830d7b42f128ff3:0x794642a3f6c7e625!8m2!3d41.0951057!4d-81.5410017!16s%2Fg%2F1vrqb8hz!19sChIJ848SL7TXMIgRJebH9qNCRnk","Summit Management Services, Inc.",3.6,30,Real estate agency,"730 W Market St, Akron, OH 44303, United States","3FW5+2H Akron, Ohio, USA",http://summitmanagementliving.com/,+1 330-762-4011,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zq7x9zZz0HkbQwx2y_QYGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.24028&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:14.879Z,,,,
https://www.google.com/maps/place/Canfora+Development+%26+Property+Management/data=!4m7!3m6!1s0x8830d778059c33d3:0x3969b46cb7440f5a!8m2!3d41.0588399!4d-81.5530486!16s%2Fg%2F11jsjhz93_!19sChIJ0zOcBXjXMIgRWg9Et2y0aTk,Canfora Development & Property Management,1.0,10,Property management company,"1455 Hite St, Akron, OH 44314, United States","3C5W+GQ Akron, Ohio, USA",http://canforaproperty.staydirectly.com/,+1 216-372-2487,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1snjDD5uXtPJLuTE4BxNPwQ-MKyKCBLzXJPz0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:19.887Z,,,,
"https://www.google.com/maps/place/Halifax+Development,+LLC/data=!4m7!3m6!1s0x88372645ab80db59:0xcc85d833dabefd2d!8m2!3d41.0634419!4d-81.5095168!16s%2Fg%2F11b6sw43yr!19sChIJWduAq0UmN4gRLf2-2jPYhcw","Halifax Development, LLC",3.7,3,Property management company,"673 Brown St, Akron, OH 44311, United States","3F7R+95 Akron, Ohio, USA",http://www.halifaxdev.com/,+1 234-281-2947,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BJrP4YB2ujiPntGEvWpaJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.09962&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:24.771Z,,,,
https://www.google.com/maps/place/E+%26+C+Property+Management/data=!4m7!3m6!1s0x88312a21a69d121f:0xe4d7d8a776ddf187!8m2!3d41.0571409!4d-81.491276!16s%2Fg%2F1261ry1_6!19sChIJHxKdpiEqMYgRh_HddqfY1-Q,E & C Property Management,1.0,1,Property management company,"550 S Arlington St, Akron, OH 44306, United States","3G45+VF Akron, Ohio, USA",https://www.eandc.org/rent/our-properties,+1 330-773-6838,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=22dgNv8LVicdxgd4E4KcUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.41235&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:27.685Z,,,,
https://www.google.com/maps/place/Chapel+Hill+Business+Center/data=!4m7!3m6!1s0x88312867d51f69f5:0xb14b788c56a4ee03!8m2!3d41.1078652!4d-81.4829737!16s%2Fg%2F1tk8cs19!19sChIJ9Wkf1WcoMYgRA-6kVox4S7E,Chapel Hill Business Center,4.0,1,Property management company,"891 Moe Dr A, Akron, OH 44310, United States","4G58+4R Akron, Ohio, USA",http://chapelhillbusinesscenter.com/,+1 330-633-9300,Closes soon ⋅ 2 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOiq0hu1R_-GeK_7U57Bl-sLFNjHhUWHARHGQA2=w484-h240-k-no,true,9 am–2 pm,9 am–2 pm,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2025-09-25T17:23:32.624Z,,,,
