placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Jody+Radcliff+CPA/data=!4m7!3m6!1s0x88e6d811a6d1237d:0xef377a492000dedc!8m2!3d29.2082104!4d-81.0185586!16s%2Fg%2F11bzyphb6f!19sChIJfSPRphHY5ogR3N4AIEl6N-8,Jody Radcliff CPA,4.6,19,Certified public accountant,"128 Orange Ave, Daytona Beach, FL 32114, United States","6X5J+7H Daytona Beach, Florida, USA",http://www.jodyradcliffcpa.com/,+1 386-788-8680,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nouu7aGURt0CP6qIC6U6DseDkAfqo7SGB6-e3zzq-7XGpaNqHISQ4XxjB2ww6WY5tB-c0e7BWHNQLBfbKHzVat9xmvh4IpB0J_4zozG71NYG-dOKvD7Y6oLJb2EZMM4Fp7Vh8b-qQ=w408-h408-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:15:59.087Z,,,
"https://www.google.com/maps/place/Kluth+Accounting+%26+Tax+Services,+LLC/data=!4m7!3m6!1s0x88e6dbda6011e003:0x27ecce10afec793!8m2!3d29.2359998!4d-81.0140339!16s%2Fg%2F11k4t98wvn!19sChIJA-ARYNrb5ogRk8f-CuHMfgI","Kluth Accounting & Tax Services, LLC",5.0,32,Accounting firm,"623 N Grandview Ave Ste 233, Daytona Beach, FL 32118, United States","6XPP+99 Daytona Beach, Florida, USA",https://www.kluthcpa.com/,+1 386-882-6047,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o3I9DSvooA3YL4uu-jUnJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.4902&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:05.272Z,Identifies as women-owned,,
https://www.google.com/maps/place/Easy+Breezy+Accounting+%26+Tax/data=!4m7!3m6!1s0x88e6debc0d13ffff:0x13822462e210a6f8!8m2!3d29.208755!4d-81.017985!16s%2Fg%2F11gh0y2xp2!19sChIJ__8TDbze5ogR-KYQ4mIkghM,Easy Breezy Accounting & Tax,5.0,68,Accounting firm,"250 S Beach St Suite 20, Daytona Beach, FL 32114, United States","6X5J+GR Daytona Beach, Florida, USA",https://easybreezytaxes.com/,+1 386-269-9656,"Closed ⋅ Opens 10 am Mon

Updated by this business 5 days ago",https://lh3.googleusercontent.com/p/AF1QipMKMXFFfh9Bic0KI3iEhBSDXBXNxagGaglyEUXC=w408-h612-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:10.221Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Madewell+Batten+CPA/data=!4m7!3m6!1s0x88e6d994e0180d11:0x833ff8314b4be37e!8m2!3d29.1878085!4d-81.0107808!16s%2Fg%2F1tglj3rx!19sChIJEQ0Y4JTZ5ogRfuNLSzH4P4M,Madewell Batten CPA,4.2,5,Accounting firm,"1326 1/1, 1326 S Ridgewood Ave, Daytona Beach, FL 32114, United States","5XQQ+4M Daytona Beach, Florida, USA",,+1 386-253-6851,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b6-ogIMPqaCiMm0XJwYODA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.96727&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:15.245Z,,,
https://www.google.com/maps/place/James+Moore+%26+Co.+%7C+CPA+Tax+Accountant+Daytona+FL/data=!4m7!3m6!1s0x88e6decbaceda8f5:0x62a2f1881b2276e!8m2!3d29.187022!4d-81.0789127!16s%2Fg%2F1tdgqnb0!19sChIJ9ajtrMve5ogRbieygRgvKgY,James Moore & Co. | CPA Tax Accountant Daytona FL,4.7,19,Certified public accountant,"121 Executive Cir, Daytona Beach, FL 32114, United States","5WPC+RC Daytona Beach, Florida, USA",https://www.jmco.com/locations/cpa-daytona-beach/?utm_source=gmb&utm_medium=website&utm_campaign=daytona,+1 386-257-4100,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ms2kFWchcHzOXcxur6G_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.3462236&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:20.280Z,,,
https://www.google.com/maps/place/Conley+Dennis+L+CPA/data=!4m7!3m6!1s0x88e6da4134583541:0x1b2e2025ebe27404!8m2!3d29.2356011!4d-81.0145604!16s%2Fg%2F1td391qx!19sChIJQTVYNEHa5ogRBHTi6yUgLhs,Conley Dennis L CPA,5.0,6,Accountant,"618 N Wild Olive Ave, Daytona Beach, FL 32118, United States","6XPP+65 Daytona Beach, Florida, USA",http://www.daytonacpa.com/,+1 386-254-8838,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zShP0kpIPW7u_eaSlWMDLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.84217&pitch=0&thumbfov=100,false,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:25.419Z,,,
"https://www.google.com/maps/place/Tax,+Accounting+%26+Financial+Services+-+TAFS/data=!4m7!3m6!1s0x88e6dc99b6d05b97:0xdc4139cb2bb6487d!8m2!3d29.17963!4d-81.0173605!16s%2Fg%2F1q67wbrl0!19sChIJl1vQtpnc5ogRfUi2K8s5Qdw","Tax, Accounting & Financial Services - TAFS",5.0,3,Consultant,"671 Beville Rd, Daytona Beach, FL 32119, United States","5XHM+V3 Daytona Beach, Florida, USA",http://tafsaccounting.com/,+1 386-871-0350,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOf5aBSQ4p-dfejitTNm2Q9J5xjzZJDH3Eqe2tB=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:30.404Z,,,
https://www.google.com/maps/place/EZ+Income+Tax+Services+%26+Resource+Center/data=!4m7!3m6!1s0x88e6d982204b5045:0x2b1a5abc106f46ba!8m2!3d29.2035402!4d-81.0298209!16s%2Fg%2F11gbfcz4bd!19sChIJRVBLIILZ5ogRukZvELxaGis,EZ Income Tax Services & Resource Center,5.0,102,Tax preparation service,"732 Orange Ave, Daytona Beach, FL 32114, United States","6X3C+C3 Daytona Beach, Florida, USA",http://ezincometaxes.com/,+1 321-765-3399,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_8DybSjCxGsdo7aES5a5DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.533073&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:35.390Z,Identifies as women-owned,true,
https://www.google.com/maps/place/Covington+CPA/data=!4m7!3m6!1s0x88e6da2b74e562c1:0x7f29c3ccf1f19f4!8m2!3d29.2138568!4d-81.0287632!16s%2Fg%2F1tjhygwd!19sChIJwWLldCva5ogR9Bkfzzyc8gc,Covington CPA,5.0,1,Accountant,"532 Dr Mary McLeod Bethune Blvd, Daytona Beach, FL 32114, United States","6X7C+GF Daytona Beach, Florida, USA",,+1 386-239-9755,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5OPL3bx_O3xBDXftV39Fug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.15826&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:38.345Z,,,
https://www.google.com/maps/place/Smith+Ronald+w+CPA/data=!4m7!3m6!1s0x88e6d994e0180d11:0x834409cc9cc0eef1!8m2!3d29.1876873!4d-81.0112446!16s%2Fg%2F1tlz__mv!19sChIJEQ0Y4JTZ5ogR8e7AnMwJRIM,Smith Ronald w CPA,5.0,2,Tax preparation service,"1326 S Ridgewood Ave #2, Daytona Beach, FL 32114, United States","5XQQ+3G Daytona Beach, Florida, USA",,+1 386-255-2474,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b6-ogIMPqaCiMm0XJwYODA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.39726&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-10-19T15:16:43.190Z,,,
