placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/HOAMCO+-+Home+Owners+Association+Management+Company/data=!4m7!3m6!1s0x8722714c1a4d3347:0xf8664737e925bdc1!8m2!3d35.1839203!4d-106.6797588!16s%2Fg%2F11gy1vzk9t!19sChIJRzNNGkxxIocRwb0l6TdHZvg,HOAMCO - Home Owners Association Management Company,1.7,129,Homeowners' association,"8700 Education Pl NW, Albuquerque, NM 87114, United States","58MC+H3 Albuquerque, New Mexico, USA",http://www.hoamco.com/,+1 505-888-4479,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nppj9kSgGplySrFVkea7rfxMyQWnA-lKQ26_M4kI6vegP8t4BCFocr-sAbLRi_JwTc3OeB-FYVOB49FUr9gZn5WUwKkDwlathBqH_nRJxcSVqEhJ4WjdKWtSRWtbjD3DMJQHOZOaw=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:00:38.012Z,,,
https://www.google.com/maps/place/PMI+4U+Albuquerque+Property+Management/data=!4m7!3m6!1s0x26a6e6aa1a76dcd1:0xe7419f6d97ea18fe!8m2!3d35.1801311!4d-106.6086551!16s%2Fg%2F11rkgjmwx2!19sChIJ0dx2GqrmpiYR_hjql22fQec,PMI 4U Albuquerque Property Management,4.9,55,Property management company,"8509 Paseo Alameda NE Suite C, Albuquerque, NM 87113, United States","59JR+3G Albuquerque, New Mexico, USA",https://www.pmi4u.com/,+1 505-448-3600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOzV1xwv1-p3oUvT57CY_W6yzUXNFBAkLbQ7AGd=w457-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:00:44.523Z,,,
"https://www.google.com/maps/place/Sentry+Management,+Inc./data=!4m7!3m6!1s0x87189fe2a5b08589:0xb21370cd504e40f1!8m2!3d35.1696348!4d-106.5882116!16s%2Fg%2F1tf_hwc7!19sChIJiYWwpeKfGIcR8UBOUM1wE7I","Sentry Management, Inc.",4.3,216,Property management company,"7770 Jefferson St NE #102, Albuquerque, NM 87109, United States","5C96+VP Albuquerque, New Mexico, USA",https://www.sentrymgt.com/offices/albuquerque/,+1 505-323-7600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPY8XwH7efXBuX-UKLraxRlGx7yOtfZHdE9XNUG=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:00:49.587Z,,,
"https://www.google.com/maps/place/Rental+Management+Services,+Inc./data=!4m7!3m6!1s0x8722738ceee89d41:0x18aea70fff13fe21!8m2!3d35.1646838!4d-106.6366264!16s%2Fg%2F1vnnjw1w!19sChIJQZ3o7oxzIocRIf4T_w-nrhg","Rental Management Services, Inc.",2.7,44,Property management company,"7111 4th St NW, Albuquerque, NM 87107, United States","5977+V8 Albuquerque, New Mexico, USA",http://www.rmsi2000.com/,+1 505-898-1188,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPtbCOhqG-SCpCG_y-Vv2Lz8xUXJaDJCgHsEuVG=w408-h255-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:00:54.669Z,,,
https://www.google.com/maps/place/Tyson+Property+Management/data=!4m7!3m6!1s0x87220cb6ea061b01:0xdc36c1056e629319!8m2!3d35.1904157!4d-106.6648741!16s%2Fg%2F1thkxqrm!19sChIJARsG6rYMIocRGZNibgXBNtw,Tyson Property Management,3.5,255,Property management company,"4421 Irving Blvd NW STE A, Albuquerque, NM 87114, United States","58RP+53 Albuquerque, New Mexico, USA",https://www.tysonproperties.com/,+1 505-323-2104,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-WahA2jJp14WdYmRkQ16pzW8ZnAjPnixiIXxi=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:00.138Z,,,
https://www.google.com/maps/place/AIM+Properties/data=!4m7!3m6!1s0x872273774b24c20b:0xf7067fb97a4354bc!8m2!3d35.1387331!4d-106.638659!16s%2Fg%2F1v8gchg7!19sChIJC8IkS3dzIocRvFRDerl_Bvc,AIM Properties,3.8,428,Property management company,"211 Montaño Rd NW Suite A, Albuquerque, NM 87107, United States","49Q6+FG Albuquerque, New Mexico, USA",http://www.aimpropertiesnm.com/,+1 505-312-8651,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNhg8TkiGE2M69igxPuy8z5UEgvG7ftd9QRAu96=w408-h306-k-no,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:06.062Z,,,
https://www.google.com/maps/place/Canyon+Gate/data=!4m7!3m6!1s0x87227430fb64f6cb:0xef543c6cabd69915!8m2!3d35.1804002!4d-106.5912507!16s%2Fg%2F1tghdlq0!19sChIJy_Zk-zB0IocRFZnWq2w8VO8,Canyon Gate,4.2,260,Property management company,"8500 Jefferson St NE, Albuquerque, NM 87113, United States","5CJ5+5F Albuquerque, New Mexico, USA",https://www.cgres.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-342-2797,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPUrbvd1JE0jxoiZfGuRWnwSuR5mwHMU2V5DarMVJhUlr1yLxXEMCagtUVW6J0Ke4e2gzAyJjfAuQzlPBUFmWoyFrHvhMHHUJNMahFcA0u0sSrehpXREdgErc1HTlE2hIXTKDY-jVLk2IR=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:11.929Z,,,
https://www.google.com/maps/place/Rigo+Property+Management/data=!4m7!3m6!1s0x87227152b0c46f21:0xfd523d0caa39e3b!8m2!3d35.2048421!4d-106.6544257!16s%2Fg%2F11hy_zfs30!19sChIJIW_EsFJxIocRO56jytAj1Q8,Rigo Property Management,4.8,32,Property management company,"10300 Cottonwood Park NW, Albuquerque, NM 87114, United States","683W+W6 Albuquerque, New Mexico, USA",https://www.rigoproperties.com/,+1 505-730-7382,Open ⋅ Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipNVqTyYPPBAXGQJzxlROFuICxtnoie_-6ZkbcwI=w427-h240-k-no,true,9 am–7:30 pm,9 am–7:30 pm,9 am–5 pm,Closed,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:17.642Z,,,
https://www.google.com/maps/place/Brickleys+Property+Solutions+-+Readers+Choice+1st+Place!/data=!4m7!3m6!1s0x87220cb8e7fe85f5:0x373230552d6a4c63!8m2!3d35.192371!4d-106.660627!16s%2Fg%2F1hc7jz_6b!19sChIJ9YX-57gMIocRY0xqLVUwMjc,Brickleys Property Solutions - Readers Choice 1st Place!,4.1,319,Property management company,"9680 Eagle Ranch Rd NW #6, Albuquerque, NM 87114, United States","58RQ+WP Albuquerque, New Mexico, USA",http://brickleysusa.com/albuquerque,+1 505-242-2997,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM0N0FBtbTfPDbWIdQ7ZlBa3uNkDRJ_aHw8D2M5=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:22.845Z,,,
https://www.google.com/maps/place/Deacon+Property+Services/data=!4m7!3m6!1s0x872274ea5fe10ac7:0xaa89a9f4cefc1a1!8m2!3d35.1298977!4d-106.603879!16s%2Fg%2F11bwfl6c3_!19sChIJxwrhX-p0IocRocHvTJ-aqAo,Deacon Property Services,3.1,272,Property management company,"4308 Carlisle Blvd NE #102, Albuquerque, NM 87107, United States","49HW+XC Albuquerque, New Mexico, USA",http://deaconpropertyservices.com/,+1 505-878-0100,Closes soon ⋅ 12 pm ⋅ Reopens 1 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9KyDg1U80UAs_2R7XOhyydGZR007LC6mh6JErBO9BrBQqIs7mrECIToh-85txU0NjHsHCnmrp27Ke95fnW_7o6zG4jRDQLa5HNkZwOeOzTZ-9pofiUKfhkXE6D743aWrNEsUW=w408-h306-k-no,true,"8:30 am–12 pm, 1–5:30 pm","8:30 am–12 pm, 1–5:30 pm",Closed,Closed,"8:30 am–12 pm, 1–5:30 pm","8:30 am–12 pm, 1–5:30 pm","8:30 am–12 pm, 1–5:30 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-25T17:01:28.471Z,,,
