placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/D%26P;+Valet+Services,+LLC/data=!4m7!3m6!1s0x8834f170527deb4b:0x8b35b8696bcba210!8m2!3d40.4298475!4d-79.9723371!16s%2Fg%2F11f2gsnwrs!19sChIJS-t9UnDxNIgREKLLa2m4NYs","D&P; Valet Services, LLC",5.0,2,Valet parking service,"45 S 23rd St, Pittsburgh, PA 15203, United States","C2HH+W3 Pittsburgh, Pennsylvania, USA",https://www.dandpvalet.com/index.html,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U2rXBqwXjT2YE66wvyIeTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.2784867&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:06.728Z,,,
https://www.google.com/maps/place/Public+Parking+%235806/data=!4m7!3m6!1s0x8834f1fe839ea493:0xb2c903656d63095f!8m2!3d40.4324899!4d-79.9224143!16s%2Fg%2F11g9jd7dmd!19sChIJk6Seg_7xNIgRXwljbWUDybI,Public Parking #5806,4.0,2,Parking lot,"Pittsburgh, PA 15217, United States","C3JH+X2 Pittsburgh, Pennsylvania, USA",,+1 412-927-1101,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M1_G2LEVVfQvPDHzxVLyRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.4548&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:14.234Z,,,
https://www.google.com/maps/place/Beacon-Bartlett+Parking+Lot/data=!4m7!3m6!1s0x8834f1ff1f5faa4d:0xc0744924e6d6aae4!8m2!3d40.4350214!4d-79.9233803!16s%2Fg%2F1tgxjqgb!19sChIJTapfH__xNIgR5KrW5iRJdMA,Beacon-Bartlett Parking Lot,4.6,31,Parking garage,"5737 Beacon St, Pittsburgh, PA 15217, United States","C3PG+2J Pittsburgh, Pennsylvania, USA",,+1 412-560-2521,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2mCwryNN_Lkxmc0q4FlYhdl2K9Qf8MpsMpYrcNF_ejVGuPQSxen_7XMMIuDaJszvOLG0JBSntBa0G5h5x1QAe35IK--3_N8i1OQ0PTsMGwFAu6JksXCUKBjoiNfT0snGX4dE=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:17.501Z,,,
https://www.google.com/maps/place/Carnegie+Mellon+University+Parking+%26+Transportation+Services/data=!4m7!3m6!1s0x8834f22190d5d445:0xc02ac0a20887c920!8m2!3d40.44411!4d-79.9409692!16s%2Fg%2F11b86pwl0n!19sChIJRdTVkCHyNIgRIMmHCKLAKsA,Carnegie Mellon University Parking & Transportation Services,1.8,5,Parking lot,"5000 Forbes Ave, Pittsburgh, PA 15213, United States","C3V5+JJ Pittsburgh, Pennsylvania, USA",http://www.cmu.edu/parking/,+1 412-268-2052,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LxgnmSiFqQ80DKrGQ73U-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.33952&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:23.253Z,,,
https://www.google.com/maps/place/K-7+Parking+Company/data=!4m7!3m6!1s0x8834f150f67afda5:0x12c780fa71696b49!8m2!3d40.4495283!4d-79.9501292!16s%2Fg%2F1tdfcrvs!19sChIJpf169lDxNIgRSWtpcfqAxxI,K-7 Parking Company,3.4,43,Valet parking service,"160 N Craig St STE 212, Pittsburgh, PA 15213, United States","C2XX+RW Pittsburgh, Pennsylvania, USA",http://www.k7parking.com/,+1 412-471-1007,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wDLHPY95PkdZk3tETs43rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.8432&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:27.669Z,,,
https://www.google.com/maps/place/Forbes-Shady+Parking+Lot/data=!4m7!3m6!1s0x8834f200131e1521:0x53c1848113ed4239!8m2!3d40.4385149!4d-79.919917!16s%2Fg%2F1td6h3zz!19sChIJIRUeEwDyNIgROULtE4GEwVM,Forbes-Shady Parking Lot,3.3,14,Parking lot,"1648 Shady Ave, Pittsburgh, PA 15217, United States","C3QJ+C2 Pittsburgh, Pennsylvania, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwpZ2fhhZivHd2-8mwRdlCNGKbApE4_ITAj42qiMroj5sfOiPV7S7pEKxBeQDINyPkvqkk0qlt0Uc5-CIXxk3C_hfaj5QIE_1ulyGjkU7uV8wYlr2O6Sase4xN2_MhyKhzPJOqE=w408-h541-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:35.280Z,,,
https://www.google.com/maps/place/Crown+Valet+Services/data=!4m7!3m6!1s0x8834f359d21cc7ed:0x44a24fb858f8b478!8m2!3d40.453091!4d-79.9600546!16s%2Fg%2F11jsffdl5x!19sChIJ7ccc0lnzNIgReLT4WLhPokQ,Crown Valet Services,5.0,1,Valet parking service,"752 Clarissa St, Pittsburgh, PA 15219, United States","F23Q+6X Pittsburgh, Pennsylvania, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zgifZdYV5b_-f763UxAw5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.52782&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:40.146Z,,,
https://www.google.com/maps/place/UPMC+Parking/data=!4m7!3m6!1s0x8834f18767855b3f:0xf1717934a3af2543!8m2!3d40.4400565!4d-79.9570011!16s%2Fg%2F11sskrjs7k!19sChIJP1uFZ4fxNIgRQyWvozR5cfE,UPMC Parking,3.3,3,Parking,"Sennott St, Pittsburgh, PA 15213, United States","C2RV+25 Pittsburgh, Pennsylvania, USA",https://www.upmc.com/locations/hospitals/presbyterian/directions-parking,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TrJud5U6i3_xHG38NC2g9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.1929&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:44.797Z,,,
https://www.google.com/maps/place/Soldiers+%26+Sailors+Parking+Garage/data=!4m7!3m6!1s0x8834f2291d97b9bd:0x6f721e5a852dd51!8m2!3d40.4448382!4d-79.9555426!16s%2Fg%2F1tfkwzm1!19sChIJvbmXHSnyNIgRUd1SqOUh9wY,Soldiers & Sailors Parking Garage,4.0,86,Parking garage,"4390 Bigelow Blvd, Pittsburgh, PA 15213, United States","C2VV+WQ Pittsburgh, Pennsylvania, USA",https://alcoparking.com/lot-garage/soldiers-and-sailors-parking-garage/,+1 412-624-4034,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhrPOlTKeMdbQH3JQkjvyLoRxb-EIE1159U6NpImQystr2wge6_emk2Gu8blAzk9oABbpOvXxlJXxkaU3y0-TcFX5Owr8V4szW2KhZwznQqNBGrMp8dBmY0yMNnIlEClAeXw4UFL0GQw7g=w408-h306-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,8 am–12 am,8 am–12 am,6 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:08:52.888Z,,,
https://www.google.com/maps/place/Sterling+Plaza/data=!4m7!3m6!1s0x8834f2253309574d:0x39b13cc3754a5d01!8m2!3d40.4498072!4d-79.9509429!16s%2Fg%2F11cr_ym8nc!19sChIJTVcJMyXyNIgRAV1KdcM8sTk,Sterling Plaza,4.0,5,Business center,"201 N Craig St, Pittsburgh, PA 15213, United States","C2XX+WJ Pittsburgh, Pennsylvania, USA",https://www.sterlingland.com/parking,,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeWShTRp1ulEzc1YxUh2wH6KEjvi9X0TfDL9fvHBBUE7UxJbFKusEDa9JuGBiq53QeYjLgk9eu0BA9-MUfepmsnOY27C0sFKq7e1XgMuIlx9oi7ik15cAaOstTIIEo4ilhqXnBbw=w408-h306-k-no,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-28T19:09:00.177Z,,,
