placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/James+Pool+Repair+%26+Services/data=!4m7!3m6!1s0x4cc4381174cd4ed5:0xb416369659a3966b!8m2!3d38.003432!4d-79.420915!16s%2Fg%2F11ldhfy7m0!19sChIJ1U7NdBE4xEwRa5ajWZY2FrQ,James Pool Repair & Services,4.8,84,Swimming pool contractor,,,,+1 804-664-5889,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMkabw8GNGjvGjfE2xHWnRxF-_iojGGicgwe_SE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:03.108Z,,,
"https://www.google.com/maps/place/Signature+Pool+Management,+LLC/data=!4m7!3m6!1s0x89b111449c2d51f5:0xb23162651b084ec0!8m2!3d37.5624683!4d-77.4563319!16s%2Fg%2F11clzg0q53!19sChIJ9VEtnEQRsYkRwE4IG2ViMbI","Signature Pool Management, LLC",4.2,25,Swimming pool contractor,"2040 Botetourt St A, Richmond, VA 23220, United States","HG6V+XF Richmond, Virginia, USA",http://signaturepoolmanagement.com/,+1 804-380-9008,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qrt6HX7AdB3Aca5BrGnuvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.066364&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:08.019Z,,,
https://www.google.com/maps/place/My+summer+pool+services+llc/data=!4m7!3m6!1s0x62aebb80c87a3939:0xa19453c49b7a3f3c!8m2!3d37.467813!4d-77.493412!16s%2Fg%2F11x0ys7c1x!19sChIJOTl6yIC7rmIRPD96m8RTlKE,My summer pool services llc,4.9,25,Swimming pool repair service,"5110 W Belmont Rd, Richmond, VA 23234, United States","FG94+4J Richmond, Virginia, USA",https://mysummerpool.com/,+1 804-252-6434,Open ⋅ Closes 9 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipPhlYI4fMf1mMIotHhHrKK3HLmLUFv_pF_3cF9r=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:12.406Z,,,
"https://www.google.com/maps/place/Douglas+Aquatics,+Inc./data=!4m7!3m6!1s0x89b1121d8568e0ab:0x43390ee4ed60c474!8m2!3d37.4902699!4d-77.4690733!16s%2Fg%2F1tptrh9t!19sChIJq-BohR0SsYkRdMRg7eQOOUM","Douglas Aquatics, Inc.",3.9,47,Swimming pool contractor,"1900 E Belt Blvd, Richmond, VA 23224, United States","FGRJ+49 Richmond, Virginia, USA",https://www.douglasaquatics.com/?utm_source=GMB,+1 804-232-7665,Closes soon ⋅ 4 pm ⋅ Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3cHaB-ie2L75xmubxODNzXHvldwEptcbeuSpvBZdnPF1HRltHYm_i6GmRG6Smw06RrkIVd6J3BW0QKLeS-TLMLUwUEcgL6SK7QzKTuotfs7oN66d04HpeSzbLIQsVwXj5Le9x=w408-h306-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:17.160Z,,,
https://www.google.com/maps/place/Fortress+Pool+Service/data=!4m7!3m6!1s0x89b113a25158c019:0x4118b12f063e4917!8m2!3d37.5081726!4d-77.4962495!16s%2Fg%2F11x1fqvxpt!19sChIJGcBYUaITsYkRF0k-Bi-xGEE,Fortress Pool Service,5.0,6,Pool cleaning service,"111 Agency Ave, Richmond, VA 23225, United States","GG53+7G Richmond, Virginia, USA",http://www.fortresspoolservice.com/,+1 804-929-5870,Open ⋅ Closes 6:59 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP9QOM63lJMofuszNcdqChyzBH-vZixE_HiisnK=w408-h271-k-no,true,"12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","12–6:59 am, 7 am–12 am","https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:21.757Z,,,
"https://www.google.com/maps/place/Coastline+Aquatics,+LLC./data=!4m7!3m6!1s0x89b11bc82a91d109:0xa78b055095e080c!8m2!3d37.5051082!4d-77.3556812!16s%2Fg%2F11xsdrz6px!19sChIJCdGRKsgbsYkRDAheCVWweAo","Coastline Aquatics, LLC.",5.0,10,Swimming pool contractor,"5626 Eastport Blvd, Richmond, VA 23231, United States","GJ4V+2P Richmond, Virginia, USA",https://coastline-aquatics.com/,+1 804-845-7479,"Closes soon ⋅ 4 pm ⋅ Opens 9 am Tue

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOkPK0Jar0B3VByZEi8PKEYOTt-JqF2GrEPWPuj=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:26.139Z,,,
https://www.google.com/maps/place/Rva+Pool+Service+LLC/data=!4m7!3m6!1s0x461905a6af0bd0c3:0x3882173c72a95a!8m2!3d37.5056365!4d-76.9497244!16s%2Fg%2F11sq_b_bzl!19sChIJw9ALr6YFGUYRWqlyPBeCOAA,Rva Pool Service LLC,4.4,31,Pool cleaning service,,,,+1 804-658-6797,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipM2yiRV_BOGoSo7PSL-in6zF9tXRn6r6-x3__wC=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:30.473Z,,,
https://www.google.com/maps/place/Pool+Crafters+LLC/data=!4m7!3m6!1s0x89b115b5b986c9a7:0x3197033d29967430!8m2!3d37.6109388!4d-77.4952025!16s%2Fg%2F1tf6hj4s!19sChIJp8mGubUVsYkRMHSWKT0DlzE,Pool Crafters LLC,4.7,15,Swimming pool contractor,"3805 Talley Rd, Richmond, VA 23228, United States","JG63+9W Richmond, Virginia, USA",,+1 804-266-9603,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f_Rhl8LxsvbxxKhzL9sbrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.4799&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:34.857Z,,,
https://www.google.com/maps/place/Me+%26+M+Pool+Services/data=!4m7!3m6!1s0x2caee06894514847:0x7a32bdf64ea23373!8m2!3d37.4727987!4d-77.4856364!16s%2Fg%2F11vm6nqfyk!19sChIJR0hRlGjgriwRczOiTva9Mno,Me & M Pool Services,5.0,11,Swimming pool repair service,"3254 Broad Rock Blvd, Richmond, VA 23224, United States","FGF7+4P Richmond, Virginia, USA",https://mempoolservicesva.com/,+1 804-433-5077,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNlphs7nTGVTEpsyoGHh21l3mFUNvDeVhbe9G9J=w408-h315-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:39.322Z,,,
https://www.google.com/maps/place/Outdoor+Dreams/data=!4m7!3m6!1s0x89b113f32dfe90bb:0xae759ab55e2403ce!8m2!3d37.5643554!4d-77.4720385!16s%2Fg%2F11hbqf2h6t!19sChIJu5D-LfMTsYkRzgMkXrWada4,Outdoor Dreams,4.9,12,Swimming pool contractor,"2920 W Broad St Suite 207, Richmond, VA 23230, United States","HG7H+P5 Richmond, Virginia, USA",https://www.outdoordreamsva.com/,+1 804-592-1305,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN0Ov4VAQG-HvffovvbmDJV_4uJeytSKrFCPFOP=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-27T19:31:43.689Z,,,
