placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Utah+Pool+Guy/data=!4m7!3m6!1s0x874d9b0365c8420f:0x82d49838747abe70!8m2!3d40.2885693!4d-111.7201687!16s%2Fg%2F11pqrx5cfj!19sChIJD0LIZQObTYcRcL56dDiY1II,Utah Pool Guy,4.8,23,Swimming pool contractor,"471 S 1045 W St, Orem, UT 84058, United States","77QH+CW Orem, Utah, USA",https://utahpoolguy.com/,+1 801-822-1463,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOkYqoDUXZ8rN2lZNdGIplTywK842OQTCdXuzplPR3w-HbK2FsVFM0IuVX5A3Dc6Jf-hzXtm_Rh-2U954SoxOIb0f9vE7M5yBt-W5eMxg8jMf0k-swRPthDVXy5uheLpbN8IUS7nnWEUJk=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:54:47.854Z,,
https://www.google.com/maps/place/Rocky+Mountain+Pools/data=!4m7!3m6!1s0x874d9b75356223d3:0x2fbfbe96cd8b8ad9!8m2!3d40.305018!4d-111.6674479!16s%2Fg%2F11h37m3lnc!19sChIJ0yNiNXWbTYcR2YqLzZa-vy8,Rocky Mountain Pools,5.0,4,Pool cleaning service,"417 N 1200 E St, Orem, UT 84097, United States","884M+22 Orem, Utah, USA",https://www.rmpools.com/,+1 385-535-6882,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H9JnFOU0Fj5mWrnJZKXbvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.96655&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:54:53.838Z,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Utah+County/data=!4m7!3m6!1s0x874d85cbe155eaa3:0xb6a0b175886f83bd!8m2!3d40.216172!4d-111.833484!16s%2Fg%2F11n80fzg80!19sChIJo-pV4cuFTYcRvYNviHWxoLY,ASP - America's Swimming Pool Company of Utah County,4.6,57,Swimming pool contractor,,,https://www.asppoolco.com/utah-county/,+1 801-509-6646,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM__XdizuhIZRb9O_z3y5_EVEqR9727MwUI5_yY=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:54:58.716Z,,
https://www.google.com/maps/place/Clear+Springs+Pool+%26+Spa/data=!4m7!3m6!1s0x874d9ac6d657f53b:0x35134f6dcab6c9b6!8m2!3d40.2925079!4d-111.6921139!16s%2Fg%2F1vwlpm2k!19sChIJO_VX1saaTYcRtsm2ym1PEzU,Clear Springs Pool & Spa,4.2,88,Hot tub store,"235 S State St, Orem, UT 84058, United States","78V5+25 Orem, Utah, USA",https://clearspringsspa.com/,+1 801-226-3950,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwW1F_c4Zac7REQjps7yRuOJcJXOBnek4ypjTQa_f9JhNtwBqzoutGS39PTiwdpFUxU7kbGi4rFNRz-A5AA-9FOOuZ-8mjD_GfEloBytotjHIu32fgOZrANDWT26Rui6-G1lQ=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:03.758Z,· Delivery,
https://www.google.com/maps/place/Ellis+Pool+Service/data=!4m7!3m6!1s0x874d812fc063abb1:0xc8321b8960cd0722!8m2!3d40.3097903!4d-111.7233181!16s%2Fg%2F11fj6phh1r!19sChIJsatjwC-BTYcRIgfNYIkbMsg,Ellis Pool Service,5.0,2,Pool cleaning service,"1156 W 675 N, Orem, UT 84057, United States","875G+WM Orem, Utah, USA",,+1 801-318-5191,,,https://lh3.googleusercontent.com/p/AF1QipOHB8WwJVCIkK5VyVLfKI_RTfWWQguuSGnl-Pl0=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:06.887Z,,
https://www.google.com/maps/place/Sohler+Pools/data=!4m7!3m6!1s0x874d85898959cd23:0x47cad43f40ea55c3!8m2!3d40.3157166!4d-111.7250166!16s%2Fg%2F11stf2p8y_!19sChIJI81ZiYmFTYcRw1XqQD_Uykc,Sohler Pools,3.0,2,Swimming pool contractor,"1005 N 1200 W, Orem, UT 84057, United States","878F+7X Orem, Utah, USA",,+1 801-900-0005,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNiRI6PDedbeMSFu4UI-tQYEXgmtwZr6GkugoJR=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:11.885Z,,
https://www.google.com/maps/place/Modscapes+Outdoor+Living/data=!4m7!3m6!1s0x874d8587d524d26f:0x89ff3869bb606cd9!8m2!3d40.3091976!4d-111.6995705!16s%2Fg%2F11kgfbdhfl!19sChIJb9Ik1YeFTYcR2Wxgu2k4_4k,Modscapes Outdoor Living,4.8,35,Store,"644 N State St, Orem, UT 84057, United States","8852+M5 Orem, Utah, USA",https://modscapes.com/,+1 385-233-3444,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOHv9yFa7Ivyo0zXgfNvHDWyDd2jbvPi6WtHCoB=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:16.870Z,,
https://www.google.com/maps/place/Island+Pool+Cleaning/data=!4m7!3m6!1s0x89b1dadfba64aa0f:0x350c96b4c96adb26!8m2!3d40.349047!4d-111.5589314!16s%2Fg%2F11x5kyjw4f!19sChIJD6pkut_asYkRJttqybSWDDU,Island Pool Cleaning,5.0,5,Pool cleaning service,,,https://islandpoolcleaning.com/,+1 801-228-0938,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipPIgKfHW1Oe6WleIxcR_G44tWhFtssunbtc174H=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:21.862Z,,
https://www.google.com/maps/place/Utah+Pool+Experts/data=!4m7!3m6!1s0x20137c69bdc335cf:0x2e89de1eee29060e!8m2!3d40.1770801!4d-111.5359124!16s%2Fg%2F11x91p297j!19sChIJzzXDvWl8EyARDgYp7h7eiS4,Utah Pool Experts,,,Pool cleaning service,,,https://utahpoolexperts.com/,+1 801-615-0215,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipPXB5eo8eDu0Aqmc8wCOUo_8pM2Y1diY3ibrzOW=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:26.774Z,,
https://www.google.com/maps/place/Infinity+Pools/data=!4m7!3m6!1s0x87528ae35050dc9f:0xc5df603feeb8aeee!8m2!3d40.3759317!4d-111.7857139!16s%2Fg%2F11dx91n83f!19sChIJn9xQUOOKUocR7q647j9g38U,Infinity Pools,4.5,38,Swimming pool contractor,"493 E Elm St, American Fork, UT 84003, United States","96G7+9P American Fork, Utah, USA",,+1 801-290-1707,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMUXOGt5Fttm15Jwyu-2lIKwYLnl_J0XjtoC7z0=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-10-27T18:55:32.040Z,,
