placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/New+Haven+Traffic+%26+Parking/data=!4m7!3m6!1s0x89e7d9b5433839b9:0xc0d3d95ddcad9d5b!8m2!3d41.3070636!4d-72.9235725!16s%2Fg%2F1tqygjpf!19sChIJuTk4Q7XZ54kRW52t3F3Z08A,New Haven Traffic & Parking,1.6,10,Transportation service,"200 Orange St G3, New Haven, CT 06510, United States","834G+RH New Haven, Connecticut, USA",https://www.newhavenct.gov/government/departments-divisions/transportation-traffic-parking,+1 203-946-8075,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kYlUA64Q5-HiwIcf3qUhZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.34103&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:08.542Z,,,
https://www.google.com/maps/place/Propark+America/data=!4m7!3m6!1s0x89e7d7712e3ad095:0x4d4ddb1746f054f2!8m2!3d41.3058842!4d-72.9382129!16s%2Fg%2F1262ppl5m!19sChIJldA6LnHX54kR8lTwRhfbTU0,Propark America,4.5,2,Parking lot,"926 Howard Ave, New Haven, CT 06519, United States","8346+9P New Haven, Connecticut, USA",https://www.propark.com/,+1 203-314-6169,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LzAs2lrs38GrnRrenoZkSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.98067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:11.264Z,,,
https://www.google.com/maps/place/Emergency+Room+Valet+Parking/data=!4m7!3m6!1s0x89e7d9006ecd6a8f:0x676bbaa9ffd602e5!8m2!3d41.3036239!4d-72.9359066!16s%2Fg%2F11vwy3vq6p!19sChIJj2rNbgDZ54kR5QLW_6m6a2c,Emergency Room Valet Parking,5.0,1,Parking lot,"10 York St, New Haven, CT 06510, United States","8337+CJ New Haven, Connecticut, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xqJ4B3XX6pka1ZnjPTEIdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.6037&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:14.106Z,,,
https://www.google.com/maps/place/New+Haven+Parking/data=!4m7!3m6!1s0x89e7d93b08576b5b:0x62c8c3345f80eb46!8m2!3d41.3062443!4d-72.9228198!16s%2Fg%2F11l5h9c1l0!19sChIJW2tXCDvZ54kRRuuAXzTDyGI,New Haven Parking,,,Parking lot,"115 Court St, New Haven, CT 06511, United States","834G+FV New Haven, Connecticut, USA",,+1 201-446-3540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNnJpY1KGgdpqiuMLNNzdsiaLqpK0qcUzDzrZ1S=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:18.680Z,,,
https://www.google.com/maps/place/Air+Rights+Garage/data=!4m7!3m6!1s0x89e7d84d7f1cc6fb:0x1014252076c2a9f7!8m2!3d41.3051995!4d-72.9340164!16s%2Fg%2F1hf17p1f0!19sChIJ-8Ycf03Y54kR96nCdiAlFBA,Air Rights Garage,3.7,158,Parking garage,"60 York St, New Haven, CT 06511, United States","8348+39 New Haven, Connecticut, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCYwkQ6oIgxbdCQLjz55yyNtWk2oY5fxl2QJZxSgqvrFQ4KOezLkdgga_7e81N0vxT8UBBTorkGELmY-6Xej1QMDuNB8Vv_ZGPZamFIwhetrXVLIELuTosoCBeogbGzGXwxCyH=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:21.101Z,,,
https://www.google.com/maps/place/State%2FTrumbull+Parking+Lot/data=!4m7!3m6!1s0x89e7d917324f024f:0x5df74f1c45a539e8!8m2!3d41.3110656!4d-72.9165266!16s%2Fg%2F11fmdx4wd5!19sChIJTwJPMhfZ54kR6DmlRRxP910,State/Trumbull Parking Lot,5.0,1,Parking lot,"711 State St, New Haven, CT 06511, United States","836M+C9 New Haven, Connecticut, USA",http://www.parknewhaven.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GKLZyG-BQK4_9Vp-Nw1ACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.34471&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:23.346Z,,,
https://www.google.com/maps/place/Crown+Street+Garage/data=!4m7!3m6!1s0x89e7d84cba740dff:0xd7556351651403e4!8m2!3d41.3057176!4d-72.9286992!16s%2Fg%2F1hfny7kcp!19sChIJ_w10ukzY54kR5AMUZVFjVdc,Crown Street Garage,3.4,90,Parking garage,"213 Crown St, New Haven, CT 06510, United States","834C+7G New Haven, Connecticut, USA",http://parknewhaven.com/,+1 203-946-8936,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzawl1ATbfx_D13vTGt8Pq79BEU8HtxxRmYwKjQhY5S0ThI6OaBA9q5Zp4NztiTLmvekfbVJEYaNW_AYyG6WPfC6w4Ie0ZNNGE4ZOKg6kPgKiMKHuLk4gMfaog-S-Ylhe6bdxS3=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:26.045Z,,,
https://www.google.com/maps/place/Park+New+Haven/data=!4m7!3m6!1s0x89e7d9001e717dad:0x8484182a9b28d423!8m2!3d41.3032375!4d-72.9253726!16s%2Fg%2F11xvc9b6sh!19sChIJrX1xHgDZ54kRI9QomyoYhIQ,Park New Haven,,,Parking lot,"George St, New Haven, CT 06510, United States","833F+7V New Haven, Connecticut, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KolTsHpZV0_m54JkGDXJRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.84179&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:28.289Z,,,
https://www.google.com/maps/place/State+Street+Parking+Garage/data=!4m7!3m6!1s0x89e7d84a8e6bf9bb:0x6cf61223ba9d5cf0!8m2!3d41.3040147!4d-72.9235371!16s%2Fg%2F11f08dms08!19sChIJu_lrjkrY54kR8FyduiMS9mw,State Street Parking Garage,3.3,12,Parking garage,"282 State St, New Haven, CT 06510, United States","833G+JH New Haven, Connecticut, USA",https://parknewhaven.com/parking/state-street-garage/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEOmLkNOV2KwKuopb3O3BabLQqfI8E0dy73zOI040041x3Uf_Cpf-R0yRbAePUTK6WL_eoXK7iAbnG6BCBI2Tkj04Nu5gX5JhxTsCxMtPE3AgLAxM6kamsJcGQ5sY9VxJNc4Ti6g=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:32.792Z,,,
https://www.google.com/maps/place/State%2FWall+Lot/data=!4m7!3m6!1s0x89e7d9ca5fe081a1:0x94315ee1137714d6!8m2!3d41.3080533!4d-72.9209438!16s%2Fg%2F11f_p3bn5r!19sChIJoYHgX8rZ54kR1hR3E-FeMZQ,State/Wall Lot,3.0,2,Parking lot,"10 Wall St, New Haven, CT 06511, United States","835H+6J New Haven, Connecticut, USA",,+1 203-946-8936,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OKij0QacQ117seeN_XQh7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.14838&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2025-10-28T19:17:35.219Z,,,
