placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Bayside+Regenerative+Medicine/data=!4m7!3m6!1s0x889a408e5537fc67:0xe6132131ea2e0a4c!8m2!3d30.525527!4d-87.9016819!16s%2Fg%2F11ddyj24vq!19sChIJZ_w3VY5AmogRTAou6jEhE-Y,Bayside Regenerative Medicine,4.0,16,Doctor,"100 N Bancroft St, Fairhope, AL 36532, United States","G3GX+68 Fairhope, Alabama, USA",https://www.baysideregenerativemedicine.com/,+1 251-517-1050,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cKYZo_ukfXjgNh_KsJc3JQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.80455&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:34:50.227Z,,,,
https://www.google.com/maps/place/Kalmbacher+Kristin+B+MD/data=!4m7!3m6!1s0x889a408e5537fc7b:0x585b070f40f24412!8m2!3d30.525527!4d-87.901682!16s%2Fg%2F11b7f3pxrk!19sChIJe_w3VY5AmogREkTyQA8HW1g,Kalmbacher Kristin B MD,4.6,29,Family practice physician,"100 N Bancroft St suite a-2, Fairhope, AL 36532, United States","G3GX+68 Fairhope, Alabama, USA",http://www.baysideregenerativemedicine.com/,+1 251-517-1050,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cKYZo_ukfXjgNh_KsJc3JQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.808914&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:34:55.669Z,,,,
https://www.google.com/maps/place/Sweet+Home+Chiropractic+and+Functional+Medicine+LLC/data=!4m7!3m6!1s0x889a0fb323d10513:0x35d77b49ee829bdc!8m2!3d30.5249881!4d-87.9017408!16s%2Fg%2F11sw3zx190!19sChIJEwXRI7MPmogR3JuC7kl71zU,Sweet Home Chiropractic and Functional Medicine LLC,5.0,9,Chiropractor,"68 N Bancroft St, Fairhope, AL 36532, United States","G3FX+X8 Fairhope, Alabama, USA",https://sweethomechiropractic.com/,+1 251-407-6486,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xFZNxDupznI_z1Z-r3zFKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.45827&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–3 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:00.954Z,,,,
https://www.google.com/maps/place/Optimal+Health+Chiropractic+%26+Wellness/data=!4m7!3m6!1s0x889a6b2b941913a7:0x35bca1b476a0f77a!8m2!3d30.5425149!4d-87.8527694!16s%2Fg%2F11vcvrrxqy!19sChIJpxMZlCtrmogRevegdrShvDU,Optimal Health Chiropractic & Wellness,5.0,20,Chiropractor,"21883 State Hwy 181 Suite D, Fairhope, AL 36532, United States","G4VW+2V Fairhope, Alabama, USA",,+1 833-262-0307,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepN7F0kka9FJoSl831wIwz98ySftJ-Xf9BSsEr6iWnhPwzBtNxHE1txdH1JB7Uj9bIN29QkYB3TAVjTWUBUS1gOPFCSfWtaF2gH3GehJ1ZejweUE2XyMBbwA_Gknj7utN3_TA8=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:05.805Z,,,,
https://www.google.com/maps/place/Advanced+Health+Solutions/data=!4m7!3m6!1s0x889a408d2213563f:0xb647052d190a54e7!8m2!3d30.5329833!4d-87.9020906!16s%2Fg%2F1tc_4wk0!19sChIJP1YTIo1AmogR51QKGS0FR7Y,Advanced Health Solutions,4.9,155,Chiropractor,"401 N Section St, Fairhope, AL 36532, United States","G3MX+55 Fairhope, Alabama, USA",https://www.youradvancedhealthsolutions.com/,+1 251-928-5058,Opens soon · 1 pm,https://lh3.googleusercontent.com/p/AF1QipPim9Wj2ZGfNqJkAi-kCMGwjCz2_IxjJB4SZbEg=w408-h306-k-no,true,"8 am–12 pm, 1–6 pm",1–6 pm,"8 am–12 pm, 1–6 pm",1–6 pm,9:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:10.940Z,,,,
https://www.google.com/maps/place/Spark+Wellness+Chiropractic+-+Fairhope/data=!4m7!3m6!1s0x89b7b19d849dc525:0x2e058d8722f96fa1!8m2!3d30.5540885!4d-87.8941032!16s%2Fg%2F1hm5jkt7y!19sChIJJcWdhJ2xt4kRoW_5IoeNBS4,Spark Wellness Chiropractic - Fairhope,5.0,123,Chiropractor,"7540 Cipriano Ct Suite A, Fairhope, AL 36532, United States","H434+J9 Fairhope, Alabama, USA",https://www.sparkmywellness.com/,+1 251-517-7318,"Closed · Opens 8:30 am Tue

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNt79z0BZ7sdZV1j2gKH6KglKpdS4OElWRh01df=w408-h408-k-no,true,Closed,"8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:16.023Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Revival+Wellness+%26+Restoration/data=!4m7!3m6!1s0x889a43810d46d9fb:0x561f2679214b81e9!8m2!3d30.48294!4d-87.853213!16s%2Fg%2F11tbz950v3!19sChIJ-9lGDYFDmogR6YFLIXkmH1Y,Revival Wellness & Restoration,5.0,11,Wellness program,"17733 AL-181, Fairhope, AL 36532, United States","F4MW+5P Fairhope, Alabama, USA",http://www.revivalwr.com/,+1 251-388-1626,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipOeWVTWb6iVoYVkF9kF0d7H2DtbxQlX4EDmTYo3=w408-h826-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:21.101Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Aspire+Functional+Medicine+%28Formerly+Fondren+Family+Medicine%29/data=!4m7!3m6!1s0x889bb3940080afb3:0x686d33530f22b3c3!8m2!3d30.6241042!4d-88.2257719!16s%2Fg%2F11rk9vz8m_!19sChIJs6-AAJSzm4gRw7MiD1MzbWg,Aspire Functional Medicine (Formerly Fondren Family Medicine),4.4,5,Medical clinic,"7856 West Side Park Dr Suite I, Mobile, AL 36695, United States","JQFF+JM Mobile, Alabama, USA",http://aspirefunctionalmedicine.com/,+1 251-308-4990,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pl8gyvtpOITwaJEg59gBQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.02868299&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:26.163Z,,,,
"https://www.google.com/maps/place/Charles+Runels,+MD/data=!4m7!3m6!1s0x889a408544e3e4a7:0x58adb31096c08a15!8m2!3d30.5217998!4d-87.9032331!16s%2Fg%2F1tj74csd!19sChIJp-TjRIVAmogRFYrAlhCzrVg","Charles Runels, MD",4.7,12,Doctor,"52 S Section St, Fairhope, AL 36532, United States","G3CW+PP Fairhope, Alabama, USA",https://runels.com/,+1 888-920-5311,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTO0WIKlFneuip8ra9P_jrB7wa6uKILkMGbt6LQj_o0MTCGDXQtWv_CAbU0fVKuTol1LBuPgRhPa6_RzMP02W0bcXLhdyZo5QRtv_86nVOS6x-aleTtxYEY6RVLQD5W37fAvslhg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:30.893Z,,,,
https://www.google.com/maps/place/Alabama+Shores+Chiropractic/data=!4m7!3m6!1s0x889a41e97d69fd21:0x8128f04cc1136624!8m2!3d30.5142442!4d-87.8893486!16s%2Fg%2F11m_85nlsb!19sChIJIf1pfelBmogRJGYTwUzwKIE,Alabama Shores Chiropractic,5.0,4,Chiropractor,"368 Commercial Park Dr, Fairhope, AL 36532, United States","G476+M7 Fairhope, Alabama, USA",https://alshoreschiro.com/,+1 251-269-6219,"Open · Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNCEiB3-d2RVbkKIQLuMslnyytttgSLjkctIrir=w408-h556-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-02-23T18:35:35.934Z,,,,
