placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/North+Side+Plumbing+%26+Heating/data=!4m7!3m6!1s0x8815e54d8727abf3:0x47e7ec788276aa5e!8m2!3d41.0958864!4d-85.1396606!16s%2Fg%2F11t88gcn8q!19sChIJ86snh03lFYgRXqp2gnjs50c,North Side Plumbing & Heating,4.5,80,Plumber,"2234 N Clinton St, Fort Wayne, IN 46805, United States","3VW6+94 Fort Wayne, Indiana, USA",https://www.northsideplumbingfw.com/,+1 260-483-0572,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipO60aHcI9QDSmNUktr54OCy8mfzJsLknp0CFOqN=w408-h250-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:03:33.858Z,,,
https://www.google.com/maps/place/A+Hattersley+%26+Sons+Inc/data=!4m7!3m6!1s0x8815e37423378709:0xe0acedf65160aab5!8m2!3d41.1139783!4d-85.1443168!16s%2Fg%2F1tffdt6w!19sChIJCYc3I3TjFYgRtapgUfbtrOA,A Hattersley & Sons Inc,4.8,62,Plumber,"3939 Mobile Ave, Fort Wayne, IN 46805, United States","4V74+H7 Fort Wayne, Indiana, USA",https://www.ahattersley.com/?utm_campaign=gmb,+1 260-483-6473,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipM305eMTSmJzPOtu8p0zdevXChntDIpDVM4h_5V=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:03:40.134Z,,,
"https://www.google.com/maps/place/PG+Plumbing,+Sewer+%26+Drain/data=!4m7!3m6!1s0x8815e5bb84e95d8b:0xc49c17ea949bdac!8m2!3d41.0904313!4d-85.1439257!16s%2Fg%2F11vrdwq6_g!19sChIJi13phLvlFYgRrL1JqX7BSQw","PG Plumbing, Sewer & Drain",5.0,103,Plumber,"Plumbing, 1650 Cass St, Fort Wayne, IN 46808, United States","3VR4+5C Fort Wayne, Indiana, USA",https://www.callpgp.com/,+1 260-616-2591,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNaJfQ7HOXCjMbsjNBHC-vMypSi7wiuibu39mQ7=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:03:45.241Z,,,
https://www.google.com/maps/place/Rolf+Griffin+Service+Experts/data=!4m7!3m6!1s0x8815e4f797919577:0xdeb02d0c6470bf82!8m2!3d41.0694841!4d-85.1457761!16s%2Fg%2F1tf9nw9h!19sChIJd5WRl_fkFYgRgr9wZAwtsN4,Rolf Griffin Service Experts,4.8,3361,HVAC contractor,"1702 Fairfield Ave, Fort Wayne, IN 46802, United States","3V93+QM Fort Wayne, Indiana, USA",https://www.rolfgriffin.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=business-listing&utm_content=rolfgriffin,+1 260-744-2151,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPgHbCO3sDcyLBpN7y_pAAKS9G_FesFJOR6Hzcq=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:03:50.400Z,,,
"https://www.google.com/maps/place/AAA+Sewer+Service,+Inc/data=!4m7!3m6!1s0x8815e52ea00f0457:0xc953d942fcad2736!8m2!3d41.0677351!4d-85.1363867!16s%2Fg%2F11jgd7tqb_!19sChIJVwQPoC7lFYgRNiet_ELZU8k","AAA Sewer Service, Inc",4.8,218,Plumber,"1915 S Clinton St, Fort Wayne, IN 46803, United States","3V97+3C Fort Wayne, Indiana, USA",https://aaasewerserviceinc.com/,+1 260-456-6930,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipPqZFtiePVp1DNfLMs87fHkKqbtxZg_5fKb-1dB=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:03:55.624Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Rockwood+Plumbing/data=!4m7!3m6!1s0xa1ccffe138448655:0x4563d11505d4398a!8m2!3d41.0776924!4d-85.1967713!16s%2Fg%2F11vt5xnjnk!19sChIJVYZEOOH_zKERijnUBRXRY0U,Rockwood Plumbing,5.0,90,Plumber,"4310 Illinois Rd Building 5301, Fort Wayne, IN 46804, United States","3RH3+37 Fort Wayne, Indiana, USA",https://rockwoodplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 260-235-2686,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOyExdm3tO2HwCoNBs7xSy4kH7Wy_JorBWOyN-E=w408-h714-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:04:01.128Z,,,
https://www.google.com/maps/place/Gene%27s+Sewer+Service/data=!4m7!3m6!1s0x8815e4035c57c43d:0x1504b5f3ff106ce1!8m2!3d41.0912573!4d-85.1845921!16s%2Fg%2F1wfvn7t1!19sChIJPcRXXAPkFYgR4WwQ__O1BBU,Gene's Sewer Service,3.9,57,Plumber,"1806 Lathrop Dr, Fort Wayne, IN 46808, United States","3RR8+G5 Fort Wayne, Indiana, USA",http://www.genessewerservice.com/,+1 260-432-4942,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYwKKV-qFpxfVq270FhAHiZ-E_uclX8rTM-kFgLwiFG8o8VLYNlYK0slHqI7DV8vKko2crv_gl6iawdqd28GM8HBO-mCNMiLItD6z6FwVyj-g-pAYD7YznIR_12uEfgA4New3o=w408-h839-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:04:06.342Z,,,
https://www.google.com/maps/place/Affordable+Sewer+Service/data=!4m7!3m6!1s0x8815e4868f241b19:0x8f6f5784b3a4d8b3!8m2!3d41.0912162!4d-85.1436002!16s%2Fg%2F1v6p9g4n!19sChIJGRskj4bkFYgRs9iks4RXb48,Affordable Sewer Service,3.1,31,Plumber,"1719 N Harrison St, Fort Wayne, IN 46808, United States","3VR4+FH Fort Wayne, Indiana, USA",,+1 260-422-4500,"Open 24 hours

Veterans Day might affect these hours",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U1kTt8ybNGfH8f0n0swisA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.0943&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:04:11.619Z,,,
https://www.google.com/maps/place/Anytime+plumbing+repair+%26Drain+cleaning/data=!4m7!3m6!1s0x8815e516f860a529:0xa888f5d97afc5774!8m2!3d41.0445706!4d-85.1296672!16s%2Fg%2F11cmbm9w1j!19sChIJKaVg-BblFYgRdFf8etn1iKg,Anytime plumbing repair &Drain cleaning,4.2,94,Plumber,"4419 Warsaw St, Fort Wayne, IN 46806, United States","2VVC+R4 Fort Wayne, Indiana, USA",,+1 260-424-1313,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzF_Ttb_deXSoG1nEY-7_yGPY0EwC2jwn45WNwbvsKZlGXYkF-WRxe2sqkPUATOphWHmPYy_HL1EBLo8a8XsqELE6s4Gp3ID0UaVjbAq032LsjYat8QgBwldwkXpt-_W0iF0SaL=w432-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–2 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:04:16.532Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Fort+Wayne/data=!4m7!3m6!1s0x8815e76dde10ac73:0xcf2a772aece72ff6!8m2!3d41.0735106!4d-85.2566131!16s%2Fg%2F1tmbwqr_!19sChIJc6wQ3m3nFYgR9i_n7Cp3Ks8,Mr. Rooter Plumbing of Fort Wayne,4.8,562,Plumber,"8717 Illinois Rd, Fort Wayne, IN 46804, United States","3PFV+C9 Fort Wayne, Indiana, USA",https://www.mrrooter.com/fort-wayne/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 260-205-8253,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNGFYQXGg9zox-JEHWLPEECLwbw09Q4dyS920ut=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-11-11T05:04:21.939Z,,,
