placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Mint+Restoration+and+Construction/data=!4m7!3m6!1s0x80d65f0716a399d5:0xa069fb9e8146580c!8m2!3d32.6673304!4d-114.5759165!16s%2Fg%2F11f61xlt58!19sChIJ1ZmjFgdf1oARDFhGgZ77aaA,Mint Restoration and Construction,4.7,62,Building restoration service,"3336 E 33rd Pl, Yuma, AZ 85365, United States","MC8F+WJ Yuma, Arizona, USA",https://mintrestoration.com/,+1 928-783-5663,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQyogc6i4o9CrEDca_hT2UsjCyq2DgoyTVfxm9RWolpahJgYowz8EA-VhySvrMSk7ik-JwiDr4UNJvqV-4rH-nth31rnlIF2SsAa_Btnxp_SxVkhqPRQFJnwI_VJB32XwyhDwYOLpC1CfW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:31.377Z,,,
https://www.google.com/maps/place/FloodAway+Fast/data=!4m7!3m6!1s0x80d6f70e7c986f79:0xd2d9866998a8ac78!8m2!3d32.6974241!4d-114.6208673!16s%2Fg%2F11yrfpy68j!19sChIJeW-YfA731oAReKyomGmG2dI,FloodAway Fast,,,Water damage restoration service,"101 W 16th St, Yuma, AZ 85364, United States","M9WH+XM Yuma, Arizona, USA",https://floodawayfast.site/,+1 928-295-1960,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqojo6azDxUceIq6CYIN5zaIag0RMmcYTkClUlEa8v49ZrY8TzVRhCTLZ0DTfqRxeMWNYhchoAhxuMMUg_juqJM2Q2Vkr1BHtx2qGFvK2apcijNLEt73Xrwdf5h_YCIwOoEfhVZHkHuonMJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:36.840Z,,,
https://www.google.com/maps/place/A-1+Flood+%26+Fire+Restoration/data=!4m7!3m6!1s0x80d6f586019914dd:0xd7e509a26f449c69!8m2!3d32.6997957!4d-114.5838419!16s%2Fg%2F1tdq6959!19sChIJ3RSZAYb11oARaZxEb6IJ5dc,A-1 Flood & Fire Restoration,4.5,2,Fire damage restoration service,"2874 E 16th St, Yuma, AZ 85365, United States","MCX8+WF Yuma, Arizona, USA",,+1 928-783-0307,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uIa6-BCum7d3YxURXsLhDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.77507347&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:39.998Z,,,
https://www.google.com/maps/place/Yuma+Water+and+Mold+Restoration/data=!4m7!3m6!1s0x80d6f7f7172e9539:0x9b8d517bc225abc0!8m2!3d32.5906981!4d-114.46027!16s%2Fg%2F11h057f13b!19sChIJOZUuF_f31oARwKslwntRjZs,Yuma Water and Mold Restoration,5.0,2,Water damage restoration service,,,https://yuma-water-and-mold-restoration.com/,+1 928-750-0375,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWIXVnkgFYb8f-3-s3cziW6JTVvCS-elWxDe6irpzWT_0wvY7nQG9X3YmWdrYGOD5YrDdzDpRxooYKwuba6UWHf9hhs26lN2fi5BvIUWmwkS5SIheLfC7Y8uNHVhuk2OzmLQ03-10tIqw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:44.605Z,,,
https://www.google.com/maps/place/Semper+Fi+Floor+Care+%26+Restoration/data=!4m7!3m6!1s0x80d6f66cba6502dd:0xd63bb799b05cc028!8m2!3d32.5999805!4d-114.5727543!16s%2Fg%2F12hq9ry_6!19sChIJ3QJlumz21oARKMBcsJm3O9Y,Semper Fi Floor Care & Restoration,5.0,651,Water damage restoration service,"15731 S Via Cortile Way, Yuma, AZ 85365, United States","HCXG+XV Yuma, Arizona, USA",https://semperfiyuma.com/,+1 928-597-3327,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprRqGDAruJAJELJR8CAqvRPcG2IWtrciTFwX5Rb3b1isTdTUKjQFpIHtwQZK0bdmO-8pdoLHAhThK6Dj_Kc0r9fa2pDzpIqyCXANCarRdGIrqqC0cTAJ4JG88NcyRKz1ByGMH2=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:49.344Z,,,
https://www.google.com/maps/place/AquaSafe+Restoration/data=!4m7!3m6!1s0x80d6617d81830c61:0x4f70cfd83ce17e75!8m2!3d32.6754269!4d-114.4292466!16s%2Fg%2F11hbsvz2nc!19sChIJYQyDgX1h1oARdX7hPNjPcE8,AquaSafe Restoration,5.0,26,Water damage restoration service,"10613 S Avenida Canela, Yuma, AZ 85367, United States","MHGC+58 Yuma, Arizona, USA",https://aquasaferestoration.com/,+1 928-750-1670,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-FG33zaERahcmQtrM0b3siMbvAbPHZ7n39lcVE2AREsBV6jTXQEzhbxh9bEzqUSvE0Gc9Ca99e8TReQ0VtQtKOyO0IZhGA7bHvceV3pmsGcsYP3VXm05IUvHvKPuDeHvXdig=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:54.240Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+Yuma+-+24%2F7/data=!4m7!3m6!1s0x80d6f5f63b709825:0x1b59be1e98c0b940!8m2!3d32.6892562!4d-114.6156215!16s%2Fg%2F11vz04xwjh!19sChIJJZhwO_b11oARQLnAmB6-WRs,Roto-Rooter Plumbing Yuma - 24/7,4.9,265,Plumber,"2115 S Arizona Ave #8, Yuma, AZ 85364, United States","M9QM+PQ Yuma, Arizona, USA",https://www.rotorooter.com/yumacountyaz/,+1 928-275-3505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq46IDDeY92hBqyjTx4a16TYttMq0Y5lvjuivOFgz5_fDqwQHMYBH0PiZ-C6l4VWuATdk0BDqC6LKcZVwkD_Hpy9yhZCAAOcuSekcC7GtPgrIRgg_oLBPh0zjHA2Inu7ciiM72FgC48f5zA=w433-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:32:59.031Z,,,
https://www.google.com/maps/place/ServiceMaster+Yuma/data=!4m7!3m6!1s0x42abcd3fe9e7bd61:0x3c911eed90abd98d!8m2!3d33.0753536!4d-114.46027!16s%2Fg%2F11ln4dnsfl!19sChIJYb3n6T_Nq0IRjdmrkO0ekTw,ServiceMaster Yuma,5.0,41,Fire damage restoration service,,,https://www.servicemasterrestore.com/servicemaster-yuma/,+1 928-396-1762,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxXcR9mr4z1KYG2N5UAxn4aA4GYdx9f70YqQ8lppCxNUaLZjTc_Wy_aieOqLCCm7J6K32l_plH4itza4ck1vLqFbPCMjC6vnArkKxIOdW-vHxVMBPSxICF3HlkxD4QCsaivNLS=w408-h340-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:33:03.892Z,,,
https://www.google.com/maps/place/Sunnyside+Construction/data=!4m7!3m6!1s0x80d6f6087724d277:0x1e98cc20b278fd2f!8m2!3d32.7096276!4d-114.622962!16s%2Fg%2F1thd6z91!19sChIJd9Ikdwj21oARL_14siDMmB4,Sunnyside Construction,2.6,21,Construction company,"290 W 10th St, Yuma, AZ 85364, United States","P95G+VR Yuma, Arizona, USA",https://www.azsunnyside.com/,+1 928-785-2285,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGo-sPFg87AEO8LkwBnjokXNE-L_qFVJeWTW3MHMZrIhnvjLXRuFZv7yMIPbNMIFclP8xe35ObPQcbJihf9ATpwxavMu5FF1iCxnuNHJ2oyYN8iXTI5lmr4gf41cAmWSyMfUcQ=w408-h316-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:33:08.696Z,,,
"https://www.google.com/maps/place/American+Eagle+of+AZ,+LLC/data=!4m7!3m6!1s0x80d6f604a34e391b:0x3748a74e0acc6a6a!8m2!3d32.6744589!4d-114.5983294!16s%2Fg%2F1tdzw_l_!19sChIJGzlOowT21oARamrMCk6nSDc","American Eagle of AZ, LLC",4.5,72,Contractor,"2951 S Pacific Ave B, Yuma, AZ 85365, United States","MCF2+QM Yuma, Arizona, USA",http://www.remodelyuma.com/,+1 928-726-1617,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlLx2DvTTL7_tDKi9kna18uwBTOMWRRz1QJ7NxcbjkFNKvAhWDemN5idcu4UGV5qhP_mrBD5TnBXdL77hllDw7GRBaTW4QDP-jVxj98F9baq4ynyRnxyCfKXpZWt0Zk-wbZKoxGg=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-03-23T03:33:13.402Z,,,
