placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Premier+Gunite+Pools/data=!4m7!3m6!1s0x89e5aba7cd6e27d5:0x2a0465da56c0f290!8m2!3d41.6043098!4d-71.2456959!16s%2Fg%2F1ygvsv3fb!19sChIJ1Sduzaer5YkRkPLAVtplBCo,Premier Gunite Pools,4.9,77,Swimming pool contractor,"2949 E Main Rd Unit 3b, Portsmouth, RI 02871, United States","JQ33+PP Portsmouth, Rhode Island, USA",https://www.premiergunitepools.com/,+1 401-307-4080,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipME8niHbbLLbFXVfiGk58RIsSAzJq4m9_y-b_nc=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:27.827Z,,,
https://www.google.com/maps/place/Innovative+Pool+%26+Spas/data=!4m7!3m6!1s0x89e4ff6094aab3fb:0x825576ab1821030d!8m2!3d41.6653579!4d-71.1882949!16s%2Fg%2F11bbrn8_8r!19sChIJ-7OqlGD_5IkRDQMhGKt2VYI,Innovative Pool & Spas,4.5,149,Swimming pool supply store,"295 Main Rd, Tiverton, RI 02878, United States","MR86+4M Tiverton, Rhode Island, USA",http://www.innovativepools-spas.com/,+1 401-624-7946,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxXiipuiDHfT16QHh08p9R2e_MDDbeQCTNaA5M6Gb-hanzKpr12hjO-8ocOET45ESY9dQvnHZ4bSg2UQQz293UuQyGjWdgzIX-OlG2vOUbHq0D_fzAJuqfRQ4JnGxnD0fyUPGq=w408-h544-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:32.589Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Sardinha+Pools+llc/data=!4m7!3m6!1s0x89e4f9372f7a6967:0xadbdacdbda46c78c!8m2!3d41.991306!4d-71.6835355!16s%2Fg%2F11h2rv5w7d!19sChIJZ2l6Lzf55IkRjMdG2tusva0,Sardinha Pools llc,4.8,71,Swimming pool contractor,,,https://www.facebook.com/share/14G4Shh32pP/,+1 508-493-7288,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOkAvHPwWvPgOuNouw6hFwVutf-wxESjO2Ii-JA=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:37.495Z,,,
"https://www.google.com/maps/place/Atlantis+Pool+Service,+LLC/data=!4m7!3m6!1s0x89e44f1b46e9f4c1:0x57a5951b11ef49ce!8m2!3d41.7301476!4d-71.429523!16s%2Fg%2F1vc6fdy1!19sChIJwfTpRhtP5IkRzknvERuVpVc","Atlantis Pool Service, LLC",4.6,52,Swimming pool contractor,,,http://www.atlantisri.com/,+1 401-276-7665,,https://lh3.googleusercontent.com/p/AF1QipORU8MbZiv3o3NvMruQlXPOZpjofdQGIJD2dd_H=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:39.842Z,,,
"https://www.google.com/maps/place/All+Star+Pool+Services/@41.6962336,-71.5961328,11z/data=!3m1!4b1!4m6!3m5!1s0x89e44af9877282c3:0x995e15480b45a7f2!8m2!3d41.6962336!4d-71.5961328!16s%2Fg%2F1tfv643s",All Star Pool Services,5.0,6,Swimming pool contractor,"Your address, Coventry, RI 02816, United States",,,+1 401-826-0900,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:46.436Z,,,
https://www.google.com/maps/place/Phillips+Pool+%26+Spa+Service/data=!4m7!3m6!1s0x89e44f5ce75a3ae5:0xf02b070eeaa2be3f!8m2!3d41.807823!4d-71.499838!16s%2Fg%2F11hcz_7hjq!19sChIJ5Tpa51xP5IkRP76i6g4HK_A,Phillips Pool & Spa Service,4.9,106,Swimming pool repair service,,,http://www.phillipspoolandspaservice.com/,+1 401-384-0853,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPxUDWdh0nlPic2Q2VDPiRfJavDWllVsDeoI4Il=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:51.130Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/JPS+POOL+SERVICE/data=!4m7!3m6!1s0x89e4381c2eae3415:0x35fddd315e859ead!8m2!3d41.5573165!4d-71.5666544!16s%2Fg%2F11clwm6jnp!19sChIJFTSuLhw45IkRrZ6FXjHd_TU,JPS POOL SERVICE,4.6,64,Swimming pool repair service,,,http://www.poolguyri.com/,+1 401-230-3493,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOFs02o5zipNptakOHAbCEUwmDbsukXVAf-Kn3i=w434-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:48:55.466Z,,,
https://www.google.com/maps/place/The+Pool+Source/data=!4m7!3m6!1s0x89e44eeb6f08ed5f:0xba6bfd619eca30cb!8m2!3d41.7505594!4d-71.44879!16s%2Fg%2F1vtqx3c3!19sChIJX-0Ib-tO5IkRyzDKnmH9a7o,The Pool Source,4.5,151,Swimming pool contractor,"40 Freeway Dr, Cranston, RI 02920, United States","QH22+6F Cranston, Rhode Island, USA",https://poolsource.com/,+1 401-461-8700,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMplQNXkzgibOrgcdGakf9vE5g9is6FzpK1slkt=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:49:00.159Z,,,
https://www.google.com/maps/place/Millennium+Swim+Systems+Inc./data=!4m7!3m6!1s0x89e444033688ab71:0xe4ab78dcd94eeb7c!8m2!3d41.8704796!4d-71.4267963!16s%2Fg%2F1tj2jxqn!19sChIJcauINgNE5IkRfOtO2dx4q-Q,Millennium Swim Systems Inc.,4.1,56,Swimming pool contractor,"1140 Charles St, North Providence, RI 02904, United States","VHCF+57 North Providence, Rhode Island, USA",http://www.millenniumswimri.com/,+1 401-226-0251,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipNXO9i0sODdneo5o_7ixeS9aTwshi3lYDgRXK4g=w412-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:49:04.666Z,,,
https://www.google.com/maps/place/Pools+Plus+Inc/data=!4m7!3m6!1s0x89e447e6173166f9:0x86d2f61703704be2!8m2!3d41.8328536!4d-71.5535274!16s%2Fg%2F1w3w411d!19sChIJ-WYxF-ZH5IkR4ktwAxf20oY,Pools Plus Inc,4.7,77,Swimming pool contractor,"2654 Hartford Ave, Johnston, RI 02919, United States","RCMW+4H Johnston, Rhode Island, USA",http://www.poolsplusri.com/?utm_source=organic&utm_medium=gmb&utm_campaign=1seo_organic_gmb,+1 401-373-4125,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOWvvCALyQW2l3hdM_tZ0SeaF35qeaf5Y9cFWiF=w408-h334-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–3 pm,9:30 am–2 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-10-27T19:49:09.149Z,,,
