placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Gardu%C3%B1o+Tax+%26+Associates/data=!4m7!3m6!1s0x866f96bf1dcf1d5f:0x16ea1b2dbc350ab5!8m2!3d25.931552!4d-97.4715379!16s%2Fg%2F11bxfwnqry!19sChIJXx3PHb-Wb4YRtQo1vC0b6hY,Garduño Tax & Associates,4.9,83,Accountant,"70 Marsella Blvd, Brownsville, TX 78521, United States","WGJH+J9 Brownsville, Texas, USA",https://gardunotax.com/,+1 956-542-2245,"Closed ⋅ Opens 8 am Mon

Confirmed by phone call 2 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOOZUZsnGwBcdJQEgK9pmNArBszWD6NF6Mn580x=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:01.411Z,,
"https://www.google.com/maps/place/Hernandez,+CPA,+LLC/data=!4m7!3m6!1s0x866f9581cd7ce83b:0x2932a3856c407258!8m2!3d25.923237!4d-97.491119!16s%2Fg%2F11scs33bw8!19sChIJO-h8zYGVb4YRWHJAbIWjMik","Hernandez, CPA, LLC",5.0,1,Certified public accountant,"222, 77 Frontage Rd 83 Ste 154, Brownsville, TX 78521, United States","WGF5+7H Brownsville, Texas, USA",https://hernandezcpallc.com/,+1 956-455-1526,Closed ⋅ Opens 8:30 am Mon,Identifies as Latino-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8PMl0fzYfFMnoet1KOzoow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.29626&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:07.837Z,,
"https://www.google.com/maps/place/WYCOTAX+-+%231+Income+Tax,+Payroll+%26+Bookkeeping+Company/data=!4m7!3m6!1s0x866f9435296aee05:0x663eae166ba59d14!8m2!3d25.921264!4d-97.478415!16s%2Fg%2F11hblrqrn6!19sChIJBe5qKTWUb4YRFJ2laxauPmY","WYCOTAX - #1 Income Tax, Payroll & Bookkeeping Company",4.5,82,Tax preparation service,"2854 Boca Chica Blvd, Brownsville, TX 78521, United States","WGCC+GJ Brownsville, Texas, USA",https://wycotax.com/,+1 956-425-9926,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNq1k8EqqQFVXFXnNf5maUyL2tc4tB7qID3B5LJ=w408-h270-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:12.917Z,,
https://www.google.com/maps/place/Gomez+Fragoso+%26+Associates+PC/data=!4m7!3m6!1s0x866f941db0920af5:0x8bf6510a9d4ba525!8m2!3d25.9044868!4d-97.5035531!16s%2Fg%2F1tddy60x!19sChIJ9QqSsB2Ub4YRJaVLnQpR9os,Gomez Fragoso & Associates PC,4.2,5,Accountant,"550 E Levee St, Brownsville, TX 78520, United States","WF3W+QH Brownsville, Texas, USA",https://gomezfragoso.cpa/,+1 956-541-7613,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5dlc11Sg4fOslNBtrSLQ2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.048&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:18.057Z,,
https://www.google.com/maps/place/Brownsville+Income+Tax+Services/data=!4m7!3m6!1s0x866f943c967d1823:0xa52bfa13195c728c!8m2!3d25.9266184!4d-97.4975693!16s%2Fg%2F1tm8fdyb!19sChIJIxh9ljyUb4YRjHJcGRP6K6U,Brownsville Income Tax Services,4.8,8,Tax preparation service,"445 Old Alice Rd, Brownsville, TX 78520, United States","WGG2+JX Brownsville, Texas, USA",,+1 956-546-8231,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S9HbSjWfBg3c-evK4pyWHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.2286&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:22.996Z,,
https://www.google.com/maps/place/Rivera-Murillo+Tax+%26+Bookkeeping/data=!4m7!3m6!1s0x866f944864cc105f:0x6bceee658244b82a!8m2!3d25.9199805!4d-97.4913738!16s%2Fg%2F1vbl8048!19sChIJXxDMZEiUb4YRKrhEgmXuzms,Rivera-Murillo Tax & Bookkeeping,4.8,5,Accountant,"250 S Expressway 83 F, Brownsville, TX 78520, United States","WG95+XF Brownsville, Texas, USA",,+1 956-542-4350,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OgNhEO5Rp6sKk7ZFdoISkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.72226&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:28.134Z,,
https://www.google.com/maps/place/Haynie+%26+Company/data=!4m7!3m6!1s0x866f941e84ed9a29:0x7da6108c9023e6c8!8m2!3d25.9378098!4d-97.5083317!16s%2Fg%2F1v2gf5qk!19sChIJKZrthB6Ub4YRyOYjkIwQpn0,Haynie & Company,3.5,11,Certified public accountant,"855 W Price Rd Suite 25, Brownsville, TX 78520, United States","WFQR+4M Brownsville, Texas, USA",https://www.hayniecpas.com/brownsville-texas/?utm_source=GBPlisting&utm_medium=organic,+1 956-542-9196,"Closed ⋅ Opens 8 am Mon

Updated by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OHMGqVQnrRSZHHg2UTu3RQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.05783&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:33.236Z,,
https://www.google.com/maps/place/Ochoa+%26+Associates/data=!4m7!3m6!1s0x866f95ea05f1480f:0x1e8d4eee79d36e87!8m2!3d25.9256007!4d-97.4593037!16s%2Fg%2F1263cgjch!19sChIJD0jxBeqVb4YRh27Tee5OjR4,Ochoa & Associates,5.0,4,Accountant,"640 E Price Rd, Brownsville, TX 78521, United States","WGGR+67 Brownsville, Texas, USA",,+1 956-838-1996,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WHK2fM47IaaXccsATiJD-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.66718&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:36.167Z,,
https://www.google.com/maps/place/Primo+Income+Tax/data=!4m7!3m6!1s0x866f9568b309991b:0x564551d9300d5c34!8m2!3d25.8955452!4d-97.4732647!16s%2Fg%2F11hdnypmkc!19sChIJG5kJs2iVb4YRNFwNMNlRRVY,Primo Income Tax,4.1,20,Accountant,"2500 East University Blvrd, Brownsville, TX 78520, United States","VGWG+6M Brownsville, Texas, USA",,+1 956-544-5011,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOo9bC4geOAx_JCCTviScck1jqqrcI3-z_0Ex8-=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:41.321Z,,
https://www.google.com/maps/place/Barato+Income+Tax/data=!4m7!3m6!1s0x866f95ab887568b7:0x4dd5c56b68b5397d!8m2!3d25.9022223!4d-97.5024429!16s%2Fg%2F11j4wx5qyr!19sChIJt2h1iKuVb4YRfTm1aGvF1U0,Barato Income Tax,5.0,4,Tax preparation service,"808 E St Charles St, Brownsville, TX 78520, United States","WF2X+V2 Brownsville, Texas, USA",,+1 956-639-2896,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novYO1CozyY7UBR6MmjhxamQMec1NXqA-k3Jhba6UaDKLuB_kJ4n8mGECMh1cCyvgi6d5AsMJvEIXGZjgMGX1eC6L1zSxFf3VqIedsEoJuEE8plPqTA9iisv30hrCFW4rt3aaQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-10-19T16:00:44.312Z,,
