placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/SERVPRO+of+Washington,+DC/data=!4m7!3m6!1s0x89b7c1420dd9cdbf:0x2cce7dcbc134439b!8m2!3d38.9010633!4d-77.0300988!16s%2Fg%2F11lky50bwq!19sChIJv83ZDULBt4kRm0M0wct9ziw","SERVPRO of Washington, DC",4.5,90,Water damage restoration service,"1300 I St NW Suite 413, Washington, DC 20005, United States","WX29+CX Washington, District of Columbia, USA",https://www.servpro.com/locations/dc/servpro-of-washington-dc?utm_medium=organic&utm_source=gbp,+1 202-737-8776,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWhlZAxLskCHxMhtGmX85pwlumKDfKIc_g-XBX1_NUWObSipMdurb21QWmBpCaMB_Q2MnTrtGu3f-zPRo1qoKTtt1SmWKPUUea0yVocJKLvyc8_TIHXD0dZVhzc0mnQSt8vLGzZA=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:33:52.591Z,,,,
https://www.google.com/maps/place/Restoration+Doctor+Water+Removal+of+Washington+DC/data=!4m7!3m6!1s0x89b7c9f1da372f7f:0xedc93924a7e0b7a8!8m2!3d38.9457155!4d-77.0982193!16s%2Fg%2F11vyx6_v1q!19sChIJfy832vHJt4kRqLfgpyQ5ye0,Restoration Doctor Water Removal of Washington DC,4.9,222,Water damage restoration service,"4315 50th St NW Suite 100 #7112, Washington, DC 20016, United States","WWW2+7P Washington, District of Columbia, USA",http://www.restorationdoctordc.com/,+1 202-922-1444,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyT9lu4vy3adhUbmzciiXcibetf3CAOJfU_DdSdOIWRTayWtwS5-5xgvqhVOk9MArAEZ7IDghpynPAw7W50IFC5UeA6w3Y-o-Yf8LkjuAfljdwN2JAq5iBHA5zafzYm44GkXds3-6id4sM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:33:58.606Z,,,,
https://www.google.com/maps/place/Flood+Damage+Pro+of+DC/data=!4m7!3m6!1s0x89b7b7c3e8c5d61b:0x4e432666d52456a!8m2!3d38.8938062!4d-77.0144726!16s%2Fg%2F11c0xyv2zb!19sChIJG9bF6MO3t4kRakVSbWYy5AQ,Flood Damage Pro of DC,4.9,17,Water damage restoration service,,,https://www.flooddamagepro.com/washington-dc/,+1 202-545-3622,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGo2OQEy14Hhclbs6aciABNdfttFVVEfD7TISsVok7Y2IkDwUYvDs1BZJ8m6dTJ9HjQKwk2TVxDo30j36NhDj1938lIGYz6NKGCGuaSgmmnCs5aHUFXH5GruCTCI__ak4Hl0Ex-xaPxhyA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:03.384Z,,,,
https://www.google.com/maps/place/Midatlantic+Mold+and+Water+Damage+of+DC/data=!4m7!3m6!1s0x89b7b70bec5098fb:0x110f84615e7e9858!8m2!3d38.9028651!4d-77.0378535!16s%2Fg%2F11v0w2b8gq!19sChIJ-5hQ7Au3t4kRWJh-XmGEDxE,Midatlantic Mold and Water Damage of DC,5.0,7,Water damage restoration service,"1629 K St NW #300, Washington, DC 20006, United States","WX36+4V Washington, District of Columbia, USA",https://www.moldandwaterdamageservices.com/washington-dc/,+1 202-792-0299,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4LiAUrkOVH5D_KAe6dMgwRn708V3Wb9rNANT7iXPwpw8J4oTfrBkoNlKpHAgtaanAL9XrFDB_O2twWn1D-dDmtndPf2YUSTS3ZbrJnv4i1g_lU5nh7m8Zz0kKhtnQsjVmVQBGb25s5fvs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:08.271Z,,,,
https://www.google.com/maps/place/Water+Mold+Fire+Restoration+of+Washington+DC/data=!4m7!3m6!1s0x89b7b7b139f72337:0x1ec4f89325c222c7!8m2!3d38.8938062!4d-77.0144726!16s%2Fg%2F12htf6n53!19sChIJNyP3ObG3t4kRxyLCJZP4xB4,Water Mold Fire Restoration of Washington DC,3.6,9,Water damage restoration service,,,https://watermoldfire.net/washington-dc,+1 202-650-0299,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4QNC0CxGpdULqqqIRADda71Z7GuJFCug7o9CVPD2tbyvNUil8pJHLa3T56NhmZt63V5Qc4DeMBAUOzqHnU1TFboQpaWP3WhqTItgWMzvtCB3kIv3UUJlmz__ikPJ8yS4_RWA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:12.923Z,,,,
https://www.google.com/maps/place/Crawl+Space+Brothers/data=!4m7!3m6!1s0x89b7b760f9c97c61:0xfbf591e17cb77f05!8m2!3d38.8987657!4d-77.0274595!16s%2Fg%2F11fvlrzpdz!19sChIJYXzJ-WC3t4kRBX-3fOGR9fs,Crawl Space Brothers,4.8,90,Waterproofing service,"700 12th St NW STE 700, Washington, DC 20005, United States","VXXF+G2 Washington, District of Columbia, USA",https://crawlspacebrothers.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=GBP_Washington_DC,+1 571-582-3591,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQFWWjKFa3OrIHSix-3fYAxQUSjM2VCKQAE9Nu1jrQTo3VdmF20meOrwZoDzbHe0D9pbDIUVMTTFnfS-BUlTQQiqrn626U1rcF9PpW33qMiekYK2IYWAZBg3uW40LTBPLEjJnr9naCTKc=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:17.846Z,,,,
https://www.google.com/maps/place/Restoration+1+of+Washington+DC/data=!4m7!3m6!1s0x89b7b76b2824c6af:0x980206ef97888b0b!8m2!3d38.8938062!4d-77.0144726!16s%2Fg%2F11q1mc6ttr!19sChIJr8YkKGu3t4kRC4uIl-8GApg,Restoration 1 of Washington DC,5.0,117,Water damage restoration service,,,https://restoration1.com/washington-dc?utm_source=GBP&utm_medium=Google,+1 202-902-9683,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgNcehjP52WX-jT0nojC-IuBuoV4Z3e6T_Luw7WYJAMoxXZ3W424AQzJgggAvmQDpETtpKKNZTN1AQKOz8YHhp3VrkAyE_PjbwgsXZsM1d7OYFy80i3bksqcmLdt5C6KIbza0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:22.778Z,,,,
https://www.google.com/maps/place/BOANERG+LLC/data=!4m7!3m6!1s0x89b7c8117bbbadef:0x5942db3fb6cc6f51!8m2!3d38.8994447!4d-77.0401951!16s%2Fg%2F11c3pwgv2w!19sChIJ7627exHIt4kRUW_Mtj_bQlk,BOANERG LLC,4.4,21,Water damage restoration service,"1717 Pennsylvania Ave NW Suite 1025, Washington, DC 20006, United States","VXX5+QW Washington, District of Columbia, USA",http://www.boanergllc.com/,+1 202-817-0178,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwergwR3dmrFc-DIbS_7Jq4E-1SSUiFqIEzN5XvHcyg6HJ-NLR2WouWmVEygqgbcoa2wSd91i0GcnEIpilRHj1xKFAxvYscY8kS-iYzilQZxpa1LJhEYssqD_7_xhfo3B3_DQjgFfg4VBFfVx=w408-h746-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:27.694Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Flood+Damage+Pro+of+Arlington/data=!4m7!3m6!1s0x89b7b6676c5f696f:0xbf73854545efe3e1!8m2!3d38.9829421!4d-77.317287!16s%2Fg%2F11b6d43wxg!19sChIJb2lfbGe2t4kR4ePvRUWFc78,Flood Damage Pro of Arlington,4.9,60,Water damage restoration service,,,https://www.flooddamagepro.com/va/arlington/,+1 703-269-9842,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGNst7ZQ1fL-nRs-FZYLQeLqz5LZxJUrljcov7tYfnBf34RtNRB1xQLc1Un6Hr6sDW-aYIpkZDyX3bG7RKJTxWNme9HYqniGOjbwEXghwvOmDWCo0gEpXM0RRSJw59qU1Z87OwUccBscFD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:32.333Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x89b7b60791c1d4bd:0x306b5fb54c95180d!8m2!3d38.9256504!4d-77.1017414!16s%2Fg%2F126457sc7!19sChIJvdTBkQe2t4kRDRiVTLVfazA,Roto-Rooter Plumbing & Water Cleanup,4.7,2743,Plumber,"5125 MacArthur Blvd NW Ste 13, Washington, DC 20016, United States","WVGX+78 Washington, District of Columbia, USA",https://www.rotorooter.com/washingtondc/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 202-921-9873,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyL3OMt40yFMnfgxq169T_oog2HyYOJxJvMqPRXftQ5BncYwv3iWKZ8cIQ4ORR4IycVKOzA0mv732hswkq8CwPNElqx-J9eFS2aaND0ql4I0Yp5q0sn3GmT4J3mVo8FUNE7Pw9=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-03-23T03:34:37.113Z,LGBTQ+ friendly,,,
