placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/The+Nook+Integrative+Health+%7C+Presidio+Heights/data=!4m7!3m6!1s0x6e99983498303235:0x734eb590ea6080!8m2!3d37.787623!4d-122.452633!16s%2Fg%2F11w972j5vr!19sChIJNTIwmDSYmW4RgGDqkLVOcwA,The Nook Integrative Health | Presidio Heights,5.0,12,Women's health clinic,"3638 Sacramento St, San Francisco, CA 94118, United States","QGQW+2W Presidio Heights, San Francisco, CA, USA",https://www.thenooksf.com/?gmb,+1 415-255-5510,"Closed ⋅ Opens 9 am Thu

Updated by this business 10 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2BRXyr8LjXwzWH29Dhb7Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.277363&pitch=0&thumbfov=100,true,Closed,Closed,Closed,Closed,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:31.088Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x808581d2a9e9488d:0xb4b9ac922b617d51!8m2!3d37.7866747!4d-122.4221515!16s%2Fg%2F11s3qccws1!19sChIJjUjpqdKBhYARUX1hK5KsubQ,IVX Health Infusion Center,4.9,29,Medical clinic,"1 Daniel Burnham Ct Suite 262, San Francisco, CA 94109, United States","QHPH+M4 Cathedral Hill, San Francisco, CA, USA",https://ivxhealth.com/locations/california/bay-area/van-ness?utm_source=extnet&utm_medium=yext,+1 415-604-3222,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOwEm_BsK3Qh1L3h_YPuX7b16o78S5anqGDl4Fd=w426-h240-k-no,true,Closed,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:36.936Z,,,
https://www.google.com/maps/place/UCSF+Infusion+Center/data=!4m7!3m6!1s0x808581ee838a443f:0xb825fb3363035957!8m2!3d37.7848628!4d-122.439527!16s%2Fg%2F11j7lggv2y!19sChIJP0SKg-6BhYARV1kDYzP7Jbg,UCSF Infusion Center,5.0,1,Oncologist,"1600 Divisadero St Fifth Floor, San Francisco, CA 94143, United States","QHM6+W5 Lower Pacific Heights, San Francisco, CA, USA",https://www.ucsfhealth.org/clinics/infusion-center,+1 415-353-7155,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO9r6OMsFw8G7KKNAxIu1gaWZMxXwZij34Iz1yo=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:40.628Z,,,
https://www.google.com/maps/place/UCSF+Infusion+Center/data=!4m7!3m6!1s0x808f7f3b19ded827:0x35e05f124f7f0c2a!8m2!3d37.7663741!4d-122.3901304!16s%2Fg%2F11j25hdx2q!19sChIJJ9jeGTt_j4ARKgx_TxJf4DU,UCSF Infusion Center,5.0,3,Oncologist,"1825 4th St Third Floor, San Francisco, CA 94158, United States","QJ85+GW Mission Bay, San Francisco, CA, USA",https://www.ucsfhealth.org/clinics/infusion-center,+1 415-353-7155,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMryFC6JHGPm0rTEYOmB5-_IhQW7HmuEHCG4MfJ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:43.497Z,,,
https://www.google.com/maps/place/UCSF+Infusion+Center/data=!4m7!3m6!1s0x8085879cda224197:0x1e08fd8117a610fb!8m2!3d37.764094!4d-122.457336!16s%2Fg%2F11frtvdggn!19sChIJl0Ei2pyHhYAR-xCmF4H9CB4,UCSF Infusion Center,5.0,3,Oncologist,"400 Parnassus Ave Fourth Floor, San Francisco, CA 94143, United States","QG7V+J3 Sunset District, San Francisco, CA, USA",https://www.ucsfhealth.org/clinics/infusion-center,+1 415-353-2421,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO2Sn269kmDW3meSTV5mXIx206CLg802MypCZ6C=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:46.380Z,,,
https://www.google.com/maps/place/The+Cure+IV/data=!4m7!3m6!1s0x808580fad6a27411:0xba85ae2281efcbea!8m2!3d37.7982135!4d-122.4280599!16s%2Fg%2F11f2cj7xfb!19sChIJEXSi1vqAhYAR6svvgSKuhbo,The Cure IV,4.8,147,Medical spa,"1738 Union St 2nd floor, San Francisco, CA 94123, United States","QHXC+7Q Union Street, San Francisco, CA, USA",https://thecureiv.com/,+1 415-843-7739,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipN1Pudhq2X-zOSUe-qTGHMAXEv9WUdg0A65Eq7G=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:51.452Z,,,
https://www.google.com/maps/place/Bryan+Hemming+Cancer+Care+Center:+California+Pacific+Medical+Center/data=!4m7!3m6!1s0x808580c6ed596079:0x5db19576b4199c08!8m2!3d37.7906777!4d-122.4315903!16s%2Fg%2F11bw5ztvjq!19sChIJeWBZ7caAhYARCJwZtHaVsV0,Bryan Hemming Cancer Care Center: California Pacific Medical Center,2.5,4,Cancer treatment center,"2351 Clay St #134, San Francisco, CA 94115, United States","QHR9+79 Pacific Heights, San Francisco, CA, USA",http://www.sutterhealth.org/,+1 415-600-3081,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R7UmQNp6yJeEbQoMmLVdWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.37933&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:54.586Z,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x808581767308667d:0x945c742142967083!8m2!3d37.790522!4d-122.423101!16s%2Fg%2F11svbfbsm9!19sChIJfWYIc3aBhYARg3CWQiF0XJQ,Option Care Health,1.0,1,Specialized clinic,"1700 California St #480, San Francisco, CA 94109, United States","QHRG+6Q Pacific Heights, San Francisco, CA, USA",https://optioncarehealth.com/locations/san-francisco-ca-1700-california-st,+1 510-264-5454,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x2-a1SCbLfi7SbwaJLi0WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.75568&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:56:57.450Z,,,
https://www.google.com/maps/place/Mindful+Health+Solutions+-Depression+Infusion+Treatment+-+San+Francisco/data=!4m7!3m6!1s0x80858757166fe185:0x3410582cb8e61c2a!8m2!3d37.768847!4d-122.4354438!16s%2Fg%2F11c54cq31j!19sChIJheFvFleHhYARKhzmuCxYEDQ,Mindful Health Solutions -Depression Infusion Treatment - San Francisco,3.4,22,Mental health clinic,"45 Castro St, San Francisco, CA 94114, United States","QH97+GR Duboce Triangle, San Francisco, CA, USA",https://mindfulhealthsolutions.com/san-fran-kit-ca/,+1 628-250-4377,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMC5P5xAbDSUZ7EhFR-60JuMb4IyOcRHzokAzsU=w458-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:57:02.732Z,,,
"https://www.google.com/maps/place/CPMC+Cancer+Center,+Pacific+Campus+%7C+2351+Clay+Street/data=!4m7!3m6!1s0x808581d68efb6c0d:0x7fd98dd131017424!8m2!3d37.7907425!4d-122.4317126!16s%2Fg%2F11mv4lpd6_!19sChIJDWz7jtaBhYARJHQBMdGN2X8","CPMC Cancer Center, Pacific Campus | 2351 Clay Street",5.0,2,Medical clinic,"2351 Clay St Suites 134 & 501, San Francisco, CA 94115, United States","QHR9+78 Pacific Heights, San Francisco, CA, USA",https://www.sutterhealth.org/find-location/facility/cpmc-cancer-center-pacific-campus-2351-clay-street-1043247300,+1 415-600-3073,Closed ⋅ Opens 6:45 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjzz7aYlGxZ1aiUOzQt4eJpiO3-t9dyvTuafSuMMvb3HOgebyOjc-giB2GuT-0Kag-NLr7qhVds4dSedkwKr6Kn5vJ5QB_8CJcdZDDTLRmIP-tvsE4smdxA3d6c69N7wQ2vB1h=w408-h544-k-no,true,Closed,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-09-28T23:57:07.558Z,,,
