placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Lexington/data=!4m7!3m6!1s0x88424746aa4657c5:0x46a7985cdfb7735c!8m2!3d38.1039679!4d-84.4817098!16s%2Fg%2F11txq24_s3!19sChIJxVdGqkZHQogRXHO331yYp0Y,LifeStance Therapists & Psychiatrists Lexington,4.8,143,Mental health clinic,"1255 Providence Pl Pkwy Suite 115, Lexington, KY 40511, United States","4G39+H8 Lexington, Kentucky, USA",https://lifestance.com/location/lexington-ky-1255-providence-place-parkway/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 859-554-5200,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNVtcNDdZK-eJl_uaL4-jYRm7uPv5_UUF42DBjj=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:14.756Z,,
https://www.google.com/maps/place/UK+Psychiatric+%26+Behavioral+Health+Care+Clinic+%28including+SMART+Clinic%29/data=!4m7!3m6!1s0x88425aa7f6d76f4d:0x384bdecb5350326e!8m2!3d38.004726!4d-84.4384772!16s%2Fg%2F11b6b9s7kg!19sChIJTW_X9qdaQogRbjJQU8veSzg,UK Psychiatric & Behavioral Health Care Clinic (including SMART Clinic),2.6,22,Psychiatrist,"Pyschiatry Outpatient Clinic Second & Third Floor, 245 Fountain Ct, Lexington, KY 40509, United States","2H36+VJ Lexington, Kentucky, USA",https://ukhealthcare.uky.edu/services/psychiatry?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 859-323-6021,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPHrgAONNZmCQprHQMfYzPdOnDSD99YpKY9ep3-=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:20.689Z,,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Lexington/data=!4m7!3m6!1s0x88425aa6f7411d5b:0x708d35e843cc79d1!8m2!3d38.0009676!4d-84.4429619!16s%2Fg%2F11bwny80nq!19sChIJWx1B96ZaQogR0XnMQ-g1jXA,LifeStance Therapists & Psychiatrists Lexington,4.6,655,Mental health clinic,"120 Prosperous Pl #201, Lexington, KY 40509, United States","2H24+9R Lexington, Kentucky, USA",https://lifestance.com/location/lexington-ky-120-prosperous-pl-suite-150-suite-201/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 859-368-0609,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOupbK4jIYZwZhtQa7Yml2EFC0fppE-PgOA7v0=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:25.573Z,,
https://www.google.com/maps/place/Va+Mental+Health+Clinic/data=!4m7!3m6!1s0x88424399b6d45acf:0x2358dafea936b3fb!8m2!3d38.0734997!4d-84.5386716!16s%2Fg%2F1ts3g8zy!19sChIJz1rUtplDQogR-7M2qf7aWCM,Va Mental Health Clinic,5.0,4,Mental health clinic,"2250 Leestown Rd, Lexington, KY 40511, United States","3FF6+9G Lexington, Kentucky, USA",https://www.va.gov/lexington-health-care/health-services/mental-health-care/,+1 859-281-3948,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzik6838_xSVFZxDs04PM4JywwuyXzMUnsDSTz0oextqQyFYk-hO9UwAPOJdMbBIXPqRg-MnhH405qbdfhRirAp-LEKM-bZrXEfI1ipumOflsaiM1n_Q005_bQyLQsxREHRRYjN_A=w408-h408-k-no,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:28.493Z,,
"https://www.google.com/maps/place/Lauren+Wilson,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x88425d3e83f58ef3:0xe7a2a454e7e783c7!8m2!3d38.0009857!4d-84.4429058!16s%2Fg%2F11r4wmwhk5!19sChIJ8471gz5dQogRx4Pn51Skouc","Lauren Wilson, Psychiatric Nurse Practitioner",4.9,79,Psychiatrist,"120 Prosperous Pl Suite 150, Lexington, KY 40509, United States","2H24+9R Lexington, Kentucky, USA",https://lifestance.com/provider/nurse-practitioner/ky/lexington/lauren-wilson/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 859-368-0609,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN6cjh46i9B6daQf6rTaLtZ6PV3-pr0YYbOGFr-=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:33.314Z,,
https://www.google.com/maps/place/US+Family+Care+Psychiatry+PLLC/data=!4m7!3m6!1s0x88425bf0b10327b1:0x38835dfa86354523!8m2!3d37.9984179!4d-84.4396118!16s%2Fg%2F11wqvkvl_s!19sChIJsScDsfBbQogRI0U1hvpdgzg,US Family Care Psychiatry PLLC,5.0,12,Mental health clinic,"120 N Eagle Creek Dr #102, Lexington, KY 40509, United States","XHX6+95 Lexington, Kentucky, USA",https://usfamilycarepsychiatry.com/,+1 859-346-3691,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOxNldvJi-YvZnvcGnaZHTP8okThbOiyWckoU61=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:38.164Z,,
https://www.google.com/maps/place/DeNova+%7C+Mental+Health+%26+Addiction+Treatment+Center/data=!4m7!3m6!1s0x88425b635a62fc25:0x81e7484a58ea65e4!8m2!3d38.044463!4d-84.459208!16s%2Fg%2F11h1_qphdb!19sChIJJfxiWmNbQogR5GXqWEpI54E,DeNova | Mental Health & Addiction Treatment Center,4.8,187,Mental health clinic,"1301 Winchester Rd #147, Lexington, KY 40505, United States","2GVR+Q8 Lexington, Kentucky, USA",https://www.denovabh.com/,+1 859-309-2814,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPoS6OpmKRkR4pCAOb4wwjTBMGG8pLWDqddZC36=w408-h544-k-no,true,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:43.325Z,,
"https://www.google.com/maps/place/Felix+Brown,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x88425d11b1e41223:0x3199878099947851!8m2!3d38.0217083!4d-84.554734!16s%2Fg%2F11pwxbbv84!19sChIJIxLksRFdQogRUXiUmYCHmTE","Felix Brown, Psychiatric Nurse Practitioner",4.9,90,Psychiatrist,"1030 Monarch St Suites 100 & 120, Lexington, KY 40513, United States","2CCW+M4 Lexington, Kentucky, USA",https://lifestance.com/provider/nurse-practitioner/ky/lexington/felix-brown/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 859-296-3141,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOISiwDrzKsH7ExotUm7Sx69mAlhDhZ8Kns7Bro=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:48.457Z,,
"https://www.google.com/maps/place/Getulio+Tovar,+Psychiatrist/data=!4m7!3m6!1s0x88425dad74a2dba1:0xa7b62a0a91a24be!8m2!3d38.021742!4d-84.5547399!16s%2Fg%2F11my70hyw1!19sChIJoduidK1dQogRviQaqaBiewo","Getulio Tovar, Psychiatrist",4.9,122,Psychiatrist,"1030 Monarch St Suites 100 & 120, Lexington, KY 40513, United States","2CCW+M4 Lexington, Kentucky, USA",https://lifestance.com/provider/psychiatrist/ky/lexington/getulio-tovar/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 859-296-3141,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNbo6gGORVNqYZmEaS1mL8QJBqqHp3RnkuzQ-Iy=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:54.023Z,,
https://www.google.com/maps/place/Lexington+Counseling+%26+Psychiatry-The+Offices+of+Paul+Dalton/data=!4m7!3m6!1s0x88425005cdac1507:0xbb2c13dea691b735!8m2!3d38.0080432!4d-84.4318216!16s%2Fg%2F1tjfhjls!19sChIJBxWszQVQQogRNbeRpt4TLLs,Lexington Counseling & Psychiatry-The Offices of Paul Dalton,4.7,118,Counselor,"501 Darby Creek Rd UNIT 11, Lexington, KY 40509, United States","2H59+67 Lexington, Kentucky, USA",http://www.counselinglexingtonky.com/,+1 859-338-0466,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMhInlV2tcSTzEaUF_vdkjgUcdHSvapZRknGcjz=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-12-16T02:12:59.422Z,,
