placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Druid+Land+Management+LLC/data=!4m7!3m6!1s0x8888a979783f0e31:0xb30056a1e457d4e5!8m2!3d33.2846624!4d-87.4551114!16s%2Fg%2F11jrqt9vkp!19sChIJMQ4_eHmpiIgR5dRX5KFWALM,Druid Land Management LLC,4.9,25,Landscaper,,,,+1 205-826-5595,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNvw6UDoVXnKXm8aRARHbryV_x5uRJsE_cNZjz5pC2pduBYfVfmI7e10TrgNlOpbDW51X7DSDhU0GkOhtfmhsjh2pjQWUceK4CfLFpnRvctvv_9ntEzs-8nbcDUms_OWOCuZnkRA=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:32.220Z,,,
https://www.google.com/maps/place/Ray+Of+Hope+Properties+LLC/data=!4m7!3m6!1s0x88861b1e3d529017:0x5cddfc83be8151bd!8m2!3d33.1766204!4d-87.5422599!16s%2Fg%2F11j5192f0t!19sChIJF5BSPR4bhogRvVGBvoP83Vw,Ray Of Hope Properties LLC,5.0,185,Landscaper,"3619 5th Ave, Tuscaloosa, AL 35405, United States","5FG5+J3 Tuscaloosa, Alabama, USA",https://rayofhopepropertiesllc.com/,+1 205-657-8587,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSIJxIbx8O1yvQmrKxSHKKJW7WimwR03zOjXXTL0t41A-B5yFf5zM1exDqvMvkIGbU7We2eAXIX_mu4Kb2emuV3k5cyPuQG2I29Z_qGV7KrWIb5Ic07lg9KJCKad1tLhyvk7LUZcq_JPhV=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:38.378Z,,,
https://www.google.com/maps/place/U.S.+Lawns+-+Tuscaloosa/data=!4m7!3m6!1s0x88860266ede1a39b:0x78a9c11207ef14b6!8m2!3d33.306606!4d-87.4532245!16s%2Fg%2F11bv3_clmq!19sChIJm6Ph7WYChogRthTvBxLBqXg,U.S. Lawns - Tuscaloosa,4.7,3,Landscaper,,,https://uslawns.com/locations/al/tuscaloosa/,+1 205-349-8697,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG645a7pnJy9U2knmf9UKyRv5FNgoM2aUYC8c75wH1XqhazxlwujQoxqfNiX6C5DB9DtM_LemxXvOaUUsKa-GHH-UKe-LkEzpuhaGqwio1jVX2xHgMINwqKobuvF5SqWXjAFfR31Q=w420-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:43.178Z,,,
https://www.google.com/maps/place/Landscaping+%26+Garden+Services/data=!4m7!3m6!1s0xe0a3db9e4fe87ff:0xf78e0cc1e5d3aa65!8m2!3d33.2168735!4d-87.462051!16s%2Fg%2F11n3nymw_m!19sChIJ_4f-5Lk9Cg4RZarT5cEMjvc,Landscaping & Garden Services,5.0,2,Landscaper,,,https://www.landscapinggardenservicestuscaloosa.com/,+1 659-240-4545,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPKZ9HDgjuVMmAOztddkKgbO0Y0-3_KGZn4nTGva3o2DqConGUe8rzsrSeXbFPgLsacIk1DRSXkLFxLhuobbvSfYTtQIYdXg7uCfY2gwwOfgdv08e-Qfon9KgG93hf7MJqOa9CFrju9B4=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:48.267Z,,,
https://www.google.com/maps/place/Tuskaloosa+Lawn+Equipment/data=!4m7!3m6!1s0x888602d5a832995d:0xb01155629387e56e!8m2!3d33.235754!4d-87.6076451!16s%2Fg%2F1w9y1w6c!19sChIJXZkyqNUChogRbuWHk2JVEbA,Tuskaloosa Lawn Equipment,4.7,100,Lawn mower store,"5401 McFarland Blvd, Northport, AL 35476, United States","69PR+8W Northport, Alabama, USA",http://tuskaloosalawnequipment.com/,+1 205-339-3681,"Open · Closes 5 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpwuiFhUvh-aYacqaM67Stp77RHWPonc_-00ZnzmnWr3QDv-KzW69bgdN5ZrHWuFthoPS13p6vKBml7BaqMMNo1vLE1rNBtdkYJD6dGGx65JVeLXTtMMbPE5OWhFTn65l-3nw6=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:52.938Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Ground+Floor/data=!4m7!3m6!1s0x888602dc030dd777:0x642e9d7c25a216ed!8m2!3d33.2179414!4d-87.5736809!16s%2Fg%2F1tjpr805!19sChIJd9cNA9wChogR7RaiJXydLmQ,Ground Floor,4.6,60,Landscaping supply store,"303 Bridge Ave, Northport, AL 35476, United States","6C9G+5G Northport, Alabama, USA",,+1 205-391-9114,"Open · Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSknn3skEuly6GR4cNJ4j72A2ebwjeCyJzVOuseP-scsHKUjrqF2kiEa7sHcn62snRSZLXYxrK1wwGASzV_Iq-ullnPnkdo97HrU82VBvGHbwvp7yMcv5AivgApbojNY5B4q9moxMX8gU=w408-h445-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–1 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:48:57.952Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Green+Acres+Landscape+Services+LLC/data=!4m7!3m6!1s0x888603d06896d531:0x540c35704e93f80b!8m2!3d33.2245958!4d-87.5874076!16s%2Fg%2F11h7d7_p56!19sChIJMdWWaNADhogRC_iTTnA1DFQ,Green Acres Landscape Services LLC,5.0,9,Landscaper,"3050 12th St, Northport, AL 35476, United States","6CF7+R2 Northport, Alabama, USA",http://greenacres.pro/,+1 205-752-0281,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErMKjJ8R1tZ6C2AChct-IdEM99BhJSyW9O3rH8g_pXvSayd7qxE1vgi43UN1eUNKZ1ddSbB0jMF-n1Br2eis-HB6AN5GdvhhueeoFQh7RB9vTFyGvR28pUhxDdUr8Y7f87L_k=w408-h407-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:49:02.906Z,,,
https://www.google.com/maps/place/PROSCAPE+Inc./data=!4m7!3m6!1s0x88861d62e1b89527:0x67ea37ab94bd8d65!8m2!3d33.2666058!4d-87.5418635!16s%2Fg%2F1tc_lxl9!19sChIJJ5W44WIdhogRZY29lKs36mc,PROSCAPE Inc.,4.4,30,Landscaper,"5970 Watermelon Rd, Northport, AL 35473, United States","7F85+J7 Northport, Alabama, USA",https://www.proscapeonline.com/,+1 205-556-5099,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfVcUFrwpKecLP5ueFO8eiD-GhsYaB4INd3qtm8EVBaEzs2T3weQ_A1P822JBHKxk71T3PfT1SuFwJE2PjjajNNJAXQl19aN2TUwNwjhqROOdRxuhpR-27yb51nx8egclQxaQc=w408-h272-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:49:07.848Z,,,
https://www.google.com/maps/place/Brown%27s+Lawn+Care/data=!4m7!3m6!1s0x888602948586c959:0xd00ebee18a8a8664!8m2!3d33.2075024!4d-87.5573342!16s%2Fg%2F11g6ynv94t!19sChIJWcmGhZQChogRZIaKiuG-DtA,Brown's Lawn Care,5.0,1,Lawn care service,"1501 9th St Apt #11, Tuscaloosa, AL 35401, United States","6C5V+23 Tuscaloosa, Alabama, USA",http://brownslawncare.mystrikingly.com/,+1 205-200-1752,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpNgqv2P_DcShAvoHH__RkWd9-7-Clk6X7ZVXvY4zcKDd-9x3Z5YwyeJwVlN4CISB60IuK6U1OIxN-AybJL5XuwhSaLfpZtrkp9MCxUwHozbRlY9foiJb6ePycVtiK43uOsXj3=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,8 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:49:12.493Z,,,
https://www.google.com/maps/place/High+Grove+Landscape/data=!4m7!3m6!1s0x888602cca2149549:0x5651aa194ad38a16!8m2!3d33.2352109!4d-87.5643779!16s%2Fg%2F11c59_lrl3!19sChIJSZUUoswChogRForTShmqUVY,High Grove Landscape,3.0,2,Gardener,"2823 Hunter Creek Rd lot 35476, Northport, AL 35476, United States","6CPP+36 Northport, Alabama, USA",https://www.juanslawncare205.com/,+1 205-632-4508,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4pNGyKC6WjDm4gRqTrWzSf_-nbEOMNfNmlXgVNsZ62W5eaEbzwAC1IxQvMUVzraR6ORPfCYN_FoQmnJwPxWyHvJoouHos7mwgJ4QWaOEpAYZ64Up80nu18PSHPsYgYgVrB4J1=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T18:49:17.434Z,,,
