placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/UW+Health+Union+Corners+Clinic+Pediatric+and+Adolescent+Medicine+Clinic/data=!4m7!3m6!1s0x8806547775987807:0x82d7d3dcd1f2410d!8m2!3d43.09825!4d-89.350337!16s%2Fg%2F11bx5prcpy!19sChIJB3iYdXdUBogRDUHy0dzT14I,UW Health Union Corners Clinic Pediatric and Adolescent Medicine Clinic,4.8,42,Medical clinic,"2402 Winnebago St, Madison, WI 53704, United States","3JXX+8V Madison, Wisconsin, USA",https://www.uwhealth.org/locations/union-corners-clinic-299/pediatric-and-adolescent-medicine-clinic-1190,+1 608-242-6845,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPLxHmqmV0z-wA1Hs7b8xUK543Aj3bDQZI8rZ33=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:32.482Z,,,,
https://www.google.com/maps/place/UW+Health+20+S+Park+Clinic+Pediatric+and+Adolescent+Medicine+Clinic/data=!4m7!3m6!1s0x8807accd9233ad59:0x17efc93343a7948b!8m2!3d43.0671348!4d-89.4015986!16s%2Fg%2F1trxkvvq!19sChIJWa0zks2sB4gRi5SnQzPJ7xc,UW Health 20 S Park Clinic Pediatric and Adolescent Medicine Clinic,4.9,14,Medical clinic,"20 S Park St, Madison, WI 53715, United States","3H8X+V9 Madison, Wisconsin, USA",https://www.uwhealth.org/locations/20-s-park-clinic-2/pediatric-and-adolescent-medicine-clinic-176,+1 608-287-2580,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMD3WJd_J8P2rAkhg1vZoHtOoTUcAh5q9f9EtPQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:38.744Z,,,,
https://www.google.com/maps/place/UW+Health+American+Family+Children%27s+Hospital/data=!4m7!3m6!1s0x8807ac8b2de0a4bb:0x848263681e69d472!8m2!3d43.0769803!4d-89.4334073!16s%2Fg%2F1tfjr8hh!19sChIJu6TgLYusB4gRctRpHmhjgoQ,UW Health American Family Children's Hospital,4.7,644,Children's hospital,"1675 Highland Ave, Madison, WI 53792, United States","3HG8+QJ Madison, Wisconsin, USA",https://www.uwhealth.org/locations/american-family-childrens-hospital-169,+1 608-263-7337,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJaXSExujssAGt9HpfFLI6UyYmvWARh_V1C1qS=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:43.655Z,,,,
https://www.google.com/maps/place/UW+Health+American+Family+Children%27s+Hospital+Pediatric+Endocrinology+Clinic/data=!4m7!3m6!1s0x8807adbee47864f5:0x14e9668d201f2a8c!8m2!3d43.0768122!4d-89.4332864!16s%2Fg%2F11svyz881x!19sChIJ9WR45L6tB4gRjCofII1m6RQ,UW Health American Family Children's Hospital Pediatric Endocrinology Clinic,4.9,12,Medical clinic,"1675 Highland Ave, Madison, WI 53792, United States","3HG8+PM Madison, Wisconsin, USA",https://www.uwhealth.org/locations/american-family-childrens-hospital-169/pediatric-endocrinology-clinic-1319,+1 608-915-0460,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOgqsE4vBcZ4nicXemlnnslYKLUpjocnm0IhrbX=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:48.527Z,,,,
"https://www.google.com/maps/place/Katherine+F.+Moriarty,+MD/data=!4m7!3m6!1s0x880652d4b22bc601:0x90bf867ec19058d9!8m2!3d43.0536076!4d-89.3987395!16s%2Fg%2F1tgfx622!19sChIJAcYrstRSBogR2ViQwX6Gv5A","Katherine F. Moriarty, MD",5.0,29,Pediatrician,"1211 Fish Hatchery Rd, Madison, WI 53715, United States","3J32+CG Madison, Wisconsin, USA",https://www.ssmhealth.com/find-a-doctor/doctor-details/katherine-f-moriarty-md?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MzkwMzkxMDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 608-252-8181,"Closed · Opens 8 am Wed

Confirmed by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bwKdgpL_RNQJ1du3st08gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.33326&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:53.296Z,,,,
https://www.google.com/maps/place/Associated+Physicians/data=!4m7!3m6!1s0x8807ac466eae5aab:0xe499044049e963ed!8m2!3d43.0684766!4d-89.4521435!16s%2Fg%2F11b77sp_qr!19sChIJq1qubkasB4gR7WPpSUAEmeQ,Associated Physicians,4.2,195,Medical clinic,"4410 Regent St, Madison, WI 53705, United States","3G9X+94 Madison, Wisconsin, USA",http://apmadison.com/,+1 608-233-9746,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOLWjkgw9zkwa9_kQlgDxwoXZzKY83VnT8FMuXI=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-10T23:59:58.327Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Megan+Yanny,+MD/data=!4m7!3m6!1s0x8806547771baaaab:0xe64ec7e14559db8e!8m2!3d43.0982431!4d-89.3503717!16s%2Fg%2F11rkj8ts0c!19sChIJq6q6cXdUBogRjttZReHHTuY","Megan Yanny, MD",5.0,12,Pediatrician,"2402 Winnebago St, Madison, WI 53704, United States","3JXX+7V Madison, Wisconsin, USA",https://www.uwhealth.org/providers/megan-e-yanny-md,+1 608-242-6845,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5G2cbHSUrnXpqKFVcSKtsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.02702&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-11T00:00:03.048Z,,,,
https://www.google.com/maps/place/UW+Health+University+Hospital+Pediatric+Epilepsy+Clinic/data=!4m7!3m6!1s0x8807adf62268f96f:0xe59ac6284d6e5195!8m2!3d43.0763217!4d-89.4318955!16s%2Fg%2F11gm92l0wr!19sChIJb_loIvatB4gRlVFuTSjGmuU,UW Health University Hospital Pediatric Epilepsy Clinic,4.7,51,Medical clinic,"600 Highland Ave, Madison, WI 53792, United States","3HG9+G6 Madison, Wisconsin, USA",https://www.uwhealth.org/locations/university-hospital-170/pediatric-epilepsy-clinic-384,+1 608-915-0550,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNHoHUORvVFgE-NkSIfiMD_5Y9rUl6GmWPUK2o=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-11T00:00:07.761Z,,,,
https://www.google.com/maps/place/Pediatric+Eye+Care+Clinic+moved+to+UW+Health+University+Station+Clinic+Eye+Care+Clinic/data=!4m7!3m6!1s0x8807ac6078919a0d:0x3887f344f77377ab!8m2!3d43.0767486!4d-89.4381334!16s%2Fg%2F1tdjrqlt!19sChIJDZqReGCsB4gRq3dz90Tzhzg,Pediatric Eye Care Clinic moved to UW Health University Station Clinic Eye Care Clinic,4.5,72,Medical clinic,"2880 University Ave, Madison, WI 53705, United States","3HG6+MP Madison, Wisconsin, USA",https://www.uwhealth.org/search/locations,+1 608-263-6414,"Closed · Opens 8 am Wed

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipPE6mixhmxh2ScIlZEPb3PPuYnA_4IeWACrHCl-=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-11T00:00:12.525Z,,,,
"https://www.google.com/maps/place/UW+Health+American+Family+Children%27s+Hospital+Pediatric+Ear,+Nose+and+Throat+Clinic/data=!4m7!3m6!1s0x8807ac8b28d0534b:0x4f2ba8718cc6df3b!8m2!3d43.076823!4d-89.4335872!16s%2Fg%2F1hc4gwnj3!19sChIJS1PQKIusB4gRO9_GjHGoK08","UW Health American Family Children's Hospital Pediatric Ear, Nose and Throat Clinic",5.0,27,Medical clinic,"1675 Highland Ave, Madison, WI 53792, United States","3HG8+PH Madison, Wisconsin, USA",https://www.uwhealth.org/locations/american-family-childrens-hospital-169/pediatric-ear-nose-and-throat-clinic-464,+1 608-915-0470,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPuWGpqQTqB_tgix8g2hMmXSFIgpqwUYSFxR9b7=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-02-11T00:00:17.390Z,,,,
