placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/Albuquerque+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x8722737f5febd999:0x283d91ae6945947b!8m2!3d35.1261096!4d-106.6395432!16s%2Fg%2F1264qz3pr!19sChIJmdnrX39zIocRe5RFaa6RPSg","Albuquerque Plumbing, Heating & Cooling",4.6,2814,Plumber,"4300 2nd St NW, Albuquerque, NM 87107, United States","49G6+C5 Albuquerque, New Mexico, USA",https://www.abqplumb.com/,+1 505-508-3808,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMv3wUMN_WMd89zqLu-TGeXWglbEQAmU3iSfVbI=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:13.413Z,,
"https://www.google.com/maps/place/Go+Green+Plumbing,+LLC/@35.0823726,-106.671984,11z/data=!3m1!4b1!4m6!3m5!1s0x8722716aa7fa1b3d:0x70749b8b05c1c67!8m2!3d35.0823726!4d-106.671984!16s%2Fg%2F11mv1g8zyn","Go Green Plumbing, LLC",5.0,17,Plumber,,,https://greenplumbingpros.com/,+1 505-515-9067,Open ⋅ Closes 10:30 pm,,,true,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:21.242Z,,
https://www.google.com/maps/place/All-Out+Plumbing+%26+Mechanical/data=!4m7!3m6!1s0x872275a6284b124d:0x2105370fd1e2f862!8m2!3d35.0823726!4d-106.671984!16s%2Fg%2F11f6f2j045!19sChIJTRJLKKZ1IocRYvji0Q83BSE,All-Out Plumbing & Mechanical,4.5,89,Plumber,,,http://alloutplumbingandmechanical.com/?utm_source=gmb,+1 505-302-2076,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMHfFHCuCa_8lsL_oNda_YIFrHdbPFf-U-sZUPO=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:26.059Z,,
https://www.google.com/maps/place/Day+%26+Night+Plumbing/data=!4m7!3m6!1s0x87220a7ce9fdc2bf:0xcf74ca171fdb7971!8m2!3d35.1197336!4d-106.6215473!16s%2Fg%2F11f4_7fs8l!19sChIJv8L96XwKIocRcXnbHxfKdM8,Day & Night Plumbing,4.7,701,Plumber,"2100 Aztec Rd NE, Albuquerque, NM 87107, United States","499H+V9 Albuquerque, New Mexico, USA",https://dayandnightplumb.com/,+1 505-974-5797,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMPlE675_mJrptURRGE_h9slC7No9jPWZw2bR7F=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:31.016Z,,
https://www.google.com/maps/place/Dom%27s+Plumbing/data=!4m7!3m6!1s0x87220e412b4baf4d:0xa46d1774aadb0f72!8m2!3d35.1312444!4d-106.673472!16s%2Fg%2F11bbrg2tw6!19sChIJTa9LK0EOIocRcg_bqnQXbaQ,Dom's Plumbing,4.9,68,Plumber,,,http://thealbuquerqueplumber.com/,+1 505-620-5511,Closed ⋅ Opens 8 am Tue,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipPi1_wTaaEuD46SuDi6zUfoSFN7aTyjCoYq3RAO=w576-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:35.858Z,,
https://www.google.com/maps/place/Roto-Rooter+Plumbers/data=!4m7!3m6!1s0x8722735f89a82893:0xdbf674c24dec295!8m2!3d35.1227841!4d-106.627347!16s%2Fg%2F1tgj98mr!19sChIJkyioiV9zIocRlcLeJExnvw0,Roto-Rooter Plumbers,4.6,741,Plumber,"731 Rankin Rd NE, Albuquerque, NM 87107, United States","49FF+43 Albuquerque, New Mexico, USA",http://www.rotorooter.com/albuquerquenm/,+1 505-944-7244,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFGls0bNhPgblzQhMb1rQvAizpzuJa8WrxPh908uKVTkX5u8CEOiVlUMLaaGcfzB7XyYDeqy6ZsEgU2jB4ZcsuQvBaJPrmuj1H3hHuJhjelNOMa2WrsTTaSggAfeaRJHGpYxGONw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:40.868Z,,
https://www.google.com/maps/place/TLC+Plumbing+Heating+Cooling+Electrical/data=!4m7!3m6!1s0x8722749e0c65c159:0xaabba77d2e2abb!8m2!3d35.13041!4d-106.629645!16s%2Fg%2F1tczfc0m!19sChIJWcFlDJ50IocRuyoufae7qgA,TLC Plumbing Heating Cooling Electrical,4.7,4304,Plumber,"5000 Edith Blvd NE, Albuquerque, NM 87107, United States","49JC+54 Albuquerque, New Mexico, USA",https://www.tlcplumbing.com/albuquerque/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 505-761-9644,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN0nf6R1__pN2mbByX7bX5xQdZsPx3bxonAMDro=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:45.775Z,,
https://www.google.com/maps/place/My+Plumber+LLC/data=!4m7!3m6!1s0x2b409822ffc45a97:0xc26f0db43675fb8a!8m2!3d35.1622492!4d-106.6017018!16s%2Fg%2F11y79yfwq8!19sChIJl1rE_yKYQCsRivt1NrQNb8I,My Plumber LLC,4.9,54,Plumber,"3750c Hawkins St NE, Albuquerque, NM 87109, United States","596X+V8 Albuquerque, New Mexico, USA",http://myplumbernm.com/,+1 505-559-0369,Open ⋅ Closes 5 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxKDG0BHNtjHY8-MifmHsreS_CvaI9HjzEIftmi59D3Za-90OWfRKFUkOyNBtAaGWaOjqyzOgtZI0dRyhXqqPja19FeeThzbbAR0f-59lKrRBUZNuMDQ45GlJnlJOfJ3alf7o=w408-h544-k-no,true,8 am–5 am,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:50.583Z,,
"https://www.google.com/maps/place/Daniels+Plumbing,+Heating+and+Air+Conditioning,+LLC/data=!4m7!3m6!1s0x872276a10ec7bb19:0xb766c4d22ed883cf!8m2!3d35.1777717!4d-106.5949302!16s%2Fg%2F12hqhfjyb!19sChIJGbvHDqF2IocRz4PYLtLEZrc","Daniels Plumbing, Heating and Air Conditioning, LLC",4.4,571,HVAC contractor,"8308 Washington St NE, Albuquerque, NM 87113, United States","5CH4+42 Albuquerque, New Mexico, USA",https://www.danielshvacnm.com/,+1 505-588-7117,,,https://lh3.googleusercontent.com/p/AF1QipMZsVi9q8aUizYZLEtApOnbWf2n-HI3Zz1lUBcv=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:10:55.633Z,,
https://www.google.com/maps/place/Mark%27s+Plumbing+and+Heating/data=!4m7!3m6!1s0x8718bd062bec8f69:0x3938a8e429a79611!8m2!3d35.1462429!4d-106.6250561!16s%2Fg%2F11wfk709lh!19sChIJaY_sKwa9GIcREZanKeSoODk,Mark's Plumbing and Heating,4.9,166,Plumber,"6206 Edith Blvd NE Suite B, Albuquerque, NM 87107, United States","49WF+FX Albuquerque, New Mexico, USA",https://marksplumbingnm.com/,+1 505-977-9704,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPxoYuxckE-CiB78mD61c7tUncpnrLFdayXTqjw=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-11T03:11:00.727Z,,
