placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/Luxe+Laser+Center/data=!4m7!3m6!1s0x883c775644eec10f:0x72f4b77ac04028bb!8m2!3d41.584682!4d-83.6704417!16s%2Fg%2F1pv603ms0!19sChIJD8HuRFZ3PIgRuyhAwHq39HI,Luxe Laser Center,4.9,1043,Medical spa,"1500 Holland Rd, Maumee, OH 43537, United States","H8MH+VR Maumee, Ohio, USA",http://www.luxe-laser.com/,+1 419-893-2775,Closes soon · 6 pm · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOKroKWIIJlgysTWkBJlEiluJstTTj2MwveOS29=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–7 pm,Closed,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:06.193Z,
https://www.google.com/maps/place/Midwest+Vascular+and+Varicose+Vein+Center/data=!4m7!3m6!1s0x883c7a5d6f2267b7:0x4509bb7edf91faba!8m2!3d41.6098233!4d-83.7107956!16s%2Fg%2F1tf6mwm_!19sChIJt2cib116PIgRuvqR3367CUU,Midwest Vascular and Varicose Vein Center,4.0,25,Surgical center,"7100 Orchard Centre Dr, Holland, OH 43528, United States","J75Q+WM Holland, Ohio, USA",https://midwestvascular.net/,+1 419-866-2000,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMCZqTLEz6y7pe-_1zCq8egG31CJLriYwIK6a0J=w535-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:11.526Z,
https://www.google.com/maps/place/Toledo+Clinic+Vein+Center/data=!4m7!3m6!1s0x883c7f7ba188b4f1:0xc06325bb40230d74!8m2!3d41.6956492!4d-83.6242501!16s%2Fg%2F11gr1xt1fd!19sChIJ8bSIoXt_PIgRdA0jQLslY8A,Toledo Clinic Vein Center,4.9,107,Medical clinic,"Bldg. 3, 4235 Secor Rd 3rd floor, Toledo, OH 43623, United States","M9WG+77 Toledo, Ohio, USA",http://www.toledoclinicvein.com/,+1 419-479-5690,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPitPmyVQ74PusCHJLWjVzQxTluJHQlDGpOsV9t=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:17.061Z,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Annilea+Gunn/data=!4m7!3m6!1s0x883b84413cf5b805:0xce486450d2ae06d6!8m2!3d41.6344206!4d-83.4724926!16s%2Fg%2F11c5xt4hkb!19sChIJBbj1PEGEO4gR1gau0lBkSM4,Center for Vein Restoration | Dr. Annilea Gunn,4.8,117,Vascular surgeon,"3156 Dustin Rd Suite 100, Oregon, OH 43616, United States","JGMH+Q2 Oregon, Ohio, USA",https://www.centerforvein.com/our-clinics/locations/oregon-ohio,+1 734-210-0560,Closes soon · 6 pm · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM2nj12wLZhlkKOhOKFjZJ_6s23FfpnWcjukT3a=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:22.655Z,
https://www.google.com/maps/place/Dose+Aesthetics/data=!4m7!3m6!1s0x883c77bc306d8e85:0xf1c58f7d0ff18880!8m2!3d41.566936!4d-83.6543661!16s%2Fg%2F11v_4zkgw9!19sChIJhY5tMLx3PIgRgIjxD32PxfE,Dose Aesthetics,5.0,49,Medical spa,"625 Gibbs St, Maumee, OH 43537, United States","H88W+Q7 Maumee, Ohio, USA",https://rightdosenow.com/,+1 419-615-6120,"Closes soon · 6 pm · Opens 10 am Wed

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMryVTmT8Vjsi4mBVMis2nLZ7IBXclpN1jmpOmZ=w408-h291-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:27.699Z,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Annilea+Gunn/data=!4m7!3m6!1s0x883c7dd32f42037d:0x8698732a7e790580!8m2!3d41.689429!4d-83.7273704!16s%2Fg%2F11sx0jq7y2!19sChIJfQNCL9N9PIgRgAV5fipzmIY,Center for Vein Restoration | Dr. Annilea Gunn,4.7,41,Vascular surgeon,"7640 W Sylvania Ave Suite F, Sylvania, OH 43560, United States","M7QF+Q3 Sylvania, Ohio, USA",https://www.centerforvein.com/our-clinics/locations/sylvania-ohio,+1 734-210-0560,Closes soon · 6 pm · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP9uF23An_PNUsZvL-cn_rtYSkvu4LywcTTxPTD=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:32.654Z,
https://www.google.com/maps/place/The+University+of+Toledo+Medical+Center-Vascular+and+Endovascular+Surgery/data=!4m7!3m6!1s0x883c785fa9a883cb:0x41e51df8f9aeb38c!8m2!3d41.6206205!4d-83.6167523!16s%2Fg%2F1wt3p2f7!19sChIJy4OoqV94PIgRjLOu-fgd5UE,The University of Toledo Medical Center-Vascular and Endovascular Surgery,,,Medical clinic,"3000 Arlington Ave, Toledo, OH 43614, United States","J9CM+67 Toledo, Ohio, USA",http://utmc.utoledo.edu/clinics/vascularsurgery/index.html,+1 419-383-3588,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wgTPn-xgEAQq0m1cF4gAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.156437&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:35.733Z,
"https://www.google.com/maps/place/Afridi+%26+Hageman/@41.5579697,-83.6770656,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7732b390d88b:0xa263daf6588c2a1f!8m2!3d41.5579697!4d-83.6770656!16s%2Fg%2F1td6sxf5",Afridi & Hageman,5.0,1,Surgical center,"5705 Monclova Rd # 205, Maumee, OH 43537, United States","H85F+55 Maumee, Ohio, USA",,+1 419-482-6800,,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:40.761Z,
https://www.google.com/maps/place/Avanti+Med+Spa/data=!4m7!3m6!1s0x883c70b1ce47e793:0xb26181179236e89f!8m2!3d41.577056!4d-83.6847435!16s%2Fg%2F1th0nkvp!19sChIJk-dHzrFwPIgRn-g2kheBYbI,Avanti Med Spa,4.4,7,Skin care clinic,"1360 Arrowhead Dr, Maumee, OH 43537, United States","H8G8+R4 Maumee, Ohio, USA",http://www.arrowheadsurgeons.com/,+1 419-887-7000,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2CmnKrPhUaHHny_DbVxZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.9145&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–8 pm,8:30 am–6 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:45.759Z,
https://www.google.com/maps/place/AccessRN/data=!4m7!3m6!1s0x883c7be38a4f48d5:0x6a53bae4325ca65c!8m2!3d41.6122301!4d-83.6845226!16s%2Fg%2F1264dq_p8!19sChIJ1UhPiuN7PIgRXKZcMuS6U2o,AccessRN,2.7,7,Medical clinic,"1540 S Holland Sylvania Rd #100, Maumee, OH 43537, United States","J868+V5 Maumee, Ohio, USA",https://dynamicaccess.com/ohio-vascular-access-services/,+1 866-900-1988,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bb4ntdy6CYI7dAghNBrX3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.723915&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-12-16T22:36:50.737Z,
