placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Elite+Hospice/data=!4m7!3m6!1s0x87cd57ab8d86ccef:0xd76ce5181b1b2751!8m2!3d34.6173586!4d-92.511876!16s%2Fg%2F1tfxykhw!19sChIJ78yGjatXzYcRUScbGxjlbNc,Elite Hospice,4.4,12,Hospice,"4000 AR-5 Suite 5, Bryant, AR 72022, United States","JF8Q+W6 Bryant, Arkansas, USA",https://lhcgroup.com/locations/saline-memorial-hospice/,+1 501-315-0136,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZqXvzQ0cqQ53BpNeHKVePw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.95857&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:16.084Z,,,
https://www.google.com/maps/place/Saline+County+Health+Department/data=!4m7!3m6!1s0x87cd53cf89ad6895:0x731d236a064d475e!8m2!3d34.5567381!4d-92.5677059!16s%2Fg%2F1vc_qx1_!19sChIJlWitic9TzYcRXkdNBmojHXM,Saline County Health Department,2.6,28,Public health department,"1612 Edison Ave, Benton, AR 72015, United States","HC4J+MW Benton, Arkansas, USA",https://www.healthy.arkansas.gov/health-units/detail/saline-county-health-unit-benton,+1 501-303-5650,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr61rUxQaGgtkaSE_WpTqNojFsi7qOphbx7uDJ5CZxXBLvSAkO7f4ObVGDBqPnox65ZMhOpbbq23YH3tt_U3FOXbh-xrbo33XK631kUrwu--LI1b8YIpVLwDFY7HRILxE3KuUau=w408-h725-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,9:30 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:21.855Z,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x87cd579319b59c87:0x2a807bc4709b93f2!8m2!3d34.6145841!4d-92.5046358!16s%2Fg%2F11kqnbbswg!19sChIJh5y1GZNXzYcR8pObcMR7gCo,Gentiva Hospice,5.0,1,Hospice,"22461 I-30 # 302, Bryant, AR 72022, United States","JF7W+R4 Bryant, Arkansas, USA",http://www.gentivahs.com/,+1 501-213-4658,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN0i6LmyzVQC81MYQigKm6Zv2yAPFybFj50l094=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:27.196Z,,,
https://www.google.com/maps/place/Saline+Memorial+Hospital/data=!4m7!3m6!1s0x87cd5186d9b63d53:0xbb6330cdb4ab27d5!8m2!3d34.5736418!4d-92.5853839!16s%2Fg%2F1tfm75gl!19sChIJUz222YZRzYcR1SertM0wY7s,Saline Memorial Hospital,2.7,336,Emergency room,"1 Medical Park Dr, Benton, AR 72015, United States","HCF7+FR Benton, Arkansas, USA",https://www.salinememorial.org/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 501-776-6000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvMsus7rWg60S2fyldYNVPJCoKefqqiuOpQEBibUSxx7KTgPZDp1Y3etFFUJcvaoLbKNTaViV5gg_8RF9eEfXmBinf8iFRHwOsTaA0RtmpHT6SGKGLBXO1Gx0yD5qGYsic4uyuqQ=w493-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:32.278Z,,,
https://www.google.com/maps/place/Heartland+Rehabilitation+%26+Care+Center/data=!4m7!3m6!1s0x87cd513a20e933d7:0x68ffee0b09307bdb!8m2!3d34.5984999!4d-92.5509655!16s%2Fg%2F1td7zmbg!19sChIJ1zPpIDpRzYcR23swCQvu_2g,Heartland Rehabilitation & Care Center,3.2,20,Nursing home,"19701 I-30 Frontage Rd, Benton, AR 72015, United States","HCXX+9J Benton, Arkansas, USA",http://www.heartlandrehabcenter.com/,+1 501-778-8200,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2nQtapbp0uJRn_y38Qq-dtcFJUVqNfA_1dfagPtBmPO33dX5CPfQYbu896g7mOU7qG4HI-e-7E0WA9FSlqvhfAK55cEe86AZ2CP3rf9XMJZ5W4sZbpFlTgvwDw6q3HGDulQ4=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:34.990Z,,,
https://www.google.com/maps/place/Superior+Senior+Care/data=!4m7!3m6!1s0x87cd5181c2bb880b:0x904f84f040819884!8m2!3d34.6020269!4d-92.549573!16s%2Fg%2F113g2h9yf!19sChIJC4i7woFRzYcRhJiBQPCET5A,Superior Senior Care,4.8,89,Home health care service,"431 AR-5 N, Benton, AR 72019, United States","JF22+R5 Benton, Arkansas, USA",http://www.superiorseniorcare.com/benton-arkansas-senior-home-care/,+1 501-315-4466,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipP-PZs7yo3HL5BufYzoUpgk8ShIJvDBJL6WPYHF=w408-h250-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:39.904Z,,,
https://www.google.com/maps/place/Baptist+Health+Sleep+Clinic-Benton/data=!4m7!3m6!1s0x87cd51b142e73895:0xeb54922fe5840e3c!8m2!3d34.5710949!4d-92.5889293!16s%2Fg%2F11hzpnx38x!19sChIJlTjnQrFRzYcRPA6E5S-SVOs,Baptist Health Sleep Clinic-Benton,4.0,4,Medical clinic,"819 W Carpenter St, Benton, AR 72015, United States","HCC6+CC Benton, Arkansas, USA",https://www.baptist-health.com/location/baptist-health-sleep-clinic-benton/,+1 501-202-1902,,https://lh3.googleusercontent.com/p/AF1QipO6xP6TOpSFKAqy2Po1YSJDQ6amjWO8dYJwe5lS=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:42.549Z,,,
https://www.google.com/maps/place/Hospice+Home+Care-+Bryant/data=!4m7!3m6!1s0x87cd57dca8a92e39:0xee01d6bebedb53a8!8m2!3d34.622067!4d-92.4956011!16s%2Fg%2F11w1hh5q0t!19sChIJOS6pqNxXzYcRqFPbvr7WAe4,Hospice Home Care- Bryant,5.0,1,Hospice,"307 Bryant Ave #1b, Bryant, AR 72022, United States","JGC3+RQ Bryant, Arkansas, USA",http://www.hospicehomecare.com/,+1 501-436-4100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJYtnreEfbnGxzrVuuM5BVtd87taHUuPPmNmC8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:47.460Z,,,
"https://www.google.com/maps/place/Benton+Town+Center/@34.5497756,-92.6012121,17z/data=!3m1!4b1!4m6!3m5!1s0x87cd5228d5b38895:0x25ce0a3d5418a3fd!8m2!3d34.5497756!4d-92.6012121!16s%2Fg%2F1tghdny3",Benton Town Center,3.0,1,Mental health service,"1502 Mary Kay Ln, Benton, AR 72015, United States","G9XX+WG Benton, Arkansas, USA",,+1 501-303-3163,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:52.226Z,,,
https://www.google.com/maps/place/Pleasant+Hill+Care+Homes/data=!4m7!3m6!1s0x87cd51b785201289:0x9c3956869dda417b!8m2!3d34.6042269!4d-92.5468544!16s%2Fg%2F11gtyt9rxm!19sChIJiRIghbdRzYcRe0HanYZWOZw,Pleasant Hill Care Homes,5.0,3,Assisted living facility,"709 AR-5, Benton, AR 72019, United States","JF33+M7 Benton, Arkansas, USA",http://pleasanthillseniors.com/,+1 501-777-9500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP882slVU1k6pkDL5ZyVZSsBaeEzz7LbIZX8VAi=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-09-17T23:26:57.012Z,Identifies as women-owned,,
