placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Solutions+Medical+Center/data=!4m7!3m6!1s0x887fa2b1cf01ab33:0x451d669af480169e!8m2!3d35.094374!4d-89.8141578!16s%2Fg%2F12qhdl2p2!19sChIJM6sBz7Gif4gRnhaA9JpmHUU,Solutions Medical Center,4.8,175,Wellness center,"7465 Poplar Ave Suite 102, Germantown, TN 38138, United States","35VP+P8 Germantown, Tennessee, USA",https://solutionsmedicalcenter.com/,+1 901-853-6428,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMcQfd7CLYZ0j0rEV2ak0wuGfH3DZoL-fmj_0XW=w408-h544-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:26.781Z,,,,
https://www.google.com/maps/place/Germantown+Wellness+and+Preventive+Medicine/data=!4m7!3m6!1s0x887f9b7aab8fb84b:0x6268a7151a9ed614!8m2!3d35.0975729!4d-89.801247!16s%2Fg%2F1v2ky5lv!19sChIJS7iPq3qbf4gRFNaeGhWnaGI,Germantown Wellness and Preventive Medicine,5.0,20,Medical clinic,"1900 Exeter Rd #100, Germantown, TN 38138, United States","35XX+2G Germantown, Tennessee, USA",https://rymap.org/business/germantown-wellness-and-preventive-medicine-42db32,+1 901-435-2200,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iF3ljLPclN4TAHT8LgL7Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.72217&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:32.938Z,,,,
https://www.google.com/maps/place/JNT+Natural+Medical/data=!4m7!3m6!1s0x887f84ecfeb8855f:0xbf7a9b06a49ae3cf!8m2!3d35.1136805!4d-89.8906794!16s%2Fg%2F1tdl6wyc!19sChIJX4W4_uyEf4gRz-OapAaber8,JNT Natural Medical,5.0,27,Pain control clinic,"721 W Brookhaven Cir #4503, Memphis, TN 38117, United States","4475+FP Memphis, Tennessee, USA",,+1 901-250-2991,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOz3OAJSFpIPj39oOAQH7sfTcqjvQYhtky2ko2=w486-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:37.662Z,,,,
"https://www.google.com/maps/place/Integrative+Wellness+%26+Research+Center,+Inc/data=!4m7!3m6!1s0x887f84ca55555555:0x96c17695e0940864!8m2!3d35.1040226!4d-89.8489696!16s%2Fg%2F11c60nhpjr!19sChIJVVVVVcqEf4gRZAiU4JV2wZY","Integrative Wellness & Research Center, Inc",4.4,23,Wellness center,"6425 N Quail Hollow Rd STE 101, Memphis, TN 38120, United States","4532+JC Memphis, Tennessee, USA",https://www.integrativewellness.org/,+1 901-250-8179,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMu-8dVIJJB9tZBE-SQWqSUzec-SToHXUo3gn22=w408-h272-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–2 pm,Open 24 hours,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:42.744Z,,,,
https://www.google.com/maps/place/Launch+Wellness+Center/data=!4m7!3m6!1s0x887f9994605aaaab:0x5f19959a23c469a8!8m2!3d35.0633929!4d-89.7611661!16s%2Fg%2F11ggndkz43!19sChIJq6paYJSZf4gRqGnEI5qVGV8,Launch Wellness Center,4.9,742,Chiropractor,"9056 Poplar Pike Suite 105 & 107, Germantown, TN 38138, United States","367Q+9G Germantown, Tennessee, USA",https://launchwellnesscenter.com/,+1 901-341-6554,Open · Closes 1 pm · Reopens 3 pm,https://lh3.googleusercontent.com/p/AF1QipP73HIm0wWo_4G341iAsSm3teIaLNgrqtSa4BQ7=w426-h240-k-no,true,"10 am–1 pm, 3–6 pm",3–6 pm,"10 am–1 pm, 2–5 pm","10 am–1 pm, 2–5 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:47.545Z,,,,
https://www.google.com/maps/place/GoodLife+Medical+Center/data=!4m7!3m6!1s0x887f84bdcdd0a185:0xf939df102f9e65b3!8m2!3d35.101922!4d-89.8406999!16s%2Fg%2F1vntkn9r!19sChIJhaHQzb2Ef4gRs2WeLxDfOfk,GoodLife Medical Center,4.3,68,Medical clinic,"1719 Kirby Pkwy, Memphis, TN 38120, United States","4525+QP Memphis, Tennessee, USA",http://www.goodlifemed.com/,+1 901-685-1994,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNTFeNIpzAjP6cOMqvmNIeDMaILIG-23sOK_7O4=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:52.452Z,,,,
"https://www.google.com/maps/place/Jessica+Culver,+FNP-C/data=!4m7!3m6!1s0x87d57fe2eba8b8ad:0xb9ccc9d5e5d59b57!8m2!3d35.1019563!4d-89.8747469!16s%2Fg%2F11nxp40f05!19sChIJrbio6-J_1YcRV5vV5dXJzLk","Jessica Culver, FNP-C",4.9,40,Nurse practitioner,"5628 Murray Ave STE 1, Memphis, TN 38119, United States","442G+Q4 Memphis, Tennessee, USA",http://www.functionalwellnessofmemphis.com/,+1 901-295-9510,Open · Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGsmFWwwqgZ9JrVNx1Z5iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.783195&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,Closed,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:55:57.543Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Memphis+Health+%26+Wellness/data=!4m7!3m6!1s0x887f99d7312748c9:0xa24d5bdbcc1324f3!8m2!3d35.0637606!4d-89.7542851!16s%2Fg%2F11l20ld3_7!19sChIJyUgnMdeZf4gR8yQTzNtbTaI,Memphis Health & Wellness,4.9,37,Medical clinic,"3169 Professional Plaza Dr Suite 101, Germantown, TN 38138, United States","367W+G7 Germantown, Tennessee, USA",https://www.memphishealthandwellness.com/,+1 901-407-2400,"Open · Closes 4 pm

Confirmed by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wg1jGesZLNcOACLxYNpfMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.99825&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:56:02.191Z,,,,
https://www.google.com/maps/place/Natural+Health+Care-Germantown:+Farmer+Rachel+MD/data=!4m7!3m6!1s0x887f9ba91f5bcf87:0xc6aea9195dd64654!8m2!3d35.0899562!4d-89.8092857!16s%2Fg%2F1tf16m_r!19sChIJh89bH6mbf4gRVEbWXRmprsY,Natural Health Care-Germantown: Farmer Rachel MD,,,Holistic medicine practitioner,"2123 S Germantown Rd # 1, Germantown, TN 38138, United States","35QR+X7 Germantown, Tennessee, USA",,+1 901-751-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6bdzkn9drDvWPEasvr9BDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.00023&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:56:04.697Z,,,,
https://www.google.com/maps/place/Integrative+Medical+Group/data=!4m7!3m6!1s0x887f9ba91f5bcf87:0xe2ff8c4b047b7fd1!8m2!3d35.0910869!4d-89.8101255!16s%2Fg%2F1tgfqwx9!19sChIJh89bH6mbf4gR0X97BEuM_-I,Integrative Medical Group,,,Doctor,"2123 S Germantown Rd, Germantown, TN 38138, United States","35RQ+CW Germantown, Tennessee, USA",,+1 901-751-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RrtpMZmDBfvnYlruZZTNqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.44551&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-02-23T17:56:07.330Z,,,,
