placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Ki+Jung/data=!4m7!3m6!1s0x89c701a3effaaf1d:0xf0d892c328b1af30!8m2!3d39.723396!4d-75.6569675!16s%2Fg%2F11xvyrtmvy!19sChIJHa_676MBx4kRMK-xKMOS2PA,Center for Vein Restoration | Dr. Ki Jung,4.9,19,Vascular surgeon,"2055 Limestone Rd, Wilmington, DE 19808, United States","P8FV+96 Wilmington, Delaware, USA",https://www.centerforvein.com/our-clinics/locations/wilmington-delaware,+1 443-219-0624,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNrH73tWfzXzB6F_2-XhSqA7DBkbRfh6dCx2B0=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:58:34.769Z,,,,
https://www.google.com/maps/place/Delaware+Vascular+%26+Vein+Center/data=!4m7!3m6!1s0x89c6fdd22da8d1fd:0x604002a6a07db65!8m2!3d39.7495319!4d-75.5673339!16s%2Fg%2F11pwwzfp0n!19sChIJ_dGoLdL9xokRZdsHaioABAY,Delaware Vascular & Vein Center,1.0,1,Surgical center,"701 N Clayton St Suite 601, Wilmington, DE 19805, United States","PCXM+R3 Wilmington, Delaware, USA",,+1 302-533-5103,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zHMWihKF0axq9Ara8LdH2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.72217&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:58:40.437Z,,,,
https://www.google.com/maps/place/EndoVascular+Consultants/data=!4m7!3m6!1s0x89c6fdee25bd8d01:0xa8ebd91b29ef7730!8m2!3d39.7495319!4d-75.5673339!16s%2Fg%2F11kfp6zct0!19sChIJAY29Je79xokRMHfvKRvZ66g,EndoVascular Consultants,5.0,28,Medical group,"701 N Clayton St Suite 601, Wilmington, DE 19805, United States","PCXM+R3 Wilmington, Delaware, USA",http://evcde.com/,+1 302-760-9002,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zHMWihKF0axq9Ara8LdH2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.72217&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:58:46.777Z,,,,
https://www.google.com/maps/place/Delaware+Advanced+Vein+Center/data=!4m7!3m6!1s0x89c700e4e72143bd:0x2140b27f7dca7e60!8m2!3d39.6908515!4d-75.6758076!16s%2Fg%2F1tlqqyvd!19sChIJvUMh5-QAx4kRYH7KfX-yQCE,Delaware Advanced Vein Center,4.8,123,Medical Center,"40 Omega Dr Bldg G, Newark, DE 19713, United States","M8RF+8M Newark, Delaware, USA",http://www.delawareadvancedveincenter.com/,+1 302-731-0001,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOXbRXLZAGc1W6-kb1zxZyIK5IbVbcDgiK3gpIR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:58:52.908Z,,,,
https://www.google.com/maps/place/First+State+Lipedema/data=!4m7!3m6!1s0x89c6fdb72ca27f71:0x3a7cf59d95be2d4a!8m2!3d39.7534854!4d-75.5585332!16s%2Fg%2F11lf_p1b95!19sChIJcX-iLLf9xokRSi2-lZ31fDo,First State Lipedema,4.3,6,Medical clinic,"1300 N Franklin St, Wilmington, DE 19806, United States","QC3R+9H Wilmington, Delaware, USA",https://firststatemedspa.com/lipedema/,+1 302-294-0700,Closes soon · 5 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipO8LRhdfr837oxrOaxdvdyqXMZUHjwOBL5k7NnP=w408-h290-k-no,true,9 am–5 pm,10 am–7 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:58:58.437Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Delaware+Advanced+Vein+Center/data=!4m7!3m6!1s0x89c6fddbf3494e6b:0xa7ae2e5bcecce482!8m2!3d39.7880066!4d-75.535267!16s%2Fg%2F11ts07nlcx!19sChIJa05J89v9xokRguTMzlsurqc,Delaware Advanced Vein Center,,,Doctor,"701 Foulk Rd Suite 1A, Wilmington, DE 19803, United States","QFQ7+6V Wilmington, Delaware, USA",https://delawareadvancedveincenter.com/,+1 302-731-0001,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO897urgKK-qIO-JJ3PjJ0kUT-sIrwhxKsXF7EQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T21:59:03.623Z,,,,
"https://www.google.com/maps/place/Brandt+J+Feuerstein,+M.D./@39.158168,-75.5243682,14z/data=!4m6!3m5!1s0x89c77ca91bb0862d:0xce9c29335cb59a48!8m2!3d39.153524!4d-75.535901!16s%2Fg%2F1wn_71m_","Brandt J Feuerstein, M.D.",5.0,14,Surgeon,"200 Banning St # 300, Dover, DE 19904, United States","5F37+CJ Dover, Delaware, USA",https://veincenterdelaware.com/,+1 302-735-8850,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipN9vO20Joma-opg2ZhCj_k-VPWdJT8pWy06ER_F=w408-h402-k-no,true,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–4 pm",Closed,Closed,"8:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/vein+clinics+in+Dover+DE/@39.158168,-75.5243682,14z",2025-12-16T21:59:13.545Z,,,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x89c7aa3c3123be23:0x4610eac544dcbb5a!8m2!3d39.6849971!4d-75.7404881!16s%2Fg%2F1tw_p6hd!19sChIJI74jMTyqx4kRWrvcRMXqEEY,Labcorp,3.1,80,Medical laboratory,"314 E Main St Suite 105, Newark, DE 19711, United States","M7M5+XR Newark, Delaware, USA",https://locations.labcorp.com/de/newark/1450/,+1 302-731-0244,"Closed · Opens 6 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXRTIQMPmvKqQdThRSJ-21nSPiRSsg4cSKKtwfWawSmcR77gu-iVDe0kfEbKGTuzwHOlfIK1teyuxhDpH5QTHzt819Uy6kyENbindl9ti0MyjJ-IAM7wBpwRlKtWa9BjHLNYr4Jg=w480-h240-k-no,true,6 am–1:30 pm,6 am–1:30 pm,6 am–1:30 pm,6 am–1:30 pm,6–9 am,Closed,6 am–1:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+DE/@39.6837226,-75.7496572,14z",2025-12-16T21:59:27.449Z,,,,
https://www.google.com/maps/place/Heart+%26+Vascular+Clinic+%7C+Newark/data=!4m7!3m6!1s0x89c701a14a6e2eef:0xd433c132daebdc79!8m2!3d39.7022006!4d-75.6506049!16s%2Fg%2F1hc5l8hj1!19sChIJ7y5uSqEBx4kRedzr2jLBM9Q,Heart & Vascular Clinic | Newark,4.8,832,Cardiologist,"620 Stanton Christiana Rd #203, Newark, DE 19713, United States","P82X+VQ Newark, Delaware, USA",https://www.heartandvascularclinic.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB&utm_id=heart+%26+vascular+clinic,+1 302-338-9444,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw93C9vX_U6aE-o5cm2E3Yn4cfyfoma6Z3dF2MaaG4y_MCI-svOToPoz-VH9dyLL198JWhsHrkRdEj1fpIIXk_G-3RMGYk6qccIuMxe5R3kkll_8DbgVAyGxy2SxwLxrtMoBvcdImesDGcO=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+DE/@39.6837226,-75.7496572,14z",2025-12-16T21:59:32.681Z,,,,
https://www.google.com/maps/place/Delaware+Advanced+Vein+Center/data=!4m7!3m6!1s0x89c7a9dafa437df1:0x7008eaae11c4bc61!8m2!3d39.5991883!4d-75.7450212!16s%2Fg%2F11kb2g4p5k!19sChIJ8X1D-tqpx4kRYbzEEa7qCHA,Delaware Advanced Vein Center,,,Doctor,"2600 Glasgow Ave #103, Newark, DE 19702, United States","H7X3+MX Newark, Delaware, USA",https://delawareadvancedveincenter.com/,+1 302-731-0001,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOOvx6xJGG8_YVJjZ4xtbwNe5eIKNLDenHwJu_P=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+DE/@39.6837226,-75.7496572,14z",2025-12-16T21:59:38.040Z,,,,
