placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Comfort+Keepers/data=!4m7!3m6!1s0x87e249efffffffff:0xb8abcc1b5fa30e20!8m2!3d41.5556904!4d-90.5278158!16s%2Fg%2F11b7fb5jmy!19sChIJ_____-9J4ocRIA6jXxvMq7g,Comfort Keepers,4.8,48,Home health care service,"3420 Elmore Avenue, Davenport, IA 52807, United States","HF4C+7V Davenport, Iowa, USA",https://www.comfortkeepers.com/offices/iowa/davenport/?utm_source=local&utm_medium=organic,+1 563-934-0500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMGrRhSjqkw1NUJ2KHBULbdkkIqoBSwkGTBZbIi=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:16.732Z,,,
https://www.google.com/maps/place/Breathe+easy+health+care/data=!4m7!3m6!1s0x87e235b7e74b849b:0xfb24c0637f381c5c!8m2!3d41.5232627!4d-90.5773693!16s%2Fg%2F11xks1v08s!19sChIJm4RL57c14ocRXBw4f2PAJPs,Breathe easy health care,,,Home health care service,"332 N Harrison St Ste 200, Davenport, IA 52801, United States","GCFF+83 Davenport, Iowa, USA",,+1 563-723-0020,"Open ⋅ Closes 5 pm

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xM0TNSjIXnxxZws8zscQZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.7676&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:23.342Z,,,
https://www.google.com/maps/place/Good+Samaritan+Society+-+Home+Care+%28Davenport%29/data=!4m7!3m6!1s0x87e3cb64251bb6e9:0x72e61f80d88941c6!8m2!3d41.5270538!4d-90.6259791!16s%2Fg%2F1w15z_7d!19sChIJ6bYbJWTL44cRxkGJ2IAf5nI,Good Samaritan Society - Home Care (Davenport),3.7,3,Home health care service,"802 N Rolff St, Davenport, IA 52804, United States","G9GF+RJ Davenport, Iowa, USA",https://www.good-sam.com/locations/home-health-davenport?yxt_info=gss-location-GSS-2350&y_source=1_MTQyNTAxMzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 563-726-0569,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbveODuIER56Pz5p7myBPYsh0cyciJa7MBZv6n=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:28.193Z,,,
https://www.google.com/maps/place/Essential+Health/data=!4m7!3m6!1s0x87e3cbaddf5e4689:0xea75ee7cb55a1fd!8m2!3d41.5459612!4d-90.6194912!16s%2Fg%2F11mvr5z9_b!19sChIJiUZe363L44cR_aFVy-depw4,Essential Health,4.8,38,Medical clinic,"2906 W Central Park Ave Suite 1, Davenport, IA 52804, United States","G9WJ+96 Davenport, Iowa, USA",http://www.essentialhealthdpc.com/,+1 563-386-8200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP8Odjak7Q6zWAljrWZadGDqTeoftWTNS5gE-1k=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–3:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:33.296Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Community+Health+Care,+Inc.+Davenport+Medical+Clinic/data=!4m7!3m6!1s0x87e2349e2cf2e51b:0xb164c2cb2a8ee053!8m2!3d41.5208801!4d-90.5804489!16s%2Fg%2F1tr9nzkl!19sChIJG-XyLJ404ocRU-COKsvCZLE","Community Health Care, Inc. Davenport Medical Clinic",3.9,467,Medical clinic,"500 W River Dr, Davenport, IA 52801, United States","GCC9+9R Davenport, Iowa, USA",http://www.chcqca.org/,+1 563-336-3000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNGz7GLOjU_gKyb6dkohlb8AVFYGbTHaYR4HAj8=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:38.395Z,,,
https://www.google.com/maps/place/Harmony+Davenport/data=!4m7!3m6!1s0x87e234602fa49443:0x4e4e7c8cd047f7ff!8m2!3d41.5379383!4d-90.562796!16s%2Fg%2F1td3s10f!19sChIJQ5SkL2A04ocR__dH0Ix8Tk4,Harmony Davenport,3.9,36,Nursing home,"815 E Locust St, Davenport, IA 52803, United States","GCQP+5V Davenport, Iowa, USA",https://www.harmonydavenport.com/,+1 563-324-3276,"Open 24 hours

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7J4aBxHjFpb5u4icVSwqwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.86143&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:43.631Z,,,
https://www.google.com/maps/place/The+Ivy+at+Davenport/data=!4m7!3m6!1s0x87e23584e8cf6b59:0x705b2b8588ddfc31!8m2!3d41.5432842!4d-90.5630547!16s%2Fg%2F11j65vhn4s!19sChIJWWvP6IQ14ocRMfzdiIUrW3A,The Ivy at Davenport,3.8,44,Nursing home,"800 E Rusholme St, Davenport, IA 52803, United States","GCVP+8Q Davenport, Iowa, USA",https://theivyatdavenport.com/,+1 563-322-1668,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO9JPB0h2qRdRMaP40CqX0U20UcU2xJgbOYPrUB=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:48.824Z,,,
https://www.google.com/maps/place/Family+Care+Solutions/data=!4m7!3m6!1s0x87e2370f5beae117:0x439a16f9e4b6a212!8m2!3d41.569437!4d-90.5134834!16s%2Fg%2F1tdx02kh!19sChIJF-HqWw834ocREqK25PkWmkM,Family Care Solutions,4.4,14,Home health care service,"4893 Utica Ridge Rd #104, Davenport, IA 52807, United States","HF9P+QJ Davenport, Iowa, USA",http://fcsqc.com/,+1 563-332-0520,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqazdD3eViSic6crhE_7xeCiumVO9fjpMrFzzHyc16KvDVno9GmLxvqvOzjSmGT7VzOzLXHfJk-vcvQkKB_r5Eeasuhb9PDp-493BJ0MlZOd_js58_cMqmjzK9mJCdXzDZvzC4=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:51.986Z,,,
https://www.google.com/maps/place/The+Weekend+Clinic/data=!4m7!3m6!1s0x87e2346d198690c1:0xc2d64b2cb079d236!8m2!3d41.5319825!4d-90.5461431!16s%2Fg%2F11bv35bk0y!19sChIJwZCGGW004ocRNtJ5sCxL1sI,The Weekend Clinic,4.9,24,Medical clinic,"2107 E 12th St, Davenport, IA 52803, United States","GFJ3+QG Davenport, Iowa, USA",http://www.theweekendclinic.com/,+1 563-286-0743,,https://lh3.googleusercontent.com/p/AF1QipOIqVu3LgMjfCQNkhCMCEBfhggwP-axKhWbUE_D=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:54.833Z,,,
https://www.google.com/maps/place/Angels+Care+Home+Health/data=!4m7!3m6!1s0x87e23759bb9c1ddf:0x8cc760b40e5af284!8m2!3d41.5817523!4d-90.508024!16s%2Fg%2F11hzpydnz4!19sChIJ3x2cu1k34ocRhPJaDrRgx4w,Angels Care Home Health,,,Home health care service,"4215 E 60th St UNIT 8, Davenport, IA 52807, United States","HFJR+PQ Davenport, Iowa, USA",https://locations.angelscarehealth.com/ia/davenport/angels-care-home-health-830.html,+1 563-332-7129,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UuIAy68N4949BUhORH-TKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.4251&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2025-09-10T18:08:59.615Z,,,
