placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Pediatric+Medical+Associates+-+Sacramento/data=!4m7!3m6!1s0x809ada5f6a06fbb3:0xc2bc32ce3269d590!8m2!3d38.5777493!4d-121.4148468!16s%2Fg%2F12hkdqy6n!19sChIJs_sGal_amoARkNVpMs4yvMI,Pediatric Medical Associates - Sacramento,4.3,91,Pediatrician,"650 Howe Ave STE 100, Sacramento, CA 95825, United States","HHHP+33 Sacramento, California, USA",https://www.kiddoc.com/index.html#office,+1 916-924-9337,,https://lh3.googleusercontent.com/p/AF1QipNiAxkFP-3rXLZoloux3vz0hVoAgZCQgQYBuLSR=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:07:32.069Z,,,,
https://www.google.com/maps/place/Walton+Pediatrics/data=!4m7!3m6!1s0x809ada582597fa53:0xb77e712499236f5c!8m2!3d38.573159!4d-121.4118376!16s%2Fg%2F1tfk02s5!19sChIJU_qXJVjamoARXG8jmSRxfrc,Walton Pediatrics,2.3,92,Medical Center,"1 Scripps Dr Unit 102, Sacramento, CA 95825, United States","HHFQ+77 Sacramento, California, USA",https://waltonpediatrics.com/scripps.html,+1 916-929-3456,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kkqY9lok8BRJdHubjI9elg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.79755&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:07:39.120Z,,,,
"https://www.google.com/maps/place/Primary+Care,+Pediatrics+-+Mercy+Medical+Group+-+Midtown/data=!4m7!3m6!1s0x809ad0ed3f4830fd:0x19b264b7dd39e649!8m2!3d38.5650076!4d-121.4696891!16s%2Fg%2F1tj464rd!19sChIJ_TBIP-3QmoARSeY53bdkshk","Primary Care, Pediatrics - Mercy Medical Group - Midtown",2.9,77,Medical clinic,"3000 Q St Fl 2, Sacramento, CA 95816, United States","HG8J+24 Sacramento, California, USA",https://www.dignityhealth.org/dhmf/locations/sacramento-specialty-care2,+1 916-733-3440,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMXhLmnxsYqX__NZjkKQ_KKc-9B59AXiB6Ff44x=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:07:44.417Z,,,,
https://www.google.com/maps/place/East+Sacramento+Pediatric+Medical+Group/data=!4m7!3m6!1s0x809ada7ec4b132eb:0xaea4d704fdd4b018!8m2!3d38.566401!4d-121.442!16s%2Fg%2F11tfnhmn7l!19sChIJ6zKxxH7amoARGLDU_QTXpK4,East Sacramento Pediatric Medical Group,5.0,1,Pediatrician,"5030 J St #301, Sacramento, CA 95819, United States","HH85+H6 Sacramento, California, USA",https://capitalpeds.com/east-sacramento-pediatrics.html,+1 916-451-8430,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9XqpSCQcni-rL9cLoZfHgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.3528&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:07:49.700Z,,,,
https://www.google.com/maps/place/American+River+Pediatric+%26+Adolescent+Medicine/data=!4m7!3m6!1s0x809adaf46167a419:0x8d3f2a0a21f209ac!8m2!3d38.5654544!4d-121.4195093!16s%2Fg%2F11b7gdq269!19sChIJGaRnYfTamoARrAnyIQoqP40,American River Pediatric & Adolescent Medicine,4.4,13,Pediatrician,"755 University Ave, Sacramento, CA 95825, United States","HH8J+55 Sacramento, California, USA",https://www.americanriverpediatrics.com/,+1 916-924-8754,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oCgHO660OenZGUJ-Ds1EFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.8778&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:07:54.970Z,,,,
https://www.google.com/maps/place/Mc+Crimons+Daniel+E+MD/data=!4m7!3m6!1s0x809ada7ec4ed04e5:0x2dc5531e18ef7776!8m2!3d38.566401!4d-121.442!16s%2Fg%2F1tfzxr7n!19sChIJ5QTtxH7amoARdnfvGB5TxS0,Mc Crimons Daniel E MD,4.5,76,Pediatrician,"5030 J St #301, Sacramento, CA 95819, United States","HH85+H6 Sacramento, California, USA",https://www.sutterhealth.org/find-provider/dr-daniel-e-mccrimons-1046248653,+1 916-451-8430,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9XqpSCQcni-rL9cLoZfHgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.3528&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:00.100Z,,,,
https://www.google.com/maps/place/Sutter+Pediatric+Specialists/data=!4m7!3m6!1s0x809ad1c18d2282ab:0xbd86761443f16d2c!8m2!3d38.5654151!4d-121.4665066!16s%2Fg%2F11j2g1p17b!19sChIJq4IijcHRmoARLG3xQxR2hr0,Sutter Pediatric Specialists,4.3,7,Doctor,"1625 Stockton Blvd, Sacramento, CA 95816, United States","HG8M+59 Sacramento, California, USA",https://www.sutterhealth.org/services/pediatric,,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrfKBguA6xiojxVCey_SAI3dxQn8tFt3lA2XpZvcJ6MNiwx5B2UHy-pOPOeNnR7UzFr-jNt2dq4R-kNfMH7SbLKh_WHL2kupK3Ad1ZFdulEGm7xLm8aadeEE01vIapcAC7VyNEGg=w408-h541-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:05.202Z,,,,
"https://www.google.com/maps/place/Rosy+Shah,+M.D./data=!4m7!3m6!1s0x809ad092c615d4c1:0xb357c9d3306e69ac!8m2!3d38.5654151!4d-121.4665066!16s%2Fg%2F1wzt2mfy!19sChIJwdQVxpLQmoARrGluMNPJV7M","Rosy Shah, M.D.",4.7,14,Pediatrician,"1625 Stockton Blvd, Sacramento, CA 95816, United States","HG8M+59 Sacramento, California, USA",https://www.sutterhealth.org/find-provider/dr-rosy-shah-1046242388,+1 916-262-9002,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPUspavrdpD646kLRDOscH5ivOHWOn4qTUBqQTE=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:10.187Z,,,,
https://www.google.com/maps/place/West+Sacramento+Pediatric+Medical+Group+Inc/data=!4m7!3m6!1s0x809ad14dbd1eac77:0x1b90682a663bdb9f!8m2!3d38.5734749!4d-121.5236256!16s%2Fg%2F11bbw_pgyy!19sChIJd6wevU3RmoARn9s7ZipokBs,West Sacramento Pediatric Medical Group Inc,3.4,37,Pediatrician,"1035 Jefferson Blvd, West Sacramento, CA 95691, United States","HFFG+9G West Sacramento, California, USA",https://capitalpeds.com/west-sacramento-pediatrics/,+1 916-371-3787,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon8nHe4XkLQkXb4EbYCh3aKAs5M5q1ItN_8z1MDEvuPnr66z-hr1DGCVsDxUZ6vK9HG_uRmMq8F5KFQv67qNRDnmFb_nKpbodQAy-OQpF9GLvLkhKdj4gPmZO6fZ-hDPfVlc-I=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:15.141Z,,,,
"https://www.google.com/maps/place/Simran+K+Behniwal,+D.O./data=!4m7!3m6!1s0x809ad10a820c11d9:0xf8c143e584aac23d!8m2!3d38.5654151!4d-121.4665066!16s%2Fg%2F11w7lbmzgf!19sChIJ2REMggrRmoARPcKqhOVDwfg","Simran K Behniwal, D.O.",4.7,11,Pediatrician,"1625 Stockton Blvd, Sacramento, CA 95816, United States","HG8M+59 Sacramento, California, USA",https://www.sutterhealth.org/find-provider/dr-simran-k-behniwal-1078057650,+1 916-262-9002,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JtR9n7BuaqhIHxR7oKPBcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.481316&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:20.134Z,,,,
"https://www.google.com/maps/place/Grace+S+So,+M.D./data=!4m7!3m6!1s0x809ad17fb06fc6d5:0x2c69f114af1c68a9!8m2!3d38.5654151!4d-121.4665066!16s%2Fg%2F11lcc9fg4b!19sChIJ1cZvsH_RmoARqWgcrxTxaSw","Grace S So, M.D.",4.7,15,Pediatrician,"1625 Stockton Blvd, Sacramento, CA 95816, United States","HG8M+59 Sacramento, California, USA",https://www.sutterhealth.org/find-provider/dr-grace-s-so-1046236517,+1 916-262-9002,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JtR9n7BuaqhIHxR7oKPBcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.481316&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:25.006Z,,,,
https://www.google.com/maps/place/UC+Davis+Medical+Group+Sacramento+Pediatrics/data=!4m7!3m6!1s0x809ad1c863694fc3:0xe6b43915eac5a128!8m2!3d38.5520362!4d-121.4552866!16s%2Fg%2F11g21qkff4!19sChIJw09pY8jRmoARKKHF6hU5tOY,UC Davis Medical Group Sacramento Pediatrics,2.3,3,Pediatrician,"2521 Stockton Blvd Suite 2304B, Sacramento, CA 95817, United States","HG2V+RV Sacramento, California, USA",https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/sac_25212200p.html,+1 916-734-3112,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMHCcIc9Lol1e0NZvxr3N-DpFkKD_eTClV0BwM0=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:29.788Z,,,,
"https://www.google.com/maps/place/Beth+Ward,+M.D./data=!4m7!3m6!1s0x809ad092c615d4c1:0xbaf390e7f052e60f!8m2!3d38.5654151!4d-121.4665066!16s%2Fg%2F1tk4rdlb!19sChIJwdQVxpLQmoARD-ZS8OeQ87o","Beth Ward, M.D.",4.8,19,Pediatrician,"1625 Stockton Blvd, Sacramento, CA 95816, United States","HG8M+59 Sacramento, California, USA",https://www.sutterhealth.org/find-provider/dr-beth-ward-1046232989,+1 916-262-9002,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP_9l9nJI98fFlTn7xmGd3n5yieEhy2kxytJu7Q=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-02-10T23:08:34.605Z,,,,
