placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/Poolsafe,+LLC/data=!4m7!3m6!1s0x8090180ae54f92af:0xaf2abf76a497d295!8m2!3d37.7771959!4d-122.4173361!16s%2Fg%2F1pty65znv!19sChIJr5JP5QoYkIARldKXpHa_Kq8","Poolsafe, LLC",4.8,128,Swimming pool repair service,"1390 Market St #200, San Francisco, CA 94102, United States","QHGM+V3 Civic Center, San Francisco, CA, USA",https://poolsafe.com/,+1 925-270-4630,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP9imS97P5nc2hCpEp7cNuvd8o0i1CwPC9_yjVe=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:11.789Z,,,
https://www.google.com/maps/place/Kirby%27s+Pools/data=!4m7!3m6!1s0x808f7f54b7091b93:0xd6800af5aa68a49b!8m2!3d37.4113999!4d-122.1704962!16s%2Fg%2F11gy3ktgc1!19sChIJkxsJt1R_j4ARm6RoqvUKgNY,Kirby's Pools,5.0,1,Swimming pool contractor,,,https://kirbyspools.net/,+1 650-921-8288,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPIiEPNWcqRp-twe3ENH99qIhc-nRCBztrZ5a7l=w582-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:18.866Z,,,
https://www.google.com/maps/place/Backyardz+Company/data=!4m7!3m6!1s0x54d2ec963b500001:0xf6ff99461af018dd!8m2!3d37.7939836!4d-122.4025838!16s%2Fg%2F11kc8mc9sv!19sChIJAQBQO5bs0lQR3RjwGkaZ__Y,Backyardz Company,4.4,7,General contractor,"1160 Battery St Suite 100, San Francisco, CA 94111, United States","QHVW+HX Financial District, San Francisco, CA, USA",https://www.backyardzcompany.com/,+1 415-212-9097,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFvm6kbv8UAdM40StB9WK8kczKi96rFznWekK28uhXbFs_hBdsHPn8ettVLkAYc5JGB7Ux9iQVPzm3menDEEBNvTlHXa8T5ZwwyEUofNx0keP2poZ91G6UUuxNgIuXoafL-t8MwA=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:25.308Z,,,
https://www.google.com/maps/place/Miguel+Sipion+Pool+Service/data=!4m7!3m6!1s0x808f7b66c11934bf:0xc0a1333e60b0b1bf!8m2!3d37.6532559!4d-122.4702753!16s%2Fg%2F11h1z22rj1!19sChIJvzQZwWZ7j4ARv7GwYD4zocA,Miguel Sipion Pool Service,5.0,28,Swimming pool repair service,"117 Canterbury Ave, Daly City, CA 94015, United States","MG3H+8V Daly City, California, USA",,+1 415-570-3860,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOi5DIW_6P4VWgCpPf1bR6EF2AJLGzVRE7cnKn1=w408-h509-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:31.382Z,,,
https://www.google.com/maps/place/Hot+Tub+Professional+Spa+Service+And+Repair/data=!4m7!3m6!1s0x8085809cf1b3754f:0x80987ba0c02fd646!8m2!3d37.7766752!4d-122.4148932!16s%2Fg%2F1thq5j76!19sChIJT3Wz8ZyAhYARRtYvwKB7mIA,Hot Tub Professional Spa Service And Repair,4.6,10,Hot tub repair service,"81 9th St #607, San Francisco, CA 94103, United States","QHGP+M2 Mid-Market, San Francisco, CA, USA",,+1 650-355-6061,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMYUrGeVp6mSszbsyo_KDfIa9Xf_PGIfLN5C1yV=w433-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:37.039Z,,,
https://www.google.com/maps/place/CIA+Mechanical/data=!4m7!3m6!1s0x808f7e4d29d3b895:0x56969b5255380a82!8m2!3d37.7511815!4d-122.4020167!16s%2Fg%2F1tdqnwxw!19sChIJlbjTKU1-j4ARggo4VVKbllY,CIA Mechanical,,,Swimming pool contractor,"1425 Kansas St, San Francisco, CA 94107, United States","QH2X+F5 Potrero Hill, San Francisco, CA, USA",,+1 786-909-5502,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7LRHBhdOlHb_tN-ECaQEyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.18357&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:42.516Z,,,
https://www.google.com/maps/place/Pure+Aqua/data=!4m7!3m6!1s0x8085818e54fa3359:0xda080a6783115d7d!8m2!3d37.7925559!4d-122.3990301!16s%2Fg%2F11c2l3v08r!19sChIJWTP6VI6BhYARfV0Rg2cKCNo,Pure Aqua,4.6,13,Aquarium shop,"100 Pine St #1250, San Francisco, CA 94111, United States","QJV2+29 Financial District, San Francisco, CA, USA",https://www.pureaqua.co/,+1 415-510-2121,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5-FmgdusIKu1zWnFicFnEfOlv4Jf8Oxt1A3gt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:48.049Z,· In-store shopping,,
https://www.google.com/maps/place/American+Empire+Building+Services/data=!4m7!3m6!1s0x80858079247cd567:0x62818d773736a9cd!8m2!3d37.7825071!4d-122.3947366!16s%2Fg%2F11cs4fm_60!19sChIJZ9V8JHmAhYARzak2N3eNgWI,American Empire Building Services,5.0,1,Janitorial service,"440 Bryant St, San Francisco, CA 94107, United States","QJM4+24 China Basin, San Francisco, CA, USA",,+1 415-536-7842,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h5zf1rVcA6dgvT0KJKsNCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.91296&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:53.382Z,,Identifies as women-owned,
https://www.google.com/maps/place/Super/data=!4m7!3m6!1s0x8085807d330dd5a7:0x281fe31a0df9e6ad!8m2!3d37.7875243!4d-122.3996058!16s%2Fg%2F11bysjxkl_!19sChIJp9UNM32AhYARreb5DRrjHyg,Super,4.3,453,Corporate office,"120 2nd St, San Francisco, CA 94105, United States","QJQ2+25 Yerba Buena, San Francisco, CA, USA",https://www.hellosuper.com/,+1 844-997-8737,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c2jKasCTjsV4HjT3RjVqtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.50745&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:37:58.814Z,,,
"https://www.google.com/maps/place/Perfect+PH+Pool+Services+LLC/@37.50633,-122.334825,9z/data=!3m1!4b1!4m6!3m5!1s0x85a627dacb93a7c3:0x5279549c273e387a!8m2!3d37.50633!4d-122.334825!16s%2Fg%2F11p6wn5f3g",Perfect PH Pool Services LLC,,,Pool cleaning service,,,,+1 650-298-1404,Open ⋅ Closes 8 pm,,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:06.046Z,,,
https://www.google.com/maps/place/Family+Billiards/data=!4m7!3m6!1s0x808587357e428d25:0xfbdad9efe5f47464!8m2!3d37.781996!4d-122.4493941!16s%2Fm%2F04fhrx0!19sChIJJY1CfjWHhYARZHT05e_Z2vs,Family Billiards,4.5,244,Pool hall,"2807 Geary Blvd, San Francisco, CA 94118, United States","QHJ2+Q6 Lone Mountain, San Francisco, CA, USA",http://www.familybilliards-sf.com/,+1 415-931-1115,"Open ⋅ Closes 12 am

Updated by phone call 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy632vyQkiUvusxzPVXKLx0QJRrBzdHbtvA7kn5AWNVTFBBE_gqRhBJ-nmD8sDppDap2ygdRI-CxVt92QWmPnXSqnRG-qXyMF3eNEs1mynja5cKXFXTFE-B7DQkl0YBKdMyy01Ctg=w408-h306-k-no,true,11:30 am–12 am,11:30 am–12 am,11:30 am–12 am,11:30 am–12 am,11:30 am–2 am,11:30 am–2 am,11:30 am–12 am,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:11.982Z,"Roomy pool hall with billiards tables, tournaments, a bar menu & beers on tap, plus late hours.",,
https://www.google.com/maps/place/Mission+Bay+Outdoor+Pool/data=!4m7!3m6!1s0x808f7fcef8a2fc37:0xa958429c91d9333c!8m2!3d37.7681827!4d-122.3933429!16s%2Fg%2F1th0n3yy!19sChIJN_yi-M5_j4ARPDPZkZxCWKk,Mission Bay Outdoor Pool,4.8,42,Swimming pool,"1675 Owens St, San Francisco, CA 94143, United States","QJ94+7M Mission Bay, San Francisco, CA, USA",http://campuslifeservices.ucsf.edu/fitnessrecreation/aquatics/missionbay/,+1 415-514-4545,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypLJcZKoRFHXrzV9AcwJ5eWExVpRacgUtOHHroigMgIf4Hysx9T-sVhvmsdKU_Rb7J1VUlJa9-PKDrlV0hMBfVfBoyBsvg9Iy7YI6rHIqomVIAJ3iXksTTtMs-RDLPs62uTAqOaQ=w408-h408-k-no,false,6 am–8:30 pm,6 am–8:30 pm,6 am–8:30 pm,6 am–8:30 pm,6 am–8:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:17.362Z,,,
https://www.google.com/maps/place/Hill%27s+Pool+Services+Inc/data=!4m7!3m6!1s0x808f76320359088d:0xee79349eb64f11c0!8m2!3d37.5922518!4d-122.3677195!16s%2Fg%2F1tjs5505!19sChIJjQhZAzJ2j4ARwBFPtp40ee4,Hill's Pool Services Inc,4.6,7,Swimming pool repair service,"23 Edwards Ct, Burlingame, CA 94010, United States","HJRJ+WW Burlingame, California, USA",https://www.hillspoolservice.com/,+1 650-342-2484,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIMTz-my7ulZC_ZyrqLBAtrxtDecnbTvRxfZXoZXz9cMg4uXo7o02d20wjx1JipwsxZTG0A041lzNhI923jOHHJiTexfDoGoj_iHSlROVW9bYgiW9IfiIPOdrqZZaKnaOhLBJM=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:22.981Z,,,
https://www.google.com/maps/place/Francisco+and+Son+Pool+Service/data=!4m7!3m6!1s0x8085a3ce8a429b01:0xbc1a4c7f43c41927!8m2!3d38.0707423!4d-122.5382651!16s%2Fg%2F11j30tf8wh!19sChIJAZtCis6jhYARJxnEQ39MGrw,Francisco and Son Pool Service,5.0,1,Pool cleaning service,"41 Hamilton Dr suite E, Novato, CA 94949, United States","3FC6+7M Novato, California, USA",,+1 415-948-0954,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPFroCgH0rGdw16xuWSA-5ExwDKMc9zc-xvh_N3=w408-h271-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–7 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:27.851Z,,,
https://www.google.com/maps/place/BerryClean/data=!4m7!3m6!1s0x808f7fca77726f19:0x66baf0d87dca76ba!8m2!3d37.7597958!4d-122.3977782!16s%2Fg%2F11bwh5rf0k!19sChIJGW9yd8p_j4ARunbKfdjwumY,BerryClean,4.8,338,House cleaning service,"1627 20th St, San Francisco, CA 94107, United States","QJ52+WV Potrero Hill, San Francisco, CA, USA",https://www.berryclean.com/book,+1 415-633-6225,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNlsgeVlHx4lpw2wMRJS7RXCjtDZt5w9NnlOtao=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:33.517Z,,,
https://www.google.com/maps/place/Pearl+Spa+and+Sauna/data=!4m7!3m6!1s0x808580bf2844a611:0x84202db124e98971!8m2!3d37.7858248!4d-122.4290908!16s%2Fg%2F11csr1gpjm!19sChIJEaZEKL-AhYARcYnpJLEtIIQ,Pearl Spa and Sauna,4.8,561,Health spa,"1656 Post St, San Francisco, CA 94115, United States","QHPC+89 Japantown, San Francisco, CA, USA",http://www.pearlspasf.com/,+1 415-580-7142,Open ⋅ Closes 7:45 pm,https://lh3.googleusercontent.com/p/AF1QipNWeYcTOJA_HWgNZNi42fj1GQY_Po8XkhLdke5x=w408-h272-k-no,true,7 am–7:45 pm,7 am–7:45 pm,7 am–7:45 pm,7 am–7:45 pm,7 am–7:45 pm,7 am–7:45 pm,7 am–7:45 pm,"https://www.google.com/maps/search/pool+services+businesses+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-10-27T18:38:39.400Z,,,
