placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Modern+Pain+Management+-+Sugar+Land,+TX/data=!4m7!3m6!1s0x8640e79284d4cb51:0x125e39f4bb3b8501!8m2!3d29.629528!4d-95.5987671!16s%2Fg%2F11h6vhsw0f!19sChIJUcvUhJLnQIYRAYU7u_Q5XhI","Modern Pain Management - Sugar Land, TX",4.2,70,Pain management physician,"12930 Dairy Ashford Rd #501-504, Sugar Land, TX 77478, United States","JCH2+RF Sugar Land, Texas, USA",https://www.modernpainhouston.com/locations-sugar-land-tx,+1 713-543-8860,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM1PpqDEF7YI5MttRCx_WYbVsUsV6X4v_uU5SO1=w408-h248-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:31:55.635Z,,,
https://www.google.com/maps/place/Brazos+Pain+Management/data=!4m7!3m6!1s0x8640e6621ac1fd15:0x86e3908dce591eac!8m2!3d29.5828173!4d-95.6507024!16s%2Fg%2F1tj5r3l1!19sChIJFf3BGmLmQIYRrB5Zzo2Q44Y,Brazos Pain Management,4.7,85,Pain management physician,"7102 Tarrington Ave Ste. 904, Sugar Land, TX 77479, United States","H8MX+4P Sugar Land, Texas, USA",https://wilsonalmontemd.com/brazos-pain/,+1 281-240-4300,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSmTbcITS_JSy9Y4UtHbxuHCDBpvn-CehmW3Ik=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:01.291Z,,,
https://www.google.com/maps/place/Texas+Nerve+And+Spine/data=!4m7!3m6!1s0x8640e5e3a6c9214d:0x25be8bb883a13aef!8m2!3d29.6243327!4d-95.6066221!16s%2Fg%2F1v3lqbcp!19sChIJTSHJpuPlQIYR7zqhg7iLviU,Texas Nerve And Spine,4.8,409,Pain management physician,"210 Century Square Blvd Ste 200, Sugar Land, TX 77478, United States","J9FV+P9 Sugar Land, Texas, USA",https://texasnerveandspine.com/,+1 832-979-5117,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP9Efn_6Fr69z5EpOOq8XBqTLEcR6iOmzGhRaYH=w408-h271-k-no,true,8 am–6 pm,9 am–6 pm,9 am–3:30 pm,Closed,Closed,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:06.124Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dr.+George+Atallah+-+Modern+Pain+Management/data=!4m7!3m6!1s0x8640e7a3d46bf8b5:0xcfc4854f396f7086!8m2!3d29.629528!4d-95.5987671!16s%2Fg%2F11h1362vt7!19sChIJtfhr1KPnQIYRhnBvOU-FxM8,Dr. George Atallah - Modern Pain Management,4.7,14,Pain management physician,"12930 Dairy Ashford Rd #501-504, Sugar Land, TX 77478, United States","JCH2+RF Sugar Land, Texas, USA",https://www.modernpainhouston.com/george-atallah-do,+1 713-298-0120,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3GqxndQD8d-IRK2H6g732g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.65878&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:10.893Z,,,
"https://www.google.com/maps/place/Dawnna+Walton,+MD+%28Katy+Pain+%26+Spine%29/data=!4m7!3m6!1s0x8640c1940191aa79:0x6f503751acb51bec!8m2!3d29.6072565!4d-95.6202913!16s%2Fg%2F11sh2b7hbs!19sChIJeaqRAZTBQIYR7Bu1rFE3UG8","Dawnna Walton, MD (Katy Pain & Spine)",4.9,61,Pain management physician,"15591 Creekbend Dr Suite 101, Sugar Land, TX 77478, United States","J94H+WV Sugar Land, Texas, USA",https://www.txpain.org/dr-dawnna-walton.php,+1 713-714-7192,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZI78cGJvwTuqf30uWC1adg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.286804&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:16.023Z,,,
https://www.google.com/maps/place/21st+Century+Pain+Management/data=!4m7!3m6!1s0x8640e38053339295:0x8654229330d7a406!8m2!3d29.5596078!4d-95.6874615!16s%2Fg%2F11fsq1xn2v!19sChIJlZIzU4DjQIYRBqTXMJMiVIY,21st Century Pain Management,4.1,17,Pain control clinic,"6534 Greatwood Pkwy Suite A, Sugar Land, TX 77479, United States","H857+R2 Sugar Land, Texas, USA",https://21centurypm.com/,+1 832-614-9845,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOZlXZtvXXKOLMpivXTJ9P3MRbWiPMvDFpWLsevTpYajENrxDoFcmbmQMyXow-N0enUQTpNBylj5157-N9i57lZ513LAHDhvuowvx3kOeFSaxb0Zs48kuGl6q4-cKm96ivTlc=w408-h612-k-no,true,9 am–5 pm,9 am–1 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:20.916Z,,,
https://www.google.com/maps/place/Texas+Pain+Centers/data=!4m7!3m6!1s0x8640e6a37cc9a7e1:0xbf540c6bd45132cf!8m2!3d29.6056352!4d-95.6423048!16s%2Fg%2F11bt_n8xrw!19sChIJ4afJfKPmQIYRzzJR1GsMVL8,Texas Pain Centers,3.2,17,Pain management physician,"800 Bonaventure Wy Unit 119, Sugar Land, TX 77479, United States","J945+73 Sugar Land, Texas, USA",http://www.texaspaincenters.org/,+1 832-730-7246,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPVsxzT4Exq111InWw_ArTAbHghNtfAJMP6IvnI=w641-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:25.721Z,,,
"https://www.google.com/maps/place/ACE+Pain+Management+%26+Physical+Therapy+-+Dr.+Surya+Raguthu,+MD/data=!4m7!3m6!1s0x8640e6ebde73e5cb:0xa0e7babbf7a4e41a!8m2!3d29.6061278!4d-95.6209258!16s%2Fg%2F1z449vp3m!19sChIJy-Vz3uvmQIYRGuSk97u656A","ACE Pain Management & Physical Therapy - Dr. Surya Raguthu, MD",4.1,166,Pain management physician,"1235 Lake Pointe Pkwy #103, Sugar Land, TX 77478, United States","J94H+FJ Sugar Land, Texas, USA",http://www.acepain.com/,+1 832-532-0050,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomqJ36LMdDKkpOMpvqHdVNScqR_KyYvVNk9slLTjDP64SbgxxKCNShR9Rn0RXSkJ4kmAAXy4d_KWTyu86dImstkjv_uuHrh491t4Fpc3Tcp2hTIqpYvD4oWWOe1DnAmjFnQRzW6g=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:30.570Z,,,
https://www.google.com/maps/place/Texas+Pain+Care/data=!4m7!3m6!1s0x8640e570862ddf39:0xdc82e6225fa75faa!8m2!3d29.5686953!4d-95.5646403!16s%2Fg%2F11v0gs05yf!19sChIJOd8thnDlQIYRql-nXyLmgtw,Texas Pain Care,4.6,151,Pain management physician,"3550 FM 1092 Rd Suite A, Missouri City, TX 77459, United States","HC9P+F4 Missouri City, Texas, USA",http://www.txpain.com/?utm_source=GMBSocialClimb&utm_medium=TexasPainCare,+1 855-748-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOM59qahMz9ZhZlNyxGjB8DDR44dGrOeeDPoTjF=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:35.484Z,,,
"https://www.google.com/maps/place/Southwest+Orthopedic+Group,+LLP/data=!4m7!3m6!1s0x8640e6e95125a80d:0x951a20640927dcaa!8m2!3d29.6069251!4d-95.6199779!16s%2Fg%2F11c60h7_tt!19sChIJDaglUenmQIYRqtwnCWQgGpU","Southwest Orthopedic Group, LLP",4.8,653,Pain management physician,"1350 Creekway Dr, Sugar Land, TX 77478, United States","J94J+Q2 Sugar Land, Texas, USA",http://www.mysurgeon.com/,+1 281-207-4000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODsJSvTYcb5ZM96Dw9PWlU61Zy6Gd_nX_e8aAS=w408-h323-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-01-28T20:32:40.398Z,,,
