placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/ATLAS+CPAs+%26+Advisors+PLLC/@38.7222524,-9.1393366,14z/data=!4m6!3m5!1s0x87e4f17647fd3dc1:0x5db66092566ee7dc!8m2!3d42.0370936!4d-91.6590191!16s%2Fg%2F11flw239zz",ATLAS CPAs & Advisors PLLC,5.0,22,Certified public accountant,"5925 Council St NE # 130, Cedar Rapids, IA 52402, United States","28PR+R9 Cedar Rapids, Iowa, USA",https://atlasfirms.com/,+1 319-395-9884,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gH-GxNF0uhRSgU1Y2YuDaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.5236&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-10-19T15:15:04.737Z,,
"https://www.google.com/maps/place/Tyler+Smiarowski,+CFP+,CPA/data=!4m7!3m6!1s0x87e4f7367a536f4d:0xb7a69c3e5f979de5!8m2!3d41.9715468!4d-91.6572158!16s%2Fg%2F11hf43c26n!19sChIJTW9Tejb35IcR5Z2XXz6cprc","Tyler Smiarowski, CFP ,CPA",4.2,5,Certified public accountant,"1120 Depot Ln SE, Cedar Rapids, IA 52401, United States","X8CV+J4 Cedar Rapids, Iowa, USA",http://www.tylercpacr.com/,+1 319-338-7971,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NlY6Nn39IKaaBhZ6t_BkZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.505707&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:27.964Z,,
https://www.google.com/maps/place/CLA+%28CliftonLarsonAllen%29/data=!4m7!3m6!1s0x87e4f0cd8a35f9b3:0xdc1505c57aeb6e83!8m2!3d41.9799452!4d-91.6623988!16s%2Fg%2F126390dsh!19sChIJs_k1is3w5IcRg27resUFFdw,CLA (CliftonLarsonAllen),5.0,6,Accounting firm,"600 3rd Ave SE STE 300, Cedar Rapids, IA 52401, United States","X8HQ+X2 Cedar Rapids, Iowa, USA",https://www.claconnect.com/locations/iowa/offices/cla-cedar-rapids,+1 319-363-2697,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BsMCUFfqwbSHD1EDbg_r7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.72874&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:33.655Z,,
https://www.google.com/maps/place/Amsler+Tax+%26+Bookkeeping/data=!4m7!3m6!1s0x87e4f0bbb6e1283f:0x29d9aa3b7425335c!8m2!3d41.9997493!4d-91.6629263!16s%2Fg%2F11c58p1spq!19sChIJPyjhtrvw5IcRXDMldDuq2Sk,Amsler Tax & Bookkeeping,5.0,7,Tax preparation service,"1101 Center Point Rd NE, Cedar Rapids, IA 52402, United States","X8XP+VR Cedar Rapids, Iowa, USA",http://amslertax.com/contact-us.html,+1 319-366-6108,Closed ⋅ Opens 10:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OsazaamqMN0YxCpTa4Jgfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.74779&pitch=0&thumbfov=100,true,Closed,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,10:30 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:38.967Z,,
https://www.google.com/maps/place/RSM+US+LLP/data=!4m7!3m6!1s0x87e4f75006d5f615:0x1a8f54e66f1a980f!8m2!3d41.9768458!4d-91.6688576!16s%2Fg%2F1tdn96r8!19sChIJFfbVBlD35IcRD5gab-ZUjxo,RSM US LLP,5.0,1,Accountant,"201 1st St SE STE 800, Cedar Rapids, IA 52401, United States","X8GJ+PF Cedar Rapids, Iowa, USA",https://www.rsmus.com/,+1 319-298-5333,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uz1URpfNoIdhFymvbYl76A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.42068&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:44.236Z,,
"https://www.google.com/maps/place/D.+Jablonski,+PC/data=!4m7!3m6!1s0x87e4f79e5122cee1:0xf87fdf1b2cd7cea9!8m2!3d41.9715312!4d-91.6571354!16s%2Fg%2F11wh4dvv39!19sChIJ4c4iUZ735IcRqc7XLBvff_g","D. Jablonski, PC",5.0,3,Certified public accountant,"1120 Depot Ln SE #100, Cedar Rapids, IA 52401, United States","X8CV+J4 Cedar Rapids, Iowa, USA",http://www.jablonskicpa.com/,+1 319-214-2292,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN17ndiO-akvksaxxRqZEtnBPaxC2qWiG7zhS0P=w408-h408-k-no,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:49.676Z,,
"https://www.google.com/maps/place/Hogan+-+Hansen,+CPAs+and+Consultants/data=!4m7!3m6!1s0x87e4f12059425c73:0xc499c2d40965071e!8m2!3d42.0050375!4d-91.635311!16s%2Fg%2F1tsr3rsz!19sChIJc1xCWSDx5IcRHgdlCdTCmcQ","Hogan - Hansen, CPAs and Consultants",2.8,11,Certified public accountant,"2750 1st Ave NE # 150, Cedar Rapids, IA 52402, United States","2947+2V Cedar Rapids, Iowa, USA",http://hoganhansen.com/,+1 319-366-8267,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fj270T8w5Je6TYL0ucvScw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.099106&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:15:55.061Z,,
"https://www.google.com/maps/place/Honkamp,+P.C./data=!4m7!3m6!1s0x87e4f75094ebaee1:0x7a818af90f956fc8!8m2!3d41.97496!4d-91.6644732!16s%2Fg%2F1tgxjm3g!19sChIJ4a7rlFD35IcRyG-VD_mKgXo","Honkamp, P.C.",4.2,5,Certified public accountant,"550 2nd St SE UNIT 401, Cedar Rapids, IA 52401, United States","X8FP+X6 Cedar Rapids, Iowa, USA",http://www.honkamp.com/,+1 319-364-0101,"Closed ⋅ Opens 8 am Mon

Updated by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1uCgfEUWZXHMsr8v3cOEew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.76383&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:16:00.115Z,,
"https://www.google.com/maps/place/Selk+Dawson+Tax+Services,+LLC/data=!4m7!3m6!1s0x87e4f910b4253c4b:0x7381b25a0fb49cef!8m2!3d41.9705322!4d-91.6823954!16s%2Fg%2F11lg2t2p7k!19sChIJSzwltBD55IcR75y0D1qygXM","Selk Dawson Tax Services, LLC",5.0,2,Tax preparation service,"975 5th Ave SW, Cedar Rapids, IA 52404, United States","X8C9+62 Cedar Rapids, Iowa, USA",https://www.selkdawsontax.com/,+1 319-363-2387,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMeN8NpGx4kg3AhM0J8DhO_g2eASRSnWKEEjci6=w408-h272-k-no,true,Closed,9 am–3 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:16:05.172Z,,
"https://www.google.com/maps/place/Selk+Dawson+Financial+Services,+LLC/data=!4m7!3m6!1s0x87e4f9e6eb39299b:0xfccb2d9cff6bef5d!8m2!3d41.970534!4d-91.6823664!16s%2Fg%2F1tdh8_k0!19sChIJmyk56-b55IcRXe9r_5wty_w","Selk Dawson Financial Services, LLC",4.8,23,Financial planner,"975 5th Ave SW, Cedar Rapids, IA 52404, United States","X8C9+63 Cedar Rapids, Iowa, USA",https://www.selkdawsonfinancial.com/,+1 319-286-9026,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPDRzA5PsH4VP0wpo5rHeiPZE9su6lAwbeNNhYu=w408-h288-k-no,true,Closed,9 am–3 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:16:10.677Z,,
https://www.google.com/maps/place/Drury+Accounting/data=!4m7!3m6!1s0x87e4f76bd99f56a3:0xb18a03c8e4fa6bde!8m2!3d41.9639689!4d-91.6609403!16s%2Fg%2F1txc7l9s!19sChIJo1af2Wv35IcR3mv65MgDirE,Drury Accounting,5.0,7,Consultant,"1619 C St SW, Cedar Rapids, IA 52404, United States","X87Q+HJ Cedar Rapids, Iowa, USA",http://www.druryaccounting.com/,+1 319-365-8604,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OCx96mZ5phkuAS5xtsoHzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.186348&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-10-19T15:16:16.282Z,,
