placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/WholeHealth+Chicago/data=!4m7!3m6!1s0x880fd3048b984aa1:0x7fbf0f904751d7c1!8m2!3d41.9231113!4d-87.6662311!16s%2Fg%2F1tj58c8z!19sChIJoUqYiwTTD4gRwddRR5APv38,WholeHealth Chicago,4.4,295,Alternative medicine practitioner,"2265 N Clybourn Ave, Chicago, IL 60614, United States","W8FM+6G Chicago, Illinois, USA",https://wholehealthchicago.com/,+1 844-279-2244,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOG4Q1Vg2Uzr91q3qVMfQxy-qN68eWQ5yk-lXgc=w408-h594-k-no,true,9 am–5 pm,8:30 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:27.060Z,,,,
https://www.google.com/maps/place/Comprehensive+Center+for+Women%27s+Medicine/data=!4m7!3m6!1s0x880fd35272c13db7:0x9f52f1434975cb9!8m2!3d41.9001147!4d-87.6250997!16s%2Fg%2F1tkc2q2q!19sChIJtz3BclLTD4gRuVyXNBQv9Qk,Comprehensive Center for Women's Medicine,4.8,162,Internist,"100 E Walton St 6th Floor, Chicago, IL 60611, United States","W92F+2X Chicago, Illinois, USA",http://www.ccwm.com/,+1 773-694-5551,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP5Op4V1zJ2tpv6LoF5wWU0h20IgqAvyjkGwtV7=w426-h240-k-no,true,8 am–4 pm,9 am–4 pm,8 am–4 pm,8 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:32.506Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Kelly+A.+Simms,+ND,+CNS/data=!4m7!3m6!1s0x880fd31f80dd2771:0x70ce98af31a38b76!8m2!3d41.9287174!4d-87.6631875!16s%2Fg%2F11b6v7_s30!19sChIJcSfdgB_TD4gRdoujMa-YznA","Kelly A. Simms, ND, CNS",4.9,48,Naturopathic practitioner,"2559 N Southport Ave, Chicago, IL 60614, United States","W8HP+FP Chicago, Illinois, USA",http://www.kellysimmsnd.com/?utm_campaign=gbp,+1 773-492-8010,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOuQsOXOT7fTYUKdAUi76o5ZHq3S8iO-CXZ6-Mb=w408-h611-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:37.097Z,,,,
https://www.google.com/maps/place/Northwestern+Medicine+Osher+Center+for+Integrative+Health/data=!4m7!3m6!1s0x880fd354ace83eab:0x56d3aa4ba9ff01d0!8m2!3d41.8954505!4d-87.623207!16s%2Fg%2F11bx89k27n!19sChIJqz7orFTTD4gR0AH_qUuq01Y,Northwestern Medicine Osher Center for Integrative Health,2.9,26,Holistic medicine practitioner,"150 E Huron St Suite 1100, Chicago, IL 60611, United States","V9WG+5P Chicago, Illinois, USA",https://www.nm.org/locations/osher-center-for-integrative-health?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODIyOTkwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 312-926-3627,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOYbfR2jN5VPBUS8Xmxz1zUbtLY0GgZc5rKPNZf=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:41.919Z,,,,
https://www.google.com/maps/place/Lakeshore+Integrative+HealthCare/data=!4m7!3m6!1s0x880fd301ec67e69f:0x444f9c2c5a3bd338!8m2!3d41.9315174!4d-87.6570267!16s%2Fg%2F1hhxrw3qy!19sChIJn-Zn7AHTD4gRONM7WiycT0Q,Lakeshore Integrative HealthCare,4.7,15,Medical clinic,"2731 N Lincoln Ave, Chicago, IL 60614, United States","W8JV+J5 Chicago, Illinois, USA",http://www.lakeshorewellness.com/,+1 312-698-9855,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOhwk7aUY3VJ5lLnNdXrU6u2fDOe7EZvzatggPE=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:47.082Z,,,,
https://www.google.com/maps/place/Raby+Institute+for+Integrative+Medicine/data=!4m7!3m6!1s0x880e2cab222d6607:0xb00831a19459dee4!8m2!3d41.8910903!4d-87.6244354!16s%2Fg%2F1ptybn6z1!19sChIJB2YtIqssDogR5N5ZlKExCLA,Raby Institute for Integrative Medicine,4.2,214,Medical Center,"500 N Michigan Ave #2100, Chicago, IL 60611, United States","V9RG+C6 Chicago, Illinois, USA",https://www.rabyintegrativemedicine.com/,+1 312-276-1212,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNpgGRyMC_DMDV0G7uwi7OM00WWxly_sZrg_pEF=w408-h273-k-no,true,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:51.560Z,,,,
https://www.google.com/maps/place/Haven+Holistic+Health/data=!4m7!3m6!1s0x880e2d1ce04edb89:0xa84b523d2a9e3653!8m2!3d41.8862822!4d-87.6489369!16s%2Fg%2F11h09hh59x!19sChIJidtO4BwtDogRUzaeKj1SS6g,Haven Holistic Health,5.0,222,Holistic medicine practitioner,"220 N Green St, Chicago, IL 60607, United States","V9P2+GC Chicago, Illinois, USA",https://www.havenholistichealth.com/?utm_source=gmb&utm_medium=organic,+1 312-780-0825,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOLl3J1A2vSiYKy2AKKKA-cB_8QnqhTt8a_eWUg=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:16:55.964Z,,,,
https://www.google.com/maps/place/Dr.+Robin+Sallee/data=!4m7!3m6!1s0x880e2cbafe0a371d:0x4a7e7a5359e967d6!8m2!3d41.8828957!4d-87.6306537!16s%2Fg%2F11f9vszjxq!19sChIJHTcK_rosDogR1mfpWVN6fko,Dr. Robin Sallee,5.0,21,Alternative medicine practitioner,"77 W Washington St UNIT 1614, Chicago, IL 60602, United States","V9M9+5P Chicago, Illinois, USA",http://www.aurorafunctionalhealth.com/,+1 630-214-1810,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM4PvGVx_6eYjEQ12niMeIDOO0y41MKovNlKlfR=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5:30 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:17:00.455Z,,,,
https://www.google.com/maps/place/Well+Empowered/data=!4m7!3m6!1s0x880e2d11691ffa0d:0x3a0212ec0e34e59f!8m2!3d41.8890935!4d-87.6728473!16s%2Fg%2F11k1g9bj2_!19sChIJDfofaREtDogRn-U0DuwSAjo,Well Empowered,5.0,22,Health consultant,"1821 W Hubbard St Unit 209, Chicago, IL 60622, United States","V8QG+JV Chicago, Illinois, USA",https://www.wellempowered.com/,+1 312-967-8000,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNjgpsDzjx4R6Z1f6q5jnmveRfoQX8u3NIadIir=w408-h272-k-no,true,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–1 pm,6 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:17:04.841Z,,,,
"https://www.google.com/maps/place/Melinda+R.+Ring,+MD/data=!4m7!3m6!1s0x880fd3102089ef23:0x37c53c4b1768ca30!8m2!3d41.895189!4d-87.623179!16s%2Fg%2F1pp2wxr1y!19sChIJI--JIBDTD4gRMMpoF0s8xTc","Melinda R. Ring, MD",4.7,21,Holistic medicine practitioner,"150 E Huron St UNIT 1100, Chicago, IL 60611, United States","V9WG+3P Chicago, Illinois, USA",https://www.nm.org/doctors/1245348333/Melinda-R-Ring-MD?utm_source=yext&utm_medium=gmb+physician&utm_campaign=online+listings&y_source=1_ODMzMDUyOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 312-926-3627,,https://lh3.googleusercontent.com/p/AF1QipOjde-mHI5WCy4X3sA6-0KV_QGmXo6mOvLqmKuM=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2026-02-23T16:17:07.596Z,,,,
