placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Ryan+Electrical+Solutions/data=!4m7!3m6!1s0x88753825c85058bd:0xb774e3ac657759af!8m2!3d39.8224364!4d-89.7323755!16s%2Fg%2F1th82pyp!19sChIJvVhQyCU4dYgRr1l3ZazjdLc,Ryan Electrical Solutions,4.7,56,Electrician,"4151 W Jefferson St, Springfield, IL 62707, United States","R7C9+X2 Springfield, Illinois, USA",http://www.ryanelectricalsolutions.com/,+1 217-698-4877,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPjrMaH1cy6Jp2FrLHd7CVtq5BHUnFDvuy2VcpQ=w426-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:46:55.028Z,,,,
https://www.google.com/maps/place/Ballinger+Electric/data=!4m7!3m6!1s0x887539345a0c8fdf:0x952914dfbd480376!8m2!3d39.812904!4d-89.6899702!16s%2Fg%2F11y1y96_k_!19sChIJ348MWjQ5dYgRdgNIvd8UKZU,Ballinger Electric,4.7,104,Electrician,"25 Dawn Dr, Springfield, IL 62702, United States","R876+52 Springfield, Illinois, USA",,+1 217-801-4879,Closes soon · 5 pm · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeC8Blm-N46jqHBYs41k9lZsdAR21YiN4ONo2rNYKL6FzAfQAKmG-vdkMk8jdKLFfy6pjcf90V5KZAcWlecdlq3jBIwwJBClVZ9x9u9Q5eGIsf3X153ljVRB0EVxJRxdlQuFlD=w408-h544-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:46:59.539Z,,,,
https://www.google.com/maps/place/Ruby+Electric+Inc./data=!4m7!3m6!1s0x887547c817ccbe03:0xb8fca824653ac288!8m2!3d39.7962053!4d-89.7313821!16s%2Fg%2F1vfn7dkl!19sChIJA77MF8hHdYgRiMI6ZSSo_Lg,Ruby Electric Inc.,4.3,60,Electrical installation service,"341 Meadowbrook Rd, Springfield, IL 62711, United States","Q7W9+FC Springfield, Illinois, USA",https://rubyelectric.com/,+1 217-787-4949,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipORpuYjhlipqBnV3Y3mjEvqr3GBWlYcekUcVL7-=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:04.355Z,,,,
https://www.google.com/maps/place/King%27s+Power+Solutions+LLC/data=!4m7!3m6!1s0x88753f7450b46cd9:0x481dbad41413539e!8m2!3d39.7337401!4d-89.63622!16s%2Fg%2F11v15z9t6s!19sChIJ2Wy0UHQ_dYgRnlMTFNS6HUg,King's Power Solutions LLC,4.6,9,Industrial equipment supplier,"4200 Rodger St, Springfield, IL 62703, United States","P9M7+FG Springfield, Illinois, USA",http://kingspowersolutionsllc.com/,+1 217-836-8831,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFfoKplzjqRXjduTWkpYJfxLuP0895D-2UY6Fb=w426-h240-k-no,true,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:08.768Z,,,,
https://www.google.com/maps/place/MB+Heating+%26+Cooling/data=!4m7!3m6!1s0x8875396ef5023175:0x3938023a44e24562!8m2!3d39.808509!4d-89.679801!16s%2Fg%2F11f7pslmz4!19sChIJdTEC9W45dYgRYkXiRDoCODk,MB Heating & Cooling,4.7,979,HVAC contractor,"1555 W Jefferson St, Springfield, IL 62702, United States","R85C+C3 Springfield, Illinois, USA",https://mb-heating.com/,+1 217-544-4328,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWhD2lf5u3tiaXOcSbfJvmGreUhmrPQr_1WWz2=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:13.187Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Black+Tie+Home+Services/data=!4m7!3m6!1s0x887539bd2e42d585:0xcfff4b10d96b7a11!8m2!3d39.8086044!4d-89.6416867!16s%2Fg%2F11yh3tjpkq!19sChIJhdVCLr05dYgREXpr2RBL_88,Black Tie Home Services,5.0,32,Furnace repair service,"1001 E Miller St, Springfield, IL 62702, United States","R955+C8 Springfield, Illinois, USA",https://blacktie-hs.com/?utm_source=google+business+listing&utm_medium=organic&utm_campaign=click+to+website,+1 217-517-2487,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMjgxCyKtEEMAq4HOfK-jhGHNewV3MmllKdT6x6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:17.596Z,,,,
https://www.google.com/maps/place/Tony%27s+Electric+Service+Inc/data=!4m7!3m6!1s0x887530b2b18fda6d:0x74609ade4c4c5ff3!8m2!3d39.8267402!4d-89.63694!16s%2Fg%2F1td140b4!19sChIJbdqPsbIwdYgR819MTN6aYHQ,Tony's Electric Service Inc,3.4,7,Electrician,"1304 E Griffiths Ave, Springfield, IL 62702, United States","R9G7+M6 Springfield, Illinois, USA",,+1 217-522-5349,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UEpflqbEYndQMkNvVQ96fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.03921&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:19.893Z,,,,
https://www.google.com/maps/place/Lindsey+Electric+Inc./data=!4m7!3m6!1s0x887530c3267344e1:0x1ca460328b7b211f!8m2!3d39.8484925!4d-89.6087946!16s%2Fg%2F11f018yyng!19sChIJ4URzJsMwdYgRHyF7izJgpBw,Lindsey Electric Inc.,5.0,3,Electrician,"3260 Terminal Ave, Springfield, IL 62707, United States","R9XR+9F Springfield, Illinois, USA",http://www.lindsey-electric.com/,+1 217-544-6789,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GJwrkDwKojUzckqKLy1Z8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.62711&pitch=0&thumbfov=100,false,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:24.269Z,,,,
https://www.google.com/maps/place/F+J+Murphy+%26+Son+Inc./data=!4m7!3m6!1s0x8875375c83abbe8d:0x57770e94145cac42!8m2!3d39.8246767!4d-89.6387781!16s%2Fg%2F1vfwdm67!19sChIJjb6rg1w3dYgRQqxcFJQOd1c,F J Murphy & Son Inc.,4.7,56,Plumber,"1800 Factory St, Springfield, IL 62702, United States","R9F6+VF Springfield, Illinois, USA",http://www.fjmurphy.com/,+1 217-528-4081,,https://lh3.googleusercontent.com/p/AF1QipOJ_sD6ZlDZEYCVSWSOx3CaIR1WAN8GawvCu8da=w408-h306-k-no,true,Open 24 hours,Open 24 hours,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:28.974Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/First+Electric+Motor+Shop/data=!4m7!3m6!1s0x8875382fef60b06d:0x83609308c3b6d24a!8m2!3d39.8066249!4d-89.6720263!16s%2Fg%2F1tpn39sx!19sChIJbbBg7y84dYgRStK2wwiTYIM,First Electric Motor Shop,4.9,41,Electric motor repair shop,"1130 W Reynolds St, Springfield, IL 62702, United States","R84H+J5 Springfield, Illinois, USA",http://1stelectricmotor.com/,+1 217-698-0672,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pQqhDNzebIlf6r2sOUBvHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.8365&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2026-01-10T22:47:33.396Z,,,,
