placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/New+Mexico+Pain+Management/data=!4m7!3m6!1s0x8718508d72ef1499:0x4af9d6e98ec9cc0a!8m2!3d35.6576818!4d-105.9500009!16s%2Fg%2F1w3w3hbb!19sChIJmRTvco1QGIcRCszJjunW-Uo,New Mexico Pain Management,4.1,13,Pain control clinic,"460 St Michaels Dr Building 200, Santa Fe, NM 87505, United States","M25X+3X Santa Fe, New Mexico, USA",https://nmpm.com/,+1 800-702-6676,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZEaR9S2fZLh4dJkgqrCiT5hAn0oyVY_y4_t81OpvtUiDV-hy-C-diFwJOBaiz4usc8oDoRd7LAn5q5AnBFEYhVNpUEsCgIAf1K_4Ov7Q5arfIblDKoiJHgaEfBPbdvkI_6zvS2g=w408-h292-k-no,false,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:21:51.616Z,,,,,,,,,,
https://www.google.com/maps/place/New+Mexico+Pain+Center/data=!4m7!3m6!1s0x871851924f7b1541:0xe2b63ebf92d5ffba!8m2!3d35.6564794!4d-105.9414223!16s%2Fg%2F11rnf9vl1t!19sChIJQRV7T5JRGIcRuv_Vkr8-tuI,New Mexico Pain Center,3.9,26,Medical group,"421 St Michaels Dr, Santa Fe, NM 87505, United States","M345+HC Santa Fe, New Mexico, USA",,,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mIh_PHbQOtVBw4EB2zGIMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.88326&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:21:57.081Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/SW+Center+for+Pain+Management/data=!4m7!3m6!1s0x8718506375a3a9c1:0x706568a02a1cd0ca!8m2!3d35.6692559!4d-105.9545424!16s%2Fg%2F1hc243p7t!19sChIJwamjdWNQGIcRytAcKqBoZXA,SW Center for Pain Management,4.5,2,Pain control clinic,"1223 S St Francis Dr, Santa Fe, NM 87505, United States","M29W+P5 Santa Fe, New Mexico, USA",http://www.swpainnm.com/,+1 505-242-4800,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vzQ9o0VNHoYyBC_tiXpKhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.50283&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:02.385Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,Closed,9 am–7 pm,9 am–7 pm,,,
https://www.google.com/maps/place/Naprapathic+Medicine+of+New+Mexico/data=!4m7!3m6!1s0x87185a4e95a261f9:0xab176f46b6031d42!8m2!3d35.6571376!4d-105.9486404!16s%2Fg%2F1tcx_8xn!19sChIJ-WGilU5aGIcRQh0DtkZvF6s,Naprapathic Medicine of New Mexico,4.7,15,Pain management physician,"2006 Botulph Rd A, Santa Fe, NM 87505, United States","M342+VG Santa Fe, New Mexico, USA",http://nmnm.org/,+1 505-666-5328,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPivQbe-f-AQjxa5FsfsTvmCZFsWgh3iJ1HBzuP=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:07.197Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Spine+%26+Pain+Institute+Santa+Fe/data=!4m7!3m6!1s0x8718508de20aefa3:0xb76e4aa49a10e57!8m2!3d35.6567182!4d-105.952381!16s%2Fg%2F11c5859bfk!19sChIJo-8K4o1QGIcRVw6hSarkdgs,Spine & Pain Institute Santa Fe,3.0,4,Pain control clinic,"2019 Galisteo St Building J1, Santa Fe, NM 87505, United States","M24X+M2 Santa Fe, New Mexico, USA",,+1 505-983-5200,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GITqBR5Q_HYgGJJGB85vBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.419&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:11.996Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Spine+Sports+%26+Pain+Medicine/data=!4m7!3m6!1s0x871850f20e23087d:0x7f638425537b162f!8m2!3d35.6579269!4d-105.9406855!16s%2Fg%2F1tl9n0kx!19sChIJfQgjDvJQGIcRLxZ7UyWEY38,Spine Sports & Pain Medicine,5.0,1,Doctor,"11 Cll Medico, Santa Fe, NM 87505, United States","M355+5P Santa Fe, New Mexico, USA",,+1 505-795-7370,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W21R44fBo6vBZxC8RgK1dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.080814&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:14.682Z,,,,,,,,,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Pain+%26+Spine+Specialists+Procedure+Center/data=!4m7!3m6!1s0x871850a50c3978bb:0xaa3b81ec6249a9b5!8m2!3d35.633468!4d-105.9632492!16s%2Fg%2F1tkq_qm5!19sChIJu3g5DKVQGIcRtalJYuyBO6o,CHRISTUS St. Vincent Pain & Spine Specialists Procedure Center,3.7,3,Pain management physician,"2990 Rodeo Park Dr E 1st Floor, Santa Fe, NM 87505, United States","J2MP+9P Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-pain-and-spine-specialists-procedure-center?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-4400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=02pRx-c0Q8IuBfN6HgNErQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.52182&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:19.477Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Pain+%26+Spine+Specialists/data=!4m7!3m6!1s0x8718508b6210230d:0x882ae4e60de23615!8m2!3d35.6335141!4d-105.9632973!16s%2Fg%2F1ttphbqz!19sChIJDSMQYotQGIcRFTbiDebkKog,CHRISTUS St. Vincent Pain & Spine Specialists,2.2,38,Pain control clinic,"2990 Rodeo Park Dr E 2nd Floor, Santa Fe, NM 87505, United States","J2MP+CM Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-pain-spine?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-982-7246,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=02pRx-c0Q8IuBfN6HgNErQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.90384&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:24.671Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/JOHN+V+WATKINS/data=!4m7!3m6!1s0x871850edef655555:0x4d3fb050bd26cefc!8m2!3d35.6564932!4d-105.941393!16s%2Fg%2F11ss7x1y0r!19sChIJVVVl7-1QGIcR_M4mvVCwP00,JOHN V WATKINS,5.0,2,Pain management physician,"421 St Michaels Dr, Santa Fe, NM 87505, United States","M345+HC Santa Fe, New Mexico, USA",,+1 505-264-9961,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mIh_PHbQOtVBw4EB2zGIMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.955048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:27.535Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Celeste+Skardis/data=!4m7!3m6!1s0x8718508da2fc053b:0x3beb105e24f0e5cd!8m2!3d35.6576608!4d-105.950377!16s%2Fg%2F11ty7vcsyh!19sChIJOwX8oo1QGIcRzeXwJF4Q6zs,Dr. Celeste Skardis,5.0,1,General practitioner,"460 St Michaels Dr Building 200, Santa Fe, NM 87505, United States","M25X+3R Santa Fe, New Mexico, USA",,+1 505-988-5551,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P9JgT67MpjmSgWHjWfDWzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.7145&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-28T20:22:30.066Z,,,,,,,,,,
