placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Lower+Keys+Tree+Services+LLC/data=!4m7!3m6!1s0x6571310d8a9bf4db:0x6f9de0fa6675cc7e!8m2!3d25.1008424!4d-81.6463925!16s%2Fg%2F11vdsz7v6m!19sChIJ2_Sbig0xcWURfsx1ZvrgnW8,Lower Keys Tree Services LLC,5.0,49,Tree service,,,,+1 786-831-6665,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGn3UoQfPKxRWxwLAxhTgsRtuZpHTZKSbGt6gVjtg_ooTtXOXWfkLT0e9v-uCdepIkWHuMPGuG_n7z-q9dZLLaIEAV6K3tsBktEiBN6Saw26PMmhgz94TDr33I-b6fEzkYk9WQToUmIMvhL=w408-h554-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:03:59.731Z,,,
https://www.google.com/maps/place/Cheap+Lawn+Care+Fl+Keys/data=!4m7!3m6!1s0x88d1b19dbc2bb843:0xb436aa6146b03829!8m2!3d24.5662851!4d-81.7333874!16s%2Fg%2F11cs5k6gbh!19sChIJQ7grvJ2x0YgRKTiwRmGqNrQ,Cheap Lawn Care Fl Keys,4.7,52,Lawn care service,"6810 Front St, Key West, FL 33040, United States","H788+GJ Key West, Florida, USA",https://www.facebook.com/cheaplawncarefloridaskeys/,+1 305-304-6076,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCdIcZlXJ3UsPXCdLF7VBLHMk2Vo0DQOX3DvX9SUg9vuQR5JvDLaSuysz6tMiLMuew4qDupmHAvkc0XJZ702MDs1lKmhCpq0zca3SkpqlSrs_1xyaNJ9MKvn7jXF4XF9zED-3bnA=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:05.735Z,,,
https://www.google.com/maps/place/Shorty%27s+Tree+%26+Lawn+Care+LLC/data=!4m7!3m6!1s0x88d1b161b0d23429:0xa9142b3105bdbe7f!8m2!3d24.5691935!4d-81.773868!16s%2Fg%2F11nmdnm58j!19sChIJKTTSsGGx0YgRf769BTErFKk,Shorty's Tree & Lawn Care LLC,4.9,43,Tree service,,,https://shortystreeandlawncare.com/,+1 305-647-9261,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTgmvbRWZLCgGjAhbYuy9hO6DUeEXKrp7WIc-I2vdt6ds_Ml-a9WUwAPt6y724liBbwUooLbsqyTeM7wwLIVvn5SzRUwYFEvk3hlv6cT6BPGn1IoKG6rKNooccaJnh5VibZ64iYo0UYbw=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:11.442Z,,,
https://www.google.com/maps/place/Tree+Priorities/data=!4m7!3m6!1s0x88d1b6c63b9c0001:0x905d933e7b514403!8m2!3d24.5576558!4d-81.7905247!16s%2Fg%2F11f63xq59h!19sChIJAQCcO8a20YgRA0RRez6TXZA,Tree Priorities,,,Consultant,"1310 Olivia St, Key West, FL 33040, United States","H655+3Q Key West, Florida, USA",https://treepriorities.com/contact-us/,+1 305-295-7800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zXCLZoVtpX5tz5Bg-g8Ofg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.319&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:14.739Z,,,
https://www.google.com/maps/place/Golden+Bough+Tree+Service/data=!4m7!3m6!1s0x88d1b6cdb26d04d9:0xa18ab0e420ab3ecc!8m2!3d24.5691935!4d-81.773868!16s%2Fg%2F1tkl4309!19sChIJ2QRtss220YgRzD6rIOSwiqE,Golden Bough Tree Service,4.7,11,Tree service,,,,+1 305-296-8101,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4vm6ZTlt8bxQovZiCaOdA33mFtPEHA43ZBTgwPWyQssPt29SmHDmGq3rGpGSK2UzOKENGOOk8nzi0Q9aTRAsE5hc3NdvFTiUrwOvxNn8VxrQLAX0WEt3XoNrK1DdcYngHIlKG=w408-h565-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8–11:30 am,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:20.065Z,,,
https://www.google.com/maps/place/Key+West+Tropical+Forest+%26+Botanical+Garden/data=!4m7!3m6!1s0x88d1b164ff886491:0xb7a8c059ea67b8ba!8m2!3d24.573164!4d-81.7486412!16zL20vMDVxejRy!19sChIJkWSI_2Sx0YgRurhn6lnAqLc,Key West Tropical Forest & Botanical Garden,4.2,328,Botanical garden,"5210 College Rd, Key West, FL 33040, United States","H7F2+7G Key West, Florida, USA",https://keywest.garden/,+1 305-296-1504,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV-_StrNGUxHwcFwxDR3Cs7lGWL1bAehYkNHxtTV2fewqB7iiIoFEtS_YXv3i_nKzfKjNKW7YfgiBfAI1WklhBcLXWmboWhySdAfWoI709WGVNsMnDVB9t6UTsDOe3xvlgVtao=w426-h240-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:26.175Z,"Botanical garden, home to diverse flora & fauna, amid a tropical forest & freshwater pond.",LGBTQ+ friendly,
https://www.google.com/maps/place/Land+Creations+Landscaping/data=!4m7!3m6!1s0x88d1ab83254d82e5:0x4f676aa7ee9ff071!8m2!3d24.5734716!4d-81.7367796!16s%2Fg%2F11cjj32h2d!19sChIJ5YJNJYOr0YgRcfCf7qdqZ08,Land Creations Landscaping,5.0,13,Landscaper,"5650 Laurel Ave Unit 9A, Key West, FL 33040, United States","H7F7+97 Key West, Florida, USA",http://landcreationskw.com/,+1 305-239-3035,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIuZVxlwpM93mk7CdQDF--Uq5vR1KH-ZkFET2HRVKILogfrXzBwEbMgph3DNyVHXKxluEKyzCoa8n1uqZXMHzbPItCXjruHnIdv3TG16U3fNpJyB7uNP3dAHIbYUT8id4BzzHvCskNg1U7=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:31.892Z,,,
"https://www.google.com/maps/place/Green+World+of+Key+West+-+Landscape+Designer,+Landscaping+Maintenance+Contractor,+Lawn+Care+and+Lawn+Mowing/data=!4m7!3m6!1s0x88d1b1332eceaaab:0x78bfb508bad04c99!8m2!3d24.5525193!4d-81.7782599!16s%2Fg%2F11g03l2svn!19sChIJq6rOLjOx0YgRmUzQugi1v3g","Green World of Key West - Landscape Designer, Landscaping Maintenance Contractor, Lawn Care and Lawn Mowing",5.0,4,Landscaper,"1716 Bertha St Apt 2, Key West, FL 33040, United States","H63C+2M Key West, Florida, USA",http://greenworldofkeywest.com/,+1 305-998-9510,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmDZic7dGL9Rd8V9uDy3pmJXLQXgaCa-wB10TGNV53BHG0UWOmUzu9cyh0PJCJNCjfYeVgMvWN8I0PCcOSlgmYv9JC_Aks-p1GUrrRa_2EYbsaTO6a0fy8kKKt6JGBLNnz5jg=w408-h307-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:36.986Z,,,
https://www.google.com/maps/place/Keywest+Tree+Care/data=!4m7!3m6!1s0x88d1ada4c3e09429:0x2f606ce16b62e608!8m2!3d24.586117!4d-81.670526!16s%2Fg%2F11w4d2mf2d!19sChIJKZTgw6St0YgRCOZia-FsYC8,Keywest Tree Care,5.0,5,Tree service,"515 Palm Dr, Key West, FL 33040, United States","H8PH+CQ Key West, Florida, USA",,+1 954-539-9378,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvYBUSLMTKvfs4YCsKy0ebqLYqjCslWvnogaVbhKur_qt4uPRH9AuOZRuVsU0FUo2VYea8guUQYzT6zWUWRIERkuvljDabMsV10buV2x5BBpPpuicM-aXRH5sc0Z1MB9n285mn=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:41.839Z,,,
https://www.google.com/maps/place/MARC+Plant+Store/data=!4m7!3m6!1s0x88d1b6cedb95278b:0xdb65f75b94f696e8!8m2!3d24.5539976!4d-81.786981!16s%2Fg%2F12q4sqhsw!19sChIJiyeV28620YgR6Jb2lFv3Zds,MARC Plant Store,4.7,64,Plant nursery,"1401 Seminary St, Key West, FL 33040, United States","H637+H6 Key West, Florida, USA",https://marchouse.org/horticulture,+1 305-296-9556,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBq1M70TPMmkm7eq9WwXeyyegn3a9WLEggmpggqvs8TnN914RED6SwOgUD1IilVObpw0CNSH8OdhSglt35oJmPzPFpyQq5PhiEZVL_i9V8SeRPMDyE0qquw8R5vcQgh12MN_gn=w408-h270-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–1:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Key+West+FL/@24.5550593,-81.7799871,14z",2026-04-29T06:04:46.689Z,,LGBTQ+ friendly,
