placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/Sandoval+Tax+CPAs,+Inc./data=!4m7!3m6!1s0x80ea43d6bc1e5cfb:0x63f678b1c91b9747!8m2!3d35.3539856!4d-119.0507203!16s%2Fg%2F11cnp0w66g!19sChIJ-1wevNZD6oARR5cbybF49mM","Sandoval Tax CPAs, Inc.",4.9,134,Accountant,"3877 Stockdale Hwy, Bakersfield, CA 93309, United States","9W3X+HP Bakersfield, California, USA",https://sandovaltax.com/,+1 661-325-0906,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLjukPStOlFtf-B_94zD95g4BIx7wbShV5FlEO=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:14:49.110Z,,,
"https://www.google.com/maps/place/Bowen+Accounting+%26+Tax+%28Richard+Bowen,CPA%29/data=!4m7!3m6!1s0x80ea42042b7466c9:0x507026587e0529b7!8m2!3d35.3701025!4d-119.0520387!16s%2Fg%2F1v9t_6gx!19sChIJyWZ0KwRC6oARtykFflgmcFA","Bowen Accounting & Tax (Richard Bowen,CPA)",4.9,47,Tax preparation service,"4420 Easton Dr, Bakersfield, CA 93309, United States","9WCX+25 Bakersfield, California, USA",http://www.bowenaccounting.com/,+1 661-342-0087,Open ⋅ Closes 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RwHDZN4IfmopEqPfQKa1Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.18433&pitch=0&thumbfov=100,true,8 am–1 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:14:55.345Z,,,
https://www.google.com/maps/place/Marquez+%26+Marquez/data=!4m7!3m6!1s0x80ea69fba7244f4f:0x15e2f3cb224a3821!8m2!3d35.3755239!4d-119.0381159!16s%2Fg%2F1td0gtt2!19sChIJT08kp_tp6oARIThKIsvz4hU,Marquez & Marquez,4.7,15,Certified public accountant,"3120 18th St, Bakersfield, CA 93301, United States","9XG6+6Q Bakersfield, California, USA",https://marqueztax.com/,+1 661-861-1699,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5vwGF0Fx4Uhr7FzRNJgXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.19138&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:00.293Z,,,
https://www.google.com/maps/place/Andrea+R.+Hill+CPA/data=!4m7!3m6!1s0x80ea698b7898442b:0x7aa4361cc0b16a63!8m2!3d35.3641025!4d-119.0577637!16s%2Fg%2F1pycnkthx!19sChIJK0SYeItp6oARY2qxwBw2pHo,Andrea R. Hill CPA,4.7,12,Certified public accountant,"5000 California Ave STE 209, Bakersfield, CA 93309, United States","9W7R+JV Bakersfield, California, USA",http://www.arhillcpa.com/,+1 661-323-2555,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1DOaOa6KhKXZXpbEr5RoYoql0IEqOtC9hUJOI=w618-h240-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:05.342Z,,,
"https://www.google.com/maps/place/Axume+%26+Associates+CPAs,+AAC/data=!4m7!3m6!1s0x80ea4202b683e763:0xdbe17c6c306c2282!8m2!3d35.3627641!4d-119.0577207!16s%2Fg%2F1tjdm1bk!19sChIJY-eDtgJC6oARgiJsMGx84ds","Axume & Associates CPAs, AAC",5.0,3,Certified public accountant,"5001 California Ave Ste. 124, Bakersfield, CA 93309, United States","9W7R+4W Bakersfield, California, USA",http://www.axumecpas.com/,+1 661-328-1815,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOTnk2-c5FzQzHX2PK57ZKCjAMtMh3sKAYLLM8r=w408-h306-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:10.430Z,,,
https://www.google.com/maps/place/Aguirre+Accounting+%26+Tax/data=!4m7!3m6!1s0x80ea6a23baf22abb:0x3618bd189f85f447!8m2!3d35.3648993!4d-119.0191651!16s%2Fg%2F1tf60lrc!19sChIJuyryuiNq6oARR_SFnxi9GDY,Aguirre Accounting & Tax,4.2,13,Accountant,"807 Chester Ave, Bakersfield, CA 93301, United States","9X7J+X8 Bakersfield, California, USA",,+1 661-326-8299,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vbGIDnVR-5PpqNhiP0uUYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.1802&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:15.706Z,,,
https://www.google.com/maps/place/Lucy%27s+Income+Tax+and+Bookkeeping+Service/data=!4m7!3m6!1s0x80ea6a2337186839:0xb27c19bef8f56568!8m2!3d35.3622859!4d-119.0186186!16s%2Fg%2F11g6bwr44l!19sChIJOWgYNyNq6oARaGX1-L4ZfLI,Lucy's Income Tax and Bookkeeping Service,4.8,53,Tax preparation service,"522 Chester Ave, Bakersfield, CA 93301, United States","9X6J+WH Bakersfield, California, USA",,+1 661-493-0777,"Closed ⋅ Opens 9 am Mon

Updated by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2G1RPRpNJSMc6ntYvX8Wsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.89471&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:20.797Z,,,
"https://www.google.com/maps/place/Williams+Adams+%26+Company,+CPAs/data=!4m7!3m6!1s0x80ea41f6bcdb4367:0xc11354e87708d975!8m2!3d35.3592066!4d-119.0602321!16s%2Fg%2F11b7hndtpn!19sChIJZ0PbvPZB6oARddkId-hUE8E","Williams Adams & Company, CPAs",5.0,2,Certified public accountant,"5201 California Ave 2nd Floor, Bakersfield, CA 93309, United States","9W5Q+MW Bakersfield, California, USA",http://www.williamsadams.com/,+1 661-633-9122,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CsAPkNbcNX3sPx-OXIa26w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.96765&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:25.849Z,,,
https://www.google.com/maps/place/Birchfield+Cpa/data=!4m7!3m6!1s0x80ea6a29f35bffff:0xef5da8636872a969!8m2!3d35.3736022!4d-119.0072113!16s%2Fg%2F11hy9p0p88!19sChIJ__9b8ylq6oARaalyaGOoXe8,Birchfield Cpa,4.5,8,Accountant,"432 Truxtun Ave, Bakersfield, CA 93301, United States","9XFV+C4 Bakersfield, California, USA",http://birchfieldcpa.com/,+1 661-325-2339,"Closed ⋅ Opens 8 am Mon

Updated by others 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9xD2wOMfDrnoMfV57epc6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.02664&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:31.013Z,,,
https://www.google.com/maps/place/Justin+D.+Regan+Accountancy+Corp./data=!4m7!3m6!1s0x80ea698b341cd567:0x8ce95e49c1dcca08!8m2!3d35.3769566!4d-119.0228206!16s%2Fg%2F11gf8fl90p!19sChIJZ9UcNItp6oARCMrcwUle6Yw,Justin D. Regan Accountancy Corp.,5.0,12,Accounting firm,"1811 20th St, Bakersfield, CA 93301, United States","9XGG+QV Bakersfield, California, USA",https://regancpa.com/,+1 661-568-6355,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G-o1L7ikxRWltVBlgZJr8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.07475&pitch=0&thumbfov=100,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-19T15:15:36.254Z,,,
