placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Electrician+Lubbock+Pro/data=!4m7!3m6!1s0x86fe6d5340d12a7f:0xfb6947fe11c372e3!8m2!3d33.5698696!4d-101.86465!16s%2Fg%2F11rb4shdyw!19sChIJfyrRQFNt_oYR43LDEf5Hafs,Electrician Lubbock Pro,4.4,46,Electrician,"2219 27th St 135 A, Lubbock, TX 79411, United States","H49P+W4 Lubbock, Texas, USA",https://www.electricianlubbocktx.com/,+1 806-464-4220,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMUfvRH9ayKZijobQVcQKtCTViMmo3xRlftuob1=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:11:38.429Z,,,
https://www.google.com/maps/place/Lubbock+Electric+Company/data=!4m7!3m6!1s0x86fe6d210d2175e7:0x5c51ff22a55f989d!8m2!3d33.5635892!4d-101.8478608!16s%2Fg%2F1tglhs26!19sChIJ53UhDSFt_oYRnZhfpSL_UVw,Lubbock Electric Company,4.5,29,Electric motor repair shop,"1108 34th St, Lubbock, TX 79411, United States","H572+CV Lubbock, Texas, USA",https://lubbockelectric.com/?utm_source=GoogleMyBusiness&utm_medium=Listing,+1 806-744-2336,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_jL4a5VI3Kd9ErYnVqZe9733IS9A6jgv7P8U6=w408-h271-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:11:43.716Z,,,
https://www.google.com/maps/place/Commercial+Electric+Generator+Sales+%26+service/data=!4m7!3m6!1s0x86fe756a83936e3f:0x8dc127cc1f403776!8m2!3d33.4903742!4d-101.8302326!16s%2Fg%2F11j0h9vl94!19sChIJP26Tg2p1_oYRdjdAH8wnwY0,Commercial Electric Generator Sales & service,4.6,33,Electrician,"602 E County Rd 7300, Lubbock, TX 79404, United States","F5R9+4W Lubbock, Texas, USA",http://commercialelectrictx.com/,+1 806-797-6721,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOenDzxzGPbUZ8k0iALy7kAt_2QjbbdoS_xmZPL=w408-h253-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:11:49.228Z,Identifies as women-owned,,
https://www.google.com/maps/place/C+%26+H+Generator+Shop/data=!4m7!3m6!1s0x86fe6ce77de2f355:0x3bc23c4899c0304d!8m2!3d33.5613516!4d-101.8353662!16s%2Fg%2F1vlqqnln!19sChIJVfPifeds_oYRTTDAmUg8wjs,C & H Generator Shop,4.3,28,Auto electrical service,"3511 Avenue A, Lubbock, TX 79404, United States","H567+GV Lubbock, Texas, USA",http://chgeneratorshop.com/,+1 806-744-1914,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipObolvhybREv75FkfIUdNA_UANlMc0PfKhM013R=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:11:53.966Z,,,
https://www.google.com/maps/place/Action+Electric/data=!4m7!3m6!1s0x86fe733bffe5c2a5:0x4045835dba779d44!8m2!3d33.5538837!4d-101.9482237!16s%2Fg%2F11qby321j3!19sChIJpcLl_ztz_oYRRJ13ul2DRUA,Action Electric,4.9,115,Electrician,"6102 45th St A, Lubbock, TX 79407, United States","H332+HP Lubbock, Texas, USA",https://actionelectriclbk.com/,+1 806-239-7595,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOh6XN6tNYn0RACBMHU_3YqTAl2MYHJuF09piG1=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:11:58.872Z,,,
https://www.google.com/maps/place/Lee+Electric/data=!4m7!3m6!1s0x86fe0c54235206b3:0xd0adf2850c0353a7!8m2!3d33.5482657!4d-101.8916698!16s%2Fg%2F1tfm72_8!19sChIJswZSI1QM_oYRp1MDDIXyrdA,Lee Electric,4.6,79,Electrician,"3521 50th St #47, Lubbock, TX 79413, United States","G4X5+88 Lubbock, Texas, USA",,+1 806-535-3352,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P3fvtJRqS9QwMZ2aLRsU8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.31718&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:12:03.866Z,,,
https://www.google.com/maps/place/Maximum+Power/data=!4m7!3m6!1s0x86fe132c0fe6e461:0x3f2f6c56276deecc!8m2!3d33.5848361!4d-101.8413756!16s%2Fg%2F11tx271bb1!19sChIJYeTmDywT_oYRzO5tJ1ZsLz8,Maximum Power,5.0,215,Consultant,"608 Broadway St, Lubbock, TX 79401, United States","H5M5+WC Lubbock, Texas, USA",http://www.maximum-power.com/,+1 806-805-4096,"Closed · Opens 9 am Mon

Updated by others 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqBcW3AARHDoZfUfSUit4fkmw2-RSK6tskDrtQ0GFqX7KNGpaxWJSBPmGgKWOgKYtqNslx_sUGOvo6yxTvc7XISmsTWB7_X5zoav5zk2hJFKvWdktSxA2e5oM1j0Jwixg3pjVXjA=w408-h725-k-no,true,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:12:08.764Z,,,
"https://www.google.com/maps/place/Cline+Electric,+LLC/data=!4m7!3m6!1s0x810c33a34bd8a733:0xf14df34707c29ed5!8m2!3d33.5630319!4d-101.8797318!16s%2Fg%2F11sfs14b2y!19sChIJM6fYS6MzDIER1Z7CB0fzTfE","Cline Electric, LLC",5.0,62,Electrician,"3009 34th St suite b, Lubbock, TX 79410, United States","H47C+64 Lubbock, Texas, USA",http://clineelectriclubbock.com/,+1 806-370-9011,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJrxAtEk1_JvVjA0H9aKuyrui4TgYx2kpec3TatBK3SYcYUTOHuyAtDIw_4kAms2WXyPRM1qzMz2Mqujl9isSSGaXMeqoKUZEsk6edcktzmCD3J1Ha1jX0Y02b-Zao7vBN3dMqBVnuWSd4=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:12:13.730Z,,,
https://www.google.com/maps/place/Amp+Electric/data=!4m7!3m6!1s0x86fe6db51361e1ef:0x3ed06568af86477d!8m2!3d33.5030206!4d-101.8439577!16s%2Fg%2F1wc31pvk!19sChIJ7-FhE7Vt_oYRfUeGr2hl0D4,Amp Electric,4.7,267,Electrician,"10101 US-87, Lubbock, TX 79423, United States","G534+6C Lubbock, Texas, USA",,+1 806-687-7267,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7VH96RGk5ehXHa70LQ0g75MS_zJQtxxGJgKXp=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:12:18.607Z,,,
"https://www.google.com/maps/place/Master+Lee's+Generator+Services,+LLC/@33.5271193,-101.9796544,17z/data=!3m1!4b1!4m6!3m5!1s0x86fe753e5d922e75:0x23c1aa9a767a1480!8m2!3d33.5271193!4d-101.9796544!16s%2Fg%2F11t604qvbs","Master Lee's Generator Services, LLC",5.0,2,Electrician,"7415 Marsha Sharp Fwy W, Lubbock, TX 79407, United States","G2GC+R4 Lubbock, Texas, USA",http://masterleellc.generacdealers.com/,+1 806-746-7886,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-01-10T23:12:25.250Z,,,
