placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/IU+Health+Primary+Care+-+Fort+Wayne/data=!4m7!3m6!1s0x8815e5bdb1ef5033:0x2931ee321896fd73!8m2!3d41.038786!4d-85.134356!16s%2Fg%2F11t5xn4yrs!19sChIJM1Dvsb3lFYgRc_2WGDLuMSk,IU Health Primary Care - Fort Wayne,4.1,18,Medical clinic,"256 E Pettit Ave, Fort Wayne, IN 46806, United States","2VQ8+G7 Fort Wayne, Indiana, USA",https://iuhealth.org/find-locations/iu-health-primary-care-256-e-pettit-ave-fort-wayne?utm_source=Google&utm_medium=Yext&y_source=1_NDY2MTcyNTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-234-5400,"Closed · Opens 7 am Wed

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOdHsFYixBej8xtEb-4AuLR1NidPFGuZmsyAcY0=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:27.679Z,,
"https://www.google.com/maps/place/Parkview+Vein+Center/@41.0923344,-85.1066191,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e3ecc684a823:0x406dbf609af4be9b!8m2!3d41.0923344!4d-85.1066191!16s%2Fg%2F11j33l03dy",Parkview Vein Center,4.6,9,Cardiovascular and thoracic surgeon,"1818 Carew St STE 230, Fort Wayne, IN 46805, United States","3VRV+W9 Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/heart/heart-specialties/parkview-vein-center?y_source=1_MjkwNDEzNDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-4640,,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:32.768Z,,
"https://www.google.com/maps/place/Michael+Shao,+MD,+FSVS/data=!4m7!3m6!1s0x8815e5b35b4a6ed7:0x463ec1b73fd8a690!8m2!3d41.0923344!4d-85.1066191!16s%2Fg%2F11l_4b9m6y!19sChIJ125KW7PlFYgRkKbYP7fBPkY","Michael Shao, MD, FSVS",5.0,3,Vascular surgeon,"1818 Carew St STE 230, Fort Wayne, IN 46805, United States","3VRV+W9 Fort Wayne, Indiana, USA",https://www.parkview.com/find-a-provider/details/4715/michael-shao,+1 260-266-4640,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOxfD05_mTEed9fy07SvLNg8k_yRpy6POikSazW=w408-h489-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:38.119Z,,
https://www.google.com/maps/place/David+Lloyd+MD/data=!4m7!3m6!1s0x8815e4ab1508a33b:0xcafa50efa01bc55f!8m2!3d41.0923344!4d-85.1066191!16s%2Fg%2F1tj4c2lr!19sChIJO6MIFavkFYgRX8UboO9Q-so,David Lloyd MD,5.0,12,Cardiovascular and thoracic surgeon,"1818 Carew St STE 230, Fort Wayne, IN 46805, United States","3VRV+W9 Fort Wayne, Indiana, USA",https://www.parkview.com/DavidLloydMD?y_source=1_MjkwNDUzNDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-4640,,https://lh3.googleusercontent.com/p/AF1QipNn-4iRpggydnX5k-D5UxDc4CbFy57OwuPOh34=w408-h308-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:40.921Z,,
"https://www.google.com/maps/place/Fort+Wayne+Vascular+Care,+NANI+Vascular/data=!4m7!3m6!1s0x8815e7693dbc7ec5:0x94c6abdf2eaf8bcd!8m2!3d41.0682601!4d-85.221347!16s%2Fg%2F11flkb_jq4!19sChIJxX68PWnnFYgRzYuvLt-rxpQ","Fort Wayne Vascular Care, NANI Vascular",4.0,2,Surgical center,"1833 Magnavox Way suite 100, Fort Wayne, IN 46804, United States","3Q9H+8F Fort Wayne, Indiana, USA",https://nephdocs.com/vascular-access/,+1 260-918-0997,Closed · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pCwNxwEJfy8xzp-XAqvuAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.0308&pitch=0&thumbfov=100,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:45.728Z,,
https://www.google.com/maps/place/David+Sowden+MD/data=!4m7!3m6!1s0x8815e353dfd512e1:0x657f752506fe2b2d!8m2!3d41.0923344!4d-85.1066191!16s%2Fg%2F11fstw_kdy!19sChIJ4RLV31PjFYgRLSv-BiV1f2U,David Sowden MD,,,Cardiovascular and thoracic surgeon,"1818 Carew St STE 230, Fort Wayne, IN 46805, United States","3VRV+W9 Fort Wayne, Indiana, USA",https://www.parkview.com/DavidSowden?y_source=1_MjkwNDQ3ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-4640,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FYQKa6r6DZj9ZpA7vfMJJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.1152&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:48.611Z,,
"https://www.google.com/maps/place/Fort-Wayne+Vascular+Laboratory/@41.0895858,-85.1045657,17z/data=!3m1!4b1!4m6!3m5!1s0x8815fb52fd1e0e69:0x243c6d4aac972c83!8m2!3d41.0895858!4d-85.1045657!16s%2Fg%2F1th0nhvn",Fort-Wayne Vascular Laboratory,,,Medical clinic,"2622 Lake Ave Lower Level, Fort Wayne, IN 46805, United States","3VQW+R5 Fort Wayne, Indiana, USA",,+1 260-460-3200,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:53.200Z,,
https://www.google.com/maps/place/Belle+Sante+Med+Spa/data=!4m7!3m6!1s0x8815e68af877f6e5:0x572c77525df596bb!8m2!3d41.0633958!4d-85.2071374!16s%2Fg%2F1tg821sx!19sChIJ5fZ3-IrmFYgRu5b1XVJ3LFc,Belle Sante Med Spa,4.8,193,Medical spa,"5010 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3Q7V+94 Fort Wayne, Indiana, USA",https://www.bellesantemedspa.com/,+1 260-436-6900,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNDkuYI_hpE_BtqxzoPwaWh8DNDrR7pniFK6ciM=w408-h408-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–4 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:36:58.288Z,,
https://www.google.com/maps/place/Surgery+Center+of+Fort+Wayne/data=!4m7!3m6!1s0x8815e7136f9269ef:0xff3e29e6c580ee9!8m2!3d41.0690275!4d-85.2210681!16s%2Fg%2F11llc5f_1t!19sChIJ72mSbxPnFYgR6Q5YbJ7i8w8,Surgery Center of Fort Wayne,4.3,14,Surgical center,"1721 Magnavox Way Suite A, Fort Wayne, IN 46804, United States","3Q9H+JH Fort Wayne, Indiana, USA",http://fortwaynesc.com/,+1 260-250-0001,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xsx9ZVJ4q79iSodyBXVkWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.236595&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:37:03.362Z,,
https://www.google.com/maps/place/Illum%C3%A9+Laser+%26+Skin+Med+Spa+Fort+Wayne/data=!4m7!3m6!1s0x8815e3c373df9d29:0xa67e730cb7c02916!8m2!3d41.0798828!4d-85.1434976!16s%2Fg%2F11m720j8hk!19sChIJKZ3fc8PjFYgRFinAtwxzfqY,Illumé Laser & Skin Med Spa Fort Wayne,5.0,18,Medical spa,"677 Webster St, Fort Wayne, IN 46802, United States","3VH4+XJ Fort Wayne, Indiana, USA",https://illumelss.com/,+1 260-350-7225,"Closed · Opens 9 am Wed

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMce6zH-WuHtlIxBrjkk9958XoGYxGH6YECmMun=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:37:08.709Z,Identifies as women-owned,
