placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Valley+Hospice+House/data=!4m7!3m6!1s0x89ab13de79c93fd3:0xfa73ef265286f677!8m2!3d35.0135937!4d-78.9065016!16s%2Fg%2F11vhtm_z_m!19sChIJ0z_Jed4Tq4kRd_aGUibvc_o,Valley Hospice House,5.0,12,Hospice,"2431 Legion Rd, Fayetteville, NC 28306, United States","237V+C9 Fayetteville, North Carolina, USA",https://www.capefearvalley.com/locations/valley-hospice-house,+1 910-609-3380,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9joMR1zI3maWMZlM_vdRkZGIMVOXjNtxXKXFt3k7pigbWlAPrJl89uJs4mtbp29980uOg1FkjXncq7HHyWto_GL_zQGvx_wgUZaIUF5PW9bTLUS2dzE-CdK_kNO0VNdpWHlILdw=w455-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:28:44.406Z,,
https://www.google.com/maps/place/Cape+Fear+Valley+Hospice+and+Palliative+Care/data=!4m7!3m6!1s0x89ab6f3653943bf9:0xc14305a28d6ec1f1!8m2!3d35.0429038!4d-78.9176889!16s%2Fg%2F11lb2djqz4!19sChIJ-TuUUzZvq4kR8cFujaIFQ8E,Cape Fear Valley Hospice and Palliative Care,4.3,20,Hospice,"2301 Robeson St #202, Fayetteville, NC 28305, United States","23VJ+5W Fayetteville, North Carolina, USA",https://lhcgroup.com/locations/cape-fear-valley-hospice-and-palliative-care/?utm_source=google&utm_medium=GMB&utm_campaign=google_my_business,+1 910-609-6710,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMY3qerB5YISEv5jmTfU672eakGfB3qQXMtEltC=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:28:49.894Z,,
https://www.google.com/maps/place/PruittHealth+Hospice+%28Fayetteville%29/data=!4m7!3m6!1s0x89ab135886972b3b:0x58fdf3d0d03ecc6c!8m2!3d35.0324759!4d-78.9241833!16s%2Fg%2F11bzt3b9ww!19sChIJOyuXhlgTq4kRbMw-0NDz_Vg,PruittHealth Hospice (Fayetteville),4.4,11,Hospice,"2850 Village Dr, Fayetteville, NC 28304, United States","23JG+X8 Fayetteville, North Carolina, USA",http://www.pruitthealth.com/microsite/facilityid538?utm_source=GMB&utm_medium=WebsiteClick&utm_campaign=Fayetteville&utm_content=PHHOF1,+1 910-483-1793,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOYOIxl5SEut2iwHoPTa-HYnXbWz3ti4alRmfdU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:28:55.193Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x89ab13598815554b:0x4832adaa3131d0f5!8m2!3d35.0448!4d-78.9232211!16s%2Fg%2F1td269b5!19sChIJS1UViFkTq4kR9dAxMaqtMkg,Gentiva Hospice,4.2,13,Hospice,"2800 Breezewood Ave #100, Fayetteville, NC 28303, United States","23VG+WP Fayetteville, North Carolina, USA",http://www.gentivahs.com/,+1 910-323-9816,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZDyLnRuR4vzxYPLkFYqPIHmfnu7w2hhUqJ6eN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:00.282Z,,
https://www.google.com/maps/place/Carolina+Hospice/data=!4m7!3m6!1s0x89ab13438213966d:0x7da9c1068225a0e0!8m2!3d35.0286963!4d-78.9294089!16s%2Fg%2F1vzn6f5t!19sChIJbZYTgkMTq4kR4KAlggbBqX0,Carolina Hospice,,,Physical therapy clinic,"1830 Owen Dr, Fayetteville, NC 28304, United States","23HC+F6 Fayetteville, North Carolina, USA",,+1 910-484-2674,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=47s1fMBFB18lMD-Ve_42bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.34445&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:02.936Z,,
https://www.google.com/maps/place/Liberty+Home+Care+and+Hospice/data=!4m7!3m6!1s0x89ab149d84ee54cf:0xd6195a60846c3d30!8m2!3d35.046141!4d-78.9423493!16s%2Fg%2F11fy2jvjxb!19sChIJz1TuhJ0Uq4kRMD1shGBaGdY,Liberty Home Care and Hospice,4.4,14,Home health care service,"4155 Ferncreek Dr Unit 200, Fayetteville, NC 28314, United States","23W5+F3 Fayetteville, North Carolina, USA",https://www.libertyhomecare.com/?utm_source=GMB&utm_medium=Yext&y_source=1_MTQzOTA3NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 910-864-8411,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPaOGOpO3CB3s46F63zHjpUOWtiskJmhPQWy8Dp=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:08.030Z,LGBTQ+ friendly,
https://www.google.com/maps/place/3HC+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x89ab135005ce96cf:0xc4442bebe8cf7cfc!8m2!3d35.0394317!4d-78.9383818!16s%2Fg%2F1v_z55m2!19sChIJz5bOBVATq4kR_HzP6OsrRMQ,3HC Home Health & Hospice,4.2,5,Hospice,"1367 Walter Reed Rd Suite 102, Fayetteville, NC 28304, United States","23Q6+QJ Fayetteville, North Carolina, USA",https://www.3hc.org/,+1 910-933-2629,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipP5um4QEin6RLrVh5_eOF-OYKl5f_0xRcreCjfe=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:12.927Z,,
https://www.google.com/maps/place/Cape+Fear+Valley+Home+Health/data=!4m7!3m6!1s0x89ab6f6a4a12a37b:0x39c5f0a09ea6d434!8m2!3d35.0430516!4d-78.9177266!16s%2Fg%2F11g3k7c3jb!19sChIJe6MSSmpvq4kRNNSmnqDwxTk,Cape Fear Valley Home Health,3.3,4,Home health care service,"2301 Robeson St STE 201, Fayetteville, NC 28305, United States","23VJ+6W Fayetteville, North Carolina, USA",https://lhcgroup.com/locations/cape-fear-valley-home-health/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Cape_Fear_Valley_Home_Health_Fayetteville_NC_28311,+1 910-609-6740,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IQ3bmti04fP4zA2YbmJFkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.14082&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:17.814Z,,
https://www.google.com/maps/place/BAYADA+Hospice/data=!4m7!3m6!1s0x89ab13cf4e4e840b:0x1581ae87cb0af647!8m2!3d35.0713169!4d-78.9686173!16s%2Fg%2F11fsypcx4s!19sChIJC4ROTs8Tq4kRR_YKy4eugRU,BAYADA Hospice,,,Home health care service,"5135 Morganton Rd STE 102, Fayetteville, NC 28314, United States","32CJ+GH Fayetteville, North Carolina, USA",https://www.bayada.com/hospice-care/locations/nc/fayetteville/5135-morganton-rd-suite-102/27914?utm_source=google&utm_medium=local&utm_campaign=google-my-business&utm_content=local-listings,+1 910-223-5369,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO77xCQZoK0iL2ghh_VpLlpVOZkGeF9h3EdCoxG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:22.624Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Carolina+Rehab+Center+of+Cumberland/data=!4m7!3m6!1s0x89ab1450691f60f9:0x7a75297f43148d52!8m2!3d35.0085909!4d-78.9639143!16s%2Fg%2F1td7jlx_!19sChIJ-WAfaVAUq4kRUo0UQ38pdXo,Carolina Rehab Center of Cumberland,4.4,714,Rehabilitation center,"4600 Cumberland Rd, Fayetteville, NC 28306, United States","225P+CC Fayetteville, North Carolina, USA",http://www.carolinarehabcumberland.com/,+1 910-429-1690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN6rTBSCmIVCeVpqHEopkv_X1EISI_7hYNDdoqo=w416-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-17T23:29:27.499Z,,
