placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Elite+Pools+Inc/data=!4m7!3m6!1s0x89ab3e1e2a0e92a7:0xda2795474ed76803!8m2!3d34.9802708!4d-79.0059086!16s%2Fg%2F1tfff1f4!19sChIJp5IOKh4-q4kRA2jXTkeVJ9o,Elite Pools Inc,4.8,65,Swimming pool repair service,"7162 Rockfish Rd, Fayetteville, NC 28306, United States","XXJV+4J Fayetteville, North Carolina, USA",http://www.swimfay.com/,+1 910-423-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLp5TI61wvNWJXrWr-8zpUDTgSWOII6UDiCqUtNG19Xih5MSWVCZyUu5gunfyG80qUOBGoYX3l8Xz0H4iLdahx3q_P-G-2z9hL__zSLHHYlKNGc77KAS7gkHNz3XOUkPiuq3Y=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:43:54.922Z,,,,
https://www.google.com/maps/place/King%27s+Pool+%26+Spa+Services/data=!4m7!3m6!1s0x89ab10f639501e3b:0xe378bd0c62d08094!8m2!3d34.9088593!4d-78.8845761!16s%2Fg%2F1tjdxs36!19sChIJOx5QOfYQq4kRlIDQYgy9eOM,King's Pool & Spa Services,4.5,26,Swimming pool contractor,"6518 Celestial Pine Dr, Hope Mills, NC 28348, United States","W458+G5 Hope Mills, North Carolina, USA",http://www.kingspoolandspaservice.com/,+1 910-423-0211,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cY_pmKplbktuu4eksp2ZsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.6182&pitch=0&thumbfov=100,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:00.781Z,,,,
https://www.google.com/maps/place/Aquapoint+Pool+Service/data=!4m7!3m6!1s0x44e57d075fe1a339:0x61ee296784c56a24!8m2!3d35.069569!4d-78.9431874!16s%2Fg%2F11rtdmjgwz!19sChIJOaPhXwd95UQRJGrFhGcp7mE,Aquapoint Pool Service,5.0,3,Swimming pool contractor,,,,+1 910-600-9251,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMRAT-GWsJfZ08SyGcAYsv2LD_uqvGpD6nGDmVu=w430-h240-k-no,true,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:06.212Z,,,,
https://www.google.com/maps/place/Boucher%27s+Pools+Spas+%26+Ponds/data=!4m7!3m6!1s0x89ab1412dd2b230b:0x7886ad657c50d939!8m2!3d34.9929178!4d-78.9422334!16s%2Fg%2F1tfd7vmf!19sChIJCyMr3RIUq4kROdlQfGWthng,Boucher's Pools Spas & Ponds,4.8,14,Outdoor furniture store,"2920 W Cramer Dr, Fayetteville, NC 28306, United States","X3V5+54 Fayetteville, North Carolina, USA",https://www.aquaticsconnect.com/fayetteville/services-vendors/boucher-s-pools-spas-ponds,+1 910-425-7264,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P8GtGSpJ7mIWgboTuTAK-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.6402&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:09.504Z,,,,
https://www.google.com/maps/place/Parnell+Pool+%26+Spa/data=!4m7!3m6!1s0x89ab1460a77cd721:0xfe51f5333213f612!8m2!3d35.0109356!4d-78.9508953!16s%2Fg%2F1td5s409!19sChIJIdd8p2AUq4kREvYTMjP1Uf4,Parnell Pool & Spa,4.2,125,Swimming pool supply store,"4206 Cumberland Rd, Fayetteville, NC 28306, United States","226X+9J Fayetteville, North Carolina, USA",https://www.parnellpoolandspa.com/,+1 910-425-6138,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqmmYD9qS1e6poy7q88Vsx6RSRkN4FTxu6lnKt6Htn6T49lBvPk-qT6aRS6VYTU5j0gz7EB4u0DiwA4_f5h-jiys1kff7B-PxWFEQGDyUvPTftwSEpENNKKHAlJspOJ35uT0qI=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:15.159Z,· In-store pick-up · Delivery,,,
"https://www.google.com/maps/place/Chapman+-+Wilson+Pools,+Spas+%26+Home+Improvements,+Inc./data=!4m7!3m6!1s0x89ab14e88b09a655:0x694d902545b3bbf2!8m2!3d35.0363868!4d-78.9613903!16s%2Fg%2F1tr7dnmy!19sChIJVaYJi-gUq4kR8ruzRSWQTWk","Chapman - Wilson Pools, Spas & Home Improvements, Inc.",4.4,211,General contractor,"606 Hope Mills Rd, Fayetteville, NC 28304, United States","22PQ+HC Fayetteville, North Carolina, USA",http://www.chapmanwilson.com/,+1 910-424-4663,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkXuaQ-QQ-ZFHrGuuD5DY8Q6OY8_B8GNmaVBXZ5ch2MrCIpP5BSy1QEdNfk9tCNFg8eOlbtELLyWCbhssr_I9D3ahFKMB2_r464XGs2LLu4w33JF0J0MqapxZAhwBQgg-8TyDfpQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:21.619Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Mako+pool+services+inc/data=!4m7!3m6!1s0x89ab6b63919f0621:0x9c07b856f2572597!8m2!3d35.0874764!4d-78.9335982!16s%2Fg%2F11gfc126s7!19sChIJIQafkWNrq4kRlyVX8la4B5w,Mako pool services inc,4.4,42,Swimming pool contractor,"1304 Duncan St, Fayetteville, NC 28303, United States","33P8+XH Fayetteville, North Carolina, USA",,+1 910-488-4494,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOnO3m_tgKBfNCgIcXqK-PYh5cg6D-48Iy0JZm6=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:27.412Z,,,,
"https://www.google.com/maps/place/Spa+and+Pool+World+by+Clayton+Britt+and+Sons,+Inc./data=!4m7!3m6!1s0x89ab6b42e7fa55cf:0x54e1c7b3dd3ebdb2!8m2!3d35.0792167!4d-78.941533!16s%2Fg%2F1tdkbyk3!19sChIJz1X650Jrq4kRsr0-3bPH4VQ","Spa and Pool World by Clayton Britt and Sons, Inc.",4.4,79,Swimming pool supply store,"3703 Bragg Blvd, Fayetteville, NC 28303, United States","33H5+M9 Fayetteville, North Carolina, USA",http://www.spaandpoolworld.com/,+1 910-868-8319,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPcmqfIv9qqLrUInL0Fn2a7tLEQlTZ9e2s-80O5=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:33.040Z,,,,
https://www.google.com/maps/place/Affordable+Pools/data=!4m7!3m6!1s0x89ab157ddc760583:0x70ec006dfdbd65f1!8m2!3d35.0403429!4d-78.9954752!16s%2Fg%2F1thl1qv9!19sChIJgwV23H0Vq4kR8WW9_W0A7HA,Affordable Pools,3.9,33,Swimming pool contractor,"6527 Raeford Rd, Fayetteville, NC 28304, United States","22R3+4R Fayetteville, North Carolina, USA",https://www.affordablepoolsoffayetteville.com/,+1 910-229-7963,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz72kP55Sr0EjGbUcxKTmyEYSLvoggQAnAHDKI5EgkNzopYjDbga0yy_YjUXDu1Rbjr4B80KpoImz1E6_CvqcqgzA7ECWtHJ89zBfzJi-JcKj6XY4GAYACxh5NFQ88VUSj9jOck3h-WA1k=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:39.505Z,,,,
"https://www.google.com/maps/place/Hallmark+Spas,+Pools+%26+Billiards/data=!4m7!3m6!1s0x89ab6ca7002ffe57:0xd264a8bcbd4a38b7!8m2!3d35.0715249!4d-78.9262975!16s%2Fg%2F1tj9v5yc!19sChIJV_4vAKdsq4kRtzhKvbyoZNI","Hallmark Spas, Pools & Billiards",4.7,225,Swimming pool contractor,"2911 Fort Bragg Rd, Fayetteville, NC 28303, United States","33CF+JF Fayetteville, North Carolina, USA",https://www.hallmarkspapools.com/,+1 910-485-1188,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_6nGha0aSuaMniPlrhE-jv0r0qGzgdxclUbtzxY0E-F7bXp7mtKUxotbeKP3rJI__BwCGEdqLiMHS-LFKvcxnhrDjw0A9ydqegzx4n8JdMs-WSH61-N16oyfyYWUywn90-aS-lLVrpkk=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-10-27T17:44:45.542Z,"Sizable, full-service, retailer offering in-ground pools, hot tubs & supplies, plus billiard tables.",,,
