placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Bristol+Property+Management/data=!4m7!3m6!1s0x3d2764eec6c0d47:0xc81a358662ad24ce!8m2!3d41.66776!4d-71.2734773!16s%2Fg%2F11q3tj0zfb!19sChIJRw1s7E520gMRziStYoY1Gsg,Bristol Property Management,5.0,9,Property management company,"67 Constitution St, Bristol, RI 02809, United States","MP9G+4J Bristol, Rhode Island, USA",https://www.bristolpropertymanagement.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPykXmhtygcQZOroWWtcPrOzfA5W2X-iLVZOAan=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:09.591Z,,,
https://www.google.com/maps/place/390+400+Metacom+Avenue+LLC/data=!4m7!3m6!1s0x89e454192a254391:0xc66f0176d2509bb!8m2!3d41.6801188!4d-71.2599603!16s%2Fg%2F1261sz_hr!19sChIJkUMlKhlU5IkRuwklbRfwZgw,390 400 Metacom Avenue LLC,,,Property management company,"400 Metacom Ave suite 505, Bristol, RI 02809, United States","MPJR+22 Bristol, Rhode Island, USA",,+1 401-396-9040,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mmORuLP7rApjewEB1cPQZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.4646215&pitch=0&thumbfov=100,false,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:15.738Z,,,
https://www.google.com/maps/place/Apex+Management+Group/data=!4m7!3m6!1s0x89e44bc678009ba3:0xb8003f8ee75ec4bf!8m2!3d41.729329!4d-71.282128!16s%2Fg%2F11p64ryfv_!19sChIJo5sAeMZL5IkRv8Re544_ALg,Apex Management Group,4.9,49,Property management company,"498 Main St, Warren, RI 02885, United States","PPH9+P4 Warren, Rhode Island, USA",https://apexmanagementgroup.net/,,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgIS1Lwxup4D15KhcnosbEFCcc-v-brJOFqe-rbgvWpeWVZpmnhGB2JneSGzRmc2aq10IDK6laOjgRjs2kigpHBMRV_Hw7KC1EOADiZjWapT3NZgubg99lvkc74xjb5zcCkKnZ=w408-h307-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:21.117Z,,,
https://www.google.com/maps/place/Zanno+Property+Management+LLC/data=!4m7!3m6!1s0x89e455e8dab5fa2b:0xde70be8096f3786e!8m2!3d41.729329!4d-71.282128!16s%2Fg%2F11j0wv6wtl!19sChIJK_q12uhV5IkRbnjzloC-cN4,Zanno Property Management LLC,4.7,91,Property management company,"498 Main St, Warren, RI 02885, United States","PPH9+P4 Warren, Rhode Island, USA",https://www.zannopm.com/,,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPyXShVwIomjR4YMYvXbEYPlzfx-uzj64xqPMQh=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:26.574Z,,,
https://www.google.com/maps/place/Mack+Property+Management/data=!4m7!3m6!1s0x89e455627281c945:0x70bd2570a9f561e8!8m2!3d41.6159645!4d-71.2796068!16s%2Fg%2F11jbcf9sqp!19sChIJRcmBcmJV5IkR6GH1qXAlvXA,Mack Property Management,5.0,1,Property management company,,,,+1 401-662-2140,,https://lh3.googleusercontent.com/p/AF1QipNiz-XpEauNqxxgGB4hPHe3gEWuLU6Dh8xkat0i=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:29.333Z,,,
https://www.google.com/maps/place/Century+21+Topsail+Realty/data=!4m7!3m6!1s0x89e454710adffc4f:0xf57884c6a958e788!8m2!3d41.6757165!4d-71.2787109!16s%2Fg%2F11c74kpb71!19sChIJT_zfCnFU5IkRiOdYqcaEePU,Century 21 Topsail Realty,4.7,6,Real estate agency,"729 Hope St, Bristol, RI 02809, United States","MPGC+7G Bristol, Rhode Island, USA",http://www.c21topsail.com/,+1 401-254-1900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPWOOBMHazQVtTlqQfYeJIGvuHmKQC9y-Vgtaik=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:34.477Z,,,
https://www.google.com/maps/place/East+Bay+Community+Development/data=!4m7!3m6!1s0x89e4546eed08d1b3:0x998bc3c72cbb79f5!8m2!3d41.674494!4d-71.2717!16s%2Fg%2F1whdkcmn!19sChIJs9EI7W5U5IkR9Xm7LMfDi5k,East Bay Community Development,5.0,1,Housing association,"150 Franklin St, Bristol, RI 02809, United States","MPFH+Q8 Bristol, Rhode Island, USA",https://www.ebcdc.org/,+1 401-253-2080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A-QfU64r8W55OrJQwzc_3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.36913&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:37.487Z,,,
https://www.google.com/maps/place/J+%26+W+Property+Management+LLC/data=!4m7!3m6!1s0x89e4452e8e91aae9:0xa2d9b6ec9776f948!8m2!3d41.828657!4d-71.389211!16s%2Fg%2F1tgw60_w!19sChIJ6aqRji5F5IkRSPl2l-y22aI,J & W Property Management LLC,4.9,58,Property management company,"220 Waterman St, Providence, RI 02906, United States","RJH6+F8 Providence, Rhode Island, USA",http://jandwproperty.com/,+1 401-421-1151,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP7IxqKqIvRun3nkaNJA5JDvDpRUQYs9XCRgANw=w408-h408-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:42.811Z,,,
https://www.google.com/maps/place/TDR+Properties+LLC/data=!4m7!3m6!1s0x89e456cf0dec0819:0x255009a99bda5629!8m2!3d41.726779!4d-71.2773265!16s%2Fg%2F11c3yw98dw!19sChIJGQjsDc9W5IkRKVbam6kJUCU,TDR Properties LLC,4.9,8,Property management company,"84 Cutler St #11, Warren, RI 02885, United States","PPGF+P3 Warren, Rhode Island, USA",http://tdrproperties.net/,+1 401-301-4317,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipOy6c0MrwEKiP6qNkR_FjU_Mma7l2gn7s4I5FnM=w408-h244-k-no,true,10 am–3 pm,10 am–3 pm,10 am–12 pm,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:47.747Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/LionsGate+Property+Management/data=!4m7!3m6!1s0x2be4f0e5b24067d5:0x91d8a6bd093d7938!8m2!3d41.8448011!4d-71.4060188!16s%2Fg%2F11x5h_dsl4!19sChIJ1WdAsuXw5CsROHk9Cb2m2JE,LionsGate Property Management,5.0,30,Property management company,"895 N Main St #3, Providence, RI 02904, United States","RHVV+WH Providence, Rhode Island, USA",https://www.lionsgatepropertymanagement.com/,+1 855-795-4667,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPRwnp8ZUKvlY2xnzqaGXICf7cpJfIKogWD8e4=w408-h531-k-no,true,9 am–6 pm,9 am–6 pm,10 am–4 pm,10 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-09-25T17:46:52.779Z,Identifies as veteran-owned,,
