placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/Legacy+Pediatrics/data=!4m7!3m6!1s0x89d6b5300cc01e1b:0x322fd35d5cc5b9ac!8m2!3d43.1241479!4d-77.5942231!16s%2Fg%2F1tmk9h35!19sChIJGx7ADDC11okRrLnFXF3TLzI,Legacy Pediatrics,4.5,153,Pediatrician,"1815 S Clinton Ave #360, Rochester, NY 14618, United States","4CF4+M8 Rochester, New York, USA",https://legacypediatrics.com/,+1 585-568-8330,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMvG2hfFmD79kpdYFnlnM-1ncZTt9XrD2vaXrEj=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:56:39.057Z,
https://www.google.com/maps/place/RRH+Pediatrics+-+Alexander+Park/data=!4m7!3m6!1s0x89d6b50c22ae6183:0x505aa59b3eb37c0f!8m2!3d43.1497104!4d-77.5955437!16s%2Fg%2F1thfgfdz!19sChIJg2GuIgy11okRD3yzPpulWlA,RRH Pediatrics - Alexander Park,4.1,18,Pediatrician,"222 Alexander St Suite 1000, Rochester, NY 14607, United States","4CX3+VQ Rochester, New York, USA",https://www.rochesterregional.org/locations/pediatrics/alexander-park?y_source=1_MTAyOTUxNDY5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-8230,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOsP3-Vy2mfMwPiVOk7_HfZmLmXDpcXgEa_kV5T=w426-h240-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,8 am–5 pm,8:59 am–5 pm,Closed,7:30 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:56:45.495Z,
https://www.google.com/maps/place/Lewis+Pediatrics/data=!4m7!3m6!1s0x89d6b52d2961dfc5:0x5125e9cc9d2c6549!8m2!3d43.1158245!4d-77.5989631!16s%2Fg%2F1tf16wb4!19sChIJxd9hKS211okRSWUsnczpJVE,Lewis Pediatrics,5.0,67,Pediatric clinic,"880 Westfall Rd STE E, Rochester, NY 14618, United States","4C82+8C Rochester, New York, USA",https://www.lewispediatrics.com/our-office/,+1 585-442-1421,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPrQKUKuWL9S_rvsyHnhL7-nFokoKsaDY1L1zlY=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–3 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:56:50.336Z,
"https://www.google.com/maps/place/Joseph+B+Kilimnick,+MD/data=!4m7!3m6!1s0x89d6b5a19803a0c5:0x6159c799098020aa!8m2!3d43.1499565!4d-77.5960525!16s%2Fg%2F1tkbz6c8!19sChIJxaADmKG11okRqiCACZnHWWE","Joseph B Kilimnick, MD",5.0,13,Pediatrician,"222 Alexander St Suite 1000, Rochester, NY 14607, United States","4CX3+XH Rochester, New York, USA",https://www.rochesterregional.org/Physician-Directory/K/Kilimnick-Joseph?y_source=1_ODE3MjA5OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-8230,Open · Closes 8 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UlldEIY2G6uahtRS94EO2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.04105&pitch=0&thumbfov=100,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,8 am–5 pm,8 am–12 pm,Closed,7:30 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:56:55.150Z,
https://www.google.com/maps/place/UR+Medicine+Primary+Care+%E2%80%93+Westfall+Pediatrics/data=!4m7!3m6!1s0x89d6b533cf451593:0x83e8efcdb8fdb8b8!8m2!3d43.1187922!4d-77.592807!16s%2Fg%2F11hbggcw81!19sChIJkxVFzzO11okRuLj9uM3v6IM,UR Medicine Primary Care – Westfall Pediatrics,4.6,14,Pediatrician,"2561 Lac De Ville Blvd #200, Rochester, NY 14618, United States","4C94+GV Rochester, New York, USA",https://www.urmc.rochester.edu//locations/primary-care-westfall-pediatrics,+1 585-473-3900,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZLzx6vpj1pEKLin0W23rOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.84157&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:56:59.928Z,
"https://www.google.com/maps/place/Goodman+Pediatrics/@43.1793793,-77.5440775,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6ca197ab18083:0x29650400bb124860!8m2!3d43.1793793!4d-77.5440775!16s%2Fg%2F1w96hqyc",Goodman Pediatrics,4.4,11,Pediatrician,"500 Helendale Rd LLE-10, Rochester, NY 14609, United States","5FH4+Q9 Rochester, New York, USA",http://goodmanpeds.com/,+1 585-473-7028,Closed · Opens 8 am Wed,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11:30 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:57:06.815Z,
https://www.google.com/maps/place/Westside+Pediatric+Group/data=!4m7!3m6!1s0x89d6b32df00ee3f7:0x37551be24ee754aa!8m2!3d43.1295336!4d-77.6885511!16s%2Fg%2F1tgdpk2t!19sChIJ9-MO8C2z1okRqlTnTuIbVTc,Westside Pediatric Group,3.8,41,Pediatrician,"497 Beahan Rd, Rochester, NY 14624, United States","48H6+RH Rochester, New York, USA",https://westside-pediatrics.com/location/,+1 585-247-5400,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TaDdcMHUX0gjq3I9uyG2Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.37321&pitch=0&thumbfov=100,true,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8:30–11:30 am,Closed,8 am–4:45 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:57:11.827Z,
https://www.google.com/maps/place/RRH+Pediatrics+-+Rochester+St.+Mary%27s/data=!4m7!3m6!1s0x89d6b550fe925897:0x65e8efbf32ca6538!8m2!3d43.1489429!4d-77.6371921!16s%2Fg%2F1tjtk7_v!19sChIJl1iS_lC11okROGXKMr_v6GU,RRH Pediatrics - Rochester St. Mary's,3.9,14,Hospital,"65 Genesee St Suite 2, Rochester, NY 14611, United States","49X7+H4 Rochester, New York, USA",https://www.rochesterregional.org/locations/pediatrics/st-marys?y_source=1_ODE3Mjg0OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-235-0360,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMpirMoUgiKwFCw-UMYxA8RisnekpVnYv5A9MaF=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:57:16.637Z,
https://www.google.com/maps/place/Twelve+Corners+Pediatrics/data=!4m7!3m6!1s0x89d6b532a208a22d:0x815f75d28f43f36!8m2!3d43.1242339!4d-77.5941181!16s%2Fg%2F1vfn7n25!19sChIJLaIIojK11okRNj_0KF33FQg,Twelve Corners Pediatrics,4.1,36,Pediatrician,"1815 S Clinton Ave #310, Rochester, NY 14618, United States","4CF4+M9 Rochester, New York, USA",https://twelvecornerspediatrics.com/,+1 585-473-3535,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerANSO1aq8OlNesIQHc_ek2jhAdrXlvxrfIAXoa9kWk1shPfKTCq_0nw8eIzqRntGZVchAtKxe6YFzTRVyr4-061i9MpMGPqchMCyTUGtP7s3EpDXIs8tC5PQ69F7_C3geCcNHE=w424-h240-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:45 am–12 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:57:21.455Z,
https://www.google.com/maps/place/Irondequoit+Pediatrics/data=!4m7!3m6!1s0x89d6b660edafdd1d:0xd1d1826afd15d002!8m2!3d43.1960151!4d-77.5964462!16s%2Fg%2F1v8j1f94!19sChIJHd2v7WC21okRAtAV_WqC0dE,Irondequoit Pediatrics,4.4,93,Pediatrician,"809 East Ridge Road, Rochester, NY 14621, United States","5CW3+CC Rochester, New York, USA",http://www.irondequoitpediatrics.com/,+1 585-266-0310,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPNlRsIM6upX4gCeAd-ZTwo5ijOBL853wS7gPdP=w408-h274-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-10T22:57:26.486Z,
