placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Family+Care+Center+Therapy+%26+Psychiatry+-+Peoria/data=!4m7!3m6!1s0x872b432e840ddaed:0x161b4aeb32893a78!8m2!3d33.6102522!4d-112.252602!16s%2Fg%2F11y7h97426!19sChIJ7doNhC5DK4cReDqJMutKGxY,Family Care Center Therapy & Psychiatry - Peoria,4.8,24,Mental health clinic,"9000 W Thunderbird Rd Suite 115, Peoria, AZ 85381, United States","JP6W+4X Peoria, Arizona, USA",https://fccwellbeing.com/clinic-locations/arizona/peoria-clinic/?utm_medium=referral&utm_source=fccwellbeing.com&utm_campaign=FCC+Website,+1 623-253-1226,"Closed · Opens 9 am Tue

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNFKSvzb4odMXc6Eo6eTUohulUyoMbUg6g6Xbo0=w425-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:01.744Z,,,
https://www.google.com/maps/place/University+of+Illinois+Psychiatry+and+Psychology+Outpatient+Clinic/data=!4m7!3m6!1s0x880a597224a1b12d:0x3cd532cd25b1bbd5!8m2!3d40.697778!4d-89.5962374!16s%2Fg%2F1tfcny07!19sChIJLbGhJHJZCogR1buxJc0y1Tw,University of Illinois Psychiatry and Psychology Outpatient Clinic,3.4,7,Mental health clinic,"900 Main St #720, Peoria, IL 61602, United States","MCX3+4G Peoria, Illinois, USA",http://peoriapsych.com/,+1 309-495-1640,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO9de93weBQJgQZ1VzERKcpixR5EGkMj8vDxTx9=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:07.275Z,,,
https://www.google.com/maps/place/Associates+In+Mental+Health+SC/data=!4m7!3m6!1s0x880a59724209f1c5:0x86ed931e4121f871!8m2!3d40.6982708!4d-89.5957465!16s%2Fg%2F1td6n742!19sChIJxfEJQnJZCogRcfghQR6T7YY,Associates In Mental Health SC,2.9,31,Psychiatrist,"900 Main St #580, Peoria, IL 61602, United States","MCX3+8P Peoria, Illinois, USA",https://www.aimh.com/,+1 309-637-4266,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMis7Hw7u0rLOAxiiyH2U0A0lbOY3Ipr9Rb-X4=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:12.704Z,,,
https://www.google.com/maps/place/Carle+Health+Methodist+Atrium+-+Behavioral+Health+and+Psychiatry/data=!4m7!3m6!1s0x880a59726992ccc7:0x68126ba9aa86e0f3!8m2!3d40.6983011!4d-89.5957466!16s%2Fg%2F11c5658x3v!19sChIJx8ySaXJZCogR8-CGqqlrEmg,Carle Health Methodist Atrium - Behavioral Health and Psychiatry,2.6,27,Medical clinic,"900 Main St #400, Peoria, IL 61602, United States","MCX3+8P Peoria, Illinois, USA",https://carle.org/,+1 309-672-3100,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7H1o56vq4UuuHPalB0Zzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.22412&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:17.913Z,,,
https://www.google.com/maps/place/OSF+Saint+Francis+-+Behavioral+%26+Mental+Health/data=!4m7!3m6!1s0x880a59776f76438d:0xeda2dcf32ec4f5cd!8m2!3d40.7010129!4d-89.588235!16s%2Fg%2F1th87pzt!19sChIJjUN2b3dZCogRzfXELvPcou0,OSF Saint Francis - Behavioral & Mental Health,2.6,25,Mental health clinic,"617 NE Glendale Ave, Peoria, IL 61603, United States","PC26+CP Peoria, Illinois, USA",https://www.osfhealthcare.org/mental-health/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc&linksource=gbl,+1 309-624-9522,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkZFSW-Ju2KeqbX_hhClujfR8tBs4MEMLq1XFIFjf9mIWx7bNJDagqTyRcpclRhQ6orqlh9mHzq__CRXSRlZrO-r2iEJld8Cr16zIZXA-HAjSzzaoPp1bmje8B3NNnQeyfaG_B=w408-h255-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:23.026Z,,,
https://www.google.com/maps/place/Matthew+Preston/data=!4m7!3m6!1s0x880a59724209f1c5:0x523b54036fefdd3d!8m2!3d40.6983534!4d-89.5957696!16s%2Fg%2F1hc2slx9d!19sChIJxfEJQnJZCogRPd3vbwNUO1I,Matthew Preston,4.2,13,Psychiatrist,"900 Main St, Peoria, IL 61602, United States","MCX3+8M Peoria, Illinois, USA",https://rymaps.com/business/matthew-preston-8igk7a,+1 309-637-4266,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7H1o56vq4UuuHPalB0Zzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.5656&pitch=0&thumbfov=100,false,"9 am–12 pm, 1–4:50 pm","9 am–12 pm, 1–4:50 pm","9 am–12 pm, 1–4:50 pm","9 am–12 pm, 1–4:50 pm","9 am–12 pm, 1–4:50 pm",Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:27.922Z,,,
"https://www.google.com/maps/place/Dr.+Baljit+Singh,+MD/data=!4m7!3m6!1s0x880a59724209f1c5:0xf094b278378af962!8m2!3d40.698279!4d-89.595724!16s%2Fg%2F1tfmnzn6!19sChIJxfEJQnJZCogRYvmKN3iylPA","Dr. Baljit Singh, MD",3.5,22,Psychiatrist,"900 Main St #580, Peoria, IL 61602, United States","MCX3+8P Peoria, Illinois, USA",http://www.aimh.com/,+1 309-637-4266,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7H1o56vq4UuuHPalB0Zzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.79648&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:33.058Z,,,
https://www.google.com/maps/place/Trillium+Place+Crisis+Center/data=!4m7!3m6!1s0x880a591420ab52bf:0x64044d1c0536bef4!8m2!3d40.6899853!4d-89.6034633!16s%2Fg%2F11bzs2yf3z!19sChIJv1KrIBRZCogR9L42BRxNBGQ,Trillium Place Crisis Center,2.0,12,Addiction treatment center,"130 North Richard Pryor Place, Peoria, IL 61605, United States","M9QW+XJ Peoria, Illinois, USA",https://trilliumplacehealth.org/,+1 309-671-8084,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtcp-PcmPvlFjvTjBhza0YjvdXwApjwgZIF7ca=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:37.866Z,,,
"https://www.google.com/maps/place/Resolutions+Unlimited+in+Peoria+IL+-+Individual,+Family,+and+Marriage+Counseling/data=!4m7!3m6!1s0x880a590c83945519:0x9206b34dd1d4c20e!8m2!3d40.6928759!4d-89.5921206!16s%2Fg%2F1tf36jrp!19sChIJGVWUgwxZCogRDsLU0U2zBpI","Resolutions Unlimited in Peoria IL - Individual, Family, and Marriage Counseling",4.5,10,Mental health service,"456 Fulton St suite 126, Peoria, IL 61602, United States","MCV5+55 Peoria, Illinois, USA",https://counselorpeoria.com/,+1 309-673-9385,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gT2DwIkLzMG1ZAxolaZ8yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.593536&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:42.684Z,,,
https://www.google.com/maps/place/Human+Service+Center+Of+Peoria/data=!4m7!3m6!1s0x880a590abb1b2297:0xe89d43d574691e9c!8m2!3d40.694011!4d-89.5881814!16s%2Fg%2F1tc_lqnj!19sChIJlyIbuwpZCogRnB5pdNVDneg,Human Service Center Of Peoria,2.4,14,Mental health service,"228 NE Jefferson Ave, Peoria, IL 61603, United States","MCV6+JP Peoria, Illinois, USA",,+1 309-671-8000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRB2xhoweJ17viQFgfk1tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.35191&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2025-12-16T01:29:47.604Z,,,
