placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
"https://www.google.com/maps/place/Mobile+tire+repair,+llc/data=!4m7!3m6!1s0x87cf63f18c32464d:0x49a876c9099f9085!8m2!3d37.2284433!4d-93.2850831!16s%2Fg%2F11ppzgtz2j!19sChIJTUYyjPFjz4cRhZCfCcl2qEk","Mobile tire repair, llc",4.7,163,Tire shop,"610 E Pacific St #7, Springfield, MO 65803, United States","6PH7+9X Springfield, Missouri, USA",,+1 417-241-5816,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbc51WUM16U8rUWD5-grOXW6ArMChXIp_ZlUQyLfX7wswwmQK9xfXqPzFd7W9dRmWXxPVTb3fEoeeHtJmv3TZGHbYPW5H7saP_aO0ovlQxd14iRdhIjFDX8O4xFbhPi3DE8aEDCA=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:32.026Z,,
https://www.google.com/maps/place/Bud%27s+Tire+%26+Wheel/data=!4m7!3m6!1s0x87cf62555307cbcf:0xb20d4bf39ec8acc8!8m2!3d37.2087854!4d-93.2991011!16s%2Fg%2F1tksjb20!19sChIJz8sHU1Viz4cRyKzInvNLDbI,Bud's Tire & Wheel,4.9,212,Tire shop,"701 W College St, Springfield, MO 65806, United States","6P52+G9 Springfield, Missouri, USA",,+1 417-865-5896,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruXkpPF-tKp4D4qTj1pecFB24WWgpgFWUgvwf4SHjd6hQa2LCB4xwORIIagjDlvgYJe0pAMCCkO9nZ5DvkHsDDApuSj_j7zrpe666B5Ztqej6jtNMi2bVrA58InB3HRX90lQc4JAds2Fmh=w519-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:37.113Z,· In-store pick-up,
https://www.google.com/maps/place/G.L.+Moore+Tire+Pros+%26+Automotive/data=!4m7!3m6!1s0x87cf7cd7d536d3d9:0xd3f98447f3885397!8m2!3d37.209875!4d-93.2507412!16s%2Fg%2F1tdqv1p9!19sChIJ2dM21dd8z4cRl1OI80eE-dM,G.L. Moore Tire Pros & Automotive,4.9,600,Tire shop,"2253 E Olive Ct, Springfield, MO 65802, United States","6P5X+WP Springfield, Missouri, USA",https://glmooretire.com/,+1 417-869-2561,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermGvIwI0LixTZlKDDO1PIwg-TeXfbnJrx6DBB-E_tKVhK8rb8yI4PCZ2CPr-c74e6e_njwPQFkLvVQvoGOMCio_RDGfymGwsFL0ZLShh1YewqQLMpY9TblSX8tC4jR_Maq9t3d=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:41.616Z,· Delivery,
https://www.google.com/maps/place/Wilson+Automotive+%26+Tire/data=!4m7!3m6!1s0x87cf624b31ca2c91:0xd9ce5299f8a03948!8m2!3d37.2088059!4d-93.3155887!16s%2Fg%2F1trprb2b!19sChIJkSzKMUtiz4cRSDmg-JlSztk,Wilson Automotive & Tire,4.7,228,Used tire shop,"1749 W College St, Springfield, MO 65802, United States","6M5M+GQ Springfield, Missouri, USA",,+1 417-862-8473,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHI9PpVcQeOHRmM2dSj4XAvDEJftbaS3jOGXKHBBwnPJYt1ybfFCUK5tYx87Q8MuDyQYIqyZHjBCnO89To4Zsfaace6zausx8vpOV7i-8tV_26_gb-U94F3YpWElhbBYeYfx9RmA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:46.158Z,· In-store pick-up,
https://www.google.com/maps/place/Smart+Buy+Tire+%26+AUTO+REPAIR/data=!4m7!3m6!1s0x87cf6308e75833b7:0xcd99d61bce7144b4!8m2!3d37.1957215!4d-93.2949159!16s%2Fg%2F1tfg3mg7!19sChIJtzNY5whjz4cRtERxzhvWmc0,Smart Buy Tire & AUTO REPAIR,4.6,215,Tire shop,"1045 S Campbell Ave, Springfield, MO 65807, United States","5PW4+72 Springfield, Missouri, USA",http://www.smartbuytire.com/,+1 417-831-3589,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTsdqdU09DrMzJVR53W5wz-UF5mEA2-3gMI7eCOkA61As2n-UH6dPpnmaAK95RPPgLMzhimrW4Ty4ZU6pE0VSx38BGkIqDNCfn52WlGyNLsFqY_o2ec4vLGQtubwPFqaQxY0IN=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:50.703Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Plaza+Tire+Service/data=!4m7!3m6!1s0x87cf7c97cc680787:0x73f7eba001339e20!8m2!3d37.1811139!4d-93.2371121!16s%2Fg%2F11g6p2dddf!19sChIJhwdozJd8z4cRIJ4zAaDr93M,Plaza Tire Service,4.7,2442,Tire shop,"2867 E Sunshine St, Springfield, MO 65804, United States","5QJ7+C5 Springfield, Missouri, USA",https://www.plazatireservice.com/locations/mo/springfield/auto-repair-2867-e-sunshine?utm_source=local_listing&utm_medium=organic&utm_campaign=store_9034,+1 417-884-1322,"Open · Closes 6 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwertrDYgoVFw7s6fyRXulISWoC4Y5ZIruEy4YeqreIp_NU2t4r6cb_sX7JwqrTckn7KbdOzT0-PfQXeqr9BNU4EbTBcmROZ_R13Um3VSXeO-duCRkIwDMU_7a2AEJhqK-WsUWBlqwGWFem--=w408-h265-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:55.417Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly
https://www.google.com/maps/place/Purcell+Tire+and+Service+Centers/data=!4m7!3m6!1s0x87cf62ca41fcec8d:0x674a14b405dc23!8m2!3d37.2298396!4d-93.2617022!16s%2Fg%2F1tf48pdz!19sChIJjez8Qcpiz4cRI9wFtBRKZwA,Purcell Tire and Service Centers,4.7,447,Tire shop,"1740 E Commercial St, Springfield, MO 65803, United States","6PHQ+W8 Springfield, Missouri, USA",http://www.purcelltire.com/,+1 417-862-1924,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq56MpMsWZzzYHbufyyw3h__Dp6Ju1G9Tky7t2O8VFVnutIWe5urEi-dzYwXzcxClCe9-a7w4ZStR71_70tyjUkO7_CgO-FoXj6U0T8jX4kC5vVsSaIctYzplpWVGnRfa3bHfUi=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:38:59.958Z,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x87cf7d425a624a33:0x5ed5303a1b0f1f2e!8m2!3d37.2341766!4d-93.2606676!16s%2Fg%2F1thl1d35!19sChIJM0piWkJ9z4cRLh8PGzow1V4,Big O Tires,4.2,745,Auto repair shop,"2020 N Glenstone Ave, Springfield, MO 65803, United States","6PMQ+MP Springfield, Missouri, USA",https://www.bigotires.com/location/mo/springfield/2020-n-glenstone-ave-65803/025009?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTU4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 417-986-1557,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoy887DrShUVSrJnE6Y0LxUBQ3zwThWnP3w7ulUnx-m-bmvstIu5p2-tEb6cBzlktPCaeKITReb6rTGtc7Tzx6m97yWfC2pA1Xhnk0Wy35NejtdZ41pvwyup4961FslhbPr9MKh=w420-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:39:04.485Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Plaza+Tire+Service/data=!4m7!3m6!1s0x87cf6379b0198921:0x3a59bcc04f53aee8!8m2!3d37.1627174!4d-93.2958416!16s%2Fg%2F11f3wdb23k!19sChIJIYkZsHljz4cR6K5TT8C8WTo,Plaza Tire Service,4.7,2397,Tire shop,"2811 S Campbell Ave, Springfield, MO 65807, United States","5P73+3M Springfield, Missouri, USA",https://www.plazatireservice.com/locations/mo/springfield/auto-repair-2811-s-campbell?utm_source=local_listing&utm_medium=organic&utm_campaign=store_9065,+1 417-879-6068,"Open · Closes 6 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepX8M9FS8PcqE2_99O6dLMQUR5fDEtLCF06OBjlxWM8zkHNkgKmO55j9Xxx2xvL8w5bfFZZxS9RTSenws_RxnmvN0UhTsOsrebauUPqulNUbOxv6KUKsjrHr9_TB95V-I-ARZkazDtnuiUQ=w408-h265-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:39:09.416Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly
https://www.google.com/maps/place/Wilson+Tire+Co/data=!4m7!3m6!1s0x87cf63b41d9f4cfd:0xbec18eee9e29d2fc!8m2!3d37.203223!4d-93.3141306!16s%2Fg%2F1tvgvwld!19sChIJ_UyfHbRjz4cR_NIpnu6Owb4,Wilson Tire Co,4.8,20,Tire shop,"1610 W Mt Vernon St, Springfield, MO 65802, United States","6M3P+78 Springfield, Missouri, USA",,+1 417-864-7147,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=foGQXCSEJHE6eZCqgyKjPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.09653&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-03-23T15:39:13.831Z,,
