placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Metro+Plumbing,+Heating+%26+Air/data=!4m7!3m6!1s0x886064c353648373:0xe853b7273996620!8m2!3d34.9951907!4d-85.1241854!16s%2Fg%2F1tlwgcfn!19sChIJc4NkU8NkYIgRIGaZc3I7hQ4","Metro Plumbing, Heating & Air",4.8,4215,Plumber,"8988 Fuller Rd, Chattanooga, TN 37421, United States","XVWG+38 Chattanooga, Tennessee, USA",https://metropha.com/,+1 423-855-0967,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTqDmg1sYfSy1EGtHJhFyREH8BzH021s3pBFHs=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:15.083Z,,,
"https://www.google.com/maps/place/Hiller+Plumbing,+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x88606351e46ff093:0x6ca391c23e427f02!8m2!3d35.0542298!4d-85.1471191!16s%2Fg%2F11rcwhm95w!19sChIJk_Bv5FFjYIgRAn9CPsKRo2w","Hiller Plumbing, Heating, Cooling & Electrical",4.9,1157,Plumber,"7339 Lee Hwy, Chattanooga, TN 37421, United States","3V33+M5 Chattanooga, Tennessee, USA",https://happyhiller.com/locations/chattanooga/?utm_source=gmb&utm_medium=localseo&utm_campaign=local&se_campaign=Internet-LocalSEO,+1 423-922-7668,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPKefMmbDdK8YtJIJQEROkFbOo6COhSOmH7dtg-=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:22.018Z,,,
https://www.google.com/maps/place/Riverside+Plumbing/data=!4m7!3m6!1s0x8860f79555555555:0x9c259684fc99a35!8m2!3d35.1127534!4d-85.265849!16s%2Fg%2F1w0j0b83!19sChIJVVVVVZX3YIgRNZrJT2hZwgk,Riverside Plumbing,4.9,287,Plumber,"3873 Hixson Pike, Chattanooga, TN 37415, United States","4P7M+4M Chattanooga, Tennessee, USA",http://riversideplumbingtn.com/,+1 423-598-3362,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXAjxT7BBU9VysFm3k0-KBiKfvkgxkmZ60G72CLTLk_S41Zh4on2jXdfuf1oUBoXk98yuTSOt6RGec5vQwxuPZN1_RK_e-N4AWVdN88owGctmrWDzvqycTAhZ_pNlnoQzorKUZ06SFo5lf=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:27.388Z,,,
https://www.google.com/maps/place/Chattanooga+and+Battlefield+Plumbing/data=!4m7!3m6!1s0x88605e521abd8dbf:0xfbae8e802651ad38!8m2!3d35.0752717!4d-85.303887!16s%2Fg%2F1tg2f6l8!19sChIJv429GlJeYIgROK1RJoCOrvs,Chattanooga and Battlefield Plumbing,4.6,139,Plumber,"1016 Dallas Rd, Chattanooga, TN 37405, United States","3MGW+4C Chattanooga, Tennessee, USA",http://www.cbplumber.com/,+1 423-266-3271,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOnFR1hi4yDx5fy4e9680GKd-xFMNvqcpfF7vZJ=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:32.429Z,,,
"https://www.google.com/maps/place/Metro+Plumbing,+Heating+%26+Air/data=!4m7!3m6!1s0x886061df50fbaea7:0x627e9429cb0eb29a!8m2!3d35.0922296!4d-85.2404667!16s%2Fg%2F11x0g8p1r7!19sChIJp677UN9hYIgRmrIOyymUfmI","Metro Plumbing, Heating & Air",5.0,453,Plumber,"4180 S Creek Rd, Chattanooga, TN 37406, United States","3QR5+VR Chattanooga, Tennessee, USA",http://metropha.com/,+1 423-855-0967,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJkE7TO9EE63tBUB2-aVVS3DzZQD_8WyUPNLPR=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:37.356Z,,,
https://www.google.com/maps/place/Chatta+Rooter+Plumbing+Septic+%26+Drain/data=!4m7!3m6!1s0x886065e09168335b:0xa53e1c1752e1dcf2!8m2!3d34.9884629!4d-85.3277361!16s%2Fg%2F11hzzr9l1z!19sChIJWzNokeBlYIgR8tzhUhccPqU,Chatta Rooter Plumbing Septic & Drain,4.9,107,Septic system service,"5414 Tennessee Ave, Chattanooga, TN 37409, United States","XMQC+9W Chattanooga, Tennessee, USA",https://chattanoogasepticrepair.com/,+1 423-874-6886,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNGEZNzhCbMHXVCtLf22ld-q8zwMqjxkUtfMwX1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:42.381Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Patriot+Services/data=!4m7!3m6!1s0x8860615522ada7ed:0x31e89b22b1a30101!8m2!3d35.0332016!4d-85.1913616!16s%2Fg%2F11hcj_8td8!19sChIJ7aetIlVhYIgRAQGjsSKb6DE,Patriot Services,4.9,1382,Plumber,"6113 Airways Blvd #105, Chattanooga, TN 37421, United States","2RM5+7F Chattanooga, Tennessee, USA",https://www.mypatriot.us/?utm_campaign=gmb&utm_medium=organic&utm_source=gbp,+1 423-922-7360,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8AiL876UurLsJpUjp7U4KKz3r_O6RmGJ8EJX8g_Kdcks6DOhAEiDWMMkQLk8TLBxHtzckDgPn66xZYzBOLwf-1JAM1OzCKgIMZe3L4eyvHR8CY1sG_LE4xdR66Cn3ipTzigNWZvKwrMJg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:47.325Z,,,
https://www.google.com/maps/place/Scenic+City+Plumbing/data=!4m7!3m6!1s0x88608b2244948393:0x3fd06feb1cbaba21!8m2!3d35.1734717!4d-85.2531892!16s%2Fg%2F1tf29dtt!19sChIJk4OURCKLYIgRIbq6HOtv0D8,Scenic City Plumbing,4.9,642,Plumber,"6148 Dayton Blvd, Hixson, TN 37343, United States","5PFW+9P Hixson, Chattanooga, TN, USA",https://www.sceniccityplumbing.com/,+1 423-259-3517,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyf5GzcK9c1O_1J50C190CprSgvkP0yb0WoeKP4dWCPa_cxvFVW3I0OLgs3XlmTWxOjVlxA4_-SKikcuZYErOaWQyIQH9EzPUTMs20yRPD2ZLJawpngJ-TYRtnYusdLlk-MKnk=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:52.255Z,,,
https://www.google.com/maps/place/Roto+Rooter+Plumbing+Drain+and+Septic+Services/data=!4m7!3m6!1s0x886061afda663027:0xd5006f053289e4fe!8m2!3d35.0327294!4d-85.1894214!16s%2Fg%2F1tcxkhcw!19sChIJJzBm2q9hYIgR_uSJMgVvANU,Roto Rooter Plumbing Drain and Septic Services,4.8,2129,Plumber,"6137 Airways Blvd, Chattanooga, TN 37421, United States","2RM6+36 Chattanooga, Tennessee, USA",https://www.rotorooterchatt.com/,+1 423-855-1212,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvdgokyfYzIrsFJxpaV3JKLgWkmHFA_XtQTc2z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:11:57.275Z,,,
https://www.google.com/maps/place/South+East+Total+Service/data=!4m7!3m6!1s0x886066a9ea1f9cad:0xd26c40c60c9c8fca!8m2!3d35.0250412!4d-85.1904005!16s%2Fg%2F11c1rht9br!19sChIJrZwf6qlmYIgRyo-cDMZAbNI,South East Total Service,4.7,228,Plumber,"1423 Crawford St, Chattanooga, TN 37421, United States","2RG5+2R Chattanooga, Tennessee, USA",https://www.sets4you.com/,+1 423-499-2911,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlPxYRDuE8UwAj8aIRyWj9_-egzwkxnbm8x6s2T7EQnqvVbRE780A35N150iWvr8DS_yyOrBDi6wJyNGb94GwxP0A7mXiVeOcyxRmzhnqlvHuPGT9bPcpM_uCE2Ur6prUbFNY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-11T03:12:02.313Z,,,
