placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
https://www.google.com/maps/place/Harbor+Parking+Inc/data=!4m7!3m6!1s0x86685e5e2948b609:0x227dcf70042b25ee!8m2!3d27.7969545!4d-97.3980912!16s%2Fg%2F11b67q3f_b!19sChIJCbZIKV5eaIYR7iUrBHDPfSI,Harbor Parking Inc,4.1,32,Valet parking service,"711 N Carancahua St Suite 1620, Corpus Christi, TX 78401, United States","QJW2+QQ Central City, Corpus Christi, TX, USA",http://www.harborparking.com/,+1 361-850-7154,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7qoWFmfAKPN-3sb2hNtMLMm2PciZ6dGWOTJUcdPcyv7lbjwqxkBzAD6V2AjxHe3_RPPrkynfP9i8x-A6tyzPuZXbIt5R_LEkHyteSoCUecZAdE2wP-ItwmBdVcSnE4v5uWwvH=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:08.777Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685f29e7a46727:0xb6fd86a698c864f1!8m2!3d27.7970596!4d-97.3921359!16s%2Fg%2F11y49rbjw4!19sChIJJ2ek5ylfaIYR8WTImKaG_bY,parkingmgt.com,,,Parking lot,"601 N Shoreline Blvd, Corpus Christi, TX 78401, United States","QJW5+R4 Central City, Corpus Christi, TX, USA",https://parkingmgt.com/601-n-shoreline-blvd/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bbTDoGx_A80Z8NZoFNm2OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.82068&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:15.234Z,,,
https://www.google.com/maps/place/Harbor+Driving/data=!4m7!3m6!1s0x86685fd6fd5fdce7:0x3f291e228286319c!8m2!3d27.7969545!4d-97.3980912!16s%2Fg%2F11f10_8dkp!19sChIJ59xf_dZfaIYRnDGGgiIeKT8,Harbor Driving,5.0,7,Transportation service,"711 N Carancahua St Suite 1620, Corpus Christi, TX 78401, United States","QJW2+QQ Central City, Corpus Christi, TX, USA",http://www.harbordriving.com/,+1 361-452-7988,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNVrb7n66-J3HmzF9Q5hATUcjc43fvnI9La82iC=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:21.213Z,,,
https://www.google.com/maps/place/Perfect+Parking/data=!4m7!3m6!1s0x86685f0e5e3b2f47:0xc8f68870a8fca2c1!8m2!3d27.7307213!4d-97.4289249!16s%2Fg%2F11v6cdvrsy!19sChIJRy87Xg5faIYRwaL8qHCI9sg,Perfect Parking,,,Property administration service,"5330 Ayers St Suite C, Corpus Christi, TX 78415, United States","PHJC+7C South Side, Corpus Christi, TX, USA",https://www.perfectparking.com/,+1 361-585-1111,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JPrg4LlpDN_-jcuIsCbiVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.53976&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:26.346Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685f7a1b334a1d:0xd37e0a3f1c5fc6f1!8m2!3d27.8209031!4d-97.3879744!16s%2Fg%2F11vx7kjvsj!19sChIJHUozG3pfaIYR8cZfHD8KftM,parkingmgt.com,3.0,1,Parking lot,"221 S Hotel Pl, Corpus Christi, TX 78402, United States","RJC6+9R Central City, Corpus Christi, TX, USA",https://parkingmgt.com/corpus-christi-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UBFueMihDuI9bt2s4VBVYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.18008&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:31.741Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685fd953aa2535:0x542390273ae0cb86!8m2!3d27.7951288!4d-97.3919966!16s%2Fg%2F11y49qzdjf!19sChIJNSWqU9lfaIYRhsvgOieQI1Q,parkingmgt.com,,,Parking lot,"411 N Shoreline Blvd, Corpus Christi, TX 78401, United States","QJW5+36 Central City, Corpus Christi, TX, USA",https://parkingmgt.com/411-n-shoreline-blvd/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aitIlp48t5gw5LskBpsgFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.48577&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:36.584Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685fb5285c69ef:0x33831ca00991c31a!8m2!3d27.7821292!4d-97.3939005!16s%2Fg%2F11xdgdcln0!19sChIJ72lcKLVfaIYRGsORCaAcgzM,parkingmgt.com,,,Parking lot,"1102 S Shoreline Blvd, Corpus Christi, TX 78401, United States","QJJ4+VC Central City, Corpus Christi, TX, USA",https://parkingmgt.com/emerald-beach-hotel-lot-corpus-christi/,+1 855-244-8947,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nzwcUp9u4uZ5w82YwKNAVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.180244&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:41.867Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685f77418e0539:0x7b9dc7ea5447c50d!8m2!3d27.7980068!4d-97.3928973!16s%2Fg%2F11vx6cfyv2!19sChIJOQWOQXdfaIYRDcVHVOrHnXs,parkingmgt.com,,,Parking lot,"701 N Water St, Corpus Christi, TX 78401, United States","QJX4+6R Central City, Corpus Christi, TX, USA",https://parkingmgt.com/701-n-water-st-the-vietnam-restaurant/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ONIrXGsPQxfeXctRzDOdNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.81941&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:47.033Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x86685fe332b6badd:0x8659256887ae3d18!8m2!3d27.81869!4d-97.392428!16s%2Fg%2F11vzfd8mvl!19sChIJ3bq2MuNfaIYRGD2uh2glWYY,parkingmgt.com,,,Parking lot,"3002 Seagull Blvd, Corpus Christi, TX 78402, United States","RJ95+F2 Central City, Corpus Christi, TX, USA",https://parkingmgt.com/seagull-lot/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7T-E4Hlqqh2ZfpZ23WXRMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.00424&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:52.334Z,,,
https://www.google.com/maps/place/Corpus+Christi+Office+Of+Administrative+Hearings+%28Parking+Violations%29/data=!4m7!3m6!1s0x86685e5fc619e57d:0xe291959dc18eab8!8m2!3d27.7961334!4d-97.397148!16s%2Fg%2F11f11pwn6r!19sChIJfeUZxl9eaIYRuOoY3FkZKQ4,Corpus Christi Office Of Administrative Hearings (Parking Violations),3.0,2,City government office,"615 Leopard St Suite #106, Corpus Christi, TX 78401, United States","QJW3+F4 Central City, Corpus Christi, TX, USA",http://www.cctexas.com/services/public-safety/pay-parking-ticket,+1 361-886-2576,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PWLZVjgLhf1_P8UG0-MGiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.89473&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-10-28T18:32:57.820Z,,,
