placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Medi+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x8850fa458a31ef69:0x833a45bc03aeeb15!8m2!3d36.2033658!4d-81.6584959!16s%2Fg%2F11bxg9pr6b!19sChIJae8xikX6UIgRFeuuA7xFOoM,Medi Home Health & Hospice,5.0,8,Home health care service,"400 Shadowline Dr UNIT 101, Boone, NC 28607, United States","683R+8J Boone, North Carolina, USA",https://www.msahealthcare.com/,+1 828-265-3388,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XXYssnR7kK093GtBsPzR1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.03851&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:28.169Z,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x8850fa5d5f6f2abf:0x6078a11cd4aa6e6f!8m2!3d36.199278!4d-81.6693287!16s%2Fg%2F11bxd_6m7k!19sChIJvypvX136UIgRb26q1ByheGA,CenterWell Home Health,4.9,33,Home health care service,"579 Greenway Rd UNIT 103, Boone, NC 28607, United States","58XJ+P7 Boone, North Carolina, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-boone/?utm_source=Organic&utm_medium=GBP,+1 828-266-1166,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOFXwIpILQqkpPknZtV_hHiY7ao2-_I070mqKaw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:33.814Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Medical+Services+of+America+Boone/data=!4m7!3m6!1s0x8851ad003fe99539:0xcd654f2da0b24fb5!8m2!3d36.3982902!4d-81.4903898!16s%2Fg%2F11w1dj1r1_!19sChIJOZXpPwCtUYgRtU-yoC1PZc0,Medical Services of America Boone,,,Hospice,"405 S Jefferson Ave, West Jefferson, NC 28694, United States","9GX5+8R West Jefferson, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lqf71ZTDkmEjYrM2XMOf4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.89687&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:37.087Z,,
https://www.google.com/maps/place/Glenbridge+Health+and+Rehabilitation/data=!4m7!3m6!1s0x8850fba7135a6013:0xc97ba45736aba5dc!8m2!3d36.1877932!4d-81.6319679!16s%2Fg%2F1wd3wrbw!19sChIJE2BaE6f7UIgR3KWrNleke8k,Glenbridge Health and Rehabilitation,2.9,22,Rehabilitation center,"211 Milton Brown Heirs Rd, Boone, NC 28607, United States","59Q9+46 Boone, North Carolina, USA",http://glenbridgehc.com/,+1 828-264-6720,,https://lh3.googleusercontent.com/p/AF1QipPtqdCiqvbf8EdX_WG34gxBxmlN7oQnQ1JnrgBS=w408-h335-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:39.839Z,,
https://www.google.com/maps/place/Watauga+Medical+Center/data=!4m7!3m6!1s0x8850fa4df52f7e3b:0x7078bb157f44b53e!8m2!3d36.1983001!4d-81.6512812!16s%2Fm%2F04g3mr2!19sChIJO34v9U36UIgRPrVEfxW7eHA,Watauga Medical Center,3.4,370,Hospital,"336 Deerfield Rd, Boone, NC 28607, United States","58XX+8F Boone, North Carolina, USA",https://apprhs.org/wataugamedical/?utm_source=ARHSGoogleLocation&utm_medium=referral&utm_campaign=ARHSsearch,+1 828-262-4100,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqajJ1rzCmIsVTEEc6l1z1LLYb7OA5bils8K4HDKBU_238YGhRfaBVHzgYIqjIEkP6wOT5qdnZVAsxZCgry1qG5KuhDQYAbGTtczW3-YO_gLRK0byQGI8EUl1tJuqSql6Ba680z9w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:44.775Z,,
https://www.google.com/maps/place/Life+Care+Center+of+Banner+Elk/data=!4m7!3m6!1s0x8850ed38b4e88769:0x6c8f0e06c992896c!8m2!3d36.1352591!4d-81.8490131!16s%2Fg%2F1tf766cm!19sChIJaYfotDjtUIgRbImSyQYOj2w,Life Care Center of Banner Elk,4.6,111,Nursing home,"185 Norwood Hollow Rd, Banner Elk, NC 28604, United States","45P2+49 Banner Elk, North Carolina, USA",https://lcca.com/locations/nc/banner-elk/,+1 828-898-5136,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHs-62BgYCWx8hzBdRBnYGWb0RJX2UgWcPJvjk=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:49.800Z,,
https://www.google.com/maps/place/Mountain+Care+Facilities+Inc/data=!4m7!3m6!1s0x8850f0ba75079cd3:0x716deec765f1ce0d!8m2!3d36.2245436!4d-81.7063027!16s%2Fg%2F1tcv243f!19sChIJ05wHdbrwUIgRDc7xZcfubXE,Mountain Care Facilities Inc,4.0,3,Nursing home,"183 Graggville Rd, Boone, NC 28607, United States","67FV+RF Boone, North Carolina, USA",,+1 828-264-3744,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cuQFn7HF5Nk6tqu7iKJT1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.24846&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:54.841Z,,
https://www.google.com/maps/place/Medi+Home+Hospice/data=!4m7!3m6!1s0x885094a25120081b:0x9ed1c8aafd1d6465!8m2!3d36.0737657!4d-81.9052054!16s%2Fg%2F1th57ph3!19sChIJGwggUaKUUIgRZWQd_arI0Z4,Medi Home Hospice,5.0,3,Hospice,"1955 Newland Hwy, Newland, NC 28657, United States","33FV+GW Newland, North Carolina, USA",https://www.msahealthcare.com/,+1 828-733-0663,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOi1j1upDY2OlNC9d2LlL8riuUH4j-BhT9tkZmK=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:26:59.877Z,,
"https://www.google.com/maps/place/Hospice+of+Mitchell+County+Inc/@35.9114687,-82.0618512,17z/data=!3m1!4b1!4m6!3m5!1s0x8850a4a031c086e3:0x541197db0647141c!8m2!3d35.9114687!4d-82.0618512!16s%2Fg%2F1tnssmgd",Hospice of Mitchell County Inc,5.0,5,Hospice,"236 Hospital Dr, Spruce Pine, NC 28777, United States","WW6Q+H7 Spruce Pine, North Carolina, USA",https://www.hospiceblueridge.com/,+1 828-765-5677,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:27:04.866Z,,
https://www.google.com/maps/place/CarePartners+Hospice+Solace+Center/data=!4m7!3m6!1s0x8859f31bbabed61d:0x449a9adf51d7d9bd!8m2!3d35.561857!4d-82.533811!16s%2Fg%2F1q6kk0nq3!19sChIJHda-uhvzWYgRvdnXUd-amkQ,CarePartners Hospice Solace Center,4.3,50,Medical clinic,"21 Belvedere Rd, Asheville, NC 28803, United States","HF68+PF Asheville, North Carolina, USA",https://www.missionhealth.org/locations/carepartners-hospice-solace-center?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 828-210-3150,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvmV-Qz1G5ua2x4WI9W-7lHXUCfICi3ccr9qib=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-17T23:27:10.061Z,,
