placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87c0eb7b755101bd:0x62a4c1efc0f46588!8m2!3d38.9705365!4d-94.6941661!16s%2Fg%2F1tgxv1v2!19sChIJvQFRdXvrwIcRiGX0wO_BpGI,Home Instead,4.6,28,Home health care service,"9331 W 87th St, Overland Park, KS 66212, United States","X8C4+68 Overland Park, Kansas, USA",https://www.homeinstead.com/home-care/usa/ks/overland-park/102/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 816-652-9058,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomX8AQGxtNXRJWXNYJuKnDW1CX6XWC_vPQM53NRehKFTyjrHNAGG77Y7ctH5J2gTI2dHgg9bfGQaWT14ttE4mFtc9FJBZO6E9ujNCbBTCiBkngm-Ve5k_2Z50_227Y9KlhlzvFbw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T19:59:59.202Z,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x87c0eba206f68bb9:0x7175dfe6706e05fe!8m2!3d38.9612311!4d-94.6632336!16s%2Fg%2F1v1vdqc7!19sChIJuYv2BqLrwIcR_gVucObfdXE,SYNERGY HomeCare,4.5,22,Home health care service,"9240 Glenwood St, Overland Park, KS 66212, United States","X86P+FP Overland Park, Kansas, USA",https://www.synergyhomecare.com/ks-overland-park-66212/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1702,+1 913-685-9700,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMKv3R8puiz7RbElpYQ6OWJFwjbI7jgFpAGrgus=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:06.271Z,,
https://www.google.com/maps/place/Benefits+of+Home+-+Senior+Home+Care+Kansas+City/data=!4m7!3m6!1s0x87c094caea5de637:0x573aeca4fa965b50!8m2!3d38.9708222!4d-94.7115748!16s%2Fg%2F1tf60tcz!19sChIJN-Zd6sqUwIcRUFuW-qTsOlc,Benefits of Home - Senior Home Care Kansas City,4.6,44,Home health care service,"10821 W 87th St Suite 300, Overland Park, KS 66214, United States","X7CQ+89 Overland Park, Kansas, USA",http://www.benefitsofhome.com/,+1 913-422-1591,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMQQrV3TR04nWZAx9N5T8BqNXpO6vZg-OeWh1Y3=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:11.522Z,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x87c0e9850712722b:0x54690f4594e470e6!8m2!3d38.9572066!4d-94.6522403!16s%2Fg%2F1tm1q_59!19sChIJK3ISB4XpwIcR5nDklEUPaVQ,Right at Home,4.8,25,Home health care service,"5750 W 95th St Suite 122, Overland Park, KS 66207, United States","X84X+V4 Overland Park, Kansas, USA",https://www.rightathome.net/kansas-city-metro-lawrence/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1161,+1 913-338-1919,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO02ZkFBDK3SUkXn3JSs5eMhwon8I2btKkokNae=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:16.778Z,,
https://www.google.com/maps/place/Hearts+at+Home+In-Home+Care/data=!4m7!3m6!1s0x87c0eb2af8493de5:0xbcdf0d86bab89911!8m2!3d38.9713136!4d-94.7087777!16s%2Fg%2F1w4563vg!19sChIJ5T1J-CrrwIcREZm4uoYN37w,Hearts at Home In-Home Care,4.2,21,Home health care service,"10600 W 87th St, Overland Park, KS 66214, United States","X7CR+GF Overland Park, Kansas, USA",http://www.heartsathomeusa.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblisting,+1 913-440-4209,"Closes soon ⋅ 4 pm ⋅ Opens 8 am Thu

Updated by this business 3 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNtd2UP_iknKWjN5yUi6FmFzcNtUt4hgv9DO-xA=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:21.880Z,,
https://www.google.com/maps/place/Thoughtful+Care/data=!4m7!3m6!1s0x87c0e94cf21cb8a5:0x79b0f00fa3455c42!8m2!3d38.9872367!4d-94.6728494!16s%2Fg%2F1tf43gyp!19sChIJpbgc8kzpwIcRQlxFow_wsHk,Thoughtful Care,4.3,18,Home health care service,"7804 Foster St, Overland Park, KS 66204, United States","X8PG+VV Overland Park, Kansas, USA",https://www.thoughtfulcare.com/,+1 913-344-0101,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOyPTuEcbMcx2WaLlZ9echslYnm4hbZojyaRRZC=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:27.061Z,,
https://www.google.com/maps/place/ComForCare+Home+Care+-+Central+KC/data=!4m7!3m6!1s0x87c0edfacc46f157:0xc54bc345f2e150da!8m2!3d39.0120804!4d-94.6670269!16s%2Fg%2F11ydwj77rq!19sChIJV_FGzPrtwIcR2lDh8kXDS8U,ComForCare Home Care - Central KC,5.0,2,Home health care service,"6405 Metcalf Ave # 205, Overland Park, KS 66202, United States","286M+R5 Overland Park, Kansas, USA",https://www.comforcare.com/missouri/central-kc.html,+1 913-203-4100,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNuUlAJpvGeRNS84upX0sk6Yh52KN9zWOn0vjaI=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:32.002Z,,
https://www.google.com/maps/place/Always+There+Health+Care/data=!4m7!3m6!1s0x87c0bfb657040001:0xfefa60d4d8a4090!8m2!3d38.9544292!4d-94.6852511!16s%2Fg%2F11gyxhh5tb!19sChIJAQAEV7a_wIcRkECKTQ2m7w8,Always There Health Care,3.7,12,Home health care service,"8691 W 96th St Suite 1B, Overland Park, KS 66212, United States","X837+QV Overland Park, Kansas, USA",https://alwaystherekc.com/,+1 913-942-2900,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oSj2rgp31_orr419HGP89g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.21628&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:37.243Z,,
https://www.google.com/maps/place/Kansas+City+Home+Care/data=!4m7!3m6!1s0x87c0ea312e087987:0x3574b637a1fd57aa!8m2!3d38.9872367!4d-94.6728494!16s%2Fg%2F1tcx_by8!19sChIJh3kILjHqwIcRqlf9oTe2dDU,Kansas City Home Care,,,Home health care service,"7804 Foster St, Overland Park, KS 66204, United States","X8PG+VV Overland Park, Kansas, USA",http://www.kchomecare.com/,+1 913-344-0101,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM29yuojw4CTfOJUu9tJWbEVbZ_IlTsTtPnsONZ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:42.547Z,,
https://www.google.com/maps/place/Phoenix+Home+Care+%26+Hospice/data=!4m7!3m6!1s0x87c0ed2645380539:0x94631630fae9a3fa!8m2!3d39.0120028!4d-94.6652222!16s%2Fg%2F11t9qd5h04!19sChIJOQU4RSbtwIcR-qPp-jAWY5Q,Phoenix Home Care & Hospice,4.1,9,Home health care service,"6803 W 64th St Suite 101, Overland Park, KS 66202, United States","286M+RW Overland Park, Kansas, USA",https://phoenixhomehc.com/locations/overland-park-kansas/?utm_source=GBP&utm_medium=organic&utm_id=iFocus,+1 913-384-2273,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOldhIxGeYuqnpycH_NJaGlyMf_FdN8_Xi71IwK=w604-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-09-10T20:00:48.043Z,,
