placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Mindpath+Health+Psychiatrists+%26+Therapists+-+Napa/data=!4m7!3m6!1s0x808507923ef7d2fd:0xf6c0d605bb4d5a9d!8m2!3d38.2981213!4d-122.2851235!16s%2Fg%2F11fb34tjdp!19sChIJ_dL3PpIHhYARnVpNuwXWwPY,Mindpath Health Psychiatrists & Therapists - Napa,4.7,127,Mental health service,"1001 2nd St #225, Napa, CA 94559, United States","7PX7+6X Napa, California, USA",https://www.mindpath.com/locations/napa/?pk_source=gmb&pk_medium=organic,+1 707-346-6825,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPBvZ8MLSm_MEPUITufyxGQGVwBixWoibGCzmUl=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:24:36.594Z,,,,
https://www.google.com/maps/place/Department+of+State+Hospitals-Napa/data=!4m7!3m6!1s0x8085073ffc234957:0x907e50a876b06761!8m2!3d38.2775048!4d-122.2678602!16s%2Fm%2F0k2ksnt!19sChIJV0kj_D8HhYARYWewdqhQfpA,Department of State Hospitals-Napa,3.3,33,Psychiatric hospital,"2100 Napa Vallejo Hwy, Napa, CA 94558, United States","7PHJ+2V Napa, California, USA",http://www.dsh.ca.gov/Napa/,+1 707-253-5000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJi5Z1TjQYK8KNbDM64y-rn-GBRUlNFg29S3F4_9aKnAs60nMF370k-XGflHzVU8SpHdaVCkJ89-IeDK-2Z4L5RcXGaZB5ghswlRJv365kSeW9CAWK2K9HC6VBeDiONa9Lr85b=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:24:41.289Z,,,,
https://www.google.com/maps/place/Responder+First+Wellness/data=!4m7!3m6!1s0x8085071baa900a3f:0x25ae22c48b656844!8m2!3d38.2965437!4d-122.2880948!16s%2Fg%2F11l26mwbdq!19sChIJPwqQqhsHhYARRGhli8QiriU,Responder First Wellness,5.0,25,Psychiatrist,"833 Franklin St Suite 8, Napa, CA 94559, United States","7PW6+JQ Napa, California, USA",https://responderfirstwellness.com/,+1 530-625-7738,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4sCkghuPLWJKivFUe0DYGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.04477&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:24:44.648Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Napa+State+Hospital+Units+Q1-11/data=!4m7!3m6!1s0x808507aca7693f1f:0x63a3145acc588710!8m2!3d38.2749892!4d-122.2673326!16s%2Fg%2F11f5v9gsml!19sChIJHz9pp6wHhYAREIdYzFoUo2M,Napa State Hospital Units Q1-11,3.0,2,Psychiatric hospital,"2100 Napa Vallejo Hwy, Napa, CA 94558, United States","7PFM+X3 Napa, California, USA",http://www.dsh.ca.gov/Napa/,+1 707-253-5000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysixGDyEvA6is18NdBvXpKu8YR0L774gmRf8ElgrdHSNX6KrJIElNN3BA2MbRrjvzLGDSINQ4YX-EZPGUe3DlzZlv5n-GZsKPbZAZhpLXekLuSN12EAzbFqlWDB5qho-_w1YEW=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:24:49.435Z,,,,
"https://www.google.com/maps/place/Napa+State+Hospital+Units+T10-14/@38.2717128,-122.2666751,17z/data=!3m1!4b1!4m6!3m5!1s0x80850900771f5385:0x694f57b7b59c68d4!8m2!3d38.2717128!4d-122.2666751!16s%2Fg%2F11f5v9fzcr",Napa State Hospital Units T10-14,4.0,3,Psychiatric hospital,"2100 Napa Vallejo Hwy, Napa, CA 94558, United States","7PCM+M8 Napa, California, USA",https://www.dsh.ca.gov/Napa/Treatment.html,+1 707-253-5000,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:24:56.003Z,,,,
"https://www.google.com/maps/place/Dr.+Maya+Weir,+Psychotherapist+-+Thriving+California/data=!4m7!3m6!1s0x808507a51072d429:0x9609a962046ba9d6!8m2!3d38.3197936!4d-122.2941568!16s%2Fg%2F11rpch5248!19sChIJKdRyEKUHhYAR1qlrBGKpCZY","Dr. Maya Weir, Psychotherapist - Thriving California",5.0,29,Psychologist,"1011 Professional Dr A, Napa, CA 94558, United States","8P94+W8 Napa, California, USA",https://www.thrivingca.com/,+1 510-398-0497,,https://lh3.googleusercontent.com/p/AF1QipNSuG6fWGvd7h6tJkh8mZINDggFLY4i62dofz3S=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:25:00.521Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Napa+Psychological+Services/data=!4m7!3m6!1s0x8085065c109d4e4b:0x7a7dfc14b9301ace!8m2!3d38.304905!4d-122.2943408!16s%2Fg%2F11g8v4dkm2!19sChIJS06dEFwGhYARzhowuRT8fXo,Napa Psychological Services,5.0,18,Psychologist,"1900 Jefferson St, Napa, CA 94559, United States","8P34+X7 Napa, California, USA",https://www.nps-ca.com/,+1 707-266-6652,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNWMdQKfECMRX_YaeI44IzB5QUBGZzG8xt7s_VK=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:25:04.964Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Providence+Medical+Group+Napa+-+Psychiatry/data=!4m7!3m6!1s0x808507dcc51f9f41:0x4543f0e81cfdbf98!8m2!3d38.3237233!4d-122.2984303!16s%2Fg%2F11rb4mgyng!19sChIJQZ8fxdwHhYARmL_9HOjwQ0U,Providence Medical Group Napa - Psychiatry,,,Psychiatrist,"1100 Trancas St #256, Napa, CA 94558, United States","8PF2+FJ Napa, California, USA",https://www.providence.org/locations/norcal/napa-psychiatry?ls=location&y_source=1_MjM3NTE4MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 707-890-4151,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOBiEx466VsuJ9dI4h2FteSv3SjLWBkIGHggGox=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:25:09.589Z,,,,
"https://www.google.com/maps/place/Napa+State+Hospital+Units+S1-9/@38.2748768,-122.2698489,17z/data=!3m1!4b1!4m6!3m5!1s0x808507ec6302a1cb:0xbd1c5fa0956fd897!8m2!3d38.2748768!4d-122.2698489!16s%2Fg%2F11f62s_8rj",Napa State Hospital Units S1-9,,,Psychiatric hospital,"2100 Napa Vallejo Hwy, Napa, CA 94558, United States","7PFJ+X3 Napa, California, USA",,,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:25:15.909Z,,,,
"https://www.google.com/maps/place/Napa+State+Hospital+Units+T1-4/@38.2724323,-122.2696475,17z/data=!3m1!4b1!4m6!3m5!1s0x808509eaa9473ed1:0x2ad13003e12ccb7!8m2!3d38.2724323!4d-122.2696475!16s%2Fg%2F11f5v9fk1m",Napa State Hospital Units T1-4,,,Psychiatric hospital,"2100 Napa Vallejo Hwy, Napa, CA 94558, United States","7PCJ+X4 Napa, California, USA",http://www.dsh.ca.gov/Napa/,+1 707-253-5000,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-12-16T02:25:22.121Z,,,,
