placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Big+10+Tire+Pros/data=!4m7!3m6!1s0x862832497a3ac785:0xa04bf770b511962a!8m2!3d32.2911754!4d-90.1815286!16s%2Fg%2F1tfbnpss!19sChIJhcc6ekkyKIYRKpYRtXD3S6A,Big 10 Tire Pros,4.8,1152,Brake shop,"712 State St, Jackson, MS 39201, United States","7RR9+F9 Jackson, Mississippi, USA",https://www.big10tiresms.com/,+1 601-353-5461,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqv1ZU8iREa0gXmVME_ceSazcyTiSdQZWwtIU_BvxQE36zgn-Il8IJ75tXZJIsjKRtOlSwi_ZKgL0yAGEmrXYKmImTme9hjyU-oFTO9J5QEKTot1xbr3ZecH7G4p8gArgoNwJubZrpmVP4=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:16.372Z,,,,
https://www.google.com/maps/place/MJ+Tires+%26+Wheels/data=!4m7!3m6!1s0x862832f8c91ec1f5:0x4b913bb8fb1b787e!8m2!3d32.3125738!4d-90.1820347!16s%2Fg%2F1tdfz2bq!19sChIJ9cEeyfgyKIYRfngb-7g7kUs,MJ Tires & Wheels,4.6,216,Tire shop,"1101 N West St, Jackson, MS 39202, United States","8R79+25 Jackson, Mississippi, USA",https://themjtires.com/,+1 601-948-3500,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAnqGUitJ-PHptZ8HHO6KI29LA320y90-QxQPbq1k6ENoo-lePJ1kMhJOlcxpPRWEfW4OwtzGHn7L8MUM_napR7DE2ZXD74pFEW7MBvny0RdopKGQZu73xwZFkmmKac0KhADI4HQ=w408-h262-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:24.594Z,· In-store pick-up,,,
https://www.google.com/maps/place/J+%26+J+Tire+Shop/data=!4m7!3m6!1s0x862833edf1e80a71:0xf58f445796f893f!8m2!3d32.2832!4d-90.214538!16s%2Fg%2F126413wm1!19sChIJcQro8e0zKIYRP4lveUX0WA8,J & J Tire Shop,4.2,63,Tire shop,"270 Raymond Rd, Jackson, MS 39204, United States","7QMP+75 Jackson, Mississippi, USA",,+1 601-346-2775,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokSli4w5WVbPJV7DCgrn5VhNQgxOKfTlzNc-pI3nvJDf2vbanSOp0w9XU-HTQcqxAl37ldsrX0pN43vqLpxmSDO2zjNAG1JaWOevVoBhPLM0wmiz96-FW3bDFO5Tvdi4xfSUPvTg=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:30.659Z,,,,
https://www.google.com/maps/place/Anglin+Tire+Company/data=!4m7!3m6!1s0x862833c34c346e27:0x61ebfadeefd7b0a2!8m2!3d32.2790412!4d-90.1942214!16s%2Fg%2F1tl1nths!19sChIJJ240TMMzKIYRorDX797662E,Anglin Tire Company,4.2,206,Tire shop,"926 I- 20 Frontage Rd, Jackson, MS 39204, United States","7RH4+J8 Jackson, Mississippi, USA",http://anglintirestore.com/,+1 601-969-5656,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJ0dpFb7hBzx0tc_MK38pr7PyOOu77JPdqDUEnp08bfhnyRpcsb5Mii13dnS_sxQ0uXiUPLnPtYnvtXulIR6rQPnIB96F0NAne-R593V2T8yg055Efo6ZN6WvKfdOzaF-Rwktb=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:37.321Z,· In-store pick-up,,,
https://www.google.com/maps/place/Tire+Towers/data=!4m7!3m6!1s0x8628339b1176129d:0xd462c9b885c6e273!8m2!3d32.286748!4d-90.1832778!16s%2Fg%2F11tfmx_wwf!19sChIJnRJ2EZszKIYRc-LGhbjJYtQ,Tire Towers,4.7,6,Tire shop,"999 State St, Jackson, MS 39201, United States","7RP8+MM Jackson, Mississippi, USA",,+1 769-216-3526,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJJb7ZgHYqLPp0auKkfeW7sqj_YGgtjw3UPp1vYHQo9TSCbzspCsnImwJFOQ2abafZhFzkz6sh3o-aBgkWoRTJnuTIVSNW9w7P7DZQKCOG_KH7WA3ogd3DrNDSgMfSVsjpmbw5=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:43.647Z,,,,
https://www.google.com/maps/place/Southern+Tire+Mart+at+Pilot/data=!4m7!3m6!1s0x862833d114989e1b:0x71826445c3c17009!8m2!3d32.2732949!4d-90.1911427!16s%2Fg%2F11g8dh8lct!19sChIJG56YFNEzKIYRCXDBw0VkgnE,Southern Tire Mart at Pilot,4.0,12,Tire shop,"2522 S Gallatin St, Jackson, MS 39204, United States","7RF5+8G Jackson, Mississippi, USA",https://stmtires.com/locations/store-STMP-505/,+1 601-969-6667,"Open · Closes 11 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepB6pMbTCALRjebzQT-jBfSeEl5-4A16EiHXPcFby1vB7Ak6PeNHmEoMXqRy9E19EG3dR4daCJgi8urajMfBXE7qght_EaSBk3-hMqvNKAdcw7khRR6P5imU407Hkjf4RAeOv5Zxcwz0F00=w408-h408-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:50.216Z,· In-store shopping,,,
https://www.google.com/maps/place/AK+Tire+%26+Rims+auto+care/data=!4m7!3m6!1s0x8628331a16815bf9:0xa8f38520806aa0af!8m2!3d32.3265688!4d-90.1951257!16s%2Fg%2F1tgns0h4!19sChIJ-VuBFhozKIYRr6BqgCCF86g,AK Tire & Rims auto care,4.5,61,Tire shop,"323 W Woodrow Wilson Ave, Jackson, MS 39213, United States","8RG3+JW Jackson, Mississippi, USA",,+1 601-487-8938,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoc4kMBQmqaO0CeYbEWf33CfVkGvDkBKZ5Nl1F2X6tl_4nPCz4Uv030KcbwIsX27cSNLO5QZKKVa69ltyD7rfJeTwderE_l5kZVsfEHNe0espCGw7IE7hq8TIomd4MCpVQER_N5=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:53:57.803Z,· In-store pick-up,,,
https://www.google.com/maps/place/Rick%27s+Tire+Center/data=!4m7!3m6!1s0x86283363060bdc53:0x2cf4df366c7dc486!8m2!3d32.3245986!4d-90.2212955!16s%2Fg%2F11c56rn18h!19sChIJU9wLBmMzKIYRhsR9bDbf9Cw,Rick's Tire Center,5.0,10,Car repair and maintenance service,"3110 W Woodrow Wilson Ave, Jackson, MS 39209, United States","8QFH+RF Jackson, Mississippi, USA",http://rickstirecenterms.com/,+1 601-540-1483,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5DoexraECk-g-YY4OPmlwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.8294525&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:54:05.222Z,,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x862834756c0707f5:0xa9001bd06a2e5417!8m2!3d32.289609!4d-90.225309!16s%2Fg%2F1tdnx82k!19sChIJ9QcHbHU0KIYRF1QuatAbAKk,Firestone Complete Auto Care,4.2,455,Tire shop,"2335 US-80, Jackson, MS 39204, United States","7QQF+RV Jackson, Mississippi, USA",https://www.firestonecompleteautocare.com/mississippi/jackson/2335-highway-80-w/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 601-345-1964,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweogkUeHrlDb4R5nVVsal4vFotIfzF8If9aCZ3tKcPDKQnIib_25fso2Thigfd5HaPWuQJ-3fVWzA1bBkBZjpVXiQZnMqaXB4H3dns5sTGEpkU3dzbXfPU-VrZqpMmWDwbXeqbAN=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:54:11.690Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,,
https://www.google.com/maps/place/TA+Truck+Service/data=!4m7!3m6!1s0x862833c5a26c0997:0x55fe2796a23d86be!8m2!3d32.2798743!4d-90.1975626!16s%2Fg%2F11f08_6bfj!19sChIJlwlsosUzKIYRvoY9opYn_lU,TA Truck Service,3.6,313,Truck repair shop,"970 I-20 W Frontage Road, Jackson, MS 39201, United States","7RH2+WX Jackson, Mississippi, USA",https://www.ta-petro.com/,+1 601-292-0950,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobh8r2vPEdRyjzmXFZboBXe6yGwgCnkIeFfzQPul0nY-PO7oZgk3onPWKlZWflVITK3rm1ioLC7VG1ooMaJppD3N2SfGFFwLOtoDiAzPIQjxDgGg1sEm52eQo19qo63GsUDU9Hi8AaZ7s=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2026-03-23T15:54:18.386Z,,,,
