placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Express+Oil+Change+%26+Tire+Engineers/data=!4m7!3m6!1s0x8888a80679e8ae07:0x3e237724f56b4cce!8m2!3d33.229057!4d-87.5314688!16s%2Fg%2F1td8zw_3!19sChIJB67oeQaoiIgRzkxr9SR3Iz4,Express Oil Change & Tire Engineers,4.9,1872,Oil change service,"238 Rice Mine Rd NE, Tuscaloosa, AL 35406, United States","6FH9+JC Tuscaloosa, Alabama, USA",https://www.expressoil.com/stores/tuscaloosa/al/5002/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=5002,+1 205-758-5002,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFnFmDBqdPNIDmWxZtnM2sKBxgq-mSpcP9IoLVBi5x-Ky26mVb0hoWvD8x730lWeeZ94JqkUsg1qvqQJhDbyzdLjIIg6iIHsWutpLxokhJgHkD0vkFBDwRKiOuBBZPbdWuPAelQIakG50e=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:09.414Z,,,
https://www.google.com/maps/place/Warren+Tire+Pros/data=!4m7!3m6!1s0x8888a8236017bf95:0xc21e3d0790c4699c!8m2!3d33.2063696!4d-87.530999!16s%2Fg%2F1v47039w!19sChIJlb8XYCOoiIgRnGnEkAc9HsI,Warren Tire Pros,4.8,572,Auto repair shop,"409 University Blvd E, Tuscaloosa, AL 35401, United States","6F49+GJ Tuscaloosa, Alabama, USA",https://www.warrentireinc.com/,+1 205-758-2739,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojZg5niga7OXQkTn7fKSMZntX4XPzW-95bLNJippYpkaqrerYNeiatqhijCnbQjb3nHOOHpcKyp1Z6iYiJeeT7591owM0reUr1wSK-dBXMa5B7U4WugiD-PEzKJJKvBUko2mcB=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:15.739Z,,,
https://www.google.com/maps/place/Warren+Tire+Pros/data=!4m7!3m6!1s0x888603c59a478ca9:0x3d8b6b9afd202451!8m2!3d33.1988063!4d-87.5528549!16s%2Fg%2F11g1ks9y5b!19sChIJqYxHmsUDhogRUSQg_Zpriz0,Warren Tire Pros,4.9,261,Auto repair shop,"1111 15th St, Tuscaloosa, AL 35401, United States","5CXW+GV Tuscaloosa, Alabama, USA",http://www.warrentireinc.com/,+1 205-759-5505,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpm-96cEl-FC6uaRUcXjZYfX-kIhxyh8MN6xDIaCjQQMNqCEGde2lljT9i5krnwRn0IVwz80rNPTetC9HDRMEodLV8vohpRb7tSwS4d17JIm8vYugaeBckVbtkoIzYhCawPVOAAw=w648-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:20.632Z,,,
"https://www.google.com/maps/place/JacMac+Tire+Company,+Inc./data=!4m7!3m6!1s0x888602ec0ac0aeff:0xe5a75dafc0aecc58!8m2!3d33.2068072!4d-87.5629783!16s%2Fg%2F1vyn4m9g!19sChIJ_67ACuwChogRWMyuwK9dp-U","JacMac Tire Company, Inc.",4.7,189,Tire shop,"2107 9th St, Tuscaloosa, AL 35401, United States","6C4P+PR Tuscaloosa, Alabama, USA",http://www.jacmac.net/,+1 205-752-3501,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorcGnrIMLkDRj0kBfCQxYuJIOzPn5tHCkeQexVHbV46sLrE3JoOniZFlu4BqhlkCWHUN-GWsr92emS3J2-C9ily0uQvDnj3q-l75MIQBbNhrydjmiSERHEPRp1Jtdr4KI1sXs-kGRgsxLj=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:25.577Z,· In-store pick-up,,
https://www.google.com/maps/place/Mckinney%E2%80%99s+Auto+Repair+%26+Tire/data=!4m7!3m6!1s0x888603e90821c229:0x5885e048c8d9dc31!8m2!3d33.1939253!4d-87.5576119!16s%2Fg%2F11hz0kj8d7!19sChIJKcIhCOkDhogRMdzZyEjghVg,Mckinney’s Auto Repair & Tire,4.7,39,Auto repair shop,"1500 Hargrove Rd, Tuscaloosa, AL 35401, United States","5CVR+HX Tuscaloosa, Alabama, USA",,+1 205-737-7904,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep40A8xLVBCoKG1L13Ci_EhfTfYeVuLoTaTTB_9itMNw5VsWXvci73YsaJy8isINLZ2oZFnbMUVnwp3Gc0Gw6D6U-PNyKFtnoVJjF_N47mKay1xK4JXOS-Rayi7JDKpmolMVbES=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,12–6 pm,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:30.310Z,,,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x8888a9ed96ad8379:0xbc464c771dbceb4a!8m2!3d33.181658!4d-87.525109!16s%2Fg%2F1tggv8pz!19sChIJeYOtlu2piIgRSuu8HXdMRrw,Pep Boys Auto Service & Tires,4.2,420,Tire shop,"3025 McFarland Blvd E, Tuscaloosa, AL 35405, United States","5FJF+MX Tuscaloosa, Alabama, USA",https://www.pepboys.com/stores/al/tuscaloosa/3025-mcfarland-blvd?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 205-462-7790,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJDHnQf3h23lWzLB_jM-MOTrWwkGwbXWTa-M_7R8bzloFsXP67ONWCYyzsvG9_aSe8EkauPm9Tab-7EzFNY_mE_FPzbBVGBS94W1CzW5ziJ_HUcWzszHnxPoigzsp-jNh7oj9Hz1DCvcur=w531-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:35.430Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Tuscaloosa+Tire+and+Service+Center/data=!4m7!3m6!1s0x8888a9ced405c325:0x708583ff725d9857!8m2!3d33.1813834!4d-87.5250917!16s%2Fg%2F1tmqgzpr!19sChIJJcMF1M6piIgRV5hdcv-DhXA,Tuscaloosa Tire and Service Center,4.4,181,Car repair and maintenance service,"3035 McFarland Blvd E, Tuscaloosa, AL 35405, United States","5FJF+HX Tuscaloosa, Alabama, USA",http://www.tuscaloosatireandservice.com/,+1 205-556-1100,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9KaHawwPus9NAiTKHjo5cvO5qHaTccuRydoh3RgdZY0ePhDtSSzkbZ5mIBxeAZSL4fWuyBJKxjcxoZ9KFLu5Jccq8sZYBGK3dbsuCgI_juYSUDnapMdOtT78mpl_ly5G9pBoP=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:40.387Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8888a9cc6543fba1:0x32163687b1a01650!8m2!3d33.1859834!4d-87.525481!16s%2Fg%2F1tgwt0l2!19sChIJoftDZcypiIgRUBagsYc2FjI,Firestone Complete Auto Care,3.7,553,Tire shop,"2519 McFarland Blvd E, Tuscaloosa, AL 35405, United States","5FPF+9R Tuscaloosa, Alabama, USA",https://www.firestonecompleteautocare.com/alabama/tuscaloosa/2519-mcfarland-blvd-e/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 205-737-4809,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIJ4lsgGO_VKPosZlOzfLoAwAX-TNuOO8RP0f3Lqpxfx6cSRF0e10JGAEvx6VG0nxptuKcAHw4DGA0K9-RrzZj6dKKgOJEcjh2FbCf3_lpPhajBOxeNIN6L5BjfOcIYGUe8p1DJg=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:45.263Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x888602d9cee27359:0xd153e1d72d02a7e5!8m2!3d33.2231193!4d-87.5761011!16s%2Fg%2F11g8cfr562!19sChIJWXPiztkChogR5acCLdfhU9E,Mavis Tires & Brakes,4.8,1980,Tire shop,"1011 Lurleen B Wallace Blvd, Northport, AL 35476, United States","6CFF+6H Northport, Alabama, USA",https://www.mavis.com/locations/northport-al?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=850,+1 205-445-9857,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRuURfy_aujqTzx7TEPgrteAtZLWaO5O5qDLCxhKTd1CIBcl1fWfo3_ZvR6e5hgc7z1LMzfWlAXJnzo6zD3tEKkcDUReVP1vTG6_JAc7u9ke_1EqfnOaMjVPIibqsFZKFK_86sI23xMpsG=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:50.239Z,· In-store pick-up,LGBTQ+ friendly,
https://www.google.com/maps/place/Express+Oil+Change+%26+Tire+Engineers/data=!4m7!3m6!1s0x8888a831cc022beb:0xbce67ec1698cd84f!8m2!3d33.1975891!4d-87.5284296!16s%2Fg%2F12617l01_!19sChIJ6ysCzDGoiIgRT9iMacF-5rw,Express Oil Change & Tire Engineers,4.4,444,Auto repair shop,"604 15th St E, Tuscaloosa, AL 35401, United States","5FXC+2J Tuscaloosa, Alabama, USA",https://www.expressoil.com/stores/tuscaloosa/al/2280/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=2280,+1 205-342-3587,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLZB4fnEfkwllzkyLnLWXlMKtgoFZlCKmQ0M9YRBHPKot8pCJDY-9b7P56qcMWFTKfwDg1JvW2aLB2tjVCqFHOGlxt7BIPkqzhBFgNoG23WSdkmGCtOLt4lc_cymotyaaCLd8E=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-03-23T14:48:55.147Z,,,
