placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Tommy+D%27s+Windows,+Doors+%26+More,+Inc./data=!4m7!3m6!1s0x886c65073646443b:0xa20d2ae858a856b2!8m2!3d39.137001!4d-86.459442!16s%2Fg%2F1tjpr7dm!19sChIJO0RGNgdlbIgRslaoWOgqDaI","Tommy D's Windows, Doors & More, Inc.",4.8,156,Window supplier,"3148 State Hwy 446, Bloomington, IN 47401, United States","4GPR+R6 Bloomington, Indiana, USA",http://tommyds.us/,+1 812-330-8898,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNPdbiaJ3sbZ3YhEf8zzWVbrP9koAgudcAUqbWg=w408-h306-k-no,true,7:30 am–5 pm,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:44:41.867Z,,,,
https://www.google.com/maps/place/Best+Garage+Door+Repair/data=!4m7!3m6!1s0x959add3e67a016b:0x7caff41ff4601ec9!8m2!3d39.1922082!4d-86.5320962!16s%2Fg%2F11pkkbbjf0!19sChIJawF65tOtWQkRyR5g9B_0r3w,Best Garage Door Repair,4.9,136,Garage door supplier,"2620 N Walnut St Suite 825, Bloomington, IN 47404, United States","5FR9+V5 Bloomington, Indiana, USA",http://bestgaragedoorrepairllc.com/,+1 812-320-3257,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNZ1vMJ3BtSXM0qpl0pEj8_Pb5To8zPZXnls1Q3=w408-h544-k-no,true,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:44:47.685Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Garage+Door+Doctor/data=!4m7!3m6!1s0x886c6178b401d4c7:0x4c6636d876c36d06!8m2!3d39.1983219!4d-86.5553775!16s%2Fg%2F11js46w1gd!19sChIJx9QBtHhhbIgRBm3Ddtg2Zkw,Garage Door Doctor,4.9,762,Garage door supplier,"3133 N Westbury Village Dr Suite 1, Bloomington, IN 47404, United States","5CXV+8R Bloomington, Indiana, USA",https://www.garagedoordoctorllc.com/service-area/bloomington/?utm_source=google&utm_medium=organic&utm_campaign=Bloomington%20Google%20My%20Business,+1 812-902-1177,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPk1o6EDbma1qwgr4d7Y3GwA8cQC-JkBFJ3PoiN=w473-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:44:53.181Z,,,,
"https://www.google.com/maps/place/Overhead+Door+Company+of+Bloomington,+IN/data=!4m7!3m6!1s0x886dff20dfeb0097:0xfb4c2e8eefaf60f!8m2!3d39.1508367!4d-86.5813437!16s%2Fg%2F1hc14vqk4!19sChIJlwDr3yD_bYgRD_b67ujCtA8","Overhead Door Company of Bloomington, IN",4.9,116,Garage door supplier,"3940 W Farmer Ave, Bloomington, IN 47403, United States","5C29+8F Bloomington, Indiana, USA",https://ohdbloomington.com/,+1 812-337-3667,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qoWKo0vLftAW9yvrZiK9Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.686233&pitch=0&thumbfov=100,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:44:58.210Z,,,,
https://www.google.com/maps/place/Garage+Doors+Plus/data=!4m7!3m6!1s0x886c6637c0550307:0x2f819fb669470e8d!8m2!3d39.1223875!4d-86.5328635!16s%2Fg%2F11bbw_wmq1!19sChIJBwNVwDdmbIgRjQ5HabafgS8,Garage Doors Plus,4.4,16,Garage door supplier,"3914 S Walnut St, Bloomington, IN 47401, United States","4FC8+XV Bloomington, Indiana, USA",http://garagedoorsplus1.com/,+1 812-339-0447,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMcWgYd09DVJ4BxIm3MXssH470pZMRA46L9ZRY_=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:03.421Z,,,,
https://www.google.com/maps/place/Hart%27s+Garage+Door+Repair+and+Service/data=!4m7!3m6!1s0x886caff8d74b2e19:0x8f3824df512d38f2!8m2!3d39.8095723!4d-86.2492709!16s%2Fg%2F11f66h44xv!19sChIJGS5L1_ivbIgR8jgtUd8kOI8,Hart's Garage Door Repair and Service,5.0,96,Garage door supplier,,,http://www.hartgaragedoor.com/,+1 317-910-1092,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5AIeweYvQUvfouPaRiLn3pszd_rU2XdrukYvn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:13.801Z,,,,
https://www.google.com/maps/place/Hey+Bo+Garage+Doors+Bloomington/data=!4m7!3m6!1s0x886c673087b2d8ab:0xea966b47627a84a5!8m2!3d39.1672405!4d-86.5352422!16s%2Fg%2F11wx0477tw!19sChIJq9iyhzBnbIgRpYR6Ykdrluo,Hey Bo Garage Doors Bloomington,5.0,103,Garage door supplier,"115 N College Ave # 220, Bloomington, IN 47404, United States","5F87+VW Bloomington, Indiana, USA",https://www.heybogaragedoors.com/?utm_campaign=google&utm_medium=organic&utm_source=google_business_profile_bloomington_indiana,+1 765-720-5830,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPdJXlZ8bvk3q-q5Fvhx0Lk2n6thd251TlELCuW=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:18.751Z,,,,
"https://www.google.com/maps/place/Indiana+Door+%26+Hardware+Specialties,+Inc/data=!4m7!3m6!1s0x886c6731aa657239:0x92816aaeab50850b!8m2!3d39.1748019!4d-86.5733602!16s%2Fg%2F1v44r4sf!19sChIJOXJlqjFnbIgRC4VQq65qgZI","Indiana Door & Hardware Specialties, Inc",4.4,8,Door supplier,"2100 W Industrial Park Dr, Bloomington, IN 47404, United States","5CFG+WM Bloomington, Indiana, USA",,+1 812-336-0813,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jDjzrnmqKW8kI-KKle6hBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.71994&pitch=0&thumbfov=100,false,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:23.634Z,,,,
"https://www.google.com/maps/place/Affordable+Garage+Door+Repairs+of+Indianapolis,+LLC/data=!4m7!3m6!1s0x886ca92401c23351:0x9a0d183107aa55d9!8m2!3d39.8508457!4d-86.1390358!16s%2Fg%2F11gpndzxnf!19sChIJUTPCASSpbIgR2VWqBzEYDZo","Affordable Garage Door Repairs of Indianapolis, LLC",4.9,260,Garage door supplier,"1111 E 54th St suite 171, Indianapolis, IN 46220, United States","VV26+89 Indianapolis, Indiana, USA",https://www.garagedoorrepairsindy.com/?utm_campaign=google&utm_medium=local&utm_source=google_business_profile,+1 317-372-5337,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNo7nalJzLQWNgpVSHk9JY6DiNUYKDKlTGRBsiu=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:28.934Z,,,,
https://www.google.com/maps/place/Residential+Services/data=!4m7!3m6!1s0x886c677f0fa88b5d:0x80b9d1d8398c3010!8m2!3d39.1697972!4d-86.5515023!16s%2Fg%2F11jy_fmq_w!19sChIJXYuoD39nbIgREDCMOdjRuYA,Residential Services,5.0,3,Contractor,"1416 W 8th St, Bloomington, IN 47404, United States","5C9X+W9 Bloomington, Indiana, USA",,+1 812-340-9430,,https://lh3.googleusercontent.com/p/AF1QipMwJx0HEWI-0xgSGersqIYlqAkrQCcVLUvF27Bw=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-11-07T22:45:35.000Z,LGBTQ+ friendly,,,
