placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Reborn+Restoration+LLC/data=!4m7!3m6!1s0x89e8103c40e34deb:0x67433e4730f8023a!8m2!3d41.1783987!4d-73.1893333!16s%2Fg%2F11fjs7qd9c!19sChIJ603jQDwQ6IkROgL4MEc-Q2c,Reborn Restoration LLC,4.8,21,Water damage restoration service,"1019 Main St Suite 1051, Bridgeport, CT 06604, United States","5RH6+97 Bridgeport, Connecticut, USA",https://www.rebornrestorationct.com/,+1 203-429-4640,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIjN99Of63qaLjDqZ6ytyGwjcWIvHGQgiYvKXd1hy9PhoaaZdGPhcmSKgAIwzplftk8aKgC4emtMfEpuHWU-kdSVhM4o4Ene7oVbCjlVatVHP4e-UdQTsBDkFez9Vpylt1hcg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:33:44.141Z,,
https://www.google.com/maps/place/Restoration+1+of+Southern+Connecticut/data=!4m7!3m6!1s0x89e7e399c6064031:0x3cfa1809bea106ed!8m2!3d41.1565822!4d-73.2374338!16s%2Fg%2F11grrd9lmb!19sChIJMUAGxpnj54kR7QahvgkY-jw,Restoration 1 of Southern Connecticut,5.0,340,Water damage restoration service,"144 Kenwood Ave A, Fairfield, CT 06824, United States","5Q47+J2 Fairfield, Connecticut, USA",https://restoration1.com/southern-connecticut?utm_source=GBP&utm_medium=Google,+1 203-941-4904,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSbnQf455GEEHbcBy9lVKoHci_uWaS6R0RMM7kEVxZWbH7YT4NC34HdZKSZN__JdhkGV94mXbbNNNeWHw7zibLLIiwu72qQcOkfmyOd4OrvBwH6L0zhgddDSwXhoKedvd9t4fl=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:33:50.255Z,,
https://www.google.com/maps/place/PuroClean+of+Fairfield/data=!4m7!3m6!1s0x89e80fcf227a7c4b:0xce11d77688cb9aae!8m2!3d41.1716076!4d-73.2385932!16s%2Fg%2F11hctwctlr!19sChIJS3x6Is8P6IkRrprLiHbXEc4,PuroClean of Fairfield,5.0,57,Water damage restoration service,"110 Hunyadi Ave, Fairfield, CT 06824, United States","5QC6+JH Fairfield, Connecticut, USA",https://www.puroclean.com/fairfield-ct-puroclean-fairfield,+1 203-763-1155,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6Dkx8J1JVth-s4AB9Vdz9t8X3lnqt3NU9MDyL258AuDePcJVoMtP74hugXu0a0CWVSjDKksKpRlw_YeT7skIFmPV5bGtfMSHTxNTeVNhZZQbWO01idGl2m7K5l5c3HwAkpxUINg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:33:55.023Z,,
"https://www.google.com/maps/place/SERVPRO+of+Trumbull,+Monroe+and+Northern+Bridgeport/data=!4m7!3m6!1s0x89e80c282ed46cc3:0x889fc67acc65398f!8m2!3d41.3021255!4d-73.254731!16s%2Fg%2F11cs13jt7f!19sChIJw2zULigM6IkRjzllzHrGn4g","SERVPRO of Trumbull, Monroe and Northern Bridgeport",4.9,45,Water damage restoration service,,,https://www.servpro.com/locations/ct/servpro-of-trumbull-monroe-and-northern-bridgeport?utm_medium=organic&utm_source=gbp,+1 203-452-7781,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnxc92bdB0joTXlNLQWYCyAxnLh2SZ0gpRekQY3dg-eU1aP7SDR0GpAjXxtaBpBucAv5nuZ77JV1_RLjh-DIgt3xbyMTA7OCu7g4F3TFpTEpm-_CADTS_YWRnuGS_5aHZ3Gv5-STl__VUF=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:33:59.791Z,,
https://www.google.com/maps/place/Mpire+Restoration+LLC/data=!4m7!3m6!1s0x89e80d65c7192d39:0x87929204749c90df!8m2!3d41.1763012!4d-73.1923942!16s%2Fg%2F11qq3kpzfg!19sChIJOS0Zx2UN6IkR35CcdASSkoc,Mpire Restoration LLC,5.0,6,Water damage restoration service,"1000 Lafayette Blvd Suite 1100, Bridgeport, CT 06604, United States","5RG5+G2 Bridgeport, Connecticut, USA",http://mpirecleaning.com/,+1 475-444-9004,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKg2HcchfI15bDp7K2sUtyanKpQMsTq25UjlMleA8jfhI_MAjtlT1qPHs5EEvRGmP0oBSgP_Bp9Vvh3vUOweHOMDFWttSz6_BBmVUZ4JVEm2dSwd24Im6SZNm533O2VKKOlKTTbk-P-4U=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:04.559Z,true,
https://www.google.com/maps/place/Green+Restoration+of+Bridgeport-Trumbull/data=!4m7!3m6!1s0x89e80d89be7f5197:0xf647f60fd230ae43!8m2!3d41.1865388!4d-73.1318264!16s%2Fg%2F11h5w4cllj!19sChIJl1F_vokN6IkRQ64w0g_2R_Y,Green Restoration of Bridgeport-Trumbull,5.0,5,Water damage restoration service,"1111 Stratford Ave, Stratford, CT 06615, United States","5VP9+J7 Stratford, Connecticut, USA",https://www.gogreenrestoration.com/bridgeport-trumbull/,+1 203-742-0492,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoe3fiDtwrROI_2fYysJXNMV4aUlthsEI0St5CVQQcA78sI1UQNLi8cxLvLtN0fqXp665si964GkfXagqeE_Edvj2KnmIZAHh-zBv5ilLDyi5bitadAB_Vh4gnc58MaZGJLNLnjMaBLTWs=w430-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:09.487Z,,
https://www.google.com/maps/place/DRYmedic+Restoration+Service+of+Bridgeport/data=!4m7!3m6!1s0x89e7e011a63a4fe9:0xd486620f7e39e76d!8m2!3d41.3043703!4d-73.1057419!16s%2Fg%2F11yqg1qp3f!19sChIJ6U86phHg54kRbec5fg9ihtQ,DRYmedic Restoration Service of Bridgeport,5.0,11,Water damage restoration service,"51 Blacks Hill Rd unit 8, Shelton, CT 06484, United States","8V3V+PP Shelton, Connecticut, USA",https://www.drymedic.com/locations/monterey-bay/service/water-flood-damage-cleanup/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,+1 475-356-4816,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnuytBAJFZ5It3ajC9w4MiLyEs1xbI9Qplq8dVBlrQdahTUiXPwRehGiHUZpDa_frkqA9pwwWwfmTvakOvdFa0BKu18TRFBEJRI_bPgCce9uoC2acKliFvXiNGfC4FFtppPQ84oZlSJaM=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:14.406Z,,
https://www.google.com/maps/place/SERVPRO+of+Westport+%2F+Fairfield/data=!4m7!3m6!1s0x89c2a11e77dcd079:0xcbc29aba95a29221!8m2!3d41.1320567!4d-73.2617007!16s%2Fg%2F11g0k1q_l9!19sChIJedDcdx6hwokRIZKilbqawss,SERVPRO of Westport / Fairfield,5.0,157,Water damage restoration service,"100 Mona Terrace, Fairfield, CT 06824, United States","4PJQ+R8 Fairfield, Connecticut, USA",https://www.servpro.com/locations/ct/servpro-of-westport-fairfield?utm_medium=organic&utm_source=gbp,+1 203-707-1952,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyDOU0CJiDAgusLjpQ4QXOhcMosoiDcaMfsK_TY8bYOaYagVYps0ys3EFS3u04nf-vWf-3wYV-G4HqF0TZICyqRUX5jL2BcJuoL43o7H4-sBlMgXW7u8nLIpjBmUCeufMA-2Uux6bSSfsD=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:19.129Z,,
https://www.google.com/maps/place/The+Gilder+Restoration/data=!4m7!3m6!1s0x89e7e1df0e9451d1:0xa9ab58b9134d8921!8m2!3d41.187908!4d-73.194718!16s%2Fg%2F11dd_vkqm9!19sChIJ0VGUDt_h54kRIYlNE7lYq6k,The Gilder Restoration,5.0,94,Antique furniture restoration service,"1771 Main St, Bridgeport, CT 06604, United States","5RQ4+54 Bridgeport, Connecticut, USA",https://www.thegilder.com/,+1 203-522-2996,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAKisQo23f0_xKVS9bY5t5gw0WEaGO_QV0mVg3TaGt1WiprznGsC68Je2-SNWuzy9rtC5Fgh4r6mD5dpPQWhX-e87UBCF5aXglewQD9-Exfc3syFv7EzkuF80hn64VXqQKB4g=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:23.922Z,,
https://www.google.com/maps/place/PuroClean+of+East+Bridgeport/data=!4m7!3m6!1s0x89e80b9177555303:0x1f08b51f1e4d9c41!8m2!3d41.2355482!4d-73.0108665!16s%2Fg%2F11yd9g68p3!19sChIJA1NVd5EL6IkRQZxNHh-1CB8,PuroClean of East Bridgeport,5.0,29,Water damage restoration service,"301 Brewster Rd #6P, Milford, CT 06460, United States","6XPQ+6M Milford, Connecticut, USA",https://www.puroclean.com/east-bridgeport-ct/,+1 203-701-7377,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqS-bYpqqBy2mCjMHR2w6FbOcPDIjTb8wlTk2b615MBGrOQTkSRuyMA2JBMAsrjAjPM2XkJRbiOmtzTfkLUAu3yCCjX4hH9KFQdO-gmf__c_tBjGP1odRMel-Mb5vdSNdeQGKTJ1n8HdEOl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2026-03-23T03:34:28.754Z,,
