placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Brothers+Property+Landscaping/data=!4m7!3m6!1s0x4d226766a4dfa9dd:0x956fefdd0aadbcf7!8m2!3d40.6719078!4d-111.9649601!16s%2Fg%2F11tfvqpdyb!19sChIJ3anfpGZnIk0R97ytCt3vb5U,Brothers Property Landscaping,5.0,46,Landscaper,"4524 Stonewood Dr, West Valley City, UT 84119, United States","M2CP+Q2 West Valley City, Utah, USA",https://brotherspropertylandscaping.us/,+1 801-649-9722,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_DxaF6ecWFT2NzlU9Ny8rEPQr6Yw_ltmGw9zuOpJRewV0C7VraH_PPbBFYoCc5AwPikl6e12aK2zxvBacsBcHp4xD3EtE31ewyvb0y5hPQPtpVLZJuVwJCKuWMiZgCCUq1z_CLfuZ-elN=w408-h302-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:30.984Z,,
https://www.google.com/maps/place/Great+Valley+Landscaping+%26+Concrete/data=!4m7!3m6!1s0x87528b97e2492b75:0xdb59d38a746ddf5c!8m2!3d40.6718329!4d-111.964968!16s%2Fg%2F11hf8v_w3v!19sChIJdStJ4peLUocRXN9tdIrTWds,Great Valley Landscaping & Concrete,4.9,34,Landscaper,"4524 Stonewood Dr, West Valley City, UT 84119, United States","M2CP+P2 West Valley City, Utah, USA",http://greatvalleylandscaping.com/,+1 801-928-3249,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERUVH9ZSxa89lgln6VuKRuFuWI-bOFdqtB5ik2-qGpFtcvNR0Pv-tUzFgeakanbvFRFsOZxQfrtqUbvWDf-zsOWF_JP9SXouNKli8kpedubxfQqt7DEnRJkTiziD4TzNhMglsm8D9T0is=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–3 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:36.534Z,,
https://www.google.com/maps/place/Landscaping+Experts+LLC/data=!4m7!3m6!1s0x8752f1cb74b52c09:0x528d1539e6c7d57b!8m2!3d40.6961725!4d-112.0102192!16s%2Fg%2F11f8fwwt7d!19sChIJCSy1dMvxUocRe9XH5jkVjVI,Landscaping Experts LLC,4.5,40,Landscaper,"4987 W 3500 S Suite-12, West Valley City, UT 84120, United States","MXWQ+FW West Valley City, Utah, USA",http://www.landscapingexpertsllc.com/,+1 801-688-6165,Open · Closes 5 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGb3F2Poc1ZOrkfcAmv7EUicUBpcsu22R21gKjbco70o5rxcjftZ9mGOubBZhpSO_Y-9WDVBawK15VLHDTehSFO2MliA6DrGkXlWP3sjQjOZl16pDyI7WxW9K7dv5_tFdGUkbhnddDbLQg=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:41.441Z,,
https://www.google.com/maps/place/4+Corners+Landscaping/data=!4m7!3m6!1s0x87528d73f0efffff:0x3bc1750ca650f308!8m2!3d40.6728077!4d-112.0288557!16s%2Fg%2F11fll6r4fv!19sChIJ___v8HONUocRCPNQpgx1wTs,4 Corners Landscaping,5.0,23,Landscaper,"4482 S 5760 W, West Valley City, UT 84128, United States","MXFC+4F West Valley City, Utah, USA",,+1 801-860-8527,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_n0ulyC4g9R2MDQwTrF0ZmzKUfbym4WbZ9ssJ3P6Izg-Mh67qx8yseE_eKfTKHX7fh0TGnHnCFx0F1Wx0sIdiz_t_gZS7f0vAe16cmIaSCcac9Xh9jIEjnpqqC7gkQ_oUymGD=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:46.254Z,,
https://www.google.com/maps/place/Green+Acres+Lawn+%26+Landscape/data=!4m7!3m6!1s0x61ff4476538ad50b:0xb53253f5b7fadb96!8m2!3d40.7203797!4d-111.9704945!16s%2Fg%2F11vwf6sk6m!19sChIJC9WKU3ZE_2ERltv6t_VTMrU,Green Acres Lawn & Landscape,4.8,41,Landscaper,"2340 S 3270 W, West Valley City, UT 84119, United States","P2CH+5R West Valley City, Utah, USA",http://greenacreslawn.com/,+1 801-424-2179,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlouDtAUUONYWv0mz5BhK9Pk14TM24V2HjGFyPLhWSIcSc3wG_Nh5Bc1Z9sWtucbdaiydY5v6GQjIZw8tAu-WpDLpl9rhi6eihE2RV2TrAM6MlbDlRuP0Ugsi1p1Y_Vey8HegiYA=w408-h544-k-no,true,9 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:51.204Z,,
https://www.google.com/maps/place/Green+Ridge+Landscape+Services/data=!4m7!3m6!1s0x8752f31cf4e21ed5:0x7b6a84405c9469f!8m2!3d40.7205836!4d-111.9586362!16s%2Fg%2F11k69zhvbx!19sChIJ1R7i9BzzUocRn0bJBUSotgc,Green Ridge Landscape Services,5.0,1,Landscaper,"2310 Constitution Dr, West Valley City, UT 84119, United States","P2CR+6G West Valley City, Utah, USA",http://www.greenridgels.com/,+1 801-530-4850,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eNwjBoctOwW5uRQxihiFYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.51523&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:21:55.966Z,,
https://www.google.com/maps/place/JB+Landscaping+%26+Construction/data=!4m7!3m6!1s0x8752ed81b092f021:0x3eb39646146ae5d9!8m2!3d40.7204986!4d-112.0531329!16s%2Fg%2F11fkqzm685!19sChIJIfCSsIHtUocR2eVqFEaWsz4,JB Landscaping & Construction,4.1,16,Landscaper,"6778 2100 S, West Valley City, UT 84128, United States","PWCW+5P West Valley City, Utah, USA",http://jblawnandconstruction.com/,+1 801-548-0379,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyHLROTufOmkCSfADrS6G-E_AreWUMkivpZH_GZ79jOYN7Q3ZcSZOHKkMg3q-9c_jKmQyGKSkbm3O3tD3RuB8iNBNrF2xbLiwZ2VBg240f6qzoQuYnCCUugAvlKzaEH-oiOymNkQ=w408-h306-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,8 am–5 pm,8 am–5 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:22:00.711Z,,
https://www.google.com/maps/place/Romero+Landscaping+Services+LLC/data=!4m7!3m6!1s0x87528b5b3dcd6555:0xc911fd30578f94fd!8m2!3d40.6977251!4d-111.9465067!16s%2Fg%2F11vqz13w4p!19sChIJVWXNPVuLUocR_ZSPVzD9Eck,Romero Landscaping Services LLC,4.7,29,Landscaper,"3441 Decker Lake Dr Suite 113, West Valley City, UT 84119, United States","M3X3+39 West Valley City, Utah, USA",https://romerolandscapingservicesllc.com/,+1 385-267-3550,"Open · Closes 8 pm

Confirmed by this business 11 weeks ago",Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqvhpGyCXUS7q8GE2-ct6KEgJIjdEoVdFIUvjZ0HWJd8cD0zQpTgPILST22ctbfxEAz3eKF_k1iJGf8uxN-z9VYZ7596onWj-dds-Cu19F-Qd-QkIXvKyeQ_up3at8BDsqNHfEjBBVnE0p=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6:30 am–8 pm,6 am–8 pm,8 am–2 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:22:05.697Z,,
https://www.google.com/maps/place/R.L.+Spring+Landscape+LLC/data=!4m7!3m6!1s0x6dd0c61c98a8d075:0xac97773c453f300!8m2!3d40.6790226!4d-112.0088099!16s%2Fg%2F11y43_mysg!19sChIJddComBzG0G0RAPNTxHN3yQo,R.L. Spring Landscape LLC,4.8,22,Landscaper,,,https://rlspringlandscapellc.com/,+1 385-465-0495,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1gv4NI1ajWd1NsOYTSu_7NMCf-aKLkys5jQNhfWhS55pRXDUjixxanW-GFLaADKMcZXM2ISuZHC-2fMmC00_aPongpMyCqgmyyFTiz9nGP0DdXeG6cULv0zF3E7Uo6YbXn_PUrYoqcAhL=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:22:10.531Z,,
https://www.google.com/maps/place/Howard%26family+lawn+services+LLC/data=!4m7!3m6!1s0x87528d65a7f64dc9:0x858a5ba94f93ad4c!8m2!3d40.6953279!4d-112.0092439!16s%2Fg%2F11tdf2jr24!19sChIJyU32p2WNUocRTK2TT6lbioU,Howard&family lawn services LLC,5.0,6,Landscaper,"3557 S Lilloet St, West Valley City, UT 84120, United States","MXWR+48 West Valley City, Utah, USA",https://www.howardandfamilylawnservices.net/,+1 801-941-5046,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_ZWZrYH7lO1C7TsQ8WZfv7Uoc1qTp22InlaGMpmjvaywP0inZUe0h5zps11_iymlijxjqG60eabMtoVf4hZYQvr2VjVPx1wFm-ldhoqtfInNqvSEa6SV_mo83H99aCU7SSMJK=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T19:22:15.482Z,,
