placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
"https://www.google.com/maps/place/Lexington+Pediatrics,+LLC/data=!4m7!3m6!1s0x89e39dcfc3b7370d:0x267819a87536927d!8m2!3d42.453887!4d-71.232461!16s%2Fg%2F1tvtcc0f!19sChIJDTe3w8-d44kRfZI2dagZeCY","Lexington Pediatrics, LLC",4.1,50,Pediatric clinic,"57 Bedford St Suite 100, Lexington, MA 02420, United States","FQ39+H2 Lexington, Massachusetts, USA",https://www.lexpeds.com/,+1 781-862-4110,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOqhWlH-BEfxKW3-g5huIa1OkbTfNIHjUVe8fpo=w408-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:30.457Z,,
https://www.google.com/maps/place/Pediatric+and+Adolescent+Associates/data=!4m7!3m6!1s0x88425cd027a87fa3:0x659c52f55631eb09!8m2!3d38.0131302!4d-84.5540325!16s%2Fg%2F1tfrhfy0!19sChIJo3-oJ9BcQogRCesxVvVSnGU,Pediatric and Adolescent Associates,4.7,513,Pediatrician,"3050 Harrodsburg Rd #100, Lexington, KY 40503, United States","2C7W+79 Lexington, Kentucky, USA",http://paalex.com/,+1 859-277-6102,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ajwGMIZ_ZpSI473j8B2Gjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.75294&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:35.093Z,,
https://www.google.com/maps/place/Lexington+Eye+Associates/data=!4m7!3m6!1s0x89e37655eb86e7fb:0x9c9e09643e84bbe8!8m2!3d42.4202498!4d-71.1700684!16s%2Fg%2F1vhq4qj_!19sChIJ--eG61V244kR6LuEPmQJnpw,Lexington Eye Associates,4.6,259,Eye care center,"1040 Massachusetts Ave, Arlington, MA 02476, United States","CRCH+3X Arlington, Massachusetts, USA",http://www.lexeye.com/,+1 781-876-2020,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6NJHztXGfckBbwx_i-sHAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.68379&pitch=0&thumbfov=100,true,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,Closed,Closed,8 am–4:45 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:39.983Z,,
https://www.google.com/maps/place/Commonwealth+Pediatrics/data=!4m7!3m6!1s0x88425b52e6b5140f:0x319f0774751f1be0!8m2!3d38.0176291!4d-84.5139193!16s%2Fg%2F1tgcsktm!19sChIJDxS15lJbQogR4BsfdXQHnzE,Commonwealth Pediatrics,4.5,132,Pediatrician,"1780 Nicholasville Rd #301, Lexington, KY 40503, United States","2F9P+3C Lexington, Kentucky, USA",https://www.cwpediatrics.com/,+1 859-715-1180,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipN5uKtsdlPMQx52Upl4Dk6Z6K3c-_r1pjf1v6HN=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30–11 am,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:44.346Z,,
https://www.google.com/maps/place/Limestone+Pediatrics+%28Poole+%26+Thomas+Pediatrics%29/data=!4m7!3m6!1s0x88425ca75d5a3c85:0x7397c54bdf2ef6a0!8m2!3d38.0060533!4d-84.5227354!16s%2Fg%2F119x5lr0y!19sChIJhTxaXadcQogRoPYu30vFl3M,Limestone Pediatrics (Poole & Thomas Pediatrics),4.2,65,Pediatrician,"2351 Huguenard Dr #200, Lexington, KY 40503, United States","2F4G+CW Lexington, Kentucky, USA",https://www.ptpediatrics.com/,+1 859-260-7700,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GRfTwMcZwh-kG2EwJOLX9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.79843&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:45–11 am,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:48.713Z,,
https://www.google.com/maps/place/Lexington+Clinic+Pediatrics/data=!4m7!3m6!1s0x88425aa1213feb5b:0xed5b5d04bf4bf22c!8m2!3d37.9985618!4d-84.4393386!16s%2Fg%2F1tfzy53n!19sChIJW-s_IaFaQogRLPJLvwRdW-0,Lexington Clinic Pediatrics,4.0,15,Pediatrician,"120 N Eagle Creek Dr Suite 250, Lexington, KY 40509, United States","XHX6+C7 Lexington, Kentucky, USA",https://www.lexingtonclinic.com/peds/,+1 859-258-5141,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6FUFy6p8vexHS3KsPk3737BExUEDjvYNjCrKljgpV7mSnuJF5-i_Nnj3JhjwsJyDV2ZH7ukesoV2fvg0dqEPnIs_K0NPFkrrsoIg2QxudzLQWfV2QXL9fMqeJpxirPg3xzYw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,9 am–12 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:53.139Z,,
https://www.google.com/maps/place/UK+Primary+Care+Pediatrics+%7C+Kentucky+Clinic+South/data=!4m7!3m6!1s0x88425ccb885d46b5:0xfef007442064e534!8m2!3d38.0182354!4d-84.5483456!16s%2Fg%2F11clkw7vbg!19sChIJtUZdiMtcQogRNOVkIEQH8P4,UK Primary Care Pediatrics | Kentucky Clinic South,3.7,23,Pediatrician,"Kentucky Clinic South Second Floor, 2400 Greatstone Point, Lexington, KY 40504, United States","2F92+7M Lexington, Kentucky, USA",https://ukhealthcare.uky.edu/kentucky-childrens-hospital/services/primary-care-pediatrics?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 859-323-6211,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP5j-w2AG36VY574SLVEd9-1tN0zFmTgKOPOTqP=w408-h286-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:48:57.401Z,,
https://www.google.com/maps/place/Westside+Pediatrics/data=!4m7!3m6!1s0x8842433cc8fe8c07:0x20305f1972c95151!8m2!3d38.0403251!4d-84.5530565!16s%2Fg%2F1tff_5h2!19sChIJB4z-yDxDQogRUVHJchlfMCA,Westside Pediatrics,4.0,5,Pediatrician,"1701 Alexandria Dr, Lexington, KY 40504, United States","2CRW+4Q Lexington, Kentucky, USA",https://westside-peds.com/,+1 859-277-3490,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6_OZxSokUPT_NOazokbWaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.05014&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:49:01.744Z,,
https://www.google.com/maps/place/UK+Pediatrics+@+Maxwell/data=!4m7!3m6!1s0x884244eae18f4d75:0x23b259b7f85e9cd1!8m2!3d38.0426608!4d-84.4999675!16s%2Fg%2F11bv5w8vf4!19sChIJdU2P4epEQogR0Zxe-LdZsiM,UK Pediatrics @ Maxwell,3.3,12,Pediatrician,"UK, 135 E Maxwell St # 200, Lexington, KY 40508, United States","2GV2+32 Lexington, Kentucky, USA",https://ukhealthcare.uky.edu/kentucky-childrens-hospital/services/primary-care-pediatrics?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 859-323-6211,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMfsV8jmVlDFlbYDz7z2xk6ReJsqHjxCv5j_z6B=w408-h317-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:49:06.135Z,,
https://www.google.com/maps/place/Kentucky+Children%27s+Hospital/data=!4m7!3m6!1s0x884244ba7166578b:0x3a51c62251896f80!8m2!3d38.0307223!4d-84.5081508!16s%2Fg%2F1tgfqtcw!19sChIJi1dmcbpEQogRgG-JUSLGUTo,Kentucky Children's Hospital,3.6,79,Children's hospital,"800 Rose Street Fourth Floor, Lexington, KY 40536, United States","2FJR+7P Lexington, Kentucky, USA",https://ukhealthcare.uky.edu/kentucky-childrens-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 859-323-5000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPl9r89n-P-xgCgQ7NRcWsrTnd5nBSxnEeIunKD=w525-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2026-02-10T22:49:10.525Z,,
