placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Star+Parking+Services/data=!4m7!3m6!1s0x8841b392cbcdce4b:0x213b07f4c6b16e3!8m2!3d39.1295994!4d-84.5102397!16s%2Fg%2F11f2gslz0x!19sChIJS87Ny5KzQYgR4xZrTH-wEwI,Star Parking Services,1.7,23,Parking lot,"2616 Glendora Ave, Cincinnati, OH 45219, United States","4FHQ+RW Cincinnati, Ohio, USA",https://www.starparkingservices.com/,+1 859-344-3017,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7NtDzVDB_8QuDEPDMUXFHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.06927&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:31:53.995Z,,,,,,,,,,
https://www.google.com/maps/place/Tri-State+Parking/data=!4m7!3m6!1s0x8841b156296fca75:0xb69015c5c70189b5!8m2!3d39.0922625!4d-84.4935961!16s%2Fg%2F113gr2g0b!19sChIJdcpvKVaxQYgRtYkBx8UVkLY,Tri-State Parking,4.9,252,Valet parking service,"515 Monmouth St Suite #102, Newport, KY 41071, United States","3GR4+WH Newport, Kentucky, USA",http://tristateparking.us/,+1 859-291-7275,,https://lh3.googleusercontent.com/p/AF1QipP02iDb69RVlQ4bBFdzxkRDwnajDl8w_PsITByq=w408-h303-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:31:57.395Z,,,,,,,,,,
https://www.google.com/maps/place/ABM/data=!4m7!3m6!1s0x8841b15412710975:0x6cdbf30db411c739!8m2!3d39.097916!4d-84.5256375!16s%2Fg%2F11cn3pc61b!19sChIJdQlxElSxQYgROccRtA3z22w,ABM,1.8,5,Parking lot,"352 Gest St, Cincinnati, OH 45203, United States","3FXF+5P Cincinnati, Ohio, USA",http://www.abm.com/parking-transportation/parking-management/,+1 513-929-9200,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxcciDpqfMV_M2zqGisarWOxH6NKEMLW15EP5L8TpCMWA_w4l5PhPaBl2TkvqWS4_qKXkHtmknyY8RCyS8P7z5s7vCNU9pCt8ZtJdLFxGEZ9_hOB6X-pfxD7_qLFJq362zHGl5TFA=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:00.619Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Company+of+America/data=!4m7!3m6!1s0x8841b158cb7ba879:0x9274c8d5ed32cfa8!8m2!3d39.1068001!4d-84.5066217!16s%2Fg%2F11f2gshxq9!19sChIJeah7y1ixQYgRqM8y7dXIdJI,Parking Company of America,2.4,7,Parking lot,"902 Eggleston Ave, Cincinnati, OH 45202, United States","4F4V+P9 Cincinnati, Ohio, USA",,+1 513-381-2179,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rtFT4_gm3Ac5c-9jxmzaug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.52711&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:03.416Z,,,,,,,,,,
https://www.google.com/maps/place/Park+Place+Parking/data=!4m7!3m6!1s0x8841b103c2f8bc27:0xe3fa0e64d3ebeb93!8m2!3d39.1033141!4d-84.5141155!16s%2Fg%2F11f7p1mx26!19sChIJJ7z4wgOxQYgRk-vr02QO-uM,Park Place Parking,2.0,5,Parking garage,"7 W 7th St, Cincinnati, OH 45202, United States","4F3P+89 Cincinnati, Ohio, USA",https://www.parkplaceparking.com/,+1 513-421-0768,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqm9pHzGkWQQAYx3xl9rg15F1f_99tIskcgQGtCXc5VB1xEl6_9MPNmokPWCxGlTPisQj2PbKAKuHV0WJVWOwsYaCkWM5zeU69XfVHUzbYCsWisTHiokC89idOkwgU4nTf-V8=w408-h873-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:09.131Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Olympic+Valet+Garage/data=!4m7!3m6!1s0x8841b159e5b776c1:0x11ed3593b83a2b33!8m2!3d39.10415!4d-84.5111914!16s%2Fg%2F1tsbmt76!19sChIJwXa35VmxQYgRMys6uJM17RE,Olympic Valet Garage,4.1,83,Parking garage,"120 E 7th St, Cincinnati, OH 45202, United States","4F3Q+MG Cincinnati, Ohio, USA",http://www.olympicvaletgarage.com/,+1 513-241-6907,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ3LqX4OzJLs3RFoT0hMvPhQMvb9U_GjWg4268qmu_QQpOxBPzDXVdzCv3m4xBVUAA3pggUR0sqUWOBrfwVFKjYMwh7nzIw7yVdqgYeyAFKM4ypaVoiL81qXIa1BGjBDcvoqqrbg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:14.287Z,6:30 am–12 am,6:30 am–12 am,6:30 am–12 am,6:30 am–12 am,7 am–12 am,8 am–8 pm,6:30 am–12 am,,,
https://www.google.com/maps/place/Park+Place+Parking/data=!4m7!3m6!1s0x8841b1fd289e9f09:0x1049ac5248e60ab1!8m2!3d39.1061424!4d-84.5188783!16s%2Fg%2F11p5qn9dym!19sChIJCZ-eKP2xQYgRsQrmSFKsSRA,Park Place Parking,3.7,3,Parking lot,"250 W Court St suite 200 E, Cincinnati, OH 45202, United States","4F4J+FC Cincinnati, Ohio, USA",http://parkplaceparking.com/,+1 513-381-2179,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0191Js7nD3vlfxGHiCRENQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.68216&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:17.107Z,,,,,,,,,,
https://www.google.com/maps/place/Central+Riverfront+Garage/data=!4m7!3m6!1s0x8841b143630dae41:0x37dd5a79e766126f!8m2!3d39.0978825!4d-84.5088612!16s%2Fg%2F1s04cth_0!19sChIJQa4NY0OxQYgRbxJm53la3Tc,Central Riverfront Garage,4.0,265,Parking garage,"171 Joe Nuxhall Wy, Cincinnati, OH 45202, United States","3FXR+5F Cincinnati, Ohio, USA",https://www.mlb.com/reds/ballpark/transportation/parking-directions,+1 513-946-8100,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUobRy0HwX_-bAA7lSGWzldaT1VPdydP-33Zc1svVBOzA33_18wxY8yBlOEhRGBVq165wYPSStt2sA9yc4dSAgOXTvgD3mT6sqkK6ChZcSHis2s0m0wHUR4_vLspisFE7EejI=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:19.930Z,,,,,,,,,,
https://www.google.com/maps/place/Washington+Park+Parking/data=!4m7!3m6!1s0x8841b3fe22e1b597:0xc28c99aacc1474fd!8m2!3d39.1094158!4d-84.5181733!16s%2Fg%2F1pv6z9f87!19sChIJl7XhIv6zQYgR_XQUzKqZjMI,Washington Park Parking,4.2,80,Parking garage,"1310 Elm St, Cincinnati, OH 45202, United States","4F5J+QP Cincinnati, Ohio, USA",https://washingtonpark.org/parking/,+1 513-203-7101,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqt2bvdpjPxIT0jZTowsPoGOdtmGjE7HkPyFz5VUDE7Q0HZ3Ayr5p9EVoOdYnMYqHAjjBT6lVG4gia5DzV1zsVz61CU0LgUl6BCezOD6reUER4WAbSLEpaXohU2KfGJ6MhVTCLew=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:25.236Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Central+Riverfront+Garage/data=!4m7!3m6!1s0x8841b14febd1b293:0xc1e40663a152c6d2!8m2!3d39.0975468!4d-84.5116574!16s%2Fg%2F11f2gs_m_n!19sChIJk7LR60-xQYgR0sZSoWMG5ME,Central Riverfront Garage,4.0,108,Parking garage,"251 Broadway, Cincinnati, OH 45202, United States","3FXQ+28 Cincinnati, Ohio, USA",https://www.mlb.com/reds/ballpark/transportation/parking-directions,+1 513-946-8100,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLqCEKXB5aEjpPXhFvRGD-iCbx1xrB0KZrS_-041cYoWXXc90MQ7wRnDvKiCuP_9wojxS5sJjsI1Ys0TjYAf4vOYW6jklxV-w9T2oSs8hnD4mWyKwIWTbgR7DQmmfAxcY6f0_X=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-28T18:32:30.169Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
