placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Arroyo+Chamiso+Pediatrics/data=!4m7!3m6!1s0x8718508ddf812fe7:0xb9bc13206a29f7e0!8m2!3d35.659526!4d-105.947064!16s%2Fg%2F1tggbf7_!19sChIJ5y-B341QGIcR4PcpaiATvLk,CHRISTUS St. Vincent Arroyo Chamiso Pediatrics,2.8,40,Pediatrician,"465 St Michaels Dr Ste 200, Santa Fe, NM 87505, United States","M353+R5 Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-arroyo-chamiso-pediatrics?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-4901,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j6rpUXXzXIU1npqYzCEGaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.62707&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-10T23:59:42.163Z,,,,
"https://www.google.com/maps/place/Jennifer+Chittum,+MD/data=!4m7!3m6!1s0x87185169e24c06cb:0x704515b5fa95dd1c!8m2!3d35.6595371!4d-105.9470538!16s%2Fg%2F11k01pw8b1!19sChIJywZM4mlRGIcRHN2V-rUVRXA","Jennifer Chittum, MD",5.0,16,Pediatrician,"465 St Michaels Dr Ste 200, Santa Fe, NM 87505, United States","M353+R5 Santa Fe, New Mexico, USA",https://www.christushealth.org/find-a-doctor/Jennifer-Chittum-98712?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-4901,Closes soon · 5:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kgA3W85Rj4PKrN7UINWUPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.2209&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-10T23:59:47.884Z,,,,
https://www.google.com/maps/place/Southwest+Care+Pediatrics/data=!4m7!3m6!1s0x871851699c181dd3:0x9233d850d5139788!8m2!3d35.6889332!4d-105.9574569!16s%2Fg%2F11pbgf9ntd!19sChIJ0x0YnGlRGIcRiJcT1VDYM5I,Southwest Care Pediatrics,5.0,2,Medical clinic,"901 W Alameda St, Santa Fe, NM 87501, United States","M2QV+H2 Santa Fe, New Mexico, USA",https://southwestcare.org/pediatrics/,+1 505-955-9454,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QQMCaBrzs0j8k7nVWB_mpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.06685&pitch=0&thumbfov=100,false,8 am–5 pm,"8 am–1 pm, 2:30–5 pm",8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-10T23:59:53.110Z,,,,
https://www.google.com/maps/place/Presbyterian+Pediatrics+at+Santa+Fe+Medical+Center/data=!4m7!3m6!1s0x87185b0be83c35c7:0xdb1aa36eaa61e3f3!8m2!3d35.6165864!4d-106.0251239!16s%2Fg%2F11h7g2k8cv!19sChIJxzU86AtbGIcR8-Nhqm6jGts,Presbyterian Pediatrics at Santa Fe Medical Center,4.3,6,Pediatrician,"4801 Beckner Rd Suite 1600, Santa Fe, NM 87507, United States","JX8F+JX Santa Fe, New Mexico, USA",https://www.phs.org/doctors-services/childrens-health/pediatrics/santa-fe-4801?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_sf_sfmc_pcppeds__143,+1 505-772-2000,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPumWUSf4VWqFor5HcCu9sGAmU1dGMt3HE_k71s=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-10T23:59:58.287Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Christus+St.+Vincent+Camino+Entrada+Pediatrics/data=!4m7!3m6!1s0x87185ba490bc738f:0x105d05d558821d32!8m2!3d35.6170545!4d-106.0317817!16s%2Fg%2F11j9hfjz3v!19sChIJj3O8kKRbGIcRMh2CWNUFXRA,Christus St. Vincent Camino Entrada Pediatrics,2.6,5,Health,"5501 Herrera Drive, Santa Fe, NM 87507, United States","JX89+R7 Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-entrada,+1 505-913-3233,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghfWMNBjigKGHvOEg7kS6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.66708&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:03.198Z,,,,
"https://www.google.com/maps/place/Cecilia+Concepcion,+MD/data=!4m7!3m6!1s0x89e6de905c273491:0xd1f8f20bae064e3d!8m2!3d35.617042!4d-106.031881!16s%2Fg%2F126477882!19sChIJkTQnXJDe5okRPU4Grgvy-NE","Cecilia Concepcion, MD",4.6,14,Pediatrician,"5501 Herrera Drive, Santa Fe, NM 87507, United States","JX89+R6 Santa Fe, New Mexico, USA",https://www.christushealth.org/find-a-doctor/Cecilia-Concepcion-30135?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3233,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghfWMNBjigKGHvOEg7kS6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.90434&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:08.104Z,,,,
"https://www.google.com/maps/place/Grace+Nadell,+MD/data=!4m7!3m6!1s0x87185baa513006a7:0xaba84aa0a60b7f8a!8m2!3d35.6170594!4d-106.0319346!16s%2Fg%2F11jj2c5p42!19sChIJpwYwUapbGIcRin8LpqBKqKs","Grace Nadell, MD",5.0,10,Pediatrician,"5501 Herrera Drive, Santa Fe, NM 87507, United States","JX89+R6 Santa Fe, New Mexico, USA",https://www.christushealth.org/find-a-doctor/Grace-Nadell-41498?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3233,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghfWMNBjigKGHvOEg7kS6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.3329&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:13.022Z,,,,
"https://www.google.com/maps/place/Dr.+Chad+B.+Smelser,+MD/data=!4m7!3m6!1s0x87185064873643f5:0xcb1eecefafd238f7!8m2!3d35.6720075!4d-105.9555751!16s%2Fg%2F1tcv6s90!19sChIJ9UM2h2RQGIcR9zjSr-_sHss","Dr. Chad B. Smelser, MD",5.0,1,Pediatrician,"1190 S St Francis Dr, Santa Fe, NM 87505, United States","M2CV+RQ Santa Fe, New Mexico, USA",https://nmhealth.org/,+1 505-827-2700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yuNxm_hRC3VbmQEGyA_NQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.2852&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:16.023Z,,,,
"https://www.google.com/maps/place/Maggie+Fox,+MD/data=!4m7!3m6!1s0x8718517d98f8e58f:0xbbf25ad1d7c0db2f!8m2!3d35.6597168!4d-105.9399128!16s%2Fg%2F11ssgf_b8c!19sChIJj-X4mH1RGIcRL9vA19Fa8rs","Maggie Fox, MD",,,Pediatrician,"1640 Cll Medico Suite E, Santa Fe, NM 87505, United States","M356+V2 Santa Fe, New Mexico, USA",http://santafemobilemd.com/,+1 505-386-1380,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSwtVT1BTMt2XJMzfv14J3z2bGSu951TWE2WWh=w408-h440-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:20.910Z,,,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Adult+%26+Family+Care/data=!4m7!3m6!1s0x871850edf3edfaa5:0xcc281565daf288da!8m2!3d35.659532!4d-105.947066!16s%2Fg%2F1trxf4mp!19sChIJpfrt8-1QGIcR2ojy2mUVKMw,CHRISTUS St. Vincent Adult & Family Care,4.1,55,Doctor,"465 St Michaels Dr Suite 230, Santa Fe, NM 87505, United States","M353+R5 Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/adult-family-care?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-4710,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO3ObQGu84UEckcy9NhJaUIaP4aJI9amuYsOvtB=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-02-11T00:00:25.714Z,,,,
