placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/General+Property+Management+LLC/data=!4m7!3m6!1s0x87f8bd7739364af7:0xf7e9199c036e183e!8m2!3d44.8071356!4d-91.5095139!16s%2Fg%2F1pp2x829x!19sChIJ90o2OXe9-IcRPhhuA5wZ6fc,General Property Management LLC,4.4,111,Property management company,"703 5th Ave #1, Eau Claire, WI 54703, United States","RF4R+V5 Eau Claire, Wisconsin, USA",http://www.generalpropertymanagement.com/,+1 715-832-1200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOldwoZJPS4DU2gTGEtp8--0kH3qvVrQO0XXJTV=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:02:38.959Z,,,
https://www.google.com/maps/place/Compass+Real+Estate+Management/data=!4m7!3m6!1s0x87f897341a0f44c5:0xb34e155ba861bb61!8m2!3d44.7997553!4d-91.4712925!16s%2Fg%2F11h5mq8xfx!19sChIJxUQPGjSX-IcRYbthqFsVTrM,Compass Real Estate Management,4.3,51,Property management company,"2113 Brackett Ave, Eau Claire, WI 54701, United States","QGXH+WF Eau Claire, Wisconsin, USA",http://www.compassmgt.cc/,+1 715-598-5977,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNvQ0CbQ3jEKcSTT0vDwxxYDYdpaPz5-FZ7QAy8=w408-h255-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:02:45.003Z,,,
https://www.google.com/maps/place/Chippewa+Valley+Property+Management/data=!4m7!3m6!1s0x87f8bc56de137def:0xd107c3f7430c34fd!8m2!3d44.8057817!4d-91.4716439!16s%2Fg%2F11bw1wccsv!19sChIJ730T3la8-IcR_TQMQ_fDB9E,Chippewa Valley Property Management,3.6,252,Property management company,"1119 Regis Ct Suite 120, Eau Claire, WI 54701, United States","RG4H+88 Eau Claire, Wisconsin, USA",https://www.cv-realestate.com/,+1 715-514-5440,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNLnmF_Fdm0_iFMk6HqM4u8pzKMqJ3IdGX_2hW4=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:02:50.317Z,,,
https://www.google.com/maps/place/Prosper+Real+Estate/data=!4m7!3m6!1s0x87f8bd19c7e5b32f:0xfe19e44305bc2889!8m2!3d44.7996269!4d-91.5276266!16s%2Fg%2F11c1vjcqw9!19sChIJL7Plxxm9-IcRiSi8BUPkGf4,Prosper Real Estate,4.4,348,Property management company,"1213 Menomonie St, Eau Claire, WI 54703, United States","QFXC+VW Eau Claire, Wisconsin, USA",http://www.prosperpads.com/,+1 715-514-1616,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zdv6wQhY0UKqD_Fl5s9PtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.77502&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:02:55.568Z,,,
https://www.google.com/maps/place/River+Valley+Property+Management+LLC/data=!4m7!3m6!1s0x87f8bc4202f9e9f3:0x4fabc13c20b3be5!8m2!3d44.7897208!4d-91.463842!16s%2Fg%2F1tftrnhn!19sChIJ8-n5AkK8-IcR5TsLwhO8-gQ,River Valley Property Management LLC,3.4,47,Property management company,"2822 London Rd, Eau Claire, WI 54701, United States","QGQP+VF Eau Claire, Wisconsin, USA",http://www.rvpm.com/,+1 715-833-8888,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcwVgzCQWvk6ZUYU4LYpATHVhnAjzxzLFyLsqQhFlX68jqrpiO5oYrPfV8NSQsyH0HAx6kVev7yIgZQS7Q_j_R5BxbsXnwjl4AxzVTVJ21gj12nMa_0fXvYNZY2x2vRE_7CH9a=w408-h344-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:00.391Z,,,
"https://www.google.com/maps/place/Austin+Property+Management,+LLC/data=!4m7!3m6!1s0x87f8bd12a89263fd:0x6819d09ee037237e!8m2!3d44.7989361!4d-91.5275144!16s%2Fg%2F1th57k5r!19sChIJ_WOSqBK9-IcRfiM34J7QGWg","Austin Property Management, LLC",3.2,69,Property management company,"1233 Menomonie St Suite A, Eau Claire, WI 54703, United States","QFXC+HX Eau Claire, Wisconsin, USA",http://www.forrentineauclaire.com/rentals,+1 715-831-4433,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiNObGV3GPKqbmLcaknMqvciwN7ClxzqqzStzsh6wE2kv6wIbdy94Vx81k1m3yvcAaOUFcWGAv1j6DxEQXrsp_yq6zrgny9TJaQLQyVmucVgLxpUupHugc3STDX0arbR9vo-I0=w408-h544-k-no,true,9 am–5 pm,9 am–4:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:05.518Z,Identifies as women-owned,,
https://www.google.com/maps/place/Landmark+Company/data=!4m7!3m6!1s0x87f8bc061365d71b:0x23b8315f20e6eae6!8m2!3d44.815792!4d-91.5014734!16s%2Fg%2F1v42gcft!19sChIJG9dlEwa8-IcR5urmIF8xuCM,Landmark Company,3.6,55,Property management company,"303 N Barstow St, Eau Claire, WI 54703, United States","RF8X+8C Eau Claire, Wisconsin, USA",http://www.landmark-company.com/,+1 715-834-3411,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodqsJgiLcV-M1g6P5IaamVibKgX0UG-0hAe9LB3VF7kvUwrUnWfzGWbpBKtt-NSrieddNG0T_oRTXL8GGctLATGK-QiKlDcl4VEnBxjPM4ZNKBtOtB62po0R2XDvAtffU0Id9Y5Q=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:10.640Z,,,
https://www.google.com/maps/place/Sterling+Property+Management/data=!4m7!3m6!1s0x87f8bd0372360a6f:0xb9b101a9fd7f5f93!8m2!3d44.7936663!4d-91.4696882!16s%2Fg%2F11m_yyyl1r!19sChIJbwo2cgO9-IcRk19__akBsbk,Sterling Property Management,4.5,6,Property management company,"2115 E Clairemont Ave # 3B, Eau Claire, WI 54701, United States","QGVJ+F4 Eau Claire, Wisconsin, USA",http://www.sterlingpropertymanagement.org/,+1 715-497-9185,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPQEf6xXQwvtZ-ff8YW0jZwVtPmumnNkJZ5rUP9=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:15.495Z,,,
https://www.google.com/maps/place/Rental+Resources+of+Eau+Claire/data=!4m7!3m6!1s0x87f8bd1163eb1087:0xb7574bda0483053e!8m2!3d44.8149972!4d-91.4886485!16s%2Fg%2F1tdh8_xx!19sChIJhxDrYxG9-IcRPgWDBNpLV7c,Rental Resources of Eau Claire,3.8,41,Property management company,"930 Galloway St Building F13, Suite 6, Eau Claire, WI 54703, United States","RG76+XG Eau Claire, Wisconsin, USA",https://rentalresources.net/,+1 715-832-4663,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j4BJs-xRxehDzBCMTX-UUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.98196&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:20.736Z,,,
https://www.google.com/maps/place/Rubicon+Property+Management/data=!4m7!3m6!1s0x87f8bc569cd00001:0x3f0714b588ed3445!8m2!3d44.8006272!4d-91.4771225!16s%2Fg%2F11rkmtp81l!19sChIJAQDQnFa8-IcRRTTtiLUUBz8,Rubicon Property Management,5.0,3,Property management company,"1720 Harding Ave, Eau Claire, WI 54701, United States","RG2F+75 Eau Claire, Wisconsin, USA",https://www.rubiconpropertymanagement.com/,+1 715-836-8080,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=78076wIH6mNTzCw3Gy0-bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.339317&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-25T17:03:25.739Z,,,
