placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Waco+Center+for+Functional+Medicine/data=!4m7!3m6!1s0x864f852cd938c145:0xe78b0f39c4f8f475!8m2!3d31.5069151!4d-97.200431!16s%2Fg%2F11fjv4g74g!19sChIJRcE42SyFT4YRdfT4xDkPi-c,Waco Center for Functional Medicine,4.8,46,Health consultant,"7005 Woodway Dr Suite 203, Woodway, TX 76712, United States","GQ4X+QR Woodway, Texas, USA",https://www.wacofunctionalmed.com/,+1 254-229-6815,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMiPGSlVjfBsUf_Ly2Lx2d7FMwdEunDZWgk2u7p=w459-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:28.370Z,,,,
"https://www.google.com/maps/place/Clark+Wellness,+Functional+Medicine,+Weight+loss+and+IV+therapy./data=!4m7!3m6!1s0x864f9b28dd036601:0xcb782923ee82e85b!8m2!3d31.5184073!4d-97.210949!16s%2Fg%2F11tn6m_5kj!19sChIJAWYD3SibT4YRW-iC7iMpeMs","Clark Wellness, Functional Medicine, Weight loss and IV therapy.",5.0,104,Medical clinic,"7524 Bosque Blvd Suite D, Waco, TX 76712, United States","GQ9Q+9J Waco, Texas, USA",http://clarkwellnesstx.com/,+1 254-227-5851,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipOTLTWFg00q1wnND_Z6o6iaDf0lZCkXGfr1lf4B=w408-h611-k-no,true,9 am–3 pm,9 am–3 pm,9 am–12 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:32.985Z,,,,
https://www.google.com/maps/place/Health+Focus+Functional+Medicine/data=!4m7!3m6!1s0x864f86a122c30911:0xe3d8f4ffdcc0357b!8m2!3d31.5138394!4d-97.1963281!16s%2Fg%2F1tffdm3f!19sChIJEQnDIqGGT4YRezXA3P_02OM,Health Focus Functional Medicine,3.9,74,Family practice physician,"318 Richland W Cir A, Waco, TX 76712, United States","GR73+GF Waco, Texas, USA",https://www.healthfocusmed.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 254-776-8008,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMhDwpwUJrRogO07yPISjixMZLWRNHKEh7qbZwL=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:37.329Z,,,,
https://www.google.com/maps/place/Natural+Primary+Care/data=!4m7!3m6!1s0x864f87e9ba0085bd:0x9b9d082c55cacc80!8m2!3d31.5075097!4d-97.2008065!16s%2Fg%2F11thlp1yfs!19sChIJvYUAuumHT4YRgMzKVSwInZs,Natural Primary Care,4.9,59,Medical clinic,"7005 Woodway Dr Suite 203, Waco, TX 76712, United States","GQ5X+2M Waco, Texas, USA",http://www.naturalprimarycarewaco.com/,+1 254-379-9299,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNOzPacVgwUwSCRDezIc32ozkvbGQZdY1gC6_7n=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:42.536Z,,,,
https://www.google.com/maps/place/Angelica+Clark+PA-C/data=!4m7!3m6!1s0x864f9b2948418b47:0x9ad87b7c7b19440b!8m2!3d31.5175298!4d-97.2119501!16s%2Fg%2F11tc8y1rz3!19sChIJR4tBSCmbT4YRC0QZe3x72Jo,Angelica Clark PA-C,5.0,3,Physician assistant,"inside Natural Health Center of Waco, 7524 Bosque Blvd d, Waco, TX 76712, United States","GQ9Q+26 Waco, Texas, USA",http://www.clarkwellnesstx.com/,+1 254-227-5851,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipNT63MJ6qF3mCU-cTstSdHw_Gq43gKPzHc4O--f=w408-h544-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:47.035Z,,,,
https://www.google.com/maps/place/Natural+Health+Center+of+Waco/data=!4m7!3m6!1s0x864f853e91ebd6a3:0x302a6018e367cb45!8m2!3d31.5184009!4d-97.2109773!16s%2Fg%2F11fnb4xghv!19sChIJo9brkT6FT4YRRctn4xhgKjA,Natural Health Center of Waco,4.3,6,Wellness center,"7524 Bosque Blvd Suite D, Waco, TX 76712, United States","GQ9Q+9J Waco, Texas, USA",https://naturalhealthcenterofwaco.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWDcsZQYId0tOXhMH4OBKVe6cYU64ZGv9ecacot3bzNO0fjqRKd1SoLY8zY2Qq9_VlvP0jfZy33dSIIyBGLSdEPa1VGZ4veyKjU-42sVjlXKYMkAYWbnWeSj-07Eoo8_jrQIvdCg=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:49.250Z,,,,
https://www.google.com/maps/place/The+Alternative+Touch+Wellness/data=!4m7!3m6!1s0x864f843c45046589:0xb0257ed3fd133258!8m2!3d31.5315114!4d-97.2039611!16s%2Fg%2F11bcf1mq4n!19sChIJiWUERTyET4YRWDIT_dN-JbA,The Alternative Touch Wellness,5.0,115,Medical spa,"2066 N Valley Mills Dr, Waco, TX 76710, United States","GQJW+JC Waco, Texas, USA",https://www.thealternativetouch.com/?utm_source=gmb_auth,+1 254-339-1310,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNiO9M4s-Ez5bEIrZRL-QTwbINKVi-10_NZLeYZ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:53.585Z,,,,
https://www.google.com/maps/place/Beautiful+Minds+MCN/data=!4m7!3m6!1s0x864f857fff5936e7:0x1c8a21c493a2a33c!8m2!3d31.5376487!4d-97.189282!16s%2Fg%2F11rxjg73cv!19sChIJ5zZZ_3-FT4YRPKOik8Qhihw,Beautiful Minds MCN,5.0,16,Wellness center,"1600 Lake Air Dr Suite 104, Waco, TX 76710, United States","GRQ6+37 Waco, Texas, USA",http://beautifulmindsmcn.org/?utm_source=gmb&utm_medium=referral,+1 254-262-5926,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMluHJl6iMZA7taHV5QP4YaMu8xT_JciNervqGv=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:09:57.954Z,,,,
https://www.google.com/maps/place/A+Balanced+Life+w%2FJennifer+Izaguirre/data=!4m7!3m6!1s0x864f85795a9a6a9d:0xf64f8467b454ba1c!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11ll5yr998!19sChIJnWqaWnmFT4YRHLpUtGeET_Y,A Balanced Life w/Jennifer Izaguirre,5.0,22,Holistic medicine practitioner,,,http://www.abalancedlife.org/,,,https://lh3.googleusercontent.com/p/AF1QipM_jjj6o9iSrVuB_7AY9EnM-8gjmT1Q9fQZwwo0=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:10:02.231Z,,,,
https://www.google.com/maps/place/Allied+Wellness+Centers+PLLC/data=!4m7!3m6!1s0x864f86a65f9ae43d:0x6e68b2bd86e776b5!8m2!3d31.5337159!4d-97.1869795!16s%2Fg%2F1tfgdndb!19sChIJPeSaX6aGT4YRtXbnhr2yaG4,Allied Wellness Centers PLLC,4.9,392,Chiropractor,"1300 Lake Air Dr Suite 7, Waco, TX 76710, United States","GRM7+F6 Waco, Texas, USA",https://alliedwaco.com/,+1 254-741-5992,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNN8dB0A2FvvOqB5weDTVq3lrH4GrhZ8r2khwV5=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Waco+Waco+TX/@31.5575916,-97.1289922,14z",2026-02-23T17:10:06.646Z,,,,
