placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/New+Mexico+Restoration+LLC/data=!4m7!3m6!1s0x23cee52f9615a331:0xd5857a4a914ad349!8m2!3d35.6373612!4d-106.0657194!16s%2Fg%2F11rq97xg7x!19sChIJMaMVli_lziMRSdNKkUp6hdU,New Mexico Restoration LLC,4.8,49,Water damage restoration service,"7501 Avenger Way, Santa Fe, NM 87507, United States","JWPM+WP Santa Fe, New Mexico, USA",http://www.nmrestore.com/,+1 505-470-9856,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoO0_KvviyYH9pDGkr5rRsn1XcXrEBcy0Kb1wAh8hyHFXAO3WNsEg3-sYEtHdjT3645JuqoTgAcFChEjPFeSgZQAbS9LimUJxW9RQpJps4LvyNdXbXtSiv5wPa11peE6QyeYod80Q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:01.631Z,,,
https://www.google.com/maps/place/SERVPRO+of+Santa+Fe/data=!4m7!3m6!1s0x871859485a40b6f3:0xbcaa4aff0c9996fd!8m2!3d35.6527905!4d-105.9939384!16s%2Fg%2F113gh5hg8!19sChIJ87ZAWkhZGIcR_ZaZDP9Kqrw,SERVPRO of Santa Fe,4.6,22,Water damage restoration service,"1119 Cll Del Cielo, Santa Fe, NM 87507, United States","M234+4C Santa Fe, New Mexico, USA",https://www.servpro.com/locations/nm/servpro-of-santa-fe?utm_medium=organic&utm_source=gbp,+1 505-372-7937,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-y-lvn7q3s97VZOvU2DRBPhTVDKI_c82OfW3s_tfJl_9tSpqoSBNre2sG1ZO9CtfCtBST4UekmuUrxtV4jyrpUkztv4vberuA5z0QXtfrSGuQY_El3Pa0gWdBuxf-zRhRMtXy2Q=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:07.590Z,,,
https://www.google.com/maps/place/ServiceMaster+Fire+%26+Water+Restoration+By+Rapid+Response/data=!4m7!3m6!1s0x87185e5082540e31:0x6dce4524ce5e10c4!8m2!3d35.6352537!4d-106.0250418!16s%2Fg%2F1tf08398!19sChIJMQ5UglBeGIcRxBBeziRFzm0,ServiceMaster Fire & Water Restoration By Rapid Response,4.4,19,Building restoration service,"1580 Center Dr, Santa Fe, NM 87507, United States","JXPF+4X Santa Fe, New Mexico, USA",http://www.servicemasterrestore.com/servicemaster-fire-and-water-restoration-by-rapid-response,+1 505-257-6301,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_WbTNgjp5pKblpMg-uJKTztumQuiokpP1nWyOLd8MBP4lPmX8-scn4QlLT1o9gRWv_3frTdQwFwQhkIbMoVxE_RqIIPo7BNUsnrTy0U1_8rBXrmeW7UVL5hTu3U1clkC-yND_=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:13.390Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Paul+Davis+Restoration+of+Northern+New+Mexico/@35.5967694,-106.0402871,17z/data=!3m1!4b1!4m6!3m5!1s0x87185969fd09b8d3:0x3dfb7e9a5271ac29!8m2!3d35.5967694!4d-106.0402871!16s%2Fg%2F1wj_tqxc",Paul Davis Restoration of Northern New Mexico,4.1,35,Water damage restoration service,"12 Bisbee Ct, Santa Fe, NM 87508, United States","HXW5+PV Santa Fe, New Mexico, USA",http://www.pdrsantafe.com/,+1 505-471-1357,"Open 24 hours

Confirmed by this business 8 weeks ago",,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:20.473Z,,,
https://www.google.com/maps/place/Rapid+Restoration/data=!4m7!3m6!1s0x87185b49f6174987:0x146f8ecf57437e9a!8m2!3d35.6615617!4d-105.9891987!16s%2Fg%2F11sslb7hg9!19sChIJh0kX9klbGIcRmn5DV8-ObxQ,Rapid Restoration,5.0,1,Contractor,"1229 Calle de Comercio, Santa Fe, NM 87507, United States","M266+J8 Santa Fe, New Mexico, USA",http://www.rapidresto.com/,+1 800-783-0093,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoG4t5RHUmR-364uC54HSMMJB4ZvWsX7hAiv6k1XkArb_9ZatEsoDzXknY-ZLwacLgrDTB2NP61KrcIXpDz_xBwJBlWjYe5O6_OWzHPLubHWhnmCEhVNkCXj7cfh6nxOcToNM=w408-h357-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:25.465Z,,,
https://www.google.com/maps/place/Evolving+Concepts+Construction+LLC/data=!4m7!3m6!1s0x87185befe78675a1:0x7fa8a2af82102bb9!8m2!3d35.659455!4d-105.993234!16s%2Fg%2F11r4tp6ynn!19sChIJoXWG5-9bGIcRuSsQgq-iqH8,Evolving Concepts Construction LLC,4.1,14,Water damage restoration service,"1235 Siler Rd Suite D, Santa Fe, NM 87507, United States","M254+QP Santa Fe, New Mexico, USA",https://evoconceptsnm.com/,+1 505-490-9150,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9nvSFo4Qb0BS55eCB27K02pRS3bonyeRTzOYoqHiAliXtIGtTipLxrDKOR7WOWEjvJ65HaWXdGNr2Rb2okXxkLkTksgj7c_zP9ZxUUxlEEyzRphZvc2qB_TWbm_zJuKr1yLpgzg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:30.515Z,,,
https://www.google.com/maps/place/Advanced+Remediation/data=!4m7!3m6!1s0x87185b82b231c655:0xbfe8031e48811c0f!8m2!3d35.350683!4d-106.3834945!16s%2Fg%2F11h3lf3hl6!19sChIJVcYxsoJbGIcRDxyBSB4D6L8,Advanced Remediation,5.0,44,Water damage restoration service,,,http://advancedremediationllc.com/,+1 505-316-5125,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYTSHHBQZgTLr5KPA6rVx1nV9448SYHRYQImKrrx5ZouEdwmEjotSwOJyW-khP7JkEnTbBlVu821d8ttreGvPcHOWh2tK8kTkUMT7mq1l0nFiAWqbViQ8PL8NNEe_adaEPtgS3=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:35.477Z,,,
"https://www.google.com/maps/place/Healthy+Living+Spaces,+LLC/data=!4m7!3m6!1s0x87185041c2289e27:0x4054e3c9425f7ff3!8m2!3d35.6851895!4d-105.9453386!16s%2Fg%2F1tcwgfjj!19sChIJJ54owkFQGIcR839fQsnjVEA","Healthy Living Spaces, LLC",3.0,2,Environmental consultant,"369 Montezuma Ave #169, Santa Fe, NM 87501, United States","M3P3+3V Santa Fe, New Mexico, USA",http://www.healthylivingspaces.com/,+1 505-603-8101,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VT1vrD-oemh52X02ncaMYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.935715&pitch=0&thumbfov=100,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:40.391Z,,,
"https://www.google.com/maps/place/Decon,+LLC/data=!4m7!3m6!1s0x87185df8ccba04b7:0xfe1d7b010d7e175b!8m2!3d35.6373582!4d-106.0657194!16s%2Fg%2F11n_4zf7fv!19sChIJtwS6zPhdGIcRWxd-DQF7Hf4","Decon, LLC",5.0,3,Water damage restoration service,"7501 Avenger Way, Santa Fe, NM 87507, United States","JWPM+WP Santa Fe, New Mexico, USA",,+1 505-473-7789,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BzT-u7x737qO3bM50Av2Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.1584&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:45.265Z,,,
https://www.google.com/maps/place/Crocker+Ltd/data=!4m7!3m6!1s0x871850872b20901f:0x82553224b7faa842!8m2!3d35.6625183!4d-105.9640435!16s%2Fg%2F1tdjrlt6!19sChIJH5AgK4dQGIcRQqj6tyQyVYI,Crocker Ltd,5.0,2,Contractor,"Galliesteo,, 2019 Galisteo St, Santa Fe, NM 87505, United States","M27P+29 Santa Fe, New Mexico, USA",http://www.crockerltd.net/,+1 505-982-2448,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Sla7YmAdympbs7dQjZryw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.6706&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T04:23:48.092Z,,,
