placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
"https://www.google.com/maps/place/The+Vein+Center+of+Arizona/@32.6926512,-114.6276916,14z/data=!4m6!3m5!1s0x80d658adaf9e08b5:0xdeab61d6714abbad!8m2!3d32.6799068!4d-114.624138!16s%2Fg%2F11b69tq23d",The Vein Center of Arizona,4.9,188,Medical clinic,"2603 S 4th Ave, Yuma, AZ 85364, United States","M9HG+X8 Yuma, Arizona, USA",http://www.veincenterofarizona.com/,+1 928-726-8346,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGzuefQ5tBiZoZUXfhmJK1rBA2ZNqyhwHvwvAXLkW4glxFqLuQqvEsY3M6i-QRYbjx2mn-uJ_ZH7fzO9Al1zJLSjyPVpoiU0-6X-SmAAWzgFYMpNU5Vr7Bk5o8mfEuEuJbLAjVnw=w408-h240-k-no-pi-20-ya121.95608-ro-0-fo100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-12-16T21:57:12.853Z,
https://www.google.com/maps/place/Skin+and+Cancer+Institute+-+Flagstaff/data=!4m7!3m6!1s0x872d8f592afc10c1:0xdcff985305150573!8m2!3d35.209826!4d-111.647442!16s%2Fg%2F11mdhyddvl!19sChIJwRD8KlmPLYcRcwUVBVOY_9w,Skin and Cancer Institute - Flagstaff,5.0,3,Dermatologist,"1330 N Rim Dr STE A, Flagstaff, AZ 86001, United States","6953+W2 Flagstaff, Arizona, USA",https://skinandcancerinstitute.com/locations/#arizona,+1 928-235-8970,"Open · Closes 5 pm

Updated by this business 1 week ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TzqPjqvtDIVbAkXz5Cd-0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.55866&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:27.338Z,
https://www.google.com/maps/place/Comprehensive+Integrated+Care+%28CIC%29+-+Flagstaff/data=!4m7!3m6!1s0x872d8f025ceb2a73:0xc614c641d6b96e56!8m2!3d35.2111303!4d-111.6139505!16s%2Fg%2F11gmw4w1_6!19sChIJcyrrXAKPLYcRVm651kHGFMY,Comprehensive Integrated Care (CIC) - Flagstaff,5.0,6,Medical clinic,"2301 N Fourth St, Flagstaff, AZ 86004, United States","696P+FC Flagstaff, Arizona, USA",https://www.ciccenters.com/?utm_source=googlemybusiness&utm_medium=search&utm_content=flagstaff&utm_campaign=ciclocalsearch,+1 928-719-7400,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipOxEMclGGqLDZfZyU6N3Yboh9aFI4dVVEp0knLT=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:33.285Z,
"https://www.google.com/maps/place/Jeffrey+Braxton,+MD+FACS/data=!4m7!3m6!1s0x872d8fcadd0e389b:0xb91e7cb3aa112057!8m2!3d35.2111303!4d-111.6139505!16s%2Fg%2F11lgls3c18!19sChIJmzgO3cqPLYcRVyARqrN8Hrk","Jeffrey Braxton, MD FACS",5.0,1,Vascular surgeon,"2301 N Fourth St, Flagstaff, AZ 86004, United States","696P+FC Flagstaff, Arizona, USA",https://www.ciccenters.com/medical-services-venous-care/,+1 928-719-7400,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0z1KhOjXAXQnNJXSh9PRnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.6338&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:38.103Z,
"https://www.google.com/maps/place/Daniel+E.+Wesche,+MD,+FACS/data=!4m7!3m6!1s0x872d8f4a1ff19327:0x398dc28ab299b686!8m2!3d35.2090124!4d-111.6439021!16s%2Fg%2F1tq6kk16!19sChIJJ5PxH0qPLYcRhraZsorCjTk","Daniel E. Wesche, MD, FACS",4.9,63,Surgeon,"77 W Forest Ave STE 201, Flagstaff, AZ 86001, United States","6954+JC Flagstaff, Arizona, USA",https://www.flagstaffsurgical.com/,+1 928-773-2222,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8SadUGryGZAHJQtBVCN_uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.96242&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:43.093Z,
"https://www.google.com/maps/place/Stephen+T.+Smith,+MD,+FACS/data=!4m7!3m6!1s0x872d8f59996b7c07:0x613dd184ebda3deb!8m2!3d35.1868667!4d-111.6642422!16s%2Fg%2F11lg3zk1ff!19sChIJB3xrmVmPLYcR6z3a64TRPWE","Stephen T. Smith, MD, FACS",5.0,3,Vascular surgeon,"1501 S Yale St Building 2 Suite 152, Flagstaff, AZ 86001, United States","58PP+P8 Flagstaff, Arizona, USA",https://peakheart.com/,+1 928-929-7325,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BIjlnn-o_wFYVWUJ65U3sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.96506&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:45.769Z,
https://www.google.com/maps/place/Peak+Heart+%26+Vascular/data=!4m7!3m6!1s0x872d8fcbf53d7d59:0x68d2f8556fe73e57!8m2!3d35.210345!4d-111.647508!16s%2Fg%2F11hm3vct90!19sChIJWX099cuPLYcRVz7nb1X40mg,Peak Heart & Vascular,4.7,285,Medical group,"1340 N Rim Dr, Flagstaff, AZ 86001, United States","6962+4X Flagstaff, Arizona, USA",https://peakheart.com/,+1 928-929-7325,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNTaDT5s4mXlkCwViKiWKN2eI80quLhVRYOs8T8=w546-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:50.806Z,
https://www.google.com/maps/place/Vascular+%26+Cardiothoracic+Surgery+Clinic+at+Northern+Arizona+Healthcare/data=!4m7!3m6!1s0x872d8fa889b28541:0xe0b20f999863d3be!8m2!3d35.210218!4d-111.6332639!16s%2Fg%2F11l1fvqmp3!19sChIJQYWyiaiPLYcRvtNjmJkPsuA,Vascular & Cardiothoracic Surgery Clinic at Northern Arizona Healthcare,,,Medical clinic,"1895 N Jasper Dr Suite 1, Flagstaff, AZ 86001, United States","6968+3M Flagstaff, Arizona, USA",https://www.nahealth.com/cardiovascular-services/,+1 928-773-2332,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO6qV5_QTZtlkVCAStXBM8rI5wl0mGAPZ62hud3=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:57:55.679Z,
https://www.google.com/maps/place/North+Valley+MedSpa+Flagstaff/data=!4m7!3m6!1s0x872d8f48c9d14179:0xde854b13bfc3fb6f!8m2!3d35.1916574!4d-111.643251!16s%2Fg%2F1tmbwlgn!19sChIJeUHRyUiPLYcRb_vDvxNLhd4,North Valley MedSpa Flagstaff,4.6,124,Medical spa,"530 Piccadilly Dr Suite 105, Flagstaff, AZ 86001, United States","59R4+MM Flagstaff, Arizona, USA",https://www.northvalleymedspa.com/,+1 928-226-9355,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipP8qKtC70QMo-wjXt9-bwMInGVRQTUlqKCfKT2D=w408-h240-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:58:00.503Z,
https://www.google.com/maps/place/Cardiovascular+Institute+at+Northern+Arizona+Healthcare/data=!4m7!3m6!1s0x872d858c38a3b9b5:0x1501d6adfa7e3b72!8m2!3d35.1848031!4d-111.6738407!16s%2Fg%2F1v42g8g3!19sChIJtbmjOIyFLYcRcjt--q3WARU,Cardiovascular Institute at Northern Arizona Healthcare,3.3,92,Cardiologist,"2000 S Thompson St, Flagstaff, AZ 86001, United States","58MG+WF Flagstaff, Arizona, USA",https://www.nahealth.com/cardiovascular-services,+1 928-226-6400,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0eRJ-EYVAyCvlPU1HB-FEuLT4KpK0EsgJqTRMswIMaidqKLtkZOLL0VKUCPujj6YR-2_2yQ2TOd_AoLHHthAJtBwBA2sQ0uXiTXTIUK-1Gt4lBdK50ngkED5gt6a90xdHdDHLog=w408-h482-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Flagstaff+AZ/@35.1982836,-111.651302,14z",2025-12-16T21:58:05.349Z,
