placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/Moses+%26+Moses+Certified+Public+Accountants,+Inc./data=!4m7!3m6!1s0x888c2c1b7ee70413:0x3b8cfe19d9c4aa11!8m2!3d32.3827294!4d-86.1626589!16s%2Fg%2F1tjrqrg2!19sChIJEwTnfhssjIgREarE2Rn-jDs","Moses & Moses Certified Public Accountants, Inc.",5.0,2,Accountant,"7711 Atlanta Hwy, Montgomery, AL 36117, United States","9RMP+3W Montgomery, Alabama, USA",,+1 334-396-6700,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rQTc_152Aomd1TOoAWMW7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.70267&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:19.482Z,,,
https://www.google.com/maps/place/J+%26+J+Tax+%26+Bookkeeping+Services/data=!4m7!3m6!1s0x888e821452d46b0f:0xe7e8ce7e1028f1dd!8m2!3d32.4111137!4d-86.2742397!16s%2Fg%2F1tjyph6r!19sChIJD2vUUhSCjogR3fEoEH7O6Oc,J & J Tax & Bookkeeping Services,4.0,26,Tax preparation service,"3611 Fairground Rd, Montgomery, AL 36110, United States","CP6G+C8 Montgomery, Alabama, USA",,+1 334-262-4750,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=At8Jze6RnP_uQKJnuC-v2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.93024&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:24.295Z,,,
https://www.google.com/maps/place/Dorrough+Steve+CPA/data=!4m7!3m6!1s0x888e820047a9dbe9:0x5ae6fe59f9bf66c0!8m2!3d32.3929387!4d-86.258183!16s%2Fg%2F1tqp_08s!19sChIJ6dupRwCCjogRwGa_-Vn-5lo,Dorrough Steve CPA,4.0,4,Certified public accountant,"503 Coliseum Blvd E, Montgomery, AL 36109, United States","9PVR+5P Montgomery, Alabama, USA",,+1 334-279-2070,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6IMfiAfgNONQR6QpfjrPPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.94296&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:29.079Z,,,
https://www.google.com/maps/place/Cogburn+Income+Tax+%26+Accounting+Services/data=!4m7!3m6!1s0x888c2bdb16112da7:0xfc0e5b412eb422d8!8m2!3d32.3795514!4d-86.2032375!16s%2Fg%2F1tgz67p7!19sChIJpy0RFtsrjIgR2CK0LkFbDvw,Cogburn Income Tax & Accounting Services,5.0,3,Accountant,"240 Mendel Pkwy W, Montgomery, AL 36117, United States","9QHW+RP Montgomery, Alabama, USA",,+1 334-239-9347,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UFmSYHG6FDkx7al5juuNAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.72214&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:33.371Z,,,
"https://www.google.com/maps/place/Leadingham+Rodgers,+LLC/data=!4m7!3m6!1s0x888c2c80f109dcdf:0xfab35eb6ee086c8!8m2!3d32.3422189!4d-86.1718235!16s%2Fg%2F1w6_plg_!19sChIJ39wJ8YAsjIgRyIbgbus1qw8","Leadingham Rodgers, LLC",5.0,10,Certified public accountant,"7001 Brockport Ct, Montgomery, AL 36117, United States","8RRH+V7 Montgomery, Alabama, USA",https://www.cpalr.com/,+1 334-270-3366,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOKEzREUI6YBJU6qj3TCv5shoWWM7cG11IoqJAu=w610-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:37.722Z,,,
https://www.google.com/maps/place/Marshall+Valerie+D+CPA/data=!4m7!3m6!1s0x888c28be80760be5:0x6f127b0351a46c35!8m2!3d32.4628449!4d-86.1929478!16s%2Fg%2F1th0np29!19sChIJ5Qt2gL4ojIgRNWykUQN7Em8,Marshall Valerie D CPA,,,Accountant,"738 US-231, Wetumpka, AL 36093, United States","FR74+4R Wetumpka, Alabama, USA",,+1 334-514-0656,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nz4lb-Nzgr8vwnIDYyrjOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.24718&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:42.147Z,,,
"https://www.google.com/maps/place/Kim+Clenney+%26+Co.,+Inc./data=!4m7!3m6!1s0x888c2c7b0bf2667d:0x34077412f789ea6c!8m2!3d32.3501051!4d-86.1673459!16s%2Fg%2F1263slh72!19sChIJfWbyC3ssjIgRbOqJ9xJ0BzQ","Kim Clenney & Co., Inc.",4.2,55,Accountant,"1761 Taliaferro Trail, Montgomery, AL 36117, United States","9R2M+23 Montgomery, Alabama, USA",https://www.accountantal.com/,+1 334-262-0424,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooNAh-ROtW9d79-JpDeepOsNiI4mYRQzS-X1sXwQU2dN4q0e1oHGMAnDwTGm43ioTr3kh_BkZRqRTj6I5wWGpaV9G7bwhZ7rki-uI9HUHWuBOqhEVnaoQufF0vF5XGoH6m7zZq=w555-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:46.847Z,,,
https://www.google.com/maps/place/Wares+Ferry+Accounting+%26+Tax/data=!4m7!3m6!1s0x888c2bceeb7d6f07:0xbc1b2cba4ce211f5!8m2!3d32.3937158!4d-86.210775!16s%2Fg%2F1td7jhxq!19sChIJB299684rjIgR9RHiTLosG7w,Wares Ferry Accounting & Tax,5.0,5,Tax preparation service,"440 N Eastern Blvd, Montgomery, AL 36117, United States","9QVQ+FM Montgomery, Alabama, USA",,+1 334-409-5758,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0qxqz1o99Yf87ApQQpuP-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.65753&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:51.253Z,,,
https://www.google.com/maps/place/Tax+Place+Accounting/data=!4m7!3m6!1s0x888e815e91f20353:0xd294cf2cc50c87e7!8m2!3d32.3784354!4d-86.27674!16s%2Fg%2F11ghqcq_z0!19sChIJUwPykV6BjogR54cMxSzPlNI,Tax Place Accounting,5.0,2,Consultant,"2200 Mt Meigs Rd Suite A, Montgomery, AL 36107, United States","9PHF+98 Montgomery, Alabama, USA",https://www.taxplaceaccounting.com/,+1 334-356-0222,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=De1srvF5qXb9SYmikngBUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.07545&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:03:55.774Z,Identifies as women-owned,,
https://www.google.com/maps/place/Thomas+Rodgers+%26+Associates+LLC/data=!4m7!3m6!1s0x888c2c86256436a7:0x3784e9f540402031!8m2!3d32.3391473!4d-86.1653588!16s%2Fg%2F1tdn08mp!19sChIJpzZkJYYsjIgRMSBAQPXphDc,Thomas Rodgers & Associates LLC,5.0,25,Tax preparation service,"8448 Crossland Loop, Montgomery, AL 36117, United States","8RQM+MV Montgomery, Alabama, USA",http://thomasrodgersassociates.com/,+1 334-244-8787,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gG9GzEnCHtkIidTKDqozTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.03903&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-19T16:04:00.186Z,,,
