placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Nevada+Vein+and+Vascular/data=!4m7!3m6!1s0x80994072ad99a173:0x7eccb42ccdc44add!8m2!3d39.4738984!4d-119.7998243!16s%2Fg%2F11f1k_385d!19sChIJc6GZrXJAmYAR3UrEzSy0zH4,Nevada Vein and Vascular,4.9,55,Vascular surgeon,"689 Sierra Rose Dr # B, Reno, NV 89511, United States","F6F2+H3 Reno, Nevada, USA",https://www.nevadavascular.com/,+1 775-323-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz43fkIeD9m9KyL168jRTBE4OvdrjoQ_ay2yvirS61ilcb10dg6SWpjiOWcdTK0gbv59A9K3fmF2WZgqIELHPB6KSKup6NQqFdIhMj40iEuQ2bDNrraIq_Rqfe6i8SuU4aefdc=w408-h365-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:31.743Z,,,
https://www.google.com/maps/place/USA+Vein+Clinic-Reno+Vein+Clinic/data=!4m7!3m6!1s0x809915091a3d8945:0x2f7285304c2be659!8m2!3d39.4273601!4d-119.7521611!16s%2Fg%2F1hc17f296!19sChIJRYk9GgkVmYARWeYrTDCFci8,USA Vein Clinic-Reno Vein Clinic,3.7,26,Surgical center,"10685 Professional Cir #B, Reno, NV 89521, United States","C6GX+W4 Reno, Nevada, USA",https://www.usaveinclinics.com/company/locations/nevada/office/reno/,+1 775-329-3100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2nBhf-0RdH4Mw-PQVtoKDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.49611&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:34.917Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Reno/data=!4m7!3m6!1s0x809915622beef84d:0x12f7f1ec754f3db5!8m2!3d39.4273772!4d-119.7522207!16s%2Fg%2F11vxmzkhr4!19sChIJTfjuK2IVmYARtT1Pdezx9xI,USA Vein Clinics - Reno,4.3,6,Medical clinic,"10685 Professional Cir #B, Reno, NV 89521, United States","C6GX+X4 Reno, Nevada, USA",https://www.usaveinclinics.com/company/locations/nevada/office/reno/,+1 775-241-8935,,https://lh3.googleusercontent.com/p/AF1QipMdEZgwUK7Mmhz-eLhFEcvWgHyFtW-VTSBAAQVy=w408-h265-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:39.916Z,,,
https://www.google.com/maps/place/Great+Basin+Vein+Specialists/data=!4m7!3m6!1s0x809941332ec36547:0xa26eee4dccc2acac!8m2!3d39.4748661!4d-119.7962671!16s%2Fg%2F11vcvns5s0!19sChIJR2XDLjNBmYARrKzCzE3ubqI,Great Basin Vein Specialists,,,Medical clinic,"605 Sierra Rose Dr # 4, Reno, NV 89511, United States","F6F3+WF Reno, Nevada, USA",https://greatbasinvein.com/,+1 775-451-1730,Closed · Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eXNfgP0OZ0Kh_x3xBr-85Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.8656642&pitch=0&thumbfov=100,true,Closed,Closed,Closed,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:45.292Z,,,
"https://www.google.com/maps/place/Dr.+Janet+L.+Albright,+MD/data=!4m7!3m6!1s0x809940a9693db107:0xa11b97fbbcee9826!8m2!3d39.5268636!4d-119.7933571!16s%2Fg%2F1tg6vyqb!19sChIJB7E9aalAmYARJpjuvPuXG6E","Dr. Janet L. Albright, MD",2.0,4,Vascular surgeon,"1500 E 2nd St, Reno, NV 89502, United States","G6G4+PM Reno, Nevada, USA",https://www.nevadavascular.com/,+1 775-323-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m-cMTPnfinf09P_QGaLL4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.84827&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:48.136Z,,,
https://www.google.com/maps/place/ProAge+Medical+Spa/data=!4m7!3m6!1s0x8099415784555f3d:0x39e685e05d74979!8m2!3d39.5131188!4d-119.8055922!16s%2Fg%2F11s87zj1v2!19sChIJPV9VhFdBmYAReUnXBV5ongM,ProAge Medical Spa,5.0,21,Medical spa,"137 Vassar St #9, Reno, NV 89502, United States","G57V+6Q Reno, Nevada, USA",https://www.proagemedicalspa.com/,+1 775-313-2260,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMBrnsXtg2Jcsx0844zPq2ng23OxXRaErl9JVSK=w425-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:52.967Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Waqaar+Ahmad,+MD,+Swift+Institute,+Vein+and+Neurology/data=!4m7!3m6!1s0x8099156ea77aceab:0x488ac42068a54c6c!8m2!3d39.4316632!4d-119.7556785!16s%2Fg%2F11rcrkygy9!19sChIJq856p24VmYARbEylaCDEikg","Waqaar Ahmad, MD, Swift Institute, Vein and Neurology",4.9,106,Radiologist,"10381 Double R Blvd, Reno, NV 89521, United States","C6JV+MP Reno, Nevada, USA",https://theswiftinstitute.com/swift-vein-institute/,+1 775-325-3600,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM0eQ1XyZ9FaKADt8bbdPUI4ERNKgFT-poDsjmj=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:11:57.986Z,,,
https://www.google.com/maps/place/Reno+Vascular+%26+Interventional/data=!4m7!3m6!1s0x809940a94c8c9ca1:0x4fa5505ceaecea32!8m2!3d39.52552!4d-119.7952114!16s%2Fg%2F1th49n6p!19sChIJoZyMTKlAmYARMurs6lxQpU8,Reno Vascular & Interventional,,,Surgical center,"1155 Mill St, Reno, NV 89502, United States","G6G3+6W Reno, Nevada, USA",http://www.renown.org/,+1 775-982-8100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U2tl4qjWWreAarCY0tSMfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.41428&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:12:00.561Z,,,
https://www.google.com/maps/place/Med+Spa+NV/data=!4m7!3m6!1s0x80994124024d85a1:0xd39e3861289ac321!8m2!3d39.5062117!4d-119.8129662!16s%2Fg%2F11vbczlz84!19sChIJoYVNAiRBmYARIcOaKGE4ntM,Med Spa NV,5.0,17,Medical spa,"1895 Plumas St # 6, Reno, NV 89509, United States","G54P+FR Reno, Nevada, USA",https://medspanv.com/,+1 775-360-4177,"Open · Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOreU3g4RkPusl41WkN6U6MaMkLdx7w6DQI0QDR=w408-h544-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:12:05.646Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Abadan+Anti+Aging+Clinic:+Shirin+Nazarian,+APRN,+FNP-C/data=!4m7!3m6!1s0x80993ff1f610b119:0x80e925a9bd957266!8m2!3d39.5225563!4d-119.7402448!16s%2Fg%2F11vdjthzjt!19sChIJGbEQ9vE_mYARZnKVvakl6YA","Abadan Anti Aging Clinic: Shirin Nazarian, APRN, FNP-C",5.0,14,Nurse practitioner,"1321 S McCarran Blvd Suite 104, Sparks, NV 89431, United States","G7F5+2W Sparks, Nevada, USA",https://www.abadanantiagingclinic.com/?utm_source=gmb_auth,+1 775-870-2449,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f31mUmoPG4a1LOc4v3kc8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.64673&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-12-16T22:12:10.516Z,,,
