placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Interventional+Spine+and+Pain+Institute/data=!4m7!3m6!1s0x88de0da3e86460ef:0x60e8bedd447040d!8m2!3d27.659228!4d-80.387961!16s%2Fg%2F11d_d27rvb!19sChIJ72Bk6KMN3ogRDQRH1O2LDgY,Interventional Spine and Pain Institute,4.8,1011,Pain management physician,"777 37th St c101, Vero Beach, FL 32960, United States","MJ56+MR Vero Beach, Florida, USA",http://www.interventionalspineandpaininstitute.com/,+1 772-360-1997,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPHFsj2WPLYT5eaJZlUAUA4oC-LFw21uO0ZtzY=w772-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:07.083Z,,
"https://www.google.com/maps/place/Spine+%26+Joint+Treatment+Center:+Dr.+Majid+Khalaf,+MD/data=!4m7!3m6!1s0x88de5face7dd7adf:0x7fe630ff5c08b566!8m2!3d27.638072!4d-80.418082!16s%2Fg%2F11c2prt2fq!19sChIJ33rd56xf3ogRZrUIXP8w5n8","Spine & Joint Treatment Center: Dr. Majid Khalaf, MD",4.9,164,Pain control clinic,"1936 32nd Ave, Vero Beach, FL 32960, United States","JHQJ+6Q Vero Beach, Florida, USA",https://spineandjointtreatmentcenter.com/?utm_source=GMBlisting&utm_medium=organic,+1 772-778-8882,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM6aIjTDhwIUryOXFZARKW9IHo0WFM2sQDZ-wFP=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:12.470Z,,
https://www.google.com/maps/place/Florida+Pain+Management+Associates/data=!4m7!3m6!1s0x88de5eeb39bf61d7:0xd109472d13649b29!8m2!3d27.6617252!4d-80.3915396!16s%2Fg%2F1tdqvbqn!19sChIJ12G_Oete3ogRKZtkEy1HCdE,Florida Pain Management Associates,3.2,16,Pain control clinic,"960 37th Pl Suite #102, Vero Beach, FL 32960, United States","MJ65+M9 Vero Beach, Florida, USA",http://www.floridapain.com/,+1 772-388-9998,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fB0-VVROmyQKIvunkHlQdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.3689485&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:15.237Z,,
"https://www.google.com/maps/place/Pain+Intervention+Associates,+LLC/data=!4m7!3m6!1s0x88def1df40513beb:0x7e8a76500b6bd344!8m2!3d27.659228!4d-80.387961!16s%2Fg%2F11qrf2yn0r!19sChIJ6ztRQN_x3ogRRNNrC1B2in4","Pain Intervention Associates, LLC",5.0,5,Pain management physician,"777 37th St Suite C-103, Vero Beach, FL 32960, United States","MJ56+MR Vero Beach, Florida, USA",https://paininterventionassociates.com/,+1 772-971-6096,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPb1uBG5l2WMEsTkMO6pjBRnCyVr6hoMcWniX3b=w408-h319-k-no,true,8 am–5 pm,Closed,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:20.012Z,,
https://www.google.com/maps/place/Sports+Spine+%26+Pain+Medicine/data=!4m7!3m6!1s0x88de5fb32cce3f01:0xe26b9920703a00ab!8m2!3d27.6399965!4d-80.4247074!16s%2Fg%2F1tfr17b5!19sChIJAT_OLLNf3ogRqwA6cCCZa-I,Sports Spine & Pain Medicine,5.0,2,Pain management physician,"2096 38th Ave, Vero Beach, FL 32960, United States","JHQG+X4 Vero Beach, Florida, USA",http://sspmvero.com/,+1 772-978-9997,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sd04ql11peH0BvfcIqv3ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.38618&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:24.623Z,,
"https://www.google.com/maps/place/Orthopaedic+Center+of+Vero+Beach,+P.A./data=!4m7!3m6!1s0x88de5eed9d06e879:0x133bfdf5c1d772ac!8m2!3d27.6569763!4d-80.3978807!16s%2Fg%2F1tgpy__t!19sChIJeegGne1e3ogRrHLXwfX9OxM","Orthopaedic Center of Vero Beach, P.A.",4.9,1564,Orthopedic clinic,"1285 36th St #100, Vero Beach, FL 32960, United States","MJ42+QR Vero Beach, Florida, USA",https://www.orthocentervb.com/,+1 772-778-2009,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOBOZZDMfMbrKX1Keoub0FTRTsF_yXRJFDwFzSY=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:29.614Z,,
https://www.google.com/maps/place/Harold+Cordner/data=!4m7!3m6!1s0x88de5e94da848925:0xfddb435e29d6cf3!8m2!3d27.6617491!4d-80.3915014!16s%2Fg%2F11t5bd0y62!19sChIJJYmE2pRe3ogR82yd4jW03Q8,Harold Cordner,5.0,5,Pain management physician,"960 37th Pl Suite #102, Vero Beach, FL 32960, United States","MJ65+M9 Vero Beach, Florida, USA",http://www.floridapain.com/overview.htm,+1 772-388-9998,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g2MWpnh96muofccaKEEL6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.9961&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:32.210Z,,
"https://www.google.com/maps/place/Aaron+M.+Howell,+D.O./data=!4m7!3m6!1s0x88de5f30acedd8cd:0x8508db0e05afe15a!8m2!3d27.6650005!4d-80.3923681!16s%2Fg%2F11j3twlz4z!19sChIJzdjtrDBf3ogRWuGvBQ7bCIU","Aaron M. Howell, D.O.",4.9,207,Physiatrist,"3955 Indian River Blvd, Vero Beach, FL 32960, United States","MJ85+23 Vero Beach, Florida, USA",https://www.veroortho.com/experts/aaron-m-howell-do,+1 772-569-2330,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNLqWpLLvlw-i3GldYpa5UBwBShc7WeXAtgfN7Q=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:36.928Z,,
"https://www.google.com/maps/place/Alita+Gonsalves+Sikora,+MD,+Sikora+Integrative+Medicine/data=!4m7!3m6!1s0x88de5eedd3397071:0xa20666a61f6bf4f3!8m2!3d27.6597655!4d-80.3976361!16s%2Fg%2F1tf_j6rs!19sChIJcXA50-1e3ogR8_RrH6ZmBqI","Alita Gonsalves Sikora, MD, Sikora Integrative Medicine",4.9,145,Medical office,"1255 37th St B, Vero Beach, FL 32960, United States","MJ52+WW Vero Beach, Florida, USA",https://sikoramedical.com/?utm_campaign=gmb,+1 772-258-5731,Open · Closes 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPOLf6JPEyVgfUOWsLn-cKDCrvjtbW4MHHZKpU5=w408-h612-k-no,true,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:41.812Z,,
https://www.google.com/maps/place/Multi-Care+Medical+of+Vero+Beach/data=!4m7!3m6!1s0x88de5f353daab813:0xb59a62e1967abf47!8m2!3d27.6616831!4d-80.3905661!16s%2Fg%2F11pckf1n_9!19sChIJE7iqPTVf3ogRR796luFimrU,Multi-Care Medical of Vero Beach,5.0,3,Orthopedic clinic,"880 37th Pl STE 105, Vero Beach, FL 32960, United States","MJ65+MQ Vero Beach, Florida, USA",https://www.multicaremedicalcenters.com/location/vero-beach-fl?utm_source=google&utm_medium=gmb&location=vero-beach,+1 772-227-1368,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP9pmrz8_qyMpNZc_UERLUqcbsNVnhNdpBtv46c=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:47.161Z,,
https://www.google.com/maps/place/Khromov+Igor+MD+Sports+Spine+%26+Pain+Medicine/data=!4m7!3m6!1s0x88de5ef2d8e6d733:0xd067d20d7b4e5cfa!8m2!3d27.6399966!4d-80.4247074!16s%2Fg%2F1thx9fkh!19sChIJM9fm2PJe3ogR-lxOew3SZ9A,Khromov Igor MD Sports Spine & Pain Medicine,5.0,7,Sports medicine physician,"2096 38th Ave, Vero Beach, FL 32960, United States","JHQG+X4 Vero Beach, Florida, USA",http://sspmvero.com/,+1 772-978-9997,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sd04ql11peH0BvfcIqv3ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.36302&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:52.235Z,,
https://www.google.com/maps/place/Vero+Elite+Rehab+%26+Orthopedic+Surgery/data=!4m7!3m6!1s0x88de5fd86459ff2f:0x89c26f143b628c27!8m2!3d27.6593472!4d-80.3879797!16s%2Fg%2F11h3g40r83!19sChIJL_9ZZNhf3ogRJ4xiOxRvwok,Vero Elite Rehab & Orthopedic Surgery,4.9,273,Medical clinic,"787 37th St Suite 200, Vero Beach, FL 32960, United States","MJ56+PR Vero Beach, Florida, USA",https://www.veroeliteortho.com/,+1 772-978-7808,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTNqtpBeG2FcrmhjlvQXe2l13du7CcaWdc3g6_ipAKaJxpSEC5LUNUf22WU2t8hpR5T7S0ZNRSjf6Unojt1WEkpPf2_n8zui-KQho_X_9MzNvUhKafKRomyQkJb-lX5e6eYBd-=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:41:56.868Z,,
https://www.google.com/maps/place/Florida+Spine+-+Chiropractic/data=!4m7!3m6!1s0x88de5f3fc1e80b2d:0x8e09454cedce4bec!8m2!3d27.6156558!4d-80.387154!16s%2Fg%2F1td3gvby!19sChIJLQvowT9f3ogR7EvO7UxFCY4,Florida Spine - Chiropractic,4.7,63,Chiropractor,"780 US-1 Suite 201, Vero Beach, FL 32962, United States","JJ87+74 Vero Beach, Florida, USA",http://www.floridaspine.us/,+1 772-567-7777,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPHMJMl07MFbAXmwyYPfeDIA8vT4RHo5UjGgvxh=w408-h414-k-no,true,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:42:01.571Z,,
https://www.google.com/maps/place/The+Posture+Clinic/data=!4m7!3m6!1s0x88de5ed92584735f:0x837f8a9b3551804a!8m2!3d27.6408325!4d-80.3828074!16s%2Fg%2F1hjh3tr_7!19sChIJX3OEJdle3ogRSoBRNZuKf4M,The Posture Clinic,5.0,1,Pain control clinic,"489 22nd Pl, Vero Beach, FL 32960, United States","JJR8+8V Vero Beach, Florida, USA",https://www.posture4life.net/,+1 772-559-1532,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiXeTNqn1wzByHmsKCGCxYzZyEErCGTV8w4drAnEK5-sGNii7Wx-G6MPyL5LLlLNhK3OF3oJR6fvCBp_1qf13_bUcfs7N_qa5PUORmVsi2sUkNp7EgMKoqyS_zRKiX_mi3_EJt=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-01-28T19:42:06.299Z,,
